*r,szn,t,MWh
p115,summ,2012,1.152683076
p115,summ,2014,4.527475781
p115,summ,2016,11.16703714
p115,summ,2018,22.5435375
p115,summ,2020,40.57540478
p115,summ,2022,66.53288083
p115,summ,2024,104.5911784
p115,summ,2026,155.8715289
p115,summ,2028,223.4214109
p115,summ,2030,312.9915259
p115,summ,2032,467.7068577
p115,summ,2034,669.5305531
p115,summ,2036,924.7006509
p115,summ,2038,1236.697792
p115,summ,2040,1605.527293
p115,summ,2042,1880.305482
p115,summ,2044,2164.234337
p115,summ,2046,2450.107933
p115,summ,2048,2730.066471
p115,summ,2050,2996.263678
p115,fall,2012,1.152683076
p115,fall,2014,4.527475781
p115,fall,2016,11.16703714
p115,fall,2018,22.5435375
p115,fall,2020,40.57540478
p115,fall,2022,66.53288083
p115,fall,2024,104.5911784
p115,fall,2026,155.8715289
p115,fall,2028,223.4214109
p115,fall,2030,312.9915259
p115,fall,2032,467.7068577
p115,fall,2034,669.5305531
p115,fall,2036,924.7006509
p115,fall,2038,1236.697792
p115,fall,2040,1605.527293
p115,fall,2042,1880.305482
p115,fall,2044,2164.234337
p115,fall,2046,2450.107933
p115,fall,2048,2730.066471
p115,fall,2050,2996.263678
p115,wint,2012,1.152683076
p115,wint,2014,4.527475781
p115,wint,2016,11.16703714
p115,wint,2018,22.5435375
p115,wint,2020,40.57540478
p115,wint,2022,66.53288083
p115,wint,2024,104.5911784
p115,wint,2026,155.8715289
p115,wint,2028,223.4214109
p115,wint,2030,312.9915259
p115,wint,2032,467.7068577
p115,wint,2034,669.5305531
p115,wint,2036,924.7006509
p115,wint,2038,1236.697792
p115,wint,2040,1605.527293
p115,wint,2042,1880.305482
p115,wint,2044,2164.234337
p115,wint,2046,2450.107933
p115,wint,2048,2730.066471
p115,wint,2050,2996.263678
p115,spri,2012,1.152683076
p115,spri,2014,4.527475781
p115,spri,2016,11.16703714
p115,spri,2018,22.5435375
p115,spri,2020,40.57540478
p115,spri,2022,66.53288083
p115,spri,2024,104.5911784
p115,spri,2026,155.8715289
p115,spri,2028,223.4214109
p115,spri,2030,312.9915259
p115,spri,2032,467.7068577
p115,spri,2034,669.5305531
p115,spri,2036,924.7006509
p115,spri,2038,1236.697792
p115,spri,2040,1605.527293
p115,spri,2042,1880.305482
p115,spri,2044,2164.234337
p115,spri,2046,2450.107933
p115,spri,2048,2730.066471
p115,spri,2050,2996.263678
p116,summ,2012,0.492217743
p116,summ,2014,1.924140561
p116,summ,2016,4.718075706
p116,summ,2018,9.458246443
p116,summ,2020,16.88549072
p116,summ,2022,27.43163051
p116,summ,2024,42.67327168
p116,summ,2026,62.85717357
p116,summ,2028,88.93926117
p116,summ,2030,122.8384667
p116,summ,2032,180.7278529
p116,summ,2034,254.3808533
p116,summ,2036,344.9418711
p116,summ,2038,452.2728836
p116,summ,2040,574.7148371
p116,summ,2042,657.7413191
p116,summ,2044,738.4956024
p116,summ,2046,814.0526683
p116,summ,2048,881.4234652
p116,summ,2050,938.053486
p116,fall,2012,0.492217743
p116,fall,2014,1.924140561
p116,fall,2016,4.718075706
p116,fall,2018,9.458246443
p116,fall,2020,16.88549072
p116,fall,2022,27.43163051
p116,fall,2024,42.67327168
p116,fall,2026,62.85717357
p116,fall,2028,88.93926117
p116,fall,2030,122.8384667
p116,fall,2032,180.7278529
p116,fall,2034,254.3808533
p116,fall,2036,344.9418711
p116,fall,2038,452.2728836
p116,fall,2040,574.7148371
p116,fall,2042,657.7413191
p116,fall,2044,738.4956024
p116,fall,2046,814.0526683
p116,fall,2048,881.4234652
p116,fall,2050,938.053486
p116,wint,2012,0.492217743
p116,wint,2014,1.924140561
p116,wint,2016,4.718075706
p116,wint,2018,9.458246443
p116,wint,2020,16.88549072
p116,wint,2022,27.43163051
p116,wint,2024,42.67327168
p116,wint,2026,62.85717357
p116,wint,2028,88.93926117
p116,wint,2030,122.8384667
p116,wint,2032,180.7278529
p116,wint,2034,254.3808533
p116,wint,2036,344.9418711
p116,wint,2038,452.2728836
p116,wint,2040,574.7148371
p116,wint,2042,657.7413191
p116,wint,2044,738.4956024
p116,wint,2046,814.0526683
p116,wint,2048,881.4234652
p116,wint,2050,938.053486
p116,spri,2012,0.492217743
p116,spri,2014,1.924140561
p116,spri,2016,4.718075706
p116,spri,2018,9.458246443
p116,spri,2020,16.88549072
p116,spri,2022,27.43163051
p116,spri,2024,42.67327168
p116,spri,2026,62.85717357
p116,spri,2028,88.93926117
p116,spri,2030,122.8384667
p116,spri,2032,180.7278529
p116,spri,2034,254.3808533
p116,spri,2036,344.9418711
p116,spri,2038,452.2728836
p116,spri,2040,574.7148371
p116,spri,2042,657.7413191
p116,spri,2044,738.4956024
p116,spri,2046,814.0526683
p116,spri,2048,881.4234652
p116,spri,2050,938.053486
p117,summ,2012,0.354940305
p117,summ,2014,1.387505932
p117,summ,2016,3.402224432
p117,summ,2018,6.820381684
p117,summ,2020,12.17619908
p117,summ,2022,19.78106528
p117,summ,2024,30.77187746
p117,summ,2026,45.32657485
p117,summ,2028,64.134479
p117,summ,2030,88.57934012
p117,summ,2032,130.3236224
p117,summ,2034,183.4351138
p117,summ,2036,248.7390484
p117,summ,2038,326.1358974
p117,summ,2040,414.4293101
p117,summ,2042,474.300059
p117,summ,2044,532.5323157
p117,summ,2046,587.0168368
p117,summ,2048,635.5982046
p117,summ,2050,676.4343531
p117,fall,2012,0.354940305
p117,fall,2014,1.387505932
p117,fall,2016,3.402224432
p117,fall,2018,6.820381684
p117,fall,2020,12.17619908
p117,fall,2022,19.78106528
p117,fall,2024,30.77187746
p117,fall,2026,45.32657485
p117,fall,2028,64.134479
p117,fall,2030,88.57934012
p117,fall,2032,130.3236224
p117,fall,2034,183.4351138
p117,fall,2036,248.7390484
p117,fall,2038,326.1358974
p117,fall,2040,414.4293101
p117,fall,2042,474.300059
p117,fall,2044,532.5323157
p117,fall,2046,587.0168368
p117,fall,2048,635.5982046
p117,fall,2050,676.4343531
p117,wint,2012,0.354940305
p117,wint,2014,1.387505932
p117,wint,2016,3.402224432
p117,wint,2018,6.820381684
p117,wint,2020,12.17619908
p117,wint,2022,19.78106528
p117,wint,2024,30.77187746
p117,wint,2026,45.32657485
p117,wint,2028,64.134479
p117,wint,2030,88.57934012
p117,wint,2032,130.3236224
p117,wint,2034,183.4351138
p117,wint,2036,248.7390484
p117,wint,2038,326.1358974
p117,wint,2040,414.4293101
p117,wint,2042,474.300059
p117,wint,2044,532.5323157
p117,wint,2046,587.0168368
p117,wint,2048,635.5982046
p117,wint,2050,676.4343531
p117,spri,2012,0.354940305
p117,spri,2014,1.387505932
p117,spri,2016,3.402224432
p117,spri,2018,6.820381684
p117,spri,2020,12.17619908
p117,spri,2022,19.78106528
p117,spri,2024,30.77187746
p117,spri,2026,45.32657485
p117,spri,2028,64.134479
p117,spri,2030,88.57934012
p117,spri,2032,130.3236224
p117,spri,2034,183.4351138
p117,spri,2036,248.7390484
p117,spri,2038,326.1358974
p117,spri,2040,414.4293101
p117,spri,2042,474.300059
p117,spri,2044,532.5323157
p117,spri,2046,587.0168368
p117,spri,2048,635.5982046
p117,spri,2050,676.4343531
p118,summ,2012,0.572484727
p118,summ,2014,2.292111964
p118,summ,2016,5.760414799
p118,summ,2018,11.84324334
p118,summ,2020,21.70054734
p118,summ,2022,36.20896812
p118,summ,2024,57.90118661
p118,summ,2026,87.74023168
p118,summ,2028,127.8349093
p118,summ,2030,181.9657315
p118,summ,2032,276.20236
p118,summ,2034,401.4871478
p118,summ,2036,562.8909139
p118,summ,2038,763.9582695
p118,summ,2040,1006.212903
p118,summ,2042,1195.190271
p118,summ,2044,1394.891972
p118,summ,2046,1600.765651
p118,summ,2048,1807.675554
p118,summ,2050,2010.102146
p118,fall,2012,0.572484727
p118,fall,2014,2.292111964
p118,fall,2016,5.760414799
p118,fall,2018,11.84324334
p118,fall,2020,21.70054734
p118,fall,2022,36.20896812
p118,fall,2024,57.90118661
p118,fall,2026,87.74023168
p118,fall,2028,127.8349093
p118,fall,2030,181.9657315
p118,fall,2032,276.20236
p118,fall,2034,401.4871478
p118,fall,2036,562.8909139
p118,fall,2038,763.9582695
p118,fall,2040,1006.212903
p118,fall,2042,1195.190271
p118,fall,2044,1394.891972
p118,fall,2046,1600.765651
p118,fall,2048,1807.675554
p118,fall,2050,2010.102146
p118,wint,2012,0.572484727
p118,wint,2014,2.292111964
p118,wint,2016,5.760414799
p118,wint,2018,11.84324334
p118,wint,2020,21.70054734
p118,wint,2022,36.20896812
p118,wint,2024,57.90118661
p118,wint,2026,87.74023168
p118,wint,2028,127.8349093
p118,wint,2030,181.9657315
p118,wint,2032,276.20236
p118,wint,2034,401.4871478
p118,wint,2036,562.8909139
p118,wint,2038,763.9582695
p118,wint,2040,1006.212903
p118,wint,2042,1195.190271
p118,wint,2044,1394.891972
p118,wint,2046,1600.765651
p118,wint,2048,1807.675554
p118,wint,2050,2010.102146
p118,spri,2012,0.572484727
p118,spri,2014,2.292111964
p118,spri,2016,5.760414799
p118,spri,2018,11.84324334
p118,spri,2020,21.70054734
p118,spri,2022,36.20896812
p118,spri,2024,57.90118661
p118,spri,2026,87.74023168
p118,spri,2028,127.8349093
p118,spri,2030,181.9657315
p118,spri,2032,276.20236
p118,spri,2034,401.4871478
p118,spri,2036,562.8909139
p118,spri,2038,763.9582695
p118,spri,2040,1006.212903
p118,spri,2042,1195.190271
p118,spri,2044,1394.891972
p118,spri,2046,1600.765651
p118,spri,2048,1807.675554
p118,spri,2050,2010.102146
p119,summ,2012,0.112547804
p119,summ,2014,0.44206206
p119,summ,2016,1.090347842
p119,summ,2018,2.201147641
p119,summ,2020,3.961776474
p119,summ,2022,6.496260566
p119,summ,2024,10.21226707
p119,summ,2026,15.21927285
p119,summ,2028,21.81483325
p119,summ,2030,30.56044594
p119,summ,2032,45.66682787
p119,summ,2034,65.37286341
p119,summ,2036,90.28763371
p119,summ,2038,120.7509881
p119,summ,2040,156.7634456
p119,summ,2042,183.592747
p119,summ,2044,211.3155181
p119,summ,2046,239.2281734
p119,summ,2048,266.5632833
p119,summ,2050,292.5547389
p119,fall,2012,0.112547804
p119,fall,2014,0.44206206
p119,fall,2016,1.090347842
p119,fall,2018,2.201147641
p119,fall,2020,3.961776474
p119,fall,2022,6.496260566
p119,fall,2024,10.21226707
p119,fall,2026,15.21927285
p119,fall,2028,21.81483325
p119,fall,2030,30.56044594
p119,fall,2032,45.66682787
p119,fall,2034,65.37286341
p119,fall,2036,90.28763371
p119,fall,2038,120.7509881
p119,fall,2040,156.7634456
p119,fall,2042,183.592747
p119,fall,2044,211.3155181
p119,fall,2046,239.2281734
p119,fall,2048,266.5632833
p119,fall,2050,292.5547389
p119,wint,2012,0.112547804
p119,wint,2014,0.44206206
p119,wint,2016,1.090347842
p119,wint,2018,2.201147641
p119,wint,2020,3.961776474
p119,wint,2022,6.496260566
p119,wint,2024,10.21226707
p119,wint,2026,15.21927285
p119,wint,2028,21.81483325
p119,wint,2030,30.56044594
p119,wint,2032,45.66682787
p119,wint,2034,65.37286341
p119,wint,2036,90.28763371
p119,wint,2038,120.7509881
p119,wint,2040,156.7634456
p119,wint,2042,183.592747
p119,wint,2044,211.3155181
p119,wint,2046,239.2281734
p119,wint,2048,266.5632833
p119,wint,2050,292.5547389
p119,spri,2012,0.112547804
p119,spri,2014,0.44206206
p119,spri,2016,1.090347842
p119,spri,2018,2.201147641
p119,spri,2020,3.961776474
p119,spri,2022,6.496260566
p119,spri,2024,10.21226707
p119,spri,2026,15.21927285
p119,spri,2028,21.81483325
p119,spri,2030,30.56044594
p119,spri,2032,45.66682787
p119,spri,2034,65.37286341
p119,spri,2036,90.28763371
p119,spri,2038,120.7509881
p119,spri,2040,156.7634456
p119,spri,2042,183.592747
p119,spri,2044,211.3155181
p119,spri,2046,239.2281734
p119,spri,2048,266.5632833
p119,spri,2050,292.5547389
p120,summ,2012,0.071200662
p120,summ,2014,0.279659934
p120,summ,2016,0.689782346
p120,summ,2018,1.392503131
p120,summ,2020,2.506322629
p120,summ,2022,4.109703051
p120,summ,2024,6.46054522
p120,summ,2026,9.628107034
p120,summ,2028,13.80062974
p120,summ,2030,19.33333133
p120,summ,2032,28.89002064
p120,summ,2034,41.35657021
p120,summ,2036,57.1183006
p120,summ,2038,76.39020928
p120,summ,2040,99.17262465
p120,summ,2042,116.1455371
p120,summ,2044,133.6836816
p120,summ,2046,151.3419519
p120,summ,2048,168.6348519
p120,summ,2050,185.0777214
p120,fall,2012,0.071200662
p120,fall,2014,0.279659934
p120,fall,2016,0.689782346
p120,fall,2018,1.392503131
p120,fall,2020,2.506322629
p120,fall,2022,4.109703051
p120,fall,2024,6.46054522
p120,fall,2026,9.628107034
p120,fall,2028,13.80062974
p120,fall,2030,19.33333133
p120,fall,2032,28.89002064
p120,fall,2034,41.35657021
p120,fall,2036,57.1183006
p120,fall,2038,76.39020928
p120,fall,2040,99.17262465
p120,fall,2042,116.1455371
p120,fall,2044,133.6836816
p120,fall,2046,151.3419519
p120,fall,2048,168.6348519
p120,fall,2050,185.0777214
p120,wint,2012,0.071200662
p120,wint,2014,0.279659934
p120,wint,2016,0.689782346
p120,wint,2018,1.392503131
p120,wint,2020,2.506322629
p120,wint,2022,4.109703051
p120,wint,2024,6.46054522
p120,wint,2026,9.628107034
p120,wint,2028,13.80062974
p120,wint,2030,19.33333133
p120,wint,2032,28.89002064
p120,wint,2034,41.35657021
p120,wint,2036,57.1183006
p120,wint,2038,76.39020928
p120,wint,2040,99.17262465
p120,wint,2042,116.1455371
p120,wint,2044,133.6836816
p120,wint,2046,151.3419519
p120,wint,2048,168.6348519
p120,wint,2050,185.0777214
p120,spri,2012,0.071200662
p120,spri,2014,0.279659934
p120,spri,2016,0.689782346
p120,spri,2018,1.392503131
p120,spri,2020,2.506322629
p120,spri,2022,4.109703051
p120,spri,2024,6.46054522
p120,spri,2026,9.628107034
p120,spri,2028,13.80062974
p120,spri,2030,19.33333133
p120,spri,2032,28.89002064
p120,spri,2034,41.35657021
p120,spri,2036,57.1183006
p120,spri,2038,76.39020928
p120,spri,2040,99.17262465
p120,spri,2042,116.1455371
p120,spri,2044,133.6836816
p120,spri,2046,151.3419519
p120,spri,2048,168.6348519
p120,spri,2050,185.0777214
p121,summ,2012,0.233223456
p121,summ,2014,0.931013246
p121,summ,2016,2.333108176
p121,summ,2018,4.783685717
p121,summ,2020,8.74213098
p121,summ,2022,14.54995857
p121,summ,2024,23.20978042
p121,summ,2026,35.08811141
p121,summ,2028,51.00622521
p121,summ,2030,72.44551198
p121,summ,2032,109.7308426
p121,summ,2034,159.1785672
p121,summ,2036,222.7291147
p121,summ,2038,301.7111154
p121,summ,2040,396.6486395
p121,summ,2042,470.2989264
p121,summ,2044,547.9254666
p121,summ,2046,627.7355508
p121,summ,2048,707.7152363
p121,summ,2050,785.7190497
p121,fall,2012,0.233223456
p121,fall,2014,0.931013246
p121,fall,2016,2.333108176
p121,fall,2018,4.783685717
p121,fall,2020,8.74213098
p121,fall,2022,14.54995857
p121,fall,2024,23.20978042
p121,fall,2026,35.08811141
p121,fall,2028,51.00622521
p121,fall,2030,72.44551198
p121,fall,2032,109.7308426
p121,fall,2034,159.1785672
p121,fall,2036,222.7291147
p121,fall,2038,301.7111154
p121,fall,2040,396.6486395
p121,fall,2042,470.2989264
p121,fall,2044,547.9254666
p121,fall,2046,627.7355508
p121,fall,2048,707.7152363
p121,fall,2050,785.7190497
p121,wint,2012,0.233223456
p121,wint,2014,0.931013246
p121,wint,2016,2.333108176
p121,wint,2018,4.783685717
p121,wint,2020,8.74213098
p121,wint,2022,14.54995857
p121,wint,2024,23.20978042
p121,wint,2026,35.08811141
p121,wint,2028,51.00622521
p121,wint,2030,72.44551198
p121,wint,2032,109.7308426
p121,wint,2034,159.1785672
p121,wint,2036,222.7291147
p121,wint,2038,301.7111154
p121,wint,2040,396.6486395
p121,wint,2042,470.2989264
p121,wint,2044,547.9254666
p121,wint,2046,627.7355508
p121,wint,2048,707.7152363
p121,wint,2050,785.7190497
p121,spri,2012,0.233223456
p121,spri,2014,0.931013246
p121,spri,2016,2.333108176
p121,spri,2018,4.783685717
p121,spri,2020,8.74213098
p121,spri,2022,14.54995857
p121,spri,2024,23.20978042
p121,spri,2026,35.08811141
p121,spri,2028,51.00622521
p121,spri,2030,72.44551198
p121,spri,2032,109.7308426
p121,spri,2034,159.1785672
p121,spri,2036,222.7291147
p121,spri,2038,301.7111154
p121,spri,2040,396.6486395
p121,spri,2042,470.2989264
p121,spri,2044,547.9254666
p121,spri,2046,627.7355508
p121,spri,2048,707.7152363
p121,spri,2050,785.7190497
p122,summ,2012,4.511993904
p122,summ,2014,17.72208124
p122,summ,2016,43.71158436
p122,summ,2018,88.24307903
p122,summ,2020,158.8259451
p122,summ,2022,260.4323416
p122,summ,2024,409.4054726
p122,summ,2026,610.1342187
p122,summ,2028,874.547449
p122,summ,2030,1225.155367
p122,summ,2032,1830.763836
p122,summ,2034,2620.770476
p122,summ,2036,3619.593092
p122,summ,2038,4840.856099
p122,summ,2040,6284.580307
p122,summ,2042,7360.155664
p122,summ,2044,8471.549845
p122,summ,2046,9590.556404
p122,summ,2048,10686.40941
p122,summ,2050,11728.39589
p122,fall,2012,4.511993904
p122,fall,2014,17.72208124
p122,fall,2016,43.71158436
p122,fall,2018,88.24307903
p122,fall,2020,158.8259451
p122,fall,2022,260.4323416
p122,fall,2024,409.4054726
p122,fall,2026,610.1342187
p122,fall,2028,874.547449
p122,fall,2030,1225.155367
p122,fall,2032,1830.763836
p122,fall,2034,2620.770476
p122,fall,2036,3619.593092
p122,fall,2038,4840.856099
p122,fall,2040,6284.580307
p122,fall,2042,7360.155664
p122,fall,2044,8471.549845
p122,fall,2046,9590.556404
p122,fall,2048,10686.40941
p122,fall,2050,11728.39589
p122,wint,2012,4.511993904
p122,wint,2014,17.72208124
p122,wint,2016,43.71158436
p122,wint,2018,88.24307903
p122,wint,2020,158.8259451
p122,wint,2022,260.4323416
p122,wint,2024,409.4054726
p122,wint,2026,610.1342187
p122,wint,2028,874.547449
p122,wint,2030,1225.155367
p122,wint,2032,1830.763836
p122,wint,2034,2620.770476
p122,wint,2036,3619.593092
p122,wint,2038,4840.856099
p122,wint,2040,6284.580307
p122,wint,2042,7360.155664
p122,wint,2044,8471.549845
p122,wint,2046,9590.556404
p122,wint,2048,10686.40941
p122,wint,2050,11728.39589
p122,spri,2012,4.511993904
p122,spri,2014,17.72208124
p122,spri,2016,43.71158436
p122,spri,2018,88.24307903
p122,spri,2020,158.8259451
p122,spri,2022,260.4323416
p122,spri,2024,409.4054726
p122,spri,2026,610.1342187
p122,spri,2028,874.547449
p122,spri,2030,1225.155367
p122,spri,2032,1830.763836
p122,spri,2034,2620.770476
p122,spri,2036,3619.593092
p122,spri,2038,4840.856099
p122,spri,2040,6284.580307
p122,spri,2042,7360.155664
p122,spri,2044,8471.549845
p122,spri,2046,9590.556404
p122,spri,2048,10686.40941
p122,spri,2050,11728.39589
p123,summ,2012,2.814268856
p123,summ,2014,11.19862313
p123,summ,2016,27.97718707
p123,summ,2018,57.19242704
p123,summ,2020,104.2174621
p123,summ,2022,172.9713596
p123,summ,2024,275.1753061
p123,summ,2026,414.9182577
p123,summ,2028,601.6213007
p123,summ,2030,852.4006057
p123,summ,2032,1288.022889
p123,summ,2034,1864.119969
p123,summ,2036,2602.485867
p123,summ,2038,3517.660915
p123,summ,2040,4614.71924
p123,summ,2042,5460.303077
p123,summ,2044,6348.790332
p123,summ,2046,7259.348541
p123,summ,2048,8168.688165
p123,summ,2050,9052.253356
p123,fall,2012,2.814268856
p123,fall,2014,11.19862313
p123,fall,2016,27.97718707
p123,fall,2018,57.19242704
p123,fall,2020,104.2174621
p123,fall,2022,172.9713596
p123,fall,2024,275.1753061
p123,fall,2026,414.9182577
p123,fall,2028,601.6213007
p123,fall,2030,852.4006057
p123,fall,2032,1288.022889
p123,fall,2034,1864.119969
p123,fall,2036,2602.485867
p123,fall,2038,3517.660915
p123,fall,2040,4614.71924
p123,fall,2042,5460.303077
p123,fall,2044,6348.790332
p123,fall,2046,7259.348541
p123,fall,2048,8168.688165
p123,fall,2050,9052.253356
p123,wint,2012,2.814268856
p123,wint,2014,11.19862313
p123,wint,2016,27.97718707
p123,wint,2018,57.19242704
p123,wint,2020,104.2174621
p123,wint,2022,172.9713596
p123,wint,2024,275.1753061
p123,wint,2026,414.9182577
p123,wint,2028,601.6213007
p123,wint,2030,852.4006057
p123,wint,2032,1288.022889
p123,wint,2034,1864.119969
p123,wint,2036,2602.485867
p123,wint,2038,3517.660915
p123,wint,2040,4614.71924
p123,wint,2042,5460.303077
p123,wint,2044,6348.790332
p123,wint,2046,7259.348541
p123,wint,2048,8168.688165
p123,wint,2050,9052.253356
p123,spri,2012,2.814268856
p123,spri,2014,11.19862313
p123,spri,2016,27.97718707
p123,spri,2018,57.19242704
p123,spri,2020,104.2174621
p123,spri,2022,172.9713596
p123,spri,2024,275.1753061
p123,spri,2026,414.9182577
p123,spri,2028,601.6213007
p123,spri,2030,852.4006057
p123,spri,2032,1288.022889
p123,spri,2034,1864.119969
p123,spri,2036,2602.485867
p123,spri,2038,3517.660915
p123,spri,2040,4614.71924
p123,spri,2042,5460.303077
p123,spri,2044,6348.790332
p123,spri,2046,7259.348541
p123,spri,2048,8168.688165
p123,spri,2050,9052.253356
p124,summ,2012,0.025823561
p124,summ,2014,0.103392267
p124,summ,2016,0.259839988
p124,summ,2018,0.534223371
p124,summ,2020,0.978865267
p124,summ,2022,1.63330909
p124,summ,2024,2.611798661
p124,summ,2026,3.957774149
p124,summ,2028,5.766359282
p124,summ,2030,8.208084871
p124,summ,2032,12.45889758
p124,summ,2034,18.11022634
p124,summ,2036,25.39080494
p124,summ,2038,34.46052321
p124,summ,2040,45.38811146
p124,summ,2042,53.91247625
p124,summ,2044,62.92059277
p124,summ,2046,72.20711404
