r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p31181,0,0,0,0.009,0.03,0.059,0.101,0.107285464,0.120781931,0.147758605,0.189541193,0.266880236,0.346,0.467,0.608,0.765,0.904,1.047,1.196,1.343,1.484
p31183,0,0,0,0,0.001,0.003,0.01,0.010217663,0.011654397,0.014123984,0.018733723,0.028792059,0.041,0.058,0.079,0.104,0.128,0.155,0.182,0.211,0.238
p31185,0,0,0,0.001,0.007,0.016,0.044,0.047001251,0.05191504,0.057582397,0.072730923,0.120705169,0.19,0.288,0.424,0.609,0.813,1.076,1.394,1.752,2.142
p31021,0,0,0,0,0.006,0.014,0.046,0.048023017,0.055093512,0.070619921,0.102484482,0.165000644,0.246,0.362,0.514,0.705,0.889,1.105,1.333,1.566,1.815
p31025,0,0,0,0.01,0.056,0.127,0.329,0.35557468,0.422736757,0.572564593,0.818773874,1.300072187,1.919,2.721,3.693,4.825,5.757,6.731,7.752,8.744,9.689
p31037,0,0,0,0,0.007,0.018,0.067,0.071523642,0.080521287,0.101040811,0.150971764,0.243625112,0.36,0.527,0.738,0.997,1.242,1.517,1.811,2.103,2.394
p31053,0,0,0,0.163,0.439,0.84,1.006,1.03300575,1.087037375,1.175550075,1.351031991,1.719771811,2.073,2.602,3.284,4.142,4.977,5.961,7.061,8.211,9.519
p31055,0,0,0,0.044,0.338,0.789,2.315,2.447130339,2.709117513,3.236565317,4.22280146,6.34200461,9.177,13.072,18.115,24.447,30.215,36.882,44.298,52.303,60.434
p31097,0,0,0,0.003,0.016,0.033,0.072,0.076632474,0.090056703,0.114078334,0.152073748,0.221477374,0.302,0.409,0.542,0.699,0.832,0.978,1.129,1.271,1.414
p31109,0,0,0,0.533,2.031,3.892,4.935,5.078178615,5.311226473,5.637642642,6.167802654,7.222377173,8.251,10.221,12.801,16.102,19.077,22.581,26.548,30.893,35.35
p31127,0,0,0,0.008,0.033,0.072,0.129,0.13896022,0.157864102,0.193389938,0.251252279,0.357685959,0.474,0.621,0.803,1.018,1.203,1.398,1.603,1.812,2.028
p31131,0,0,0,0.076,0.225,0.435,0.561,0.583428569,0.63357539,0.720323197,0.851833384,1.090776068,1.316,1.629,2.015,2.476,2.856,3.284,3.734,4.204,4.684
p31133,0,0,0,0,0.006,0.015,0.054,0.059262447,0.06886689,0.085830366,0.112402335,0.161678483,0.216,0.291,0.377,0.475,0.552,0.629,0.703,0.772,0.838
p31147,0,0,0,0.022,0.09,0.178,0.268,0.280985738,0.310430751,0.382434035,0.512422411,0.77849297,1.07,1.422,1.85,2.345,2.752,3.189,3.613,4.03,4.438
p31153,0,0,0,0.255,0.943,1.984,2.866,3.07449486,3.49102159,4.401250789,5.760068693,7.972078084,10.101,12.746,15.961,19.728,22.955,26.574,30.423,34.384,38.471
p31155,0,0,0,0.014,0.068,0.15,0.315,0.332074054,0.379297642,0.498685291,0.693147734,1.043158432,1.448,1.98,2.623,3.367,3.961,4.594,5.256,5.908,6.538
p31177,0,0,0,0.041,0.151,0.31,0.444,0.460816611,0.4969011,0.62797407,0.849629417,1.231414201,1.615,2.086,2.661,3.325,3.904,4.506,5.162,5.82,6.536
p27005,0.0005,0.001,0.002,0.005,0.007,0.011,0.016,0.017370027,0.060390965,0.136894001,0.293127659,0.545941727,0.849,1.375,2.157,3.291,4.905,7.109,9.996,13.573,17.787
p27007,0,0,0,0,0,0,0,0,0,0,0,0.001107387,0.002,0.003,0.005,0.008,0.012,0.019,0.028,0.043,0.302
p27027,0.02225,0.0445,0.089,0.269,0.598,0.842,1.709,2.554415802,3.746358829,5.344298353,7.391004539,9.953193196,11.821,14.385,17.058,19.817,22.696,25.763,29.048,32.596,36.361
p27029,0,0,0,0,0,0,0,0,0,0,0,0.001107387,0.014,0.027,0.058,0.105,0.194,0.326,0.52,0.792,1.162
p27069,0,0,0,0.001,0.001,0.002,0.003,0.004087065,0.012713887,0.029334429,0.056201168,0.100772205,0.153,0.244,0.379,0.573,0.848,1.222,1.708,2.304,2.992
p27071,0.00625,0.0125,0.025,0.07,0.147,0.299,0.565,0.797999497,1.127298019,1.561243491,2.114706681,2.813870039,3.321,4.055,4.83,5.645,6.541,7.541,8.669,9.932,11.302
p27077,0.00175,0.0035,0.007,0.019,0.038,0.06,0.112,0.161439079,0.240504371,0.354186067,0.517932329,0.741949204,0.943,1.247,1.601,1.997,2.435,2.913,3.428,3.978,4.556
p27087,0,0,0,0,0.001,0.001,0.001,0.001021766,0.001059491,0.006518762,0.023141657,0.050939796,0.085,0.144,0.233,0.364,0.555,0.823,1.186,1.653,2.22
p27089,0.002,0.004,0.008,0.024,0.051,0.072,0.143,0.219679759,0.335858526,0.49651237,0.711881457,0.995540797,1.235,1.584,2.002,2.506,3.119,3.873,4.792,5.855,7.036
p27107,0,0,0,0.001,0.001,0.002,0.003,0.003065299,0.007416434,0.026075048,0.056201168,0.10630914,0.166,0.269,0.421,0.641,0.952,1.377,1.931,2.614,3.406
p27113,0,0,0,0.001,0.001,0.002,0.002,0.002043533,0.003178472,0.003259381,0.022039674,0.075302307,0.146,0.261,0.434,0.689,1.063,1.593,2.315,3.259,4.43
p27119,0.00575,0.0115,0.023,0.067,0.147,0.207,0.414,0.659039277,1.029824882,1.540600745,2.232618935,3.1460861,3.921,5.049,6.392,7.995,9.944,12.341,15.229,18.658,22.491
p27125,0,0,0,0,0,0,0.001,0.001021766,0.001059491,0.00108646,0.007713886,0.026577285,0.05,0.088,0.146,0.231,0.356,0.533,0.776,1.093,1.486
p27135,0.00025,0.0005,0.001,0.002,0.004,0.006,0.008,0.017370027,0.046617587,0.09778143,0.181827307,0.314497871,0.469,0.742,1.143,1.717,2.518,3.6,4.992,6.709,8.71
p27001,0.00025,0.0005,0.001,0.001,0.002,0.003,0.004,0.01123943,0.023308794,0.043458413,0.07493489,0.12734949,0.185,0.289,0.44,0.657,0.958,1.412,2.007,2.752,3.652
p27003,0.18475,0.3695,0.739,3.087,20.495,31.697,37.737,40.89824053,45.60683319,51.19292419,57.80234994,65.74223637,68.224,76.168,85.148,95.485,107.578,121.884,138.737,158.31,180.047
p27009,0.01625,0.0325,0.065,0.232,0.98,1.716,2.531,3.183823856,4.099169205,5.261727368,6.709978625,8.518019812,9.643,11.31,13.009,14.732,16.509,18.382,20.379,22.528,24.796
p27011,0.0065,0.013,0.026,0.132,0.979,1.528,1.75,1.82180935,1.939927323,2.070793385,2.217191163,2.391955641,2.366,2.595,2.875,3.216,3.634,4.146,4.762,5.481,6.286
p27017,0.00075,0.0015,0.003,0.005,0.008,0.012,0.017,0.031674756,0.070985871,0.153190906,0.305249479,0.552586049,0.842,1.343,2.08,3.135,4.605,6.582,9.12,12.206,15.79
p27019,0.0015,0.003,0.006,0.015,0.064,0.099,0.118,0.149177883,0.228849974,0.39873094,0.681025914,1.163863601,1.725,2.657,4.019,5.959,8.651,12.264,16.896,22.606,29.267
p27021,0.00075,0.0015,0.003,0.005,0.008,0.012,0.016,0.036783588,0.072045362,0.142326303,0.258966165,0.471746807,0.752,1.235,1.956,3.006,4.52,6.587,9.291,12.69,16.747
p27025,0.02025,0.0405,0.081,0.326,1.694,2.93,4.081,4.773692251,5.74985559,6.95769194,8.413645393,10.27987232,11.327,13.082,15.161,17.69,20.855,24.796,29.617,35.261,41.608
p27031,0.0035,0.007,0.014,0.042,0.095,0.205,0.398,0.551753813,0.759654774,1.020186248,1.343318105,1.747456482,2.015,2.386,2.802,3.278,3.841,4.516,5.31,6.218,7.214
p27035,0.00025,0.0005,0.001,0.001,0.002,0.003,0.004,0.005108832,0.006356944,0.007605222,0.011019837,0.047617635,0.205,0.441,0.805,1.355,2.176,3.378,5.091,7.804,11.382
p27037,0.15325,0.3065,0.613,2.994,19.932,31.033,36.668,39.29917623,43.39037881,48.20081245,54.00932212,61.35587697,63.693,71.871,81.493,92.845,106.446,122.646,141.799,163.894,188.498
p27039,0.008,0.016,0.032,0.115,0.501,0.754,1.078,1.342600946,1.721672256,2.208773847,2.827690122,3.603436878,4.126,4.92,5.797,6.759,7.818,8.988,10.313,11.75,13.275
p27041,0.05025,0.1005,0.201,0.98,6.11,9.712,11.932,13.21450383,15.10727674,17.36598188,20.05279702,23.29720499,24.545,27.547,30.606,33.671,36.735,39.828,42.978,46.224,49.564
p27049,0.03975,0.0795,0.159,0.714,4.237,6.629,8.208,9.141743273,10.55146708,12.28243401,14.40182471,17.00946234,18.268,21.053,24.054,27.205,30.522,34.005,37.605,41.426,45.419
p27051,0.00325,0.0065,0.013,0.042,0.102,0.145,0.314,0.486360769,0.727870055,1.036483153,1.429272832,1.906920192,2.242,2.667,3.107,3.565,4.051,4.577,5.153,5.779,6.454
p27053,0.784,1.568,3.136,15.912,113.953,180.279,214.134,228.8041322,250.9276392,275.9305024,304.5971049,339.262364,344.046,376.561,412.053,450.896,494.265,543.143,598.127,659.623,726.65
p27057,0.0005,0.001,0.002,0.003,0.005,0.007,0.011,0.01123943,0.023308794,0.061928239,0.124524156,0.228121695,0.35,0.564,0.88,1.339,1.989,2.878,4.046,5.49,7.321
p27059,0.0045,0.009,0.018,0.091,0.735,1.14,1.286,1.315013255,1.412300995,1.561243491,1.770887773,2.099605507,2.334,2.942,3.828,5.08,6.814,9.113,12.015,15.507,19.482
p27061,0.01525,0.0305,0.061,0.201,0.502,0.712,1.566,2.399107322,3.517508855,4.959691397,6.778301613,9.009699582,10.596,12.711,15.033,17.668,20.731,24.36,28.654,33.669,39.318
p27065,0.00025,0.0005,0.001,0.003,0.004,0.006,0.008,0.009195897,0.019070831,0.059755318,0.135543993,0.255806367,0.4,0.649,1.018,1.55,2.3,3.326,4.672,6.324,8.232
p27067,0.07525,0.1505,0.301,1.955,15.417,23.921,26.891,27.47836167,28.51089256,29.35941744,29.99489377,30.49189749,28.044,28.73,29.744,31.204,33.245,35.994,39.529,43.843,48.805
p27075,0.00025,0.0005,0.001,0.003,0.004,0.007,0.009,0.010217663,0.038141662,0.086916826,0.167501519,0.297887068,0.449,0.715,1.108,1.676,2.478,3.559,4.957,6.671,8.661
p27079,0.00025,0.0005,0.001,0.003,0.006,0.009,0.012,0.012261196,0.019070831,0.064101159,0.153175731,0.305638776,0.49,0.792,1.236,1.873,2.763,3.969,5.535,7.467,9.724
p27085,0.1165,0.233,0.466,2.355,18.024,27.935,31.689,32.6924352,34.34126944,35.81842409,37.13795198,38.40860623,35.931,37.164,38.618,40.368,42.517,45.158,48.367,52.152,56.449
p27093,0.00375,0.0075,0.015,0.095,0.763,1.183,1.33,1.363036272,1.421836411,1.469980824,1.507513674,1.582455839,1.509,1.51,1.511,1.513,1.516,1.52,1.527,1.536,1.548
p27095,0.0005,0.001,0.002,0.004,0.006,0.008,0.012,0.035761821,0.081580778,0.167314891,0.306351463,0.526008764,0.778,1.221,1.869,2.79,4.067,5.787,7.998,10.681,13.866
p27097,0.0065,0.013,0.026,0.163,1.279,1.984,2.233,2.282625961,2.380675421,2.48582123,2.651372733,2.907997923,2.966,3.449,4.156,5.168,6.581,8.506,10.985,14.01,17.476
p27109,0.151,0.302,0.604,2.905,22.848,35.452,39.859,40.73169262,42.25354538,43.53881118,44.52565057,45.36853272,41.844,43.056,44.849,47.435,51.086,56.105,62.686,70.882,80.518
p27111,0.00125,0.0025,0.005,0.01,0.015,0.023,0.033,0.035761821,0.105949062,0.247712955,0.499198607,0.926882811,1.438,2.33,3.653,5.578,8.323,12.067,16.934,22.99,30.129
p27115,0.00075,0.0015,0.003,0.007,0.01,0.015,0.021,0.042914185,0.097473137,0.19773578,0.360348663,0.617921874,0.913,1.432,2.192,3.277,4.792,6.827,9.438,12.627,16.326
p27121,0.008,0.016,0.032,0.14,0.758,1.162,1.534,1.90252889,2.427293008,3.063818125,3.859146846,4.829314144,5.389,6.19,7.004,7.842,8.773,9.843,11.044,12.266,13.637
p27123,0.16675,0.3335,0.667,2.377,9.981,17.481,25.886,30.99630311,38.92674483,49.6153838,63.3894072,81.56790214,93.844,110.98,129.367,149.092,170.32,193.369,218.184,244.732,272.307
p27131,0.021,0.042,0.084,0.25,0.56,1.167,2.272,3.224694509,4.538857812,6.246060425,8.404829524,11.12702328,13.069,15.689,18.486,21.488,24.772,28.433,32.516,37.015,41.842
p27137,0.01125,0.0225,0.045,0.116,0.224,0.436,0.802,1.143356513,1.726969709,2.660741343,4.151172521,6.313212551,8.444,11.888,16.484,22.548,30.48,40.7,53.486,68.736,86.044
p27139,0.0595,0.119,0.238,1.272,8.557,13.317,15.727,16.82031717,18.49234926,20.43414585,22.77249274,25.69469757,26.595,29.563,32.852,36.422,40.193,44.439,49.237,54.611,60.519
p27141,0.0105,0.021,0.042,0.244,1.819,2.822,3.183,3.319718777,3.602268105,3.962320816,4.460829935,5.194751812,5.685,7.114,9.187,12.114,16.138,21.465,28.181,36.229,45.346
p27143,0.00525,0.0105,0.021,0.088,0.514,0.856,1.135,1.327274451,1.601949816,1.95454213,2.393508552,2.956722946,3.292,3.86,4.512,5.273,6.192,7.306,8.643,10.204,11.916
p27145,0.01925,0.0385,0.077,0.209,0.485,0.778,1.314,1.846331742,2.685808719,3.914516562,5.699459591,8.31315324,10.65,13.826,17.45,21.628,26.491,32.094,38.523,45.783,53.676
p27147,0.0525,0.105,0.21,0.88,5.226,8.499,10.76,11.96386185,13.67060746,15.6482881,17.91274471,20.6560873,21.514,23.792,26.092,28.347,30.655,33.061,35.471,38.03,40.671
p27149,0.01025,0.0205,0.041,0.21,1.319,2.056,2.543,2.881381025,3.359644753,3.922121784,4.604087813,5.420658733,5.76,6.403,7.069,7.767,8.515,9.321,10.213,11.192,12.245
p27151,0.0435,0.087,0.174,0.889,6.666,10.418,11.934,12.36132895,13.04127003,13.67310323,14.26297476,14.86002442,14.01,14.542,15.14,15.804,16.545,17.369,18.286,19.284,20.368
p27153,0.03025,0.0605,0.121,0.575,3.49,5.466,6.767,7.517134823,8.615777714,9.923728636,11.48817986,13.35840782,14.102,15.884,17.736,19.643,21.594,23.601,25.686,27.863,30.112
p27155,0.0035,0.007,0.014,0.058,0.376,0.599,0.722,0.784716534,0.881496195,0.998457041,1.139451125,1.317790376,1.394,1.596,1.831,2.107,2.43,2.809,3.248,3.743,4.284
p27157,0.01625,0.0325,0.065,0.22,0.893,1.53,2.263,2.811900915,3.59379218,4.590294886,5.819575812,7.384055656,8.349,9.853,11.391,12.957,14.556,16.175,17.854,19.555,21.291
p27159,0.0065,0.013,0.026,0.081,0.193,0.444,0.906,1.2802732,1.79689609,2.469524325,3.316970875,4.399648038,5.142,6.067,7.039,8.073,9.203,10.456,11.85,13.392,15.04
p27163,0.16625,0.3325,0.665,3.84,26.706,41.233,48.26,51.31616994,55.95805654,61.06667565,66.86396174,73.63679737,73.959,80.738,88.48,97.343,107.581,119.465,133.405,149.07,166.098
p27167,0,0,0,0.001,0.001,0.002,0.003,0.003065299,0.010594906,0.026075048,0.051793233,0.094127884,0.143,0.23,0.359,0.545,0.81,1.171,1.642,2.222,2.914
p27169,0.014,0.028,0.056,0.228,1.161,1.766,2.288,2.677027761,3.266409579,4.029681356,5.01953566,6.296601748,7.148,8.657,10.437,12.557,15.123,18.242,21.984,26.34,31.247
p27171,0.0635,0.127,0.254,1.244,7.973,12.223,15.38,17.06043226,19.48297299,22.33219204,25.73021693,29.9348819,31.634,35.245,39.077,43.145,47.535,52.337,57.67,63.67,70.407
p27023,0.0005,0.001,0.002,0.008,0.068,0.106,0.141,0.144069051,0.149388177,0.154277367,0.159787634,0.170537578,0.174,0.175,0.176,0.213,0.269,0.38,0.544,0.774,1.092
p27073,0.00675,0.0135,0.027,0.178,1.417,2.198,2.471,2.524784579,2.61800132,2.685729931,2.725205639,2.744104666,2.482,2.483,2.484,2.486,2.523,2.577,2.659,2.775,2.964
p27081,0.00475,0.0095,0.019,0.065,0.217,0.414,0.698,0.886893167,1.142130887,1.45911622,1.848026631,2.336586298,2.62,2.993,3.375,3.761,4.111,4.481,4.872,5.283,5.712
p27083,0.01625,0.0325,0.065,0.283,1.949,3.098,3.709,4.01860694,4.496478187,5.081374954,5.779904399,6.679757606,7.03,7.99,9.103,10.411,11.994,13.904,16.181,18.83,21.842
p27101,0.009,0.018,0.036,0.112,0.257,0.567,1.12,1.55512834,2.136992579,2.870428186,3.752254429,4.864750524,5.554,6.452,7.303,8.094,8.816,9.497,10.145,10.746,11.31
p27105,0.01225,0.0245,0.049,0.153,0.358,0.796,1.576,2.1661446,2.97822813,4.04163242,5.347926797,7.058483916,8.19,9.546,10.888,12.194,13.47,14.671,15.854,17.068,18.343
p27117,0.0035,0.007,0.014,0.043,0.122,0.229,0.384,0.51088316,0.690787884,0.924577739,1.233119737,1.638932569,1.926,2.356,2.806,3.284,3.8,4.371,5.019,5.739,6.53
p27127,0.01,0.02,0.04,0.123,0.298,0.526,1.01,1.425364018,1.998199308,2.731361264,3.648667963,4.783911283,5.543,6.562,7.595,8.626,9.656,10.698,11.761,12.877,14.015
p27129,0.0095,0.019,0.038,0.209,1.639,2.543,2.86,2.931447575,3.067225342,3.207230888,3.356642288,3.53920844,3.427,3.76,4.25,4.948,5.919,7.226,8.904,10.963,13.348
p27133,0.0005,0.001,0.002,0.009,0.067,0.104,0.118,0.120568426,0.126079384,0.13254816,0.155379699,0.190470542,0.221,0.288,0.387,0.531,0.737,1.021,1.4,1.884,2.467
p27173,0.00025,0.0005,0.001,0.006,0.05,0.077,0.088,0.089915436,0.093235174,0.096694969,0.100280515,0.107416526,0.11,0.111,0.112,0.138,0.176,0.276,0.421,0.627,0.912
p19009,0.00025,0.0005,0.001,0.001,0.002,0.004,0.011,0.01123943,0.012713887,0.013037524,0.015427772,0.022147737,0.029,0.039,0.051,0.065,0.081,0.098,0.115,0.128,0.145
p19021,0,0,0,0,0,0,0,0,0,0,0.001101984,0.002214774,0.004,0.007,0.011,0.017,0.025,0.033,0.044,0.062,0.089
p19025,0.00075,0.0015,0.003,0.005,0.009,0.015,0.019,0.01941356,0.021189812,0.023902127,0.029753559,0.050939796,0.084,0.117,0.157,0.216,0.282,0.359,0.437,0.521,0.607
p19027,0,0,0,0,0,0,0,0,0,0,0.001101984,0.002214774,0.007,0.009,0.013,0.026,0.044,0.077,0.132,0.215,0.35
p19033,0.225,0.45,0.9,1.701,3.481,5.748,9.25,9.783412523,10.77607909,12.15314523,13.95331735,16.32509725,17.015,18.063,19.224,20.238,21.205,22.191,23.193,24.24,25.378
p19035,0,0,0,0,0,0,0,0,0,0,0,0.001107387,0.002,0.003,0.005,0.008,0.012,0.016,0.021,0.044,0.078
p19041,0.00025,0.0005,0.001,0.001,0.002,0.003,0.008,0.008174131,0.009535416,0.010864603,0.013223804,0.01771819,0.037,0.057,0.092,0.143,0.204,0.276,0.355,0.478,0.633
p19047,0.0005,0.001,0.002,0.002,0.005,0.008,0.022,0.022478859,0.024368284,0.027161508,0.030855543,0.037651154,0.057,0.08,0.114,0.166,0.234,0.313,0.404,0.503,0.61
p19059,0.0355,0.071,0.142,0.261,0.541,0.919,1.739,1.870854134,2.055411801,2.254405181,2.495993034,2.823836521,2.835,2.939,3.03,3.109,3.207,3.335,3.473,3.601,3.828
p19063,0,0,0,0,0,0,0,0,0,0,0.001101984,0.002214774,0.004,0.007,0.011,0.018,0.027,0.038,0.054,0.076,0.102
p19069,0,0,0,0,0,0,0,0,0,0,0.001101984,0.002214774,0.005,0.009,0.015,0.024,0.036,0.05,0.067,0.087,0.115
p19071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.006,0.008,0.011
p19081,0.00175,0.0035,0.007,0.014,0.032,0.049,0.021,0.023500625,0.028606247,0.036939651,0.051793233,0.081946628,0.115,0.128,0.144,0.165,0.199,0.247,0.304,0.374,0.448
p19085,0.01125,0.0225,0.045,0.109,0.256,0.375,0.099,0.121590192,0.156804612,0.202081621,0.262272116,0.335538222,0.366,0.374,0.385,0.403,0.431,0.466,0.511,0.584,0.691
p19091,0,0,0,0,0,0,0,0,0,0,0,0.001107387,0.003,0.004,0.007,0.01,0.014,0.019,0.023,0.029,0.035
p19093,0.00075,0.0015,0.003,0.004,0.007,0.013,0.036,0.037805354,0.040260644,0.046717794,0.059507119,0.090805723,0.128,0.183,0.255,0.348,0.451,0.563,0.684,0.807,0.936
p19109,0.02625,0.0525,0.105,0.207,0.438,0.652,0.361,0.396445333,0.468294854,0.577996894,0.811059988,1.167185762,1.435,1.703,2.01,2.295,2.589,2.851,3.099,3.322,3.559
p19119,0.0005,0.001,0.002,0.004,0.008,0.013,0.023,0.023500625,0.026487265,0.029334429,0.037467445,0.05647673,0.078,0.106,0.14,0.187,0.246,0.319,0.403,0.499,0.604
p19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.007,0.009,0.014
p19133,0.00025,0.0005,0.001,0.001,0.002,0.003,0.007,0.007152364,0.008475925,0.009778143,0.01212182,0.019932964,0.034,0.054,0.084,0.123,0.169,0.217,0.265,0.323,0.393
p19137,0.0155,0.031,0.062,0.15,0.317,0.463,0.153,0.164504378,0.196005765,0.246626494,0.325085185,0.444062135,0.523,0.589,0.674,0.775,0.897,1.02,1.145,1.268,1.378
p19141,0.00175,0.0035,0.007,0.014,0.028,0.044,0.05,0.054153615,0.060390965,0.06627408,0.094770596,0.143960293,0.2,0.267,0.35,0.449,0.554,0.675,0.789,0.901,1.011
p19143,0.00075,0.0015,0.003,0.005,0.01,0.017,0.038,0.041892419,0.048736568,0.057582397,0.071628939,0.105201753,0.144,0.195,0.257,0.341,0.433,0.534,0.642,0.744,0.857
p19145,0.041,0.082,0.164,0.324,0.683,0.999,0.319,0.342291718,0.37611917,0.42915183,0.511320427,0.689902021,0.797,0.885,0.972,1.069,1.167,1.267,1.361,1.459,1.57
p19147,0,0,0,0,0,0,0,0,0,0.00108646,0.005509918,0.014396029,0.028,0.051,0.085,0.127,0.172,0.216,0.254,0.29,0.366
p19149,0.00225,0.0045,0.009,0.012,0.023,0.041,0.114,0.120568426,0.130317346,0.141239843,0.19174516,0.318927419,0.497,0.729,1.033,1.408,1.826,2.267,2.72,3.144,3.552
p19151,0,0,0,0,0,0,0,0,0,0,0.001101984,0.001107387,0.003,0.005,0.009,0.013,0.018,0.025,0.033,0.046,0.069
p19155,0,0,0,0,0,0,0,0,0,0,0,0.002214774,0.004,0.007,0.012,0.019,0.029,0.045,0.068,0.101,0.146
p19161,0.005,0.01,0.02,0.038,0.078,0.114,0.03,0.03065299,0.037082172,0.049977175,0.073832907,0.120705169,0.14,0.141,0.144,0.147,0.151,0.164,0.201,0.269,0.369
p19165,0.0015,0.003,0.006,0.013,0.029,0.044,0.033,0.036783588,0.042379625,0.052150096,0.069424972,0.099664818,0.133,0.158,0.192,0.238,0.292,0.361,0.432,0.517,0.606
p19167,0.0035,0.007,0.014,0.021,0.042,0.072,0.154,0.161439079,0.183291877,0.216205605,0.272189969,0.3964445,0.551,0.743,0.992,1.295,1.655,2.036,2.428,2.768,3.133
p19173,0.02825,0.0565,0.113,0.228,0.472,0.692,0.253,0.265659243,0.29030043,0.349840226,0.451813309,0.606848005,0.713,0.829,0.955,1.088,1.213,1.344,1.472,1.589,1.69
p19187,0.0005,0.001,0.002,0.005,0.011,0.018,0.005,0.005108832,0.006356944,0.009778143,0.015427772,0.026577285,0.034,0.036,0.038,0.042,0.047,0.055,0.066,0.082,0.103
p19189,0.005,0.01,0.02,0.035,0.074,0.12,0.168,0.17778734,0.201303218,0.242280653,0.319575267,0.44959907,0.579,0.735,0.911,1.09,1.26,1.414,1.567,1.728,1.873
p19193,0,0,0,0,0,0,0,0,0,0.00108646,0.003305951,0.006644321,0.014,0.023,0.038,0.065,0.106,0.175,0.294,0.454,0.651
p19195,0.01125,0.0225,0.045,0.079,0.169,0.29,0.556,0.593646232,0.660062656,0.742052404,0.867261156,1.06530617,1.194,1.359,1.535,1.719,1.896,2.063,2.224,2.381,2.55
p19197,0.001,0.002,0.004,0.008,0.018,0.028,0.019,0.020435326,0.023308794,0.027161508,0.03305951,0.044295475,0.059,0.073,0.092,0.116,0.149,0.188,0.244,0.317,0.401
p55003,0.0065,0.013,0.026,0.043,0.068,0.136,0.257,0.352509381,0.548816141,0.89415685,1.392907371,2.100712894,2.778,3.899,5.313,6.981,8.857,10.88,12.952,15.002,17.064
p55005,0.02675,0.0535,0.107,0.164,0.29,0.531,0.906,0.939003249,1.231128099,1.641641556,2.575335859,4.697535107,6.94,9.779,13.228,17.18,21.498,25.973,30.509,35.079,39.742
p55007,0.009,0.018,0.036,0.058,0.093,0.185,0.349,0.36374881,0.4969011,0.908280834,1.50641169,2.372022678,3.223,4.589,6.284,8.271,10.495,12.868,15.288,17.675,20.004
p55011,0.0065,0.013,0.026,0.04,0.07,0.13,0.225,0.231940955,0.304073808,0.407422623,0.553195807,0.799533321,1.014,1.319,1.694,2.127,2.609,3.117,3.633,4.147,4.679
p55013,0.0105,0.021,0.042,0.068,0.108,0.214,0.401,0.553797346,0.794617964,1.22444079,1.842516712,2.715312608,3.539,4.925,6.648,8.678,10.956,13.47,16.062,18.655,21.243
p55017,0.0355,0.071,0.142,0.224,0.423,0.76,1.251,1.304795592,1.614663703,2.057755861,3.180324899,5.120556891,7.044,9.295,12.026,15.178,18.649,22.307,26.214,30.068,33.969
p55019,0.0165,0.033,0.066,0.1,0.174,0.32,0.55,0.571167373,0.690787884,0.857217199,1.429272832,2.40302951,3.346,4.658,6.236,8.032,9.989,12.019,14.048,16.04,17.929
p55031,0.0155,0.031,0.062,0.101,0.159,0.315,0.591,0.815369524,1.166499172,1.675321826,2.401222438,3.416288497,4.353,5.97,7.986,10.399,13.183,16.23,19.438,22.657,25.84
p55033,0.02775,0.0555,0.111,0.176,0.337,0.61,1.111,1.258816107,1.579700513,2.375002277,3.560509269,5.263409798,6.916,9.072,11.652,14.579,17.742,20.995,24.216,27.511,30.838
p55035,0.058,0.116,0.232,0.352,0.646,1.174,1.951,2.036380278,2.556550864,3.319136302,5.036065415,7.565667103,9.935,13.04,16.819,21.202,26.13,31.184,36.242,40.698,45.485
p55051,0.00425,0.0085,0.017,0.031,0.054,0.119,0.248,0.287116336,0.364464773,0.471523782,0.724003277,1.068628331,1.38,1.863,2.43,3.065,3.754,4.476,5.192,5.899,6.58
p55063,0.0555,0.111,0.222,0.342,0.603,1.106,1.884,1.955660738,2.410341158,3.74285583,5.735825052,9.295405395,13.139,17.066,21.894,27.472,33.597,39.957,46.685,53.844,61.036
p55091,0.0045,0.009,0.018,0.034,0.071,0.123,0.198,0.23602802,0.323144639,0.449794576,0.649068387,0.939064067,1.188,1.564,2.033,2.586,3.208,3.88,4.595,5.331,6.071
p55093,0.0295,0.059,0.118,0.207,0.47,0.833,1.308,1.525497117,2.114743276,3.253948682,4.920357129,7.263350487,9.22,11.921,15.284,19.235,23.661,28.398,33.339,38.278,43.173
p55095,0.0295,0.059,0.118,0.178,0.314,0.572,0.97,1.008483359,1.071145016,1.347210807,2.197355457,3.620047681,5.058,7.061,9.46,12.188,15.156,18.253,21.356,24.416,27.367
p55099,0.0085,0.017,0.034,0.067,0.135,0.359,0.915,1.227141351,1.650686384,2.369569975,3.278401447,4.483809441,5.386,6.664,8.059,9.509,10.937,12.349,13.774,15.165,16.447
p55107,0.0095,0.019,0.038,0.065,0.129,0.232,0.386,0.400532398,0.560470537,0.793116039,1.219895933,1.862624717,2.457,3.302,4.345,5.56,6.906,8.317,9.73,11.203,12.658
