r,rr,status,trtype,t,MW
p48,p63,Possible,LCC,0,100000
p48,p64,Possible,LCC,0,100000
p48,p65,Possible,LCC,0,100000
p48,p66,Possible,LCC,0,100000
p48,p67,Possible,LCC,0,100000
p48,p68,Possible,LCC,0,100000
p48,p69,Possible,LCC,0,100000
p48,p70,Possible,LCC,0,100000
p48,p71,Possible,LCC,0,100000
p48,p72,Possible,LCC,0,100000
p48,p73,Possible,LCC,0,100000
p48,p74,Possible,LCC,0,100000
p48,p75,Possible,LCC,0,100000
p48,p76,Possible,LCC,0,100000
p48,p77,Possible,LCC,0,100000
p48,p78,Possible,LCC,0,100000
p48,p79,Possible,LCC,0,100000
p48,p80,Possible,LCC,0,100000
p48,p81,Possible,LCC,0,100000
p48,p82,Possible,LCC,0,100000
p48,p83,Possible,LCC,0,100000
p48,p84,Possible,LCC,0,100000
p48,p85,Possible,LCC,0,100000
p48,p86,Possible,LCC,0,100000
p48,p87,Possible,LCC,0,100000
p48,p88,Possible,LCC,0,100000
p48,p89,Possible,LCC,0,100000
p48,p90,Possible,LCC,0,100000
p48,p91,Possible,LCC,0,100000
p48,p92,Possible,LCC,0,100000
p48,p93,Possible,LCC,0,100000
p48,p94,Possible,LCC,0,100000
p48,p95,Possible,LCC,0,100000
p48,p96,Possible,LCC,0,100000
p48,p97,Possible,LCC,0,100000
p48,p98,Possible,LCC,0,100000
p48,p99,Possible,LCC,0,100000
p49,p100,Possible,LCC,0,100000
p49,p101,Possible,LCC,0,100000
p49,p102,Possible,LCC,0,100000
p49,p103,Possible,LCC,0,100000
p49,p104,Possible,LCC,0,100000
p49,p105,Possible,LCC,0,100000
p49,p106,Possible,LCC,0,100000
p49,p107,Possible,LCC,0,100000
p49,p108,Possible,LCC,0,100000
p49,p109,Possible,LCC,0,100000
p49,p110,Possible,LCC,0,100000
p49,p111,Possible,LCC,0,100000
p49,p112,Possible,LCC,0,100000
p49,p113,Possible,LCC,0,100000
p49,p114,Possible,LCC,0,100000
p49,p115,Possible,LCC,0,100000
p49,p116,Possible,LCC,0,100000
p49,p117,Possible,LCC,0,100000
p49,p118,Possible,LCC,0,100000
p49,p119,Possible,LCC,0,100000
p49,p120,Possible,LCC,0,100000
p49,p121,Possible,LCC,0,100000
p49,p122,Possible,LCC,0,100000
p49,p123,Possible,LCC,0,100000
p49,p124,Possible,LCC,0,100000
p49,p125,Possible,LCC,0,100000
p49,p126,Possible,LCC,0,100000
p49,p127,Possible,LCC,0,100000
p49,p128,Possible,LCC,0,100000
p49,p129,Possible,LCC,0,100000
p49,p130,Possible,LCC,0,100000
p49,p131,Possible,LCC,0,100000
p49,p132,Possible,LCC,0,100000
p49,p133,Possible,LCC,0,100000
p49,p134,Possible,LCC,0,100000
p49,p51,Possible,LCC,0,100000
p49,p54,Possible,LCC,0,100000
p49,p55,Possible,LCC,0,100000
p49,p56,Possible,LCC,0,100000
p49,p57,Possible,LCC,0,100000
p49,p58,Possible,LCC,0,100000
p49,p59,Possible,LCC,0,100000
p49,p60,Possible,LCC,0,100000
p49,p61,Possible,LCC,0,100000
p49,p62,Possible,LCC,0,100000
p49,p63,Possible,LCC,0,100000
p49,p64,Possible,LCC,0,100000
p49,p65,Possible,LCC,0,100000
p49,p66,Possible,LCC,0,100000
p49,p67,Possible,LCC,0,100000
p49,p68,Possible,LCC,0,100000
p49,p69,Possible,LCC,0,100000
p49,p70,Possible,LCC,0,100000
p49,p71,Possible,LCC,0,100000
p49,p72,Possible,LCC,0,100000
p49,p73,Possible,LCC,0,100000
p49,p74,Possible,LCC,0,100000
p49,p75,Possible,LCC,0,100000
p49,p76,Possible,LCC,0,100000
p49,p77,Possible,LCC,0,100000
p49,p78,Possible,LCC,0,100000
p49,p79,Possible,LCC,0,100000
p49,p80,Possible,LCC,0,100000
p49,p81,Possible,LCC,0,100000
p49,p82,Possible,LCC,0,100000
p49,p83,Possible,LCC,0,100000
p49,p84,Possible,LCC,0,100000
p49,p85,Possible,LCC,0,100000
p49,p86,Possible,LCC,0,100000
p49,p87,Possible,LCC,0,100000
p49,p88,Possible,LCC,0,100000
p49,p89,Possible,LCC,0,100000
p49,p90,Possible,LCC,0,100000
p49,p91,Possible,LCC,0,100000
p49,p92,Possible,LCC,0,100000
p49,p93,Possible,LCC,0,100000
p49,p94,Possible,LCC,0,100000
p49,p95,Possible,LCC,0,100000
p49,p96,Possible,LCC,0,100000
p49,p97,Possible,LCC,0,100000
p49,p98,Possible,LCC,0,100000
p49,p99,Possible,LCC,0,100000
p5,p100,Possible,LCC,0,100000
p5,p101,Possible,LCC,0,100000
p5,p102,Possible,LCC,0,100000
p5,p103,Possible,LCC,0,100000
p5,p104,Possible,LCC,0,100000
p5,p105,Possible,LCC,0,100000
p5,p106,Possible,LCC,0,100000
p5,p107,Possible,LCC,0,100000
p5,p108,Possible,LCC,0,100000
p5,p109,Possible,LCC,0,100000
p5,p110,Possible,LCC,0,100000
p5,p111,Possible,LCC,0,100000
p5,p112,Possible,LCC,0,100000
p5,p113,Possible,LCC,0,100000
p5,p114,Possible,LCC,0,100000
p5,p115,Possible,LCC,0,100000
p5,p116,Possible,LCC,0,100000
p5,p117,Possible,LCC,0,100000
p5,p118,Possible,LCC,0,100000
p5,p119,Possible,LCC,0,100000
p5,p12,Possible,LCC,0,100000
p5,p120,Possible,LCC,0,100000
p5,p121,Possible,LCC,0,100000
p5,p122,Possible,LCC,0,100000
p5,p123,Possible,LCC,0,100000
p5,p124,Possible,LCC,0,100000
p5,p125,Possible,LCC,0,100000
p5,p126,Possible,LCC,0,100000
p5,p127,Possible,LCC,0,100000
p5,p128,Possible,LCC,0,100000
p5,p129,Possible,LCC,0,100000
p5,p13,Possible,LCC,0,100000
p5,p130,Possible,LCC,0,100000
p5,p131,Possible,LCC,0,100000
p5,p132,Possible,LCC,0,100000
p5,p133,Possible,LCC,0,100000
p5,p134,Possible,LCC,0,100000
p5,p16,Possible,LCC,0,100000
p5,p17,Possible,LCC,0,100000
p5,p18,Possible,LCC,0,100000
p5,p19,Possible,LCC,0,100000
p5,p20,Possible,LCC,0,100000
p5,p21,Possible,LCC,0,100000
p5,p22,Possible,LCC,0,100000
p5,p23,Possible,LCC,0,100000
p5,p24,Possible,LCC,0,100000
p5,p25,Possible,LCC,0,100000
p5,p26,Possible,LCC,0,100000
p5,p27,Possible,LCC,0,100000
p5,p28,Possible,LCC,0,100000
p5,p29,Possible,LCC,0,100000
p5,p30,Possible,LCC,0,100000
p5,p31,Possible,LCC,0,100000
p5,p32,Possible,LCC,0,100000
p5,p33,Possible,LCC,0,100000
p5,p34,Possible,LCC,0,100000
p5,p35,Possible,LCC,0,100000
p5,p36,Possible,LCC,0,100000
p5,p37,Possible,LCC,0,100000
p5,p38,Possible,LCC,0,100000
p5,p39,Possible,LCC,0,100000
p5,p40,Possible,LCC,0,100000
p5,p41,Possible,LCC,0,100000
p5,p42,Possible,LCC,0,100000
p5,p43,Possible,LCC,0,100000
p5,p44,Possible,LCC,0,100000
p5,p45,Possible,LCC,0,100000
p5,p46,Possible,LCC,0,100000
p5,p47,Possible,LCC,0,100000
p5,p48,Possible,LCC,0,100000
p5,p49,Possible,LCC,0,100000
p5,p50,Possible,LCC,0,100000
p5,p51,Possible,LCC,0,100000
p5,p52,Possible,LCC,0,100000
p5,p53,Possible,LCC,0,100000
p5,p54,Possible,LCC,0,100000
p5,p55,Possible,LCC,0,100000
p5,p56,Possible,LCC,0,100000
p5,p57,Possible,LCC,0,100000
p5,p58,Possible,LCC,0,100000
p5,p59,Possible,LCC,0,100000
p5,p60,Possible,LCC,0,100000
p5,p61,Possible,LCC,0,100000
p5,p62,Possible,LCC,0,100000
p5,p63,Possible,LCC,0,100000
p5,p64,Possible,LCC,0,100000
p5,p65,Possible,LCC,0,100000
p5,p66,Possible,LCC,0,100000
p5,p67,Possible,LCC,0,100000
p5,p68,Possible,LCC,0,100000
p5,p69,Possible,LCC,0,100000
p5,p70,Possible,LCC,0,100000
p5,p71,Possible,LCC,0,100000
p5,p72,Possible,LCC,0,100000
p5,p73,Possible,LCC,0,100000
p5,p74,Possible,LCC,0,100000
p5,p75,Possible,LCC,0,100000
p5,p76,Possible,LCC,0,100000
p5,p77,Possible,LCC,0,100000
p5,p78,Possible,LCC,0,100000
p5,p79,Possible,LCC,0,100000
p5,p80,Possible,LCC,0,100000
p5,p81,Possible,LCC,0,100000
p5,p82,Possible,LCC,0,100000
p5,p83,Possible,LCC,0,100000
p5,p84,Possible,LCC,0,100000
p5,p85,Possible,LCC,0,100000
p5,p86,Possible,LCC,0,100000
p5,p87,Possible,LCC,0,100000
p5,p88,Possible,LCC,0,100000
p5,p89,Possible,LCC,0,100000
p5,p9,Possible,LCC,0,100000
p5,p90,Possible,LCC,0,100000
p5,p91,Possible,LCC,0,100000
p5,p92,Possible,LCC,0,100000
p5,p93,Possible,LCC,0,100000
p5,p94,Possible,LCC,0,100000
p5,p95,Possible,LCC,0,100000
p5,p96,Possible,LCC,0,100000
p5,p97,Possible,LCC,0,100000
p5,p98,Possible,LCC,0,100000
p5,p99,Possible,LCC,0,100000
p50,p100,Possible,LCC,0,100000
p50,p101,Possible,LCC,0,100000
p50,p102,Possible,LCC,0,100000
p50,p103,Possible,LCC,0,100000
p50,p104,Possible,LCC,0,100000
p50,p105,Possible,LCC,0,100000
p50,p106,Possible,LCC,0,100000
p50,p107,Possible,LCC,0,100000
p50,p108,Possible,LCC,0,100000
p50,p109,Possible,LCC,0,100000
p50,p110,Possible,LCC,0,100000
p50,p111,Possible,LCC,0,100000
p50,p112,Possible,LCC,0,100000
p50,p113,Possible,LCC,0,100000
p50,p114,Possible,LCC,0,100000
p50,p115,Possible,LCC,0,100000
p50,p116,Possible,LCC,0,100000
p50,p117,Possible,LCC,0,100000
p50,p118,Possible,LCC,0,100000
p50,p119,Possible,LCC,0,100000
p50,p120,Possible,LCC,0,100000
p50,p121,Possible,LCC,0,100000
p50,p122,Possible,LCC,0,100000
p50,p123,Possible,LCC,0,100000
p50,p124,Possible,LCC,0,100000
p50,p125,Possible,LCC,0,100000
p50,p126,Possible,LCC,0,100000
p50,p127,Possible,LCC,0,100000
p50,p128,Possible,LCC,0,100000
p50,p129,Possible,LCC,0,100000
p50,p130,Possible,LCC,0,100000
p50,p131,Possible,LCC,0,100000
p50,p132,Possible,LCC,0,100000
p50,p133,Possible,LCC,0,100000
p50,p134,Possible,LCC,0,100000
p50,p52,Possible,LCC,0,100000
p50,p54,Possible,LCC,0,100000
p50,p58,Possible,LCC,0,100000
p50,p59,Possible,LCC,0,100000
p50,p61,Possible,LCC,0,100000
p50,p63,Possible,LCC,0,100000
p50,p64,Possible,LCC,0,100000
p50,p65,Possible,LCC,0,100000
p50,p66,Possible,LCC,0,100000
p50,p67,Possible,LCC,0,100000
p50,p68,Possible,LCC,0,100000
p50,p69,Possible,LCC,0,100000
p50,p70,Possible,LCC,0,100000
p50,p71,Possible,LCC,0,100000
p50,p72,Possible,LCC,0,100000
p50,p73,Possible,LCC,0,100000
p50,p74,Possible,LCC,0,100000
p50,p75,Possible,LCC,0,100000
p50,p76,Possible,LCC,0,100000
p50,p77,Possible,LCC,0,100000
p50,p78,Possible,LCC,0,100000
p50,p79,Possible,LCC,0,100000
p50,p80,Possible,LCC,0,100000
p50,p81,Possible,LCC,0,100000
p50,p82,Possible,LCC,0,100000
p50,p83,Possible,LCC,0,100000
p50,p84,Possible,LCC,0,100000
p50,p86,Possible,LCC,0,100000
p50,p87,Possible,LCC,0,100000
p50,p88,Possible,LCC,0,100000
p50,p89,Possible,LCC,0,100000
p50,p90,Possible,LCC,0,100000
p50,p91,Possible,LCC,0,100000
p50,p92,Possible,LCC,0,100000
p50,p93,Possible,LCC,0,100000
p50,p94,Possible,LCC,0,100000
p50,p95,Possible,LCC,0,100000
p50,p96,Possible,LCC,0,100000
p50,p97,Possible,LCC,0,100000
p50,p98,Possible,LCC,0,100000
p50,p99,Possible,LCC,0,100000
p51,p100,Possible,LCC,0,100000
p51,p101,Possible,LCC,0,100000
p51,p102,Possible,LCC,0,100000
p51,p103,Possible,LCC,0,100000
p51,p104,Possible,LCC,0,100000
p51,p105,Possible,LCC,0,100000
p51,p106,Possible,LCC,0,100000
p51,p107,Possible,LCC,0,100000
p51,p108,Possible,LCC,0,100000
p51,p109,Possible,LCC,0,100000
p51,p110,Possible,LCC,0,100000
p51,p111,Possible,LCC,0,100000
p51,p112,Possible,LCC,0,100000
p51,p113,Possible,LCC,0,100000
p51,p114,Possible,LCC,0,100000
p51,p115,Possible,LCC,0,100000
p51,p116,Possible,LCC,0,100000
p51,p117,Possible,LCC,0,100000
p51,p118,Possible,LCC,0,100000
p51,p119,Possible,LCC,0,100000
p51,p120,Possible,LCC,0,100000
p51,p121,Possible,LCC,0,100000
p51,p122,Possible,LCC,0,100000
p51,p123,Possible,LCC,0,100000
p51,p124,Possible,LCC,0,100000
p51,p125,Possible,LCC,0,100000
p51,p126,Possible,LCC,0,100000
p51,p127,Possible,LCC,0,100000
p51,p128,Possible,LCC,0,100000
p51,p129,Possible,LCC,0,100000
p51,p130,Possible,LCC,0,100000
p51,p131,Possible,LCC,0,100000
p51,p132,Possible,LCC,0,100000
p51,p133,Possible,LCC,0,100000
p51,p134,Possible,LCC,0,100000
p51,p52,Possible,LCC,0,100000
p51,p54,Possible,LCC,0,100000
p51,p57,Possible,LCC,0,100000
p51,p58,Possible,LCC,0,100000
p51,p59,Possible,LCC,0,100000
p51,p60,Possible,LCC,0,100000
p51,p61,Possible,LCC,0,100000
p51,p62,Possible,LCC,0,100000
p51,p63,Possible,LCC,0,100000
p51,p64,Possible,LCC,0,100000
p51,p65,Possible,LCC,0,100000
p51,p66,Possible,LCC,0,100000
p51,p67,Possible,LCC,0,100000
p51,p68,Possible,LCC,0,100000
p51,p69,Possible,LCC,0,100000
p51,p70,Possible,LCC,0,100000
p51,p71,Possible,LCC,0,100000
p51,p73,Possible,LCC,0,100000
p51,p74,Possible,LCC,0,100000
p51,p75,Possible,LCC,0,100000
p51,p76,Possible,LCC,0,100000
p51,p77,Possible,LCC,0,100000
p51,p78,Possible,LCC,0,100000
p51,p79,Possible,LCC,0,100000
p51,p80,Possible,LCC,0,100000
p51,p81,Possible,LCC,0,100000
p51,p82,Possible,LCC,0,100000
p51,p83,Possible,LCC,0,100000
p51,p84,Possible,LCC,0,100000
p51,p85,Possible,LCC,0,100000
p51,p86,Possible,LCC,0,100000
p51,p87,Possible,LCC,0,100000
p51,p88,Possible,LCC,0,100000
p51,p89,Possible,LCC,0,100000
p51,p90,Possible,LCC,0,100000
p51,p91,Possible,LCC,0,100000
p51,p92,Possible,LCC,0,100000
p51,p93,Possible,LCC,0,100000
p51,p94,Possible,LCC,0,100000
p51,p95,Possible,LCC,0,100000
p51,p96,Possible,LCC,0,100000
p51,p97,Possible,LCC,0,100000
p51,p98,Possible,LCC,0,100000
p51,p99,Possible,LCC,0,100000
p52,p100,Possible,LCC,0,100000
p52,p101,Possible,LCC,0,100000
p52,p102,Possible,LCC,0,100000
p52,p103,Possible,LCC,0,100000
p52,p104,Possible,LCC,0,100000
p52,p105,Possible,LCC,0,100000
p52,p106,Possible,LCC,0,100000
p52,p107,Possible,LCC,0,100000
p52,p108,Possible,LCC,0,100000
p52,p109,Possible,LCC,0,100000
p52,p110,Possible,LCC,0,100000
p52,p111,Possible,LCC,0,100000
p52,p112,Possible,LCC,0,100000
p52,p113,Possible,LCC,0,100000
p52,p114,Possible,LCC,0,100000
p52,p115,Possible,LCC,0,100000
p52,p116,Possible,LCC,0,100000
p52,p117,Possible,LCC,0,100000
p52,p118,Possible,LCC,0,100000
p52,p119,Possible,LCC,0,100000
p52,p120,Possible,LCC,0,100000
p52,p121,Possible,LCC,0,100000
p52,p122,Possible,LCC,0,100000
p52,p123,Possible,LCC,0,100000
p52,p124,Possible,LCC,0,100000
p52,p125,Possible,LCC,0,100000
p52,p126,Possible,LCC,0,100000
p52,p127,Possible,LCC,0,100000
p52,p128,Possible,LCC,0,100000
p52,p129,Possible,LCC,0,100000
p52,p130,Possible,LCC,0,100000
p52,p131,Possible,LCC,0,100000
p52,p132,Possible,LCC,0,100000
p52,p133,Possible,LCC,0,100000
p52,p134,Possible,LCC,0,100000
p52,p54,Possible,LCC,0,100000
p52,p55,Possible,LCC,0,100000
p52,p56,Possible,LCC,0,100000
p52,p57,Possible,LCC,0,100000
p52,p58,Possible,LCC,0,100000
p52,p59,Possible,LCC,0,100000
p52,p60,Possible,LCC,0,100000
p52,p61,Possible,LCC,0,100000
p52,p62,Possible,LCC,0,100000
p52,p63,Possible,LCC,0,100000
p52,p64,Possible,LCC,0,100000
p52,p65,Possible,LCC,0,100000
p52,p66,Possible,LCC,0,100000
p52,p67,Possible,LCC,0,100000
p52,p68,Possible,LCC,0,100000
p52,p69,Possible,LCC,0,100000
p52,p70,Possible,LCC,0,100000
p52,p71,Possible,LCC,0,100000
p52,p72,Possible,LCC,0,100000
p52,p73,Possible,LCC,0,100000
p52,p74,Possible,LCC,0,100000
p52,p75,Possible,LCC,0,100000
p52,p76,Possible,LCC,0,100000
p52,p77,Possible,LCC,0,100000
p52,p78,Possible,LCC,0,100000
p52,p79,Possible,LCC,0,100000
p52,p80,Possible,LCC,0,100000
p52,p81,Possible,LCC,0,100000
p52,p82,Possible,LCC,0,100000
p52,p83,Possible,LCC,0,100000
p52,p84,Possible,LCC,0,100000
p52,p85,Possible,LCC,0,100000
p52,p86,Possible,LCC,0,100000
p52,p87,Possible,LCC,0,100000
p52,p88,Possible,LCC,0,100000
p52,p89,Possible,LCC,0,100000
p52,p90,Possible,LCC,0,100000
p52,p91,Possible,LCC,0,100000
p52,p92,Possible,LCC,0,100000
p52,p93,Possible,LCC,0,100000
p52,p94,Possible,LCC,0,100000
p52,p95,Possible,LCC,0,100000
p52,p96,Possible,LCC,0,100000
p52,p97,Possible,LCC,0,100000
p52,p98,Possible,LCC,0,100000
p52,p99,Possible,LCC,0,100000
p53,p100,Possible,LCC,0,100000
p53,p101,Possible,LCC,0,100000
p53,p102,Possible,LCC,0,100000
p53,p103,Possible,LCC,0,100000
p53,p104,Possible,LCC,0,100000
p53,p105,Possible,LCC,0,100000
p53,p106,Possible,LCC,0,100000
p53,p107,Possible,LCC,0,100000
p53,p108,Possible,LCC,0,100000
p53,p109,Possible,LCC,0,100000
p53,p110,Possible,LCC,0,100000
p53,p111,Possible,LCC,0,100000
p53,p112,Possible,LCC,0,100000
p53,p113,Possible,LCC,0,100000
p53,p114,Possible,LCC,0,100000
p53,p115,Possible,LCC,0,100000
p53,p116,Possible,LCC,0,100000
p53,p117,Possible,LCC,0,100000
p53,p118,Possible,LCC,0,100000
p53,p119,Possible,LCC,0,100000
p53,p120,Possible,LCC,0,100000
p53,p121,Possible,LCC,0,100000
p53,p122,Possible,LCC,0,100000
p53,p123,Possible,LCC,0,100000
p53,p124,Possible,LCC,0,100000
p53,p125,Possible,LCC,0,100000
p53,p126,Possible,LCC,0,100000
p53,p127,Possible,LCC,0,100000
p53,p128,Possible,LCC,0,100000
p53,p129,Possible,LCC,0,100000
p53,p130,Possible,LCC,0,100000
p53,p131,Possible,LCC,0,100000
p53,p132,Possible,LCC,0,100000
p53,p133,Possible,LCC,0,100000
p53,p134,Possible,LCC,0,100000
p53,p57,Possible,LCC,0,100000
p53,p58,Possible,LCC,0,100000
p53,p59,Possible,LCC,0,100000
p53,p60,Possible,LCC,0,100000
p53,p61,Possible,LCC,0,100000
p53,p62,Possible,LCC,0,100000
p53,p63,Possible,LCC,0,100000
p53,p64,Possible,LCC,0,100000
p53,p65,Possible,LCC,0,100000
p53,p66,Possible,LCC,0,100000
p53,p67,Possible,LCC,0,100000
p53,p68,Possible,LCC,0,100000
p53,p69,Possible,LCC,0,100000
p53,p70,Possible,LCC,0,100000
p53,p71,Possible,LCC,0,100000
p53,p72,Possible,LCC,0,100000
p53,p73,Possible,LCC,0,100000
p53,p74,Possible,LCC,0,100000
p53,p75,Possible,LCC,0,100000
p53,p76,Possible,LCC,0,100000
p53,p77,Possible,LCC,0,100000
p53,p78,Possible,LCC,0,100000
p53,p79,Possible,LCC,0,100000
p53,p80,Possible,LCC,0,100000
p53,p81,Possible,LCC,0,100000
p53,p82,Possible,LCC,0,100000
p53,p83,Possible,LCC,0,100000
p53,p84,Possible,LCC,0,100000
p53,p85,Possible,LCC,0,100000
p53,p86,Possible,LCC,0,100000
p53,p87,Possible,LCC,0,100000
p53,p88,Possible,LCC,0,100000
p53,p89,Possible,LCC,0,100000
p53,p90,Possible,LCC,0,100000
p53,p91,Possible,LCC,0,100000
p53,p92,Possible,LCC,0,100000
p53,p93,Possible,LCC,0,100000
p53,p94,Possible,LCC,0,100000
p53,p95,Possible,LCC,0,100000
p53,p96,Possible,LCC,0,100000
p53,p97,Possible,LCC,0,100000
p53,p98,Possible,LCC,0,100000
p53,p99,Possible,LCC,0,100000
p54,p100,Possible,LCC,0,100000
p54,p101,Possible,LCC,0,100000
p54,p102,Possible,LCC,0,100000
p54,p103,Possible,LCC,0,100000
p54,p104,Possible,LCC,0,100000
p54,p105,Possible,LCC,0,100000
p54,p106,Possible,LCC,0,100000
p54,p107,Possible,LCC,0,100000
p54,p108,Possible,LCC,0,100000
p54,p109,Possible,LCC,0,100000
p54,p110,Possible,LCC,0,100000
p54,p111,Possible,LCC,0,100000
p54,p112,Possible,LCC,0,100000
p54,p113,Possible,LCC,0,100000
p54,p114,Possible,LCC,0,100000
p54,p115,Possible,LCC,0,100000
p54,p116,Possible,LCC,0,100000
p54,p117,Possible,LCC,0,100000
p54,p118,Possible,LCC,0,100000
p54,p119,Possible,LCC,0,100000
p54,p120,Possible,LCC,0,100000
p54,p121,Possible,LCC,0,100000
p54,p122,Possible,LCC,0,100000
p54,p123,Possible,LCC,0,100000
p54,p124,Possible,LCC,0,100000
p54,p125,Possible,LCC,0,100000
p54,p126,Possible,LCC,0,100000
p54,p127,Possible,LCC,0,100000
p54,p128,Possible,LCC,0,100000
p54,p129,Possible,LCC,0,100000
p54,p130,Possible,LCC,0,100000
p54,p131,Possible,LCC,0,100000
p54,p132,Possible,LCC,0,100000
p54,p133,Possible,LCC,0,100000
p54,p134,Possible,LCC,0,100000
p54,p56,Possible,LCC,0,100000
p54,p57,Possible,LCC,0,100000
p54,p58,Possible,LCC,0,100000
p54,p59,Possible,LCC,0,100000
p54,p60,Possible,LCC,0,100000
p54,p61,Possible,LCC,0,100000
p54,p62,Possible,LCC,0,100000
p54,p63,Possible,LCC,0,100000
p54,p64,Possible,LCC,0,100000
p54,p65,Possible,LCC,0,100000
p54,p66,Possible,LCC,0,100000
p54,p67,Possible,LCC,0,100000
p54,p68,Possible,LCC,0,100000
p54,p69,Possible,LCC,0,100000
p54,p73,Possible,LCC,0,100000
p54,p74,Possible,LCC,0,100000
p54,p75,Possible,LCC,0,100000
p54,p76,Possible,LCC,0,100000
p54,p77,Possible,LCC,0,100000
p54,p78,Possible,LCC,0,100000
p54,p79,Possible,LCC,0,100000
p54,p80,Possible,LCC,0,100000
p54,p81,Possible,LCC,0,100000
p54,p82,Possible,LCC,0,100000
p54,p83,Possible,LCC,0,100000
p54,p84,Possible,LCC,0,100000
p54,p85,Possible,LCC,0,100000
p54,p86,Possible,LCC,0,100000
p54,p87,Possible,LCC,0,100000
p54,p88,Possible,LCC,0,100000
p54,p89,Possible,LCC,0,100000
p54,p90,Possible,LCC,0,100000
p54,p91,Possible,LCC,0,100000
p54,p92,Possible,LCC,0,100000
p54,p93,Possible,LCC,0,100000
p54,p94,Possible,LCC,0,100000
p54,p95,Possible,LCC,0,100000
p54,p96,Possible,LCC,0,100000
p54,p97,Possible,LCC,0,100000
p54,p98,Possible,LCC,0,100000
p54,p99,Possible,LCC,0,100000
p55,p100,Possible,LCC,0,100000
p55,p101,Possible,LCC,0,100000
p55,p102,Possible,LCC,0,100000
p55,p103,Possible,LCC,0,100000
p55,p104,Possible,LCC,0,100000
p55,p105,Possible,LCC,0,100000
p55,p106,Possible,LCC,0,100000
p55,p107,Possible,LCC,0,100000
p55,p108,Possible,LCC,0,100000
p55,p109,Possible,LCC,0,100000
p55,p110,Possible,LCC,0,100000
p55,p111,Possible,LCC,0,100000
p55,p112,Possible,LCC,0,100000
p55,p113,Possible,LCC,0,100000
p55,p114,Possible,LCC,0,100000
p55,p115,Possible,LCC,0,100000
p55,p116,Possible,LCC,0,100000
p55,p117,Possible,LCC,0,100000
p55,p118,Possible,LCC,0,100000
p55,p119,Possible,LCC,0,100000
p55,p120,Possible,LCC,0,100000
p55,p121,Possible,LCC,0,100000
p55,p122,Possible,LCC,0,100000
p55,p123,Possible,LCC,0,100000
p55,p124,Possible,LCC,0,100000
p55,p125,Possible,LCC,0,100000
p55,p126,Possible,LCC,0,100000
p55,p127,Possible,LCC,0,100000
p55,p128,Possible,LCC,0,100000
p55,p129,Possible,LCC,0,100000
p55,p130,Possible,LCC,0,100000
p55,p131,Possible,LCC,0,100000
p55,p132,Possible,LCC,0,100000
p55,p133,Possible,LCC,0,100000
p55,p134,Possible,LCC,0,100000
p55,p57,Possible,LCC,0,100000
p55,p58,Possible,LCC,0,100000
p55,p59,Possible,LCC,0,100000
p55,p60,Possible,LCC,0,100000
p55,p61,Possible,LCC,0,100000
p55,p62,Possible,LCC,0,100000
p55,p63,Possible,LCC,0,100000
p55,p64,Possible,LCC,0,100000
p55,p65,Possible,LCC,0,100000
p55,p66,Possible,LCC,0,100000
p55,p67,Possible,LCC,0,100000
p55,p68,Possible,LCC,0,100000
p55,p69,Possible,LCC,0,100000
p55,p70,Possible,LCC,0,100000
p55,p71,Possible,LCC,0,100000
p55,p73,Possible,LCC,0,100000
p55,p74,Possible,LCC,0,100000
p55,p75,Possible,LCC,0,100000
p55,p76,Possible,LCC,0,100000
p55,p77,Possible,LCC,0,100000
p55,p78,Possible,LCC,0,100000
p55,p79,Possible,LCC,0,100000
p55,p80,Possible,LCC,0,100000
p55,p81,Possible,LCC,0,100000
p55,p82,Possible,LCC,0,100000
p55,p83,Possible,LCC,0,100000
p55,p86,Possible,LCC,0,100000
p55,p87,Possible,LCC,0,100000
p55,p88,Possible,LCC,0,100000
p55,p89,Possible,LCC,0,100000
p55,p90,Possible,LCC,0,100000
p55,p91,Possible,LCC,0,100000
p55,p92,Possible,LCC,0,100000
p55,p93,Possible,LCC,0,100000
p55,p94,Possible,LCC,0,100000
p55,p95,Possible,LCC,0,100000
p55,p96,Possible,LCC,0,100000
p55,p97,Possible,LCC,0,100000
p55,p98,Possible,LCC,0,100000
p55,p99,Possible,LCC,0,100000
p56,p100,Possible,LCC,0,100000
p56,p101,Possible,LCC,0,100000
p56,p102,Possible,LCC,0,100000
p56,p103,Possible,LCC,0,100000
p56,p104,Possible,LCC,0,100000
p56,p105,Possible,LCC,0,100000
p56,p106,Possible,LCC,0,100000
p56,p107,Possible,LCC,0,100000
p56,p108,Possible,LCC,0,100000
p56,p109,Possible,LCC,0,100000
p56,p110,Possible,LCC,0,100000
p56,p111,Possible,LCC,0,100000
p56,p112,Possible,LCC,0,100000
p56,p113,Possible,LCC,0,100000
p56,p114,Possible,LCC,0,100000
p56,p115,Possible,LCC,0,100000
p56,p116,Possible,LCC,0,100000
p56,p117,Possible,LCC,0,100000
p56,p118,Possible,LCC,0,100000
p56,p119,Possible,LCC,0,100000
p56,p120,Possible,LCC,0,100000
p56,p121,Possible,LCC,0,100000
p56,p122,Possible,LCC,0,100000
p56,p123,Possible,LCC,0,100000
p56,p124,Possible,LCC,0,100000
p56,p125,Possible,LCC,0,100000
p56,p126,Possible,LCC,0,100000
p56,p127,Possible,LCC,0,100000
p56,p128,Possible,LCC,0,100000
p56,p129,Possible,LCC,0,100000
