r,rr,length_miles,USD2004perMW
p125,p132,282.89,1179110.57
p125,p133,393.73,1666825.21
p125,p134,568.48,2346248.79
p126,p1,2620.07,5477816.31
p126,p2,2517.88,5257318.34
p126,p3,2368.47,4988253.43
p126,p4,2458.53,5128014.16
p126,p5,2660.75,5520931.73
p126,p6,2607.4,5462132.73
p126,p7,2303.81,4827849.01
p126,p8,2589.69,5430892.83
p126,p9,2678.09,6048201.59
p126,p10,2601.29,5679706.62
p126,p11,2696.01,5526725.88
p126,p12,2461.51,5209452.87
p126,p13,2411.33,5040116.75
p126,p14,2343.06,4961560.74
p126,p15,2254.89,4751698.57
p126,p16,2030.95,4394116.6
p126,p17,2175.24,4548510.39
p126,p18,2044.74,4266867.98
p126,p19,1841.39,3927436.92
p126,p20,1902.59,4032530.73
p126,p21,1821.99,3970140.27
p126,p22,1759.67,3863419.32
p126,p23,1700.48,3748533.54
p126,p24,1626.55,3664884.56
p126,p25,2019.72,4378144.2
p126,p26,1913.62,4181162.69
p126,p27,2368.69,4956977.28
p126,p28,2309.86,4824885.77
p126,p29,2051.72,4364751.72
p126,p30,2300.68,4676632.6
p126,p31,1942.9,4136611.44
p126,p32,1585.39,3562477.85
p126,p33,1677.84,3726338.15
p126,p34,1702.06,3754986.48
p126,p35,1765.43,3817327.42
p126,p36,1541.56,3498849.57
p126,p37,1399.93,3304221.07
p126,p38,1260.32,3101841.78
p126,p39,1560.17,3559634.95
p126,p40,1319.6,3201493.74
p126,p41,1192.92,3024379.62
p126,p42,1374.68,3320013.88
p126,p43,1155.66,2994156.88
p126,p44,1243.04,3077798.72
p126,p45,1143.6,2942463.78
p126,p46,1011.4,2771529.34
p126,p47,1887.59,3982606.26
p126,p48,1773.99,3828770.54
p126,p49,1612.75,3593601.5
p126,p50,1461.29,3399754.65
p126,p51,1366.73,3263228.2
p126,p52,1537.71,3491275.47
p126,p53,1366.65,3252464.11
p126,p54,1184.82,2994089.49
p126,p55,1136.42,3025194.76
p126,p56,1230.85,3176972.48
p126,p57,1446.1,3475073.38
p126,p58,1327.78,3480656.81
p126,p59,2056.69,4262388.27
p126,p60,1865.24,3958769.66
p126,p61,1991.56,4183074.71
p126,p62,1912.57,4028764.17
p126,p63,1529.86,3681010.1
p126,p64,1617.84,4008441.92
p126,p65,1688.12,4166760.8
p126,p66,1457.74,3606610.65
p126,p67,1536.63,3785675.32
p126,p68,1150.82,2957582.75
p126,p69,1019.53,2766258.81
p126,p70,1066.33,2837842.33
p126,p71,1051.24,2801296.52
p126,p72,929.06,2709275.96
p126,p73,1032.69,2864199.36
p126,p74,1150.39,2986520.12
p126,p75,985.81,2726920.02
p126,p76,972.06,2707190.26
p126,p77,994.29,2743485.41
p126,p78,903.2,2609251.9
p126,p79,872.34,2563097.67
p126,p80,778.98,2425211.69
p126,p81,913.91,2612905.36
p126,p82,891.16,2573372.3
p126,p83,785.83,2500403.55
p126,p84,992.58,2858632.34
p126,p85,1223.29,3114916.58
p126,p86,1232.12,3238275.17
p126,p87,1172.26,3177809.3
p126,p88,987.6,2858050.23
p126,p89,921.63,2689427.18
p126,p90,1150.29,3177667.83
p126,p91,1157.65,3129570.25
p126,p92,838.34,2533798.33
p126,p93,807.25,2493407.11
p126,p94,820.63,2387054.65
p126,p95,670.26,2004790.19
p126,p96,745.18,2153231.33
p126,p97,593.92,1804099.05
p126,p98,495.54,1570671.66
p126,p99,472.32,1557122.74
p126,p100,225.76,778536.86
p126,p101,1170.26,3123814.75
p126,p102,1351.73,3552066.28
p126,p103,598.83,2165667.75
p126,p104,664.41,2260693.64
p126,p105,608.96,2230551.43
p126,p106,678.87,2390316.08
p126,p107,825.45,2617332.72
p126,p108,857.29,2577371.79
p126,p109,783.93,2566983.33
p126,p110,575.67,1936443.5
p126,p111,440.07,1818678.9
p126,p112,509.04,2009855.7
p126,p113,574.36,2183485.77
p126,p114,604.26,2267580.97
p126,p115,328.42,1382811.84
p126,p116,433.68,1942793.15
p126,p117,578.75,2183952.6
p126,p118,419.3,1432144.78
p126,p119,196.96,803139.8
p126,p120,172.69,589115.46
p126,p121,181.17,641839.26
p126,p122,28.69,147432.38
p126,p123,195.64,747049.85
p126,p124,236.87,803599.73
p126,p125,106.54,468678.46
p126,p127,231.8,823107.53
p126,p128,117.31,585540.13
p126,p129,384.89,1313232.7
p126,p130,341.4,1526895.31
p126,p131,324.86,1442105.28
p126,p132,147.97,819062.19
p126,p133,290.14,1333796.14
p126,p134,464.89,2013219.72
p127,p1,2677.95,5304594.6
p127,p2,2575.76,5084096.63
p127,p3,2426.35,4815031.72
p127,p4,2516.41,4954792.46
p127,p5,2718.63,5347710.02
p127,p6,2665.28,5288911.02
p127,p7,2361.69,4654627.3
p127,p8,2647.57,5257671.13
p127,p9,2735.97,5874979.88
p127,p10,2659.16,5506484.91
p127,p11,2753.89,5353504.17
p127,p12,2519.39,5036231.16
p127,p13,2469.2,4866895.04
p127,p14,2400.94,4788339.04
p127,p15,2312.77,4578476.86
p127,p16,2088.83,4220894.89
p127,p17,2233.12,4375288.68
p127,p18,2102.62,4093646.27
p127,p19,1899.27,3754215.21
p127,p20,1960.46,3859309.03
p127,p21,1879.87,3796918.57
p127,p22,1817.55,3690197.61
p127,p23,1758.36,3575311.83
p127,p24,1684.42,3491662.86
p127,p25,2077.6,4204922.5
p127,p26,1971.5,4007940.99
p127,p27,2426.57,4783755.57
p127,p28,2367.74,4651664.06
p127,p29,2109.59,4191530.02
p127,p30,2358.56,4503410.89
p127,p31,2000.78,3963389.73
p127,p32,1643.27,3389256.14
p127,p33,1735.72,3553116.44
p127,p34,1759.93,3581764.77
p127,p35,1823.31,3644105.71
p127,p36,1599.44,3325627.86
p127,p37,1457.81,3130999.37
p127,p38,1318.2,2928620.07
p127,p39,1618.05,3386413.24
p127,p40,1377.48,3028272.03
p127,p41,1250.8,2851157.91
p127,p42,1432.56,3146792.17
p127,p43,1213.54,2820935.18
p127,p44,1300.92,2904577.01
p127,p45,1201.48,2769242.07
p127,p46,1069.28,2598307.63
p127,p47,1945.47,3809384.56
p127,p48,1831.87,3655548.83
p127,p49,1670.62,3420379.79
p127,p50,1519.17,3226532.95
p127,p51,1424.6,3090006.49
p127,p52,1595.59,3318053.76
p127,p53,1424.53,3079242.4
p127,p54,1242.7,2820867.78
p127,p55,1248.11,2854219.85
p127,p56,1342.54,3005997.57
p127,p57,1502.69,3346077.35
p127,p58,1605.79,3471352.13
p127,p59,2114.56,4089166.56
p127,p60,1923.12,3785547.96
p127,p61,2049.44,4009853.0
p127,p62,1970.45,3855542.46
p127,p63,1640.46,3546875.49
p127,p64,1748.5,3904455.9
p127,p65,1830.54,4076270.38
p127,p66,1657.42,3560918.22
p127,p67,1736.31,3739982.89
p127,p68,1208.69,2784361.04
p127,p69,1077.41,2593037.11
p127,p70,1124.21,2664620.62
p127,p71,1109.12,2628074.81
p127,p72,1050.32,2544896.66
p127,p73,1144.38,2693224.44
p127,p74,1208.27,2813298.41
p127,p75,1043.68,2553698.32
p127,p76,1029.94,2533968.55
p127,p77,1052.17,2570263.7
p127,p78,961.08,2436030.19
p127,p79,930.22,2389875.96
p127,p80,836.86,2251989.99
p127,p81,971.79,2439683.65
p127,p82,949.03,2400150.6
p127,p83,895.82,2327573.69
p127,p84,1088.73,2717917.49
p127,p85,1279.88,2985920.55
p127,p86,1431.8,3192582.74
p127,p87,1416.35,3172878.47
p127,p88,1270.19,3040537.07
p127,p89,1105.25,3277639.35
p127,p90,1597.4,3576120.29
p127,p91,1609.12,3715898.38
p127,p92,1051.33,2775421.21
p127,p93,963.66,2624819.02
p127,p94,998.92,2975642.24
p127,p95,848.55,2593377.77
p127,p96,923.47,2741818.92
p127,p97,772.21,2392686.63
p127,p98,673.83,2159259.24
p127,p99,650.61,2145710.32
p127,p100,404.47,1366960.25
p127,p101,1348.55,3712402.33
p127,p102,1530.02,4140653.87
p127,p103,656.71,1992446.05
p127,p104,722.29,2087471.94
p127,p105,676.4,2073087.25
p127,p106,769.47,2248634.67
p127,p107,927.04,2478277.41
p127,p108,928.39,2494172.74
p127,p109,876.85,2501499.56
p127,p110,759.29,2524655.67
p127,p111,487.13,1567680.91
p127,p112,626.36,1948443.55
p127,p113,683.68,2083115.31
p127,p114,729.8,2228059.48
p127,p115,518.79,1751630.09
p127,p116,655.88,2101523.82
p127,p117,740.35,2502227.24
p127,p118,602.92,2020356.95
p127,p119,297.32,1200456.66
p127,p120,342.42,1152487.49
p127,p121,365.44,1221036.77
p127,p122,251.96,902557.71
p127,p123,401.27,1369926.59
p127,p124,461.82,1483485.24
p127,p125,335.39,1156136.6
p127,p126,231.8,823107.53
p127,p128,203.88,971468.87
p127,p129,155.12,513971.9
p127,p130,149.15,810921.78
p127,p131,163.48,885314.25
p127,p132,136.01,574021.19
p127,p133,161.32,837420.63
p127,p134,270.96,1319337.31
p128,p1,2713.68,5959577.98
p128,p2,2611.49,5739080.01
p128,p3,2462.08,5470015.1
p128,p4,2552.14,5609775.83
p128,p5,2754.36,6002693.39
p128,p6,2701.01,5943894.39
p128,p7,2397.42,5309610.68
p128,p8,2683.3,5912654.5
p128,p9,2771.7,6529963.26
p128,p10,2694.89,6161468.29
p128,p11,2789.62,6008487.54
p128,p12,2555.12,5691214.54
p128,p13,2504.93,5521878.41
p128,p14,2436.67,5443322.41
p128,p15,2348.5,5233460.24
p128,p16,2124.56,4875878.27
p128,p17,2268.85,5030272.06
p128,p18,2138.35,4748629.64
p128,p19,1935.0,4409198.59
p128,p20,1996.19,4514292.4
p128,p21,1915.6,4451901.94
p128,p22,1853.28,4345180.99
p128,p23,1794.09,4230295.21
p128,p24,1720.15,4146646.23
p128,p25,2113.33,4859905.87
p128,p26,2007.23,4662924.36
p128,p27,2462.3,5438738.95
p128,p28,2403.47,5306647.44
p128,p29,2145.32,4846513.39
p128,p30,2394.29,5158394.27
p128,p31,2036.51,4618373.11
p128,p32,1679.0,4044239.52
p128,p33,1771.45,4208099.82
p128,p34,1795.66,4236748.14
p128,p35,1859.04,4299089.08
p128,p36,1635.17,3980611.23
p128,p37,1493.54,3785982.74
p128,p38,1353.93,3583603.45
p128,p39,1653.78,4041396.62
p128,p40,1413.21,3683255.41
p128,p41,1286.53,3506141.28
p128,p42,1468.29,3801775.55
p128,p43,1249.27,3475918.55
p128,p44,1336.65,3559560.39
p128,p45,1237.21,3424225.45
p128,p46,1105.01,3253291.0
p128,p47,1981.2,4464367.93
p128,p48,1867.6,4310532.21
p128,p49,1706.35,4075363.17
p128,p50,1554.9,3881516.32
p128,p51,1460.33,3744989.87
p128,p52,1631.32,3973037.13
p128,p53,1460.26,3734225.78
p128,p54,1278.43,3475851.16
p128,p55,1230.03,3506956.43
p128,p56,1324.46,3658734.15
p128,p57,1548.2,3976629.49
p128,p58,1429.89,3982212.91
p128,p59,2150.3,4744149.94
p128,p60,1958.85,4440531.33
p128,p61,2085.17,4664836.37
p128,p62,2006.18,4510525.84
p128,p63,1586.12,4179778.6
p128,p64,1719.95,4509998.03
p128,p65,1790.23,4668316.91
p128,p66,1559.84,4108166.75
p128,p67,1638.73,4287231.42
p128,p68,1244.42,3439344.42
p128,p69,1113.14,3248020.48
p128,p70,1159.94,3319603.99
p128,p71,1144.85,3283058.19
p128,p72,1022.67,3191037.62
p128,p73,1126.3,3345961.03
p128,p74,1244.0,3468281.79
p128,p75,1079.41,3208681.69
p128,p76,1065.67,3188951.93
p128,p77,1087.9,3225247.08
p128,p78,996.81,3091013.56
p128,p79,965.95,3044859.34
p128,p80,872.59,2906973.36
p128,p81,1007.52,3094667.03
p128,p82,984.76,3055133.97
p128,p83,879.44,2982165.22
p128,p84,1101.59,3348758.6
p128,p85,1325.39,3616472.68
p128,p86,1334.22,3739831.27
p128,p87,1274.36,3679365.4
p128,p88,1089.7,3359606.33
p128,p89,1023.74,3190983.28
p128,p90,1252.39,3679223.93
p128,p91,1259.75,3631126.36
p128,p92,940.44,3035354.43
p128,p93,909.35,2994963.21
p128,p94,922.73,2888610.76
p128,p95,772.36,2506346.29
p128,p96,847.28,2654787.43
p128,p97,696.02,2305655.15
p128,p98,597.64,2072227.76
p128,p99,574.42,2058678.84
p128,p100,327.86,1280092.96
p128,p101,1272.36,3625370.85
p128,p102,1453.83,4053622.38
p128,p103,692.44,2647429.42
p128,p104,758.02,2742455.31
p128,p105,702.57,2712313.1
p128,p106,782.33,2879475.78
p128,p107,939.9,3109118.52
p128,p108,959.39,3078927.89
p128,p109,886.03,3068539.43
p128,p110,677.78,2437999.6
p128,p111,683.58,2489149.27
p128,p112,611.15,2511411.8
p128,p113,676.47,2685041.87
p128,p114,706.37,2769137.08
p128,p115,430.52,1884367.94
p128,p116,535.78,2444349.25
p128,p117,680.86,2685508.7
p128,p118,521.4,1933700.88
p128,p119,290.57,1284901.47
p128,p120,274.79,1090671.56
p128,p121,283.28,1143395.36
p128,p122,146.5,713577.12
p128,p123,297.74,1248605.95
p128,p124,367.94,1338099.77
p128,p125,241.52,1010751.13
p128,p126,117.31,585540.13
p128,p127,203.88,971468.87
p128,p129,356.97,1461594.04
p128,p130,289.25,1429651.39
p128,p131,265.0,1344785.69
p128,p132,94.12,534225.8
p128,p133,213.7,1164756.86
p128,p134,405.03,1915900.13
p129,p1,2798.89,5674827.53
p129,p2,2696.7,5454329.56
p129,p3,2547.29,5185264.65
p129,p4,2637.35,5325025.38
p129,p5,2839.57,5717942.94
p129,p6,2786.22,5659143.94
p129,p7,2482.63,5024860.23
p129,p8,2768.51,5627904.05
p129,p9,2856.91,6245212.81
p129,p10,2780.11,5876717.84
p129,p11,2874.83,5723737.09
p129,p12,2640.33,5406464.09
p129,p13,2590.15,5237127.96
p129,p14,2521.88,5158571.96
p129,p15,2433.71,4948709.79
p129,p16,2209.77,4591127.82
p129,p17,2354.07,4745521.61
p129,p18,2223.56,4463879.19
p129,p19,2020.21,4124448.14
p129,p20,2081.41,4229541.95
p129,p21,2000.81,4167151.49
p129,p22,1938.49,4060430.54
p129,p23,1879.3,3945544.76
p129,p24,1805.37,3861895.78
p129,p25,2198.55,4575155.42
p129,p26,2092.44,4378173.91
p129,p27,2547.52,5153988.5
p129,p28,2488.68,5021896.99
p129,p29,2230.54,4561762.94
p129,p30,2479.5,4873643.82
p129,p31,2121.72,4333622.66
p129,p32,1764.21,3759489.07
p129,p33,1856.66,3923349.37
p129,p34,1880.88,3951997.69
p129,p35,1944.25,4014338.63
p129,p36,1720.38,3695860.78
p129,p37,1578.75,3501232.29
p129,p38,1439.14,3298853.0
p129,p39,1738.99,3756646.17
p129,p40,1498.42,3398504.96
p129,p41,1371.74,3221390.83
p129,p42,1553.5,3517025.1
p129,p43,1334.48,3191168.1
p129,p44,1421.86,3274809.94
p129,p45,1322.43,3139475.0
p129,p46,1190.22,2968540.55
p129,p47,2066.41,4179617.48
p129,p48,1952.81,4025781.76
p129,p49,1791.57,3790612.72
p129,p50,1640.11,3596765.87
p129,p51,1545.55,3460239.42
p129,p52,1716.53,3688286.68
p129,p53,1545.47,3449475.33
p129,p54,1363.64,3191100.71
p129,p55,1369.05,3224452.77
p129,p56,1463.49,3376230.49
p129,p57,1623.63,3716310.28
p129,p58,1726.73,3841585.06
p129,p59,2235.51,4459399.49
p129,p60,2044.06,4155780.88
p129,p61,2170.38,4380085.92
p129,p62,2091.39,4225775.39
p129,p63,1761.4,3917108.41
p129,p64,1869.44,4274688.82
p129,p65,1951.48,4446503.31
p129,p66,1778.36,3931151.14
p129,p67,1857.25,4110215.82
p129,p68,1329.64,3154593.97
p129,p69,1198.35,2963270.03
p129,p70,1245.15,3034853.54
p129,p71,1230.06,2998307.74
p129,p72,1171.26,2915129.58
p129,p73,1265.32,3063457.37
p129,p74,1329.21,3183531.34
p129,p75,1164.63,2923931.24
p129,p76,1150.88,2904201.48
p129,p77,1173.11,2940496.63
p129,p78,1082.02,2806263.11
p129,p79,1051.16,2760108.89
p129,p80,957.8,2622222.91
p129,p81,1092.74,2809916.58
p129,p82,1069.98,2770383.52
p129,p83,1016.76,2697806.62
p129,p84,1209.67,3088150.41
p129,p85,1400.82,3356153.47
p129,p86,1552.74,3562815.66
p129,p87,1537.29,3543111.4
p129,p88,1391.13,3410770.0
p129,p89,1391.78,3655740.82
p129,p90,1718.35,3946353.22
p129,p91,1730.07,4086131.31
p129,p92,1172.27,3145654.14
p129,p93,1084.6,2995051.95
p129,p94,1152.17,3465767.41
p129,p95,1001.8,3083502.95
p129,p96,1076.64,3231944.09
p129,p97,925.46,2882811.81
p129,p98,827.0,2649384.42
p129,p99,803.78,2635835.5
p129,p100,557.64,1857085.43
p129,p101,1501.8,4202527.51
p129,p102,1683.27,4630779.04
p129,p103,777.65,2362678.97
p129,p104,843.24,2457704.86
p129,p105,797.34,2443320.18
p129,p106,890.41,2618867.6
p129,p107,1047.98,2848510.33
p129,p108,1049.33,2864405.66
p129,p109,997.79,2871732.49
p129,p110,912.46,3014780.84
p129,p111,608.07,1937913.83
p129,p112,747.31,2318676.48
p129,p113,804.62,2453348.24
p129,p114,850.82,2598292.4
p129,p115,639.73,2121863.02
p129,p116,776.82,2471756.74
p129,p117,861.3,2872460.16
p129,p118,756.09,2510482.12
p129,p119,447.54,1580734.11
p129,p120,495.59,1642612.66
p129,p121,518.61,1711161.94
p129,p122,405.05,1392682.88
p129,p123,554.44,1860051.76
p129,p124,614.91,1973610.41
p129,p125,488.48,1646261.77
p129,p126,384.89,1313232.7
p129,p127,155.12,513971.9
p129,p128,356.97,1461594.04
p129,p130,168.29,841601.87
p129,p131,224.1,1102501.8
p129,p132,289.1,1064146.36
p129,p133,282.53,1161666.73
p129,p134,196.43,974817.4
p130,p1,2817.52,6040714.79
p130,p2,2715.33,5820216.82
p130,p3,2565.92,5551151.92
p130,p4,2655.98,5690912.65
p130,p5,2858.2,6083830.21
p130,p6,2804.85,6025031.21
p130,p7,2501.26,5390747.49
p130,p8,2787.14,5993791.32
p130,p9,2875.54,6611100.07
p130,p10,2798.74,6242605.11
p130,p11,2893.46,6089624.36
p130,p12,2658.96,5772351.35
p130,p13,2608.78,5603015.23
p130,p14,2540.51,5524459.23
p130,p15,2452.34,5314597.05
p130,p16,2228.4,4957015.08
p130,p17,2372.7,5111408.88
p130,p18,2242.19,4829766.46
p130,p19,2038.84,4490335.4
p130,p20,2100.04,4595429.22
p130,p21,2019.44,4533038.76
p130,p22,1957.12,4426317.81
p130,p23,1897.93,4311432.02
p130,p24,1824.0,4227783.05
p130,p25,2217.18,4941042.69
p130,p26,2111.07,4744061.18
p130,p27,2566.15,5519875.76
p130,p28,2507.31,5387784.25
p130,p29,2249.17,4927650.21
p130,p30,2498.13,5239531.08
p130,p31,2140.35,4699509.93
p130,p32,1782.84,4125376.34
p130,p33,1875.29,4289236.63
p130,p34,1899.51,4317884.96
p130,p35,1962.88,4380225.9
p130,p36,1739.01,4061748.05
p130,p37,1597.38,3867119.56
p130,p38,1457.77,3664740.26
p130,p39,1757.62,4122533.43
p130,p40,1517.05,3764392.23
p130,p41,1390.37,3587278.1
p130,p42,1572.13,3882912.37
p130,p43,1353.11,3557055.37
p130,p44,1440.49,3640697.21
p130,p45,1341.06,3505362.26
p130,p46,1208.85,3334427.82
p130,p47,2085.04,4545504.75
p130,p48,1971.44,4391669.03
p130,p49,1810.2,4156499.98
p130,p50,1658.74,3962653.14
p130,p51,1564.18,3826126.68
p130,p52,1735.16,4054173.95
p130,p53,1564.1,3815362.59
p130,p54,1382.27,3556987.97
p130,p55,1387.68,3590340.04
p130,p56,1482.12,3742117.76
p130,p57,1642.26,4082197.54
p130,p58,1745.36,4207472.32
p130,p59,2254.14,4825286.75
p130,p60,2062.69,4521668.15
p130,p61,2189.01,4745973.19
p130,p62,2110.02,4591662.65
p130,p63,1780.03,4282995.68
p130,p64,1888.07,4640576.09
p130,p65,1970.11,4812390.58
p130,p66,1796.99,4297038.41
p130,p67,1875.88,4476103.08
p130,p68,1348.27,3520481.24
p130,p69,1216.98,3329157.3
p130,p70,1263.78,3400740.81
p130,p71,1248.69,3364195.0
p130,p72,1189.89,3281016.85
p130,p73,1283.95,3429344.63
p130,p74,1347.84,3549418.6
p130,p75,1183.26,3289818.51
p130,p76,1169.51,3270088.75
p130,p77,1191.74,3306383.89
p130,p78,1100.65,3172150.38
p130,p79,1069.79,3125996.16
p130,p80,976.43,2988110.18
p130,p81,1111.37,3175803.84
p130,p82,1088.61,3136270.79
p130,p83,1035.39,3063693.88
p130,p84,1228.3,3454037.68
p130,p85,1419.45,3722040.74
p130,p86,1571.37,3928702.93
p130,p87,1555.92,3908998.67
p130,p88,1409.76,3776657.27
p130,p89,1214.92,3981427.13
p130,p90,1736.98,4312240.48
p130,p91,1748.7,4452018.57
p130,p92,1190.9,3511541.41
p130,p93,1103.23,3360939.22
p130,p94,1108.67,3679430.02
p130,p95,958.3,3297165.56
p130,p96,1033.14,3445606.7
p130,p97,881.97,3096474.41
p130,p98,783.5,2863047.03
p130,p99,760.29,2849498.1
p130,p100,514.15,2070748.03
p130,p101,1458.3,4416190.12
p130,p102,1639.78,4844441.65
p130,p103,796.28,2728566.24
p130,p104,861.87,2823592.13
p130,p105,815.97,2809207.45
p130,p106,909.04,2984754.87
p130,p107,1066.61,3214397.6
p130,p108,1067.96,3230292.93
p130,p109,1016.42,3237619.76
p130,p110,868.96,3228443.45
p130,p111,626.63,2303801.1
p130,p112,765.86,2684563.75
p130,p113,823.25,2819235.5
p130,p114,869.45,2964179.67
p130,p115,658.28,2487750.28
p130,p116,795.37,2837644.01
p130,p117,879.85,3238347.43
p130,p118,712.59,2724144.73
p130,p119,466.09,1946621.38
p130,p120,452.1,1856275.27
p130,p121,475.11,1924824.55
p130,p122,361.56,1606345.49
p130,p123,510.95,2073714.37
p130,p124,571.41,2187273.02
p130,p125,444.98,1859924.38
p130,p126,341.4,1526895.31
p130,p127,149.15,810921.78
p130,p128,289.33,1429651.39
p130,p129,168.29,841601.87
p130,p131,58.9,283609.71
p130,p132,195.38,897091.08
p130,p133,100.43,484590.58
p130,p134,122.57,544080.54
p131,p1,2831.93,6115107.27
p131,p2,2729.74,5894609.3
p131,p3,2580.33,5625544.39
p131,p4,2670.39,5765305.12
p131,p5,2872.61,6158222.68
p131,p6,2819.26,6099423.68
p131,p7,2515.67,5465139.97
p131,p8,2801.55,6068183.79
p131,p9,2889.95,6685492.55
p131,p10,2813.15,6316997.58
p131,p11,2907.87,6164016.83
p131,p12,2673.37,5846743.83
p131,p13,2623.19,5677407.7
p131,p14,2554.92,5598851.7
p131,p15,2466.75,5388989.53
p131,p16,2242.81,5031407.56
p131,p17,2387.1,5185801.35
p131,p18,2256.6,4904158.93
p131,p19,2053.25,4564727.88
p131,p20,2114.45,4669821.69
p131,p21,2033.85,4607431.23
p131,p22,1971.53,4500710.28
p131,p23,1912.34,4385824.5
p131,p24,1838.4,4302175.52
p131,p25,2231.58,5015435.16
p131,p26,2125.48,4818453.65
p131,p27,2580.55,5594268.24
p131,p28,2521.72,5462176.73
p131,p29,2263.58,5002042.68
p131,p30,2512.54,5313923.56
p131,p31,2154.76,4773902.4
p131,p32,1797.25,4199768.81
p131,p33,1889.7,4363629.11
p131,p34,1913.92,4392277.43
p131,p35,1977.29,4454618.37
p131,p36,1753.42,4136140.52
p131,p37,1611.79,3941512.03
p131,p38,1472.18,3739132.74
p131,p39,1772.03,4196925.91
p131,p40,1531.46,3838784.7
p131,p41,1404.78,3661670.57
p131,p42,1586.54,3957304.84
p131,p43,1367.52,3631447.84
p131,p44,1454.9,3715089.68
p131,p45,1355.46,3579754.74
p131,p46,1223.26,3408820.29
p131,p47,2099.45,4619897.22
p131,p48,1985.85,4466061.5
p131,p49,1824.6,4230892.46
p131,p50,1673.15,4037045.61
p131,p51,1578.58,3900519.16
p131,p52,1749.57,4128566.42
p131,p53,1578.51,3889755.06
p131,p54,1396.68,3631380.45
p131,p55,1402.09,3664732.51
p131,p56,1496.52,3816510.23
p131,p57,1656.67,4156590.02
p131,p58,1759.77,4281864.8
p131,p59,2268.55,4899679.23
p131,p60,2077.1,4596060.62
p131,p61,2203.42,4820365.66
p131,p62,2124.43,4666055.13
p131,p63,1794.44,4357388.15
p131,p64,1902.48,4714968.56
p131,p65,1984.52,4886783.05
p131,p66,1811.4,4371430.88
p131,p67,1890.29,4550495.55
p131,p68,1362.67,3594873.71
p131,p69,1231.39,3403549.77
p131,p70,1278.19,3475133.28
p131,p71,1263.1,3438587.48
p131,p72,1204.3,3355409.32
p131,p73,1298.36,3503737.11
p131,p74,1362.25,3623811.08
p131,p75,1197.67,3364210.98
p131,p76,1183.92,3344481.22
p131,p77,1206.15,3380776.37
p131,p78,1115.06,3246542.85
p131,p79,1084.2,3200388.63
p131,p80,990.84,3062502.65
p131,p81,1125.77,3250196.32
p131,p82,1103.02,3210663.26
p131,p83,1049.8,3138086.36
p131,p84,1242.71,3528430.15
p131,p85,1433.86,3796433.21
p131,p86,1585.78,4003095.4
p131,p87,1570.33,3983391.14
p131,p88,1424.17,3851049.74
p131,p89,1198.39,3896637.1
p131,p90,1751.38,4386632.96
p131,p91,1429.16,4337155.59
p131,p92,1205.31,3585933.88
p131,p93,1117.64,3435331.69
p131,p94,1092.14,3594639.99
p131,p95,941.77,3212375.52
p131,p96,1016.61,3360816.66
p131,p97,865.43,3011684.38
p131,p98,766.97,2778256.99
p131,p99,743.75,2764708.07
p131,p100,497.61,1985958.0
p131,p101,1441.76,4331400.08
p131,p102,1623.24,4759651.62
p131,p103,810.69,2802958.71
p131,p104,876.27,2897984.6
p131,p105,830.38,2883599.92
p131,p106,923.45,3059147.34
p131,p107,1081.02,3288790.07
p131,p108,1082.37,3304685.4
p131,p109,1030.83,3312012.23
p131,p110,852.43,3143653.42
p131,p111,641.03,2378193.57
p131,p112,780.27,2758956.22
p131,p113,837.66,2893627.98
p131,p114,883.86,3038572.14
p131,p115,672.69,2562142.76
p131,p116,809.78,2912036.48
p131,p117,894.26,3312739.9
