r,tg,2026,2027,2028,2029,2030
p21229,hydro,0.0,0.0,0.0,0.0,0.0
p21229,nuclear,0.0,0.0,0.0,0.0,0.0
p21229,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21229,pv,0.0,0.0,67.66666666665697,135.33333333334303,203.0
p21229,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21229,wind-ons,0.0,0.0,0.0,0.0,0.0
p21233,battery,0.0,0.0,91.66666666665697,183.33333333334303,275.0
p21233,biomass,0.0,0.0,0.0,0.0,0.0
p21233,coal,0.0,0.0,0.0,0.0,0.0
p21233,gas,0.0,0.0,232.0,464.0,696.0
p21233,geothermal,0.0,0.0,0.0,0.0,0.0
p21233,h2,0.0,0.0,0.0,0.0,0.0
p21233,hydro,0.0,0.0,0.0,0.0,0.0
p21233,nuclear,0.0,0.0,0.0,0.0,0.0
p21233,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21233,pv,75.0,150.0,200.0,250.0,300.0
p21233,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21233,wind-ons,0.0,0.0,0.0,0.0,0.0
p22073,battery,0.0,0.0,0.0,0.0,0.0
p22073,biomass,0.0,0.0,0.0,0.0,0.0
p22073,coal,0.0,0.0,0.0,0.0,0.0
p22073,gas,0.0,0.0,0.0,0.0,0.0
p22073,geothermal,0.0,0.0,0.0,0.0,0.0
p22073,h2,0.0,0.0,0.0,0.0,0.0
p22073,hydro,0.0,0.0,0.0,0.0,0.0
p22073,nuclear,0.0,0.0,0.0,0.0,0.0
p22073,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p22073,pv,0.0,0.0,16.33333333333576,32.66666666666424,49.0
p22073,wind-ofs,0.0,0.0,0.0,0.0,0.0
p22073,wind-ons,0.0,0.0,0.0,0.0,0.0
p23001,battery,0.0,0.0,0.0,0.0,0.0
p23001,biomass,0.0,0.0,0.0,0.0,0.0
p23001,coal,0.0,0.0,0.0,0.0,0.0
p23001,gas,0.0,0.0,0.0,0.0,0.0
p23001,geothermal,0.0,0.0,0.0,0.0,0.0
p23001,h2,0.0,0.0,0.0,0.0,0.0
p23001,hydro,14.1625003814697,28.3250007629394,37.76666768391806,47.2083346049003,56.6500015258788
p23001,nuclear,0.0,0.0,0.0,0.0,0.0
p23001,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23001,pv,109.294998168945,218.58999633789,291.45332845053053,364.31666056314134,437.17999267578
p23001,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23001,wind-ons,0.0,0.0,0.0,0.0,0.0
p23003,battery,0.0,0.0,0.0,0.0,0.0
p23003,biomass,0.0,0.0,0.0,0.0,0.0
p23003,coal,0.0,0.0,0.0,0.0,0.0
p23003,gas,0.0,0.0,0.0,0.0,0.0
p23003,geothermal,0.0,0.0,0.0,0.0,0.0
p23003,h2,0.0,0.0,0.0,0.0,0.0
p23003,hydro,0.0,0.0,0.0,0.0,0.0
p23003,nuclear,0.0,0.0,0.0,0.0,0.0
p23003,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23003,pv,0.0,0.0,279.200002034544,558.4000040689716,837.600006103515
p23003,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23003,wind-ons,0.0,0.0,838.9333292644005,1677.8666585285682,2516.799987792968
p23005,battery,87.5,175.0,233.33333333332848,291.6666666666715,350.0
p23005,biomass,0.0,0.0,0.0,0.0,0.0
p23005,coal,0.0,0.0,0.0,0.0,0.0
p23005,gas,0.0,0.0,0.0,0.0,0.0
p23005,geothermal,0.0,0.0,0.0,0.0,0.0
p23005,h2,0.0,0.0,0.0,0.0,0.0
p23005,hydro,0.0,0.0,0.0,0.0,0.0
p23005,nuclear,0.0,0.0,0.0,0.0,0.0
p23005,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23005,pv,8.55000019073485,17.1000003814697,29.609666983287752,42.11933358510214,54.62900018692005
p23005,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23005,wind-ons,0.0,0.0,0.0,0.0,0.0
p23007,battery,0.0,0.0,0.0,0.0,0.0
p23007,biomass,0.0,0.0,0.0,0.0,0.0
p23007,coal,0.0,0.0,0.0,0.0,0.0
p23007,gas,0.0,0.0,0.0,0.0,0.0
p23007,geothermal,0.0,0.0,0.0,0.0,0.0
p23007,h2,0.0,0.0,0.0,0.0,0.0
p23007,hydro,0.0,0.0,0.0,0.0,0.0
p23007,nuclear,0.0,0.0,0.0,0.0,0.0
p23007,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23007,pv,0.0,0.0,1.6633332570395396,3.3266665140786245,4.98999977111816
p23007,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23007,wind-ons,0.0,0.0,0.0,0.0,0.0
p23009,battery,0.0,0.0,0.0,0.0,0.0
p23009,biomass,0.0,0.0,0.0,0.0,0.0
p23009,coal,0.0,0.0,0.0,0.0,0.0
p23009,gas,0.0,0.0,0.0,0.0,0.0
p23009,geothermal,0.0,0.0,0.0,0.0,0.0
p23009,h2,0.0,0.0,0.0,0.0,0.0
p23009,hydro,0.0,0.0,0.0,0.0,0.0
p23009,nuclear,0.0,0.0,0.0,0.0,0.0
p23009,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23009,pv,50.0,100.0,133.33333333332848,166.66666666667152,200.0
p23009,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23009,wind-ons,0.0,0.0,0.0,0.0,0.0
p23011,battery,0.0,0.0,0.0,0.0,0.0
p23011,biomass,0.0,0.0,0.0,0.0,0.0
p23011,coal,0.0,0.0,0.0,0.0,0.0
p23011,gas,0.0,0.0,0.0,0.0,0.0
p23011,geothermal,0.0,0.0,0.0,0.0,0.0
p23011,h2,0.0,0.0,0.0,0.0,0.0
p23011,hydro,0.0,0.0,0.0,0.0,0.0
p23011,nuclear,0.0,0.0,0.0,0.0,0.0
p23011,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23011,pv,0.0,0.0,26.126999974250793,52.25399994850159,78.3809999227522
p23011,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23011,wind-ons,0.0,0.0,0.0,0.0,0.0
p23013,battery,0.0,0.0,0.0,0.0,0.0
p23013,biomass,0.0,0.0,0.0,0.0,0.0
p23013,coal,0.0,0.0,0.0,0.0,0.0
p23013,gas,0.0,0.0,0.0,0.0,0.0
p23013,geothermal,0.0,0.0,0.0,0.0,0.0
p23013,h2,0.0,0.0,0.0,0.0,0.0
p23013,hydro,0.0,0.0,0.0,0.0,0.0
p23013,nuclear,0.0,0.0,0.0,0.0,0.0
p23013,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23013,pv,134.0,268.0,357.33333333334303,446.66666666665697,536.0
p23013,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23013,wind-ons,0.0,0.0,0.0,0.0,0.0
p23015,battery,0.0,0.0,0.0,0.0,0.0
p23015,biomass,0.0,0.0,0.0,0.0,0.0
p23015,coal,0.0,0.0,0.0,0.0,0.0
p23015,gas,0.0,0.0,0.0,0.0,0.0
p23015,geothermal,0.0,0.0,0.0,0.0,0.0
p23015,h2,0.0,0.0,0.0,0.0,0.0
p23015,hydro,0.0,0.0,0.0,0.0,0.0
p23015,nuclear,0.0,0.0,0.0,0.0,0.0
p23015,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23015,pv,0.0,0.0,1.3133333524069712,2.6266667048134877,3.94000005722045
p23015,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23015,wind-ons,0.0,0.0,0.0,0.0,0.0
p23017,battery,0.0,0.0,0.0,0.0,0.0
p23017,biomass,0.0,0.0,0.0,0.0,0.0
p23017,coal,0.0,0.0,0.0,0.0,0.0
p23017,gas,0.0,0.0,0.0,0.0,0.0
p23017,geothermal,0.0,0.0,0.0,0.0,0.0
p23017,h2,0.0,0.0,0.0,0.0,0.0
p23017,hydro,0.0,0.0,0.0,0.0,0.0
p23017,nuclear,0.0,0.0,0.0,0.0,0.0
p23017,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23017,pv,1.9835000038146902,3.9670000076293803,65.1213335593493,126.27566711108375,187.43000066280365
p23017,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23017,wind-ons,9.14999961853025,18.2999992370605,24.399998982748002,30.49999872843364,36.599998474121
p23019,battery,0.0,0.0,0.0,0.0,0.0
p23019,biomass,0.0,0.0,0.0,0.0,0.0
p23019,coal,0.0,0.0,0.0,0.0,0.0
p23019,gas,0.0,0.0,0.0,0.0,0.0
p23019,geothermal,0.0,0.0,0.0,0.0,0.0
p23019,h2,0.0,0.0,0.0,0.0,0.0
p23019,hydro,0.0,0.0,0.0,0.0,0.0
p23019,nuclear,0.0,0.0,0.0,0.0,0.0
p23019,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23019,pv,0.0,0.0,13.196666717529297,26.393333435058594,39.590000152587805
p23019,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23019,wind-ons,0.0,0.0,0.0,0.0,0.0
p23021,battery,0.0,0.0,0.0,0.0,0.0
p23021,biomass,0.0,0.0,0.0,0.0,0.0
p23021,coal,0.0,0.0,0.0,0.0,0.0
p23021,gas,0.0,0.0,0.0,0.0,0.0
p23021,geothermal,0.0,0.0,0.0,0.0,0.0
p23021,h2,0.0,0.0,0.0,0.0,0.0
p23021,hydro,0.0,0.0,0.0,0.0,0.0
p23021,nuclear,0.0,0.0,0.0,0.0,0.0
p23021,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23021,pv,0.0,0.0,19.240000406898616,38.48000081380451,57.7200012207031
p23021,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23021,wind-ons,0.0,0.0,0.0,0.0,0.0
p23023,battery,0.0,0.0,0.0,0.0,0.0
p23023,biomass,0.0,0.0,0.0,0.0,0.0
p23023,coal,0.0,0.0,0.0,0.0,0.0
p23023,gas,0.0,0.0,0.0,0.0,0.0
p23023,geothermal,0.0,0.0,0.0,0.0,0.0
p23023,h2,0.0,0.0,0.0,0.0,0.0
p23023,hydro,0.0,0.0,0.0,0.0,0.0
p23023,nuclear,0.0,0.0,0.0,0.0,0.0
p23023,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23023,pv,0.0,0.0,6.316666920980424,12.633333841960848,18.9500007629394
p23023,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23023,wind-ons,0.0,0.0,0.0,0.0,0.0
p23025,battery,0.0,0.0,0.0,0.0,0.0
p23025,biomass,0.0,0.0,0.0,0.0,0.0
p23025,coal,0.0,0.0,0.0,0.0,0.0
p23025,gas,0.0,0.0,0.0,0.0,0.0
p23025,geothermal,0.0,0.0,0.0,0.0,0.0
p23025,h2,0.0,0.0,0.0,0.0,0.0
p23025,hydro,0.0,0.0,0.0,0.0,0.0
p23025,nuclear,0.0,0.0,0.0,0.0,0.0
p23025,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23025,pv,9.0699996948242,18.1399993896484,144.47333188852645,270.80666438740445,397.13999688625245
p23025,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23025,wind-ons,29.39999961853025,58.7999992370605,78.39999898274982,97.99999872843182,117.599998474121
p23027,battery,0.0,0.0,0.0,0.0,0.0
p23027,biomass,0.0,0.0,0.0,0.0,0.0
p23027,coal,0.0,0.0,0.0,0.0,0.0
p23027,gas,0.0,0.0,0.0,0.0,0.0
p23027,geothermal,0.0,0.0,0.0,0.0,0.0
p23027,h2,0.0,0.0,0.0,0.0,0.0
p23027,hydro,0.0,0.0,0.0,0.0,0.0
p23027,nuclear,0.0,0.0,0.0,0.0,0.0
p23027,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23027,pv,0.0,0.0,0.6600000063579046,1.3200000127158091,1.98000001907348
p23027,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23027,wind-ons,0.0,0.0,0.0,0.0,0.0
p23029,battery,0.0,0.0,0.0,0.0,0.0
p23029,biomass,0.0,0.0,0.0,0.0,0.0
p23029,coal,0.0,0.0,0.0,0.0,0.0
p23029,gas,0.0,0.0,0.0,0.0,0.0
p23029,geothermal,0.0,0.0,0.0,0.0,0.0
p23029,h2,0.0,0.0,0.0,0.0,0.0
p23029,hydro,0.0,0.0,0.0,0.0,0.0
p23029,nuclear,0.0,0.0,0.0,0.0,0.0
p23029,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23029,pv,0.0,0.0,0.0,0.0,0.0
p23029,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23029,wind-ons,63.0,126.0,168.0,210.0,252.0
p23031,battery,0.0,0.0,0.0,0.0,0.0
p23031,biomass,0.0,0.0,0.0,0.0,0.0
p23031,coal,0.0,0.0,0.0,0.0,0.0
p23031,gas,0.0,0.0,0.0,0.0,0.0
p23031,geothermal,0.0,0.0,0.0,0.0,0.0
p23031,h2,0.0,0.0,0.0,0.0,0.0
p23031,hydro,0.0,0.0,0.0,0.0,0.0
p23031,nuclear,0.0,0.0,0.0,0.0,0.0
p23031,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p23031,pv,38.0124998092651,76.0249996185302,171.90433311462402,267.7836666107178,363.6630001068108
p23031,wind-ofs,0.0,0.0,0.0,0.0,0.0
p23031,wind-ons,0.0,0.0,0.0,0.0,0.0
p24001,battery,0.0,0.0,0.0,0.0,0.0
p24001,biomass,0.0,0.0,0.0,0.0,0.0
p24001,coal,0.0,0.0,0.0,0.0,0.0
p24001,gas,0.0,0.0,0.0,0.0,0.0
p24001,geothermal,0.0,0.0,0.0,0.0,0.0
p24001,h2,0.0,0.0,0.0,0.0,0.0
p24001,hydro,0.0,0.0,0.0,0.0,0.0
p24001,nuclear,0.0,0.0,0.0,0.0,0.0
p24001,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24001,pv,0.0,0.0,33.993333333331975,67.98666666666395,101.98
p24001,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24001,wind-ons,0.0,0.0,42.63333333331684,85.26666666664823,127.9
p24003,battery,150.0,300.0,400.0,500.0,600.0
p24003,biomass,0.0,0.0,0.0,0.0,0.0
p24003,coal,0.0,0.0,0.0,0.0,0.0
p24003,gas,0.0,0.0,0.0,0.0,0.0
p24003,geothermal,0.0,0.0,0.0,0.0,0.0
p24003,h2,0.0,0.0,0.0,0.0,0.0
p24003,hydro,0.0,0.0,0.0,0.0,0.0
p24003,nuclear,0.0,0.0,0.0,0.0,0.0
p24003,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24003,pv,10.0,20.0,38.33333333333576,56.66666666666424,75.0
p24003,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24003,wind-ons,0.0,0.0,0.0,0.0,0.0
p24005,battery,0.0,0.0,298.33333333337214,596.6666666666279,895.0
p24005,biomass,0.0,0.0,0.0,0.0,0.0
p24005,coal,0.0,0.0,0.0,0.0,0.0
p24005,gas,0.0,0.0,0.0,0.0,0.0
p24005,geothermal,0.0,0.0,0.0,0.0,0.0
p24005,h2,0.0,0.0,0.0,0.0,0.0
p24005,hydro,0.0,0.0,0.0,0.0,0.0
p24005,nuclear,0.0,0.0,0.0,0.0,0.0
p24005,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24005,pv,0.0,0.0,0.0,0.0,0.0
p24005,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24005,wind-ons,0.0,0.0,0.0,0.0,0.0
p24009,battery,0.0,0.0,60.0,120.0,180.0
p24009,biomass,0.0,0.0,0.0,0.0,0.0
p24009,coal,0.0,0.0,0.0,0.0,0.0
p24009,gas,0.0,0.0,0.0,0.0,0.0
p24009,geothermal,0.0,0.0,0.0,0.0,0.0
p24009,h2,0.0,0.0,0.0,0.0,0.0
p24009,hydro,0.0,0.0,0.0,0.0,0.0
p24009,nuclear,0.0,0.0,0.0,0.0,0.0
p24009,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24009,pv,0.0,0.0,0.0,0.0,0.0
p24009,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24009,wind-ons,0.0,0.0,0.0,0.0,0.0
p24011,battery,0.0,0.0,0.0,0.0,0.0
p24011,biomass,0.0,0.0,0.0,0.0,0.0
p24011,coal,0.0,0.0,0.0,0.0,0.0
p24011,gas,0.0,0.0,0.0,0.0,0.0
p24011,geothermal,0.0,0.0,0.0,0.0,0.0
p24011,h2,0.0,0.0,0.0,0.0,0.0
p24011,hydro,0.0,0.0,0.0,0.0,0.0
p24011,nuclear,0.0,0.0,0.0,0.0,0.0
p24011,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24011,pv,147.0,294.0,392.0,490.0,588.0
p24011,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24011,wind-ons,0.0,0.0,0.0,0.0,0.0
p24015,battery,0.0,0.0,20.160000000003492,40.31999999999971,60.48
p24015,biomass,0.0,0.0,0.0,0.0,0.0
p24015,coal,0.0,0.0,0.0,0.0,0.0
p24015,gas,0.0,0.0,0.0,0.0,0.0
p24015,geothermal,0.0,0.0,0.0,0.0,0.0
p24015,h2,0.0,0.0,0.0,0.0,0.0
p24015,hydro,0.0,0.0,0.0,0.0,0.0
p24015,nuclear,0.0,0.0,0.0,0.0,0.0
p24015,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24015,pv,0.0,0.0,0.0,0.0,0.0
p24015,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24015,wind-ons,0.0,0.0,0.0,0.0,0.0
p24017,battery,0.0,0.0,440.66666666662786,881.3333333333721,1322.0
p24017,biomass,0.0,0.0,0.0,0.0,0.0
p24017,coal,0.0,0.0,0.0,0.0,0.0
p24017,gas,0.0,0.0,0.0,0.0,0.0
p24017,geothermal,0.0,0.0,0.0,0.0,0.0
p24017,h2,0.0,0.0,0.0,0.0,0.0
p24017,hydro,0.0,0.0,0.0,0.0,0.0
p24017,nuclear,0.0,0.0,0.0,0.0,0.0
p24017,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24017,pv,0.0,0.0,45.0,90.0,135.0
p24017,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24017,wind-ons,0.0,0.0,0.0,0.0,0.0
p24019,battery,0.0,0.0,8.33333333333212,16.66666666666788,25.0
p24019,biomass,0.0,0.0,0.0,0.0,0.0
p24019,coal,0.0,0.0,0.0,0.0,0.0
p24019,gas,0.0,0.0,0.0,0.0,0.0
p24019,geothermal,0.0,0.0,0.0,0.0,0.0
p24019,h2,0.0,0.0,0.0,0.0,0.0
p24019,hydro,0.0,0.0,0.0,0.0,0.0
p24019,nuclear,0.0,0.0,0.0,0.0,0.0
p24019,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24019,pv,50.55,101.1,166.3833333333605,231.66666666668607,296.95
p24019,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24019,wind-ons,0.0,0.0,0.0,0.0,0.0
p24021,battery,0.0,0.0,0.0,0.0,0.0
p24021,biomass,0.0,0.0,0.0,0.0,0.0
p24021,coal,0.0,0.0,0.0,0.0,0.0
p24021,gas,0.0,0.0,0.0,0.0,0.0
p24021,geothermal,0.0,0.0,0.0,0.0,0.0
p24021,h2,0.0,0.0,0.0,0.0,0.0
p24021,hydro,0.0,0.0,0.0,0.0,0.0
p24021,nuclear,0.0,0.0,0.0,0.0,0.0
p24021,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24021,pv,0.0,0.0,17.33333333333576,34.66666666666424,52.0
p24021,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24021,wind-ons,0.0,0.0,0.0,0.0,0.0
p24023,battery,0.0,0.0,0.0,0.0,0.0
p24023,biomass,0.0,0.0,0.0,0.0,0.0
p24023,coal,0.0,0.0,0.0,0.0,0.0
p24023,gas,0.0,0.0,0.0,0.0,0.0
p24023,geothermal,0.0,0.0,0.0,0.0,0.0
p24023,h2,0.0,0.0,0.0,0.0,0.0
p24023,hydro,0.0,0.0,5.0,10.0,15.0
p24023,nuclear,0.0,0.0,0.0,0.0,0.0
p24023,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24023,pv,237.5,475.0,633.3333333333139,791.6666666666861,950.0
p24023,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24023,wind-ons,0.0,0.0,0.0,0.0,0.0
p24025,battery,0.0,0.0,0.0,0.0,0.0
p24025,biomass,0.0,0.0,0.0,0.0,0.0
p24025,coal,0.0,0.0,0.0,0.0,0.0
p24025,gas,0.0,0.0,0.0,0.0,0.0
p24025,geothermal,0.0,0.0,0.0,0.0,0.0
p24025,h2,0.0,0.0,0.0,0.0,0.0
p24025,hydro,0.0,0.0,0.0,0.0,0.0
p24025,nuclear,0.0,0.0,0.0,0.0,0.0
p24025,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24025,pv,0.0,0.0,26.66666666666424,53.33333333333576,80.0
p24025,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24025,wind-ons,0.0,0.0,0.0,0.0,0.0
p24029,battery,0.0,0.0,0.0,0.0,0.0
p24029,biomass,0.0,0.0,0.0,0.0,0.0
p24029,coal,0.0,0.0,0.0,0.0,0.0
p24029,gas,0.0,0.0,0.0,0.0,0.0
p24029,geothermal,0.0,0.0,0.0,0.0,0.0
p24029,h2,0.0,0.0,0.0,0.0,0.0
p24029,hydro,0.0,0.0,0.0,0.0,0.0
p24029,nuclear,0.0,0.0,0.0,0.0,0.0
p24029,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24029,pv,27.9,55.8,74.40000000000146,93.0,111.6
p24029,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24029,wind-ons,0.0,0.0,0.0,0.0,0.0
p24031,battery,0.0,0.0,166.66666666668607,333.33333333331393,500.0
p24031,biomass,0.0,0.0,0.0,0.0,0.0
p24031,coal,0.0,0.0,0.0,0.0,0.0
p24031,gas,0.0,0.0,0.0,0.0,0.0
p24031,geothermal,0.0,0.0,0.0,0.0,0.0
p24031,h2,0.0,0.0,0.0,0.0,0.0
p24031,hydro,0.0,0.0,0.0,0.0,0.0
p24031,nuclear,0.0,0.0,0.0,0.0,0.0
p24031,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24031,pv,0.0,0.0,0.0,0.0,0.0
p24031,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24031,wind-ons,0.0,0.0,0.0,0.0,0.0
p24033,battery,0.0,0.0,38.33333333332848,76.66666666667152,115.0
p24033,biomass,0.0,0.0,0.0,0.0,0.0
p24033,coal,0.0,0.0,0.0,0.0,0.0
p24033,gas,0.0,0.0,15.0,30.0,45.0
p24033,geothermal,0.0,0.0,0.0,0.0,0.0
p24033,h2,0.0,0.0,0.0,0.0,0.0
p24033,hydro,0.0,0.0,0.0,0.0,0.0
p24033,nuclear,0.0,0.0,0.0,0.0,0.0
p24033,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24033,pv,0.0,0.0,224.06399999995483,448.12799999996787,672.192
p24033,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24033,wind-ons,0.0,0.0,0.0,0.0,0.0
p24035,battery,0.0,0.0,23.33333333333576,46.66666666666424,70.0
p24035,biomass,0.0,0.0,0.0,0.0,0.0
p24035,coal,0.0,0.0,0.0,0.0,0.0
p24035,gas,0.0,0.0,0.0,0.0,0.0
p24035,geothermal,0.0,0.0,0.0,0.0,0.0
p24035,h2,0.0,0.0,0.0,0.0,0.0
p24035,hydro,0.0,0.0,0.0,0.0,0.0
p24035,nuclear,0.0,0.0,0.0,0.0,0.0
p24035,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24035,pv,32.0,64.0,85.33333333333576,106.66666666666424,128.0
p24035,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24035,wind-ons,0.0,0.0,0.0,0.0,0.0
p24039,battery,0.0,0.0,16.66666666666424,33.33333333333576,50.0
p24039,biomass,0.0,0.0,0.0,0.0,0.0
p24039,coal,0.0,0.0,0.0,0.0,0.0
p24039,gas,0.0,0.0,0.0,0.0,0.0
p24039,geothermal,0.0,0.0,0.0,0.0,0.0
p24039,h2,0.0,0.0,0.0,0.0,0.0
p24039,hydro,0.0,0.0,0.0,0.0,0.0
p24039,nuclear,0.0,0.0,0.0,0.0,0.0
p24039,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24039,pv,0.0,0.0,22.184000000001106,44.36800000000221,66.552
p24039,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24039,wind-ons,0.0,0.0,0.0,0.0,0.0
p24041,battery,0.0,0.0,6.66666666666606,13.33333333333394,20.0
p24041,biomass,0.0,0.0,0.0,0.0,0.0
p24041,coal,0.0,0.0,0.0,0.0,0.0
p24041,gas,0.0,0.0,0.0,0.0,0.0
p24041,geothermal,0.0,0.0,0.0,0.0,0.0
p24041,h2,0.0,0.0,0.0,0.0,0.0
p24041,hydro,0.0,0.0,0.0,0.0,0.0
p24041,nuclear,0.0,0.0,0.0,0.0,0.0
p24041,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24041,pv,0.0,0.0,11.462333333332936,22.92466666666587,34.387
p24041,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24041,wind-ons,0.0,0.0,0.0,0.0,0.0
p24043,battery,0.0,0.0,10.0,20.0,30.0
p24043,biomass,0.0,0.0,0.0,0.0,0.0
p24043,coal,0.0,0.0,0.0,0.0,0.0
p24043,gas,0.0,0.0,0.0,0.0,0.0
p24043,geothermal,0.0,0.0,0.0,0.0,0.0
p24043,h2,0.0,0.0,0.0,0.0,0.0
p24043,hydro,0.0,0.0,0.0,0.0,0.0
p24043,nuclear,0.0,0.0,0.0,0.0,0.0
p24043,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24043,pv,0.0,0.0,10.599999999998545,21.19999999999709,31.8
p24043,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24043,wind-ons,0.0,0.0,0.0,0.0,0.0
p24045,battery,0.0,0.0,0.0,0.0,0.0
p24045,biomass,0.0,0.0,0.0,0.0,0.0
p24045,coal,0.0,0.0,0.0,0.0,0.0
p24045,gas,0.0,0.0,0.0,0.0,0.0
p24045,geothermal,0.0,0.0,0.0,0.0,0.0
p24045,h2,0.0,0.0,0.0,0.0,0.0
p24045,hydro,0.0,0.0,0.0,0.0,0.0
p24045,nuclear,0.0,0.0,0.0,0.0,0.0
p24045,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24045,pv,22.9,45.8,80.85233333332872,115.90466666665452,150.957
p24045,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24045,wind-ons,0.0,0.0,0.0,0.0,0.0
p24047,battery,0.0,0.0,0.33333333333337123,0.6666666666666288,1.0
p24047,biomass,0.0,0.0,0.0,0.0,0.0
p24047,coal,0.0,0.0,0.0,0.0,0.0
p24047,gas,0.0,0.0,0.0,0.0,0.0
p24047,geothermal,0.0,0.0,0.0,0.0,0.0
p24047,h2,0.0,0.0,0.0,0.0,0.0
p24047,hydro,0.0,0.0,0.0,0.0,0.0
p24047,nuclear,0.0,0.0,0.0,0.0,0.0
p24047,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p24047,pv,0.0,0.0,62.4333333333343,124.8666666666686,187.3
p24047,wind-ofs,0.0,0.0,0.0,0.0,0.0
p24047,wind-ons,0.0,0.0,0.0,0.0,0.0
p25001,battery,0.0,0.0,196.09999593097018,392.19999186199857,588.299987792968
p25001,biomass,0.0,0.0,0.0,0.0,0.0
p25001,coal,0.0,0.0,0.0,0.0,0.0
p25001,gas,0.0,0.0,0.0,0.0,0.0
p25001,geothermal,0.0,0.0,0.0,0.0,0.0
p25001,h2,0.0,0.0,0.0,0.0,0.0
p25001,hydro,0.0,0.0,0.0,0.0,0.0
p25001,nuclear,0.0,0.0,0.0,0.0,0.0
p25001,pumped-hydro,0.0,0.0,0.0,0.0,0.0
