reeds_ba,node
p127,131555_Q362MONTTRN1_34.5
p127,131556_Q362MONTTRN2_46.5
p127,131557_JEFSNVL$_115
p127,131560_W.WDBR69_69
p127,131561_WALDEN69_69
p127,131567_BEAVER34_34.5
p127,131568_CALICOON_34.5
p127,131569_CONCORD_34.5
p127,131570_COOP COR_34.5
p127,131571_FERNDL34_34.5
p127,131572_FOSTERDA_34.5
p127,131573_GROSSING_34.5
p127,131575_HAZEL 34_34.5
p127,131576_HILDAL T_34.5
p127,131577_HILDAL34_34.5
p127,131578_JEFERSON_34.5
p127,131579_KIAMESHA_34.5
p127,131580_LIBERTY_1_34.5
p127,131581_LIVNG MA_34.5
p127,131582_LUXTON L_34.5
p127,131583_MAPLWOOD_34.5
p127,131584_MONTICEL_34.5
p127,131585_NEVERSIN_34.5
p127,131586_OLD FALL_34.5
p127,131587_ROSCOE34_34.5
p127,131590_SACKETT_34.5
p127,131591_SHIELDS_34.5
p127,131592_SHORTCUT_34.5
p127,131593_SWAN LAK_34.5
p127,131594_VILAROM_34.5
p127,131595_WWOODB34_34.5
p127,131596_WALDEN34_1_34.5
p127,131597_WHITE LA_34.5
p127,131598_WHITE S_34.5
p127,131599_WILLOWEM_34.5
p127,131600_YULAN TP_34.5
p127,131601_YULAN 34_34.5
p127,131607_WALDEN13_13.09
p127,131608_WALD HY$_13.1
p127,131611_HARIS115_115
p127,131612_LEA12115_115
p127,131613_LEA34115_115
p127,131617_CHESTNUT_34.5
p127,131618_DOMTAR34_34.5
p127,131619_DUSAULT_34.5
p127,131620_FRONTER1_34.5
p127,131621_GM FILTR_34.5
p127,131622_HINMAN T_34.5
p127,131623_HINMAN34_34.5
p127,131624_LOCK FIL_34.5
p127,131625_LOCUST S_34.5
p127,131626_LOCUST T_34.5
p127,131627_MILL ST_34.5
p127,131628_MILLW AL_34.5
p127,131629_MULTFOOD_34.5
p127,131630_PARK AVE_34.5
p127,131631_PEAK SHA_34.5
p127,131632_ROBIN M1_34.5
p127,131633_ROBIN 34_34.5
p127,131634_SO.NIAG_34.5
p127,131635_A.LUDL L_34.5
p127,131636_A.LUDL M_34.5
p127,131637_A.LUDL34_34.5
p127,131638_WEST AVE_34.5
p127,131639_T-16 34_34.5
p127,131640_STR - 24_34.5
p127,131641_A.LUD TP_34.5
p127,131642_P-39 34_34.5
p127,131643_TRANSIT_34.5
p127,131644_UNITED B_34.5
p127,131645_VINE ST_34.5
p127,131646_LEA 1G $_13.8
p127,131647_LEA 2G $_13.8
p127,131648_LEA 3G $_13.8
p127,131649_LEA 4S $_13.8
p127,131651_A.LUDL13_13.8
p127,131652_FRONTER2_34.5
p127,131655_ANDES115_115
p127,131656_ARKVL115_115
p127,131657_AXTEL115_115
p127,131658_BELAY115_115
p127,131659_GRNGR115_115
p127,131660_HANCO115_115
p127,131661_SHAND115_115
p127,131662_SPRGC115_115
p127,131663_WNDHM115_115
p127,131664_MUNSVIL_GE1_0.57
p127,131665_MUNSVILLC1_34.5
p127,131666_MUNSVL34_34.5
p127,131667_GOODYR $_46
p127,131668_MUNSVL_T_46
p127,131669_BAINBRDG_46
p127,131670_BARRET46_46
p127,131671_BIRDSALL_46
p127,131672_BOUCKVIL_46
p127,131673_BRIDGWTR_46
p127,131674_BROTH TP_46
p127,131675_BROTHR46_46
p127,131676_C.LINE46_46
p127,131677_COLER146_46
p127,131678_COLER246_46
p127,131679_COOPRSTN_46
p127,131680_DELHI 46_46
p127,131681_STILV TP_46
p127,131682_DEPOSIT_46
p127,131683_DOWNSV T_46
p127,131684_DOWNSVIL_46
p127,131685_E.NORW46_46
p127,131686_EARLVILE_46
p127,131687_EATON TP_46
p127,131688_EATON 46_46
p127,131689_EDMESTON_46
p127,131690_EDMSTN T_46
p127,131691_EMMONS46_46
p127,131692_FINCH HO_46
p127,131693_GILBERTV_46
p127,131694_GUILFORD_46
p127,131695_HENRY ST_46
p127,131696_JENN 46_46
p127,131697_JORDAN T_46
p127,131698_JORDANVL_46
p127,131699_LATHAMS_46
p127,131700_MILFORD_46
p127,131701_MORISV T_46
p127,131702_MORISVIL_46
p127,131703_MORRIS46_46
p127,131704_MT UPT S_46
p127,131705_MT UPTON_46
p127,131706_N.BERLIN_46
p127,131707_N.NORWCH_46
p127,131708_NORWC PH_46
p127,131709_ORISKA T_1_46
p127,131710_ORISKANI_46
p127,131712_OXFORD46_46
p127,131713_PIERCE A_46
p127,131714_RAVINE R_46
p127,131715_RICHFD46_46
p127,131716_RIVER RD_46
p127,131717_S.COOPRS_46
p127,131718_S.EDMSTN_46
p127,131719_S.N.BERL_46
p127,131720_SAND CRK_46
p127,131722_SCINTILA_46
p127,131723_SIDNEY46_46
p127,131724_STILV146_46
p127,131725_SUCO 46_46
p127,131726_TEXASE46_46
p127,131727_UNADILLA_46
p127,131728_W.DAVNPT_46
p127,131729_W.WINFLD_46
p127,131730_WATERVIL_46
p127,131731_WEST ST_46
p127,131732_WOODS CR_46
p127,131733_WOODS TP_46
p127,131735_SAND ST_46
p127,131736_OTEGO 46_46
p127,131737_STILV246_46
p127,131739_BROTHR34_34.5
p127,131740_E.NORW34_34.5
p127,131752_ASHLY115_115
p127,131753_NOEND115_115
p127,131754_MASON115_115
p127,131755_NLEAD115_115
p127,131761_ALICE F$_46
p127,131763_BANKER46_46
p127,131764_BARTON46_46
p127,131766_BEEKMANT_46
p127,131767_BLUEMT46_46
p127,131768_CABOT 46_46
p127,131769_CADYVILE_46
p127,131770_W.CHAZ T_46
p127,131771_CLINTNVL_46
p127,131772_DANEMORA_46
p127,131773_DNMTAP_46
p127,131774_FLATRO46_46
p127,131775_HALLOC46_46
p127,131776_HAMMOND_46
p127,131777_JAY12_46
p127,131778_HIGHFL46_46
p127,131779_HYDERD46_46
p127,131780_HYDE TAP_46
p127,131781_INDRAP46_46
p127,131782_INDIAN T_46
p127,131784_JAY -46_46
p127,131785_KEESEVIL_46
p127,131786_KENTSF46_46
p127,131787_LIMESTON_46
p127,131789_MILL C46_46
p127,131790_NO.END46_46
p127,131791_NORTON46_46
p127,131792_PERU TAP_46
p127,131793_PERU 46_46
p127,131794_PLAT AF_46
p127,131795_RAINBOW_46
p127,131796_RAQUETTE_46
p127,131797_S.JUNCTN_46
p127,131799_STEAMBOA_46
p127,131800_STICKNEY_46
p127,131801_W.CHAZY_46
p127,131802_WADE CRN_46
p127,131803_WADE TAP_46
p127,131804_WOODRUFF_46
p127,131805_L607DIST_34.5
p127,131806_L607DST2_34.5
p127,131808_P153-L17_34.5
p127,131809_P246-L17_34.5
p127,131810_ALTONA34_1_34.5
p127,131811_BLUEMT34_34.5
p127,131812_BULRUN34_34.5
p127,131813_CHATGY34_34.5
p127,131814_FLATR 34_34.5
p127,131815_HARRIS34_34.5
p127,131816_IRONA 34_34.5
p127,131817_LYONS 34_2_34.5
p127,131818_MOORER34_34.5
p127,131819_SCIOTA34_34.5
p127,131824_CARPENTR_34.5
p127,131825_P12-L109_34.5
p127,131826_P264-L17_34.5
p127,131827_P10RL544_34.5
p127,131828_P8A-L544_34.5
p127,131829_P259-L17_34.5
p127,131830_P8-L544_34.5
p127,131831_NOEND1G$_13.8
p127,131832_NOEND2G$_13.8
p127,131833_NOEND3S$_13.8
p127,131834_MUNSVILLC2_34.5
p127,131835_MUNSVILLC3_34.5
p127,131836_MUNSVIL_GE2_0.57
p127,131837_MUNSVIL_GE3_0.57
p127,131838_KATEL TP_34.5
p127,131839_WHIT SW2_34.5
p127,131840_AFTON 34_34.5
p127,131841_AFTON TP_34.5
p127,131842_AFTON CE_34.5
p127,131843_AFTN REG_34.5
p127,131844_IND PK34_34.5
p127,131850_CNYOG115_115
p127,131860_FGRLKMLL_34.5
p127,131861_LUTHRFOR 34_34.5
p127,134791_FRASR CAP_345
p127,134795_Q378_MARSH_H_34.5
p127,134796_M HILL T_34.5
p127,134797_M HILL G_0.57
p127,134848_ONT_1-7_4.16
p127,134849_ONT 8-11_4.16
p127,134851_HOWARD115_115
p127,134852_HOWARD34_2_34.5
p127,134853_HOWARD_C_34.5
p127,134854_HOWD_REP_G_0.57
p127,135200_Q263STONY14C_0.69
p127,135201_Q263STONY14C_34.5
p127,135202_Q263STONY_C_34.5
p127,135203_Q263STONYCRK_230
p127,135250_DUNKIRK_230
p127,135252_SWANNRD_1_115
p127,135253_S224-36_115
p127,135254_S224-37_115
p127,135255_STA224_13.2
p127,135256_S214-36_115
p127,135257_SPECMETL_1_115
p127,135258_ASHVILLE_115
p127,135259_CUMMINS_115
p127,135260_ANDOVER1_115
p127,135262_BAKER ST_115
p127,135263_BERRY RD_115
p127,135264_SLVRC142_115
p127,135265_BNNT-162_115
p127,135266_BRIGHAM1_115
p127,135267_CARR-154_115
p127,135268_CLVB-141_115
p127,135269_CLVB-142_115
p127,135270_DELMTR-1_115
p127,135271_DLTR-142_115
p127,135272_DUGN-157_115
p127,135273_DUNKIRK1_115
p127,135274_EDNK-161_115
p127,135275_EDNK-162_115
p127,135276_ELLICTVL_115
p127,135277_FALCONER_115
p127,135280_STA214_4.16
p127,135281_HARTFLD1_115
p127,135282_HOMERHIL_115
p127,135283_LUDLUM62_115
p127,135284_MCHS-151_115
p127,135285_MCHS-152_115
p127,135286_MOON-162_115
p127,135287_NANG-141_115
p127,135288_NANG-142_115
p127,135289_NILE115_115
p127,135290_COOPER_1_115
p127,135291_DRESSER_115
p127,135292_SHALTNTP_115
p127,135293_LUDLUM61_115
p127,135294_SPVL-151_115
p127,135295_SPVL-152_115
p127,135296_W.OL-155_115
p127,135297_W.OL-156_115
p127,135298_INDEK-OL_115
p127,135299_FRNKLNVL_34.5
p127,135300_BETH-149_115
p127,135301_BETH-150_115
p127,135302_GIBSONT6_115
p127,135303_SAWYER77_230
p127,135304_SAWYER78_230
p127,135305_SAWYER80_230
p127,135306_SAWYER79_230
p127,135307_SAWYERB1_230
p127,135308_SAWYERB2_230
p127,135309_SAWYERB3_230
p127,135310_ANDOVER3_34.5
p127,135311_ASHVILLE_34.5
p127,135312_ST124606_34.5
p127,135313_BAGDAD_34.5
p127,135314_BEMUSPT_34.5
p127,135315_CRUSHSTO_34.5
p127,135316_BUSTI_34.5
p127,135317_CATTARAU_34.5
p127,135318_CHAUTAUQ_34.5
p127,135319_CLYMER_34.5
p127,135320_COLLINS_1_34.5
p127,135321_CASSADAG_34.5
p127,135322_CUBA_34.5
p127,135323_DAKEHILL_34.5
p127,135324_ST124605_34.5
p127,135325_DUNKIRK3_34.5
p127,135326_ECWA856_34.5
p127,135327_AM.S-54_115
p127,135328_ELLCTOAK_34.5
p127,135329_EOTTO_34.5
p127,135330_LEVANTTP_34.5
p127,135331_SDOW STA_34.5
p127,135332_SDOW-154_115
p127,135333_SDOW-153_115
p127,135334_FINDLYTP_34.5
p127,135335_HARRIS L_34.5
p127,135336_TCG-MAT_34.5
p127,135337_DELEVAN_34.5
p127,135338_FRENCHTP_34.5
p127,135339_FREWSBUR_34.5
p127,135340_GREENHUR_34.5
p127,135341_COLLINS_2_34.5
p127,135342_COLLINS_3_34.5
p127,135343_HARTFIEL_34.5
p127,135344_KNGTSCRK_34.5
p127,135345_FARMRSVL_34.5
p127,135346_LANGFORD_34.5
p127,135347_MACHIAS_34.5
p127,135348_MAPLEHUR_34.5
p127,135349_MAYVL854_34.5
p127,135350_NANGOLA3_34.5
p127,135351_NASHFORD_34.5
p127,135352_NCHAUTAU_34.5
p127,135353_NCOLLINS_34.5
p127,135354_NEDNCNTR_34.5
p127,135355_MAYVL855_34.5
p127,135356_HARBFRT9_115
p127,135357_PYRON187_115
p127,135358_NFS_34.5
p127,135359_NILEREG_34.5
p127,135360_NILEXFR_34.5
p127,135361_PANAMA_34.5
p127,135362_WPERYSBR_34.5
p127,135363_DUPONT7_115
p127,135364_PRICECOR_34.5
p127,135365_RIPLEY_34.5
p127,135366_VANDALIA_34.5
p127,135367_HARBFRT0_115
p127,135368_SHALETON_34.5
p127,135369_N.OLEAN_34.5
p127,135370_SHERMAN_34.5
p127,135371_SRANDOLP_34.5
p127,135372_STEAMBUR_34.5
p127,135373_STOW_34.5
p127,135374_RESRVOIR_34.5
p127,135375_SWELSVLE_34.5
p127,135376_ST58 606_34.5
p127,135377_WHITSVLE_34.5
p127,135378_WPORTLAN_34.5
p127,135379_WSALAMAN_34.5
p127,135380_WVALLEY_34.5
p127,135381_H.HILL_34.5
p127,135382_VAIL RD_34.5
p127,135383_S219-182_115
p127,135384_LEVANT_34.5
p127,135385_POLAND_34.5
p127,135386_FINDLEYL_34.5
p127,135387_FRENCHCR_34.5
p127,135388_DUGANTB1_13.2
p127,135389_ST58 605_34.5
p127,135390_DUNKGEN3_13.8
p127,135391_DUNKGEN4_13.8
p127,135392_DUNKG1_13.8
p127,135395_BENNETT_13.2
p127,135396_BERRY RD_13.2
p127,135397_CLVRBK13_13.2
p127,135398_SW345_345
p127,135399_EDUNKIRK_13.2
p127,135400_WOLEAN55_13.2
p127,135401_GERNATT_115
p127,135402_LUDLUM_4.8
p127,135403_WOLEAN56_13.2
p127,135404_DUNLOP_1_115
p127,135405_DUNLOP_2_115
p127,135406_DUPONT46_115
p127,135407_CHEVY_1_115
p127,135408_CHEVY_2_115
p127,135410_ELM-70_230
p127,135411_ELM-71_230
p127,135412_ELM-72_230
p127,135413_GRDNVL2_230
p127,135414_HUNTLEY2_230
p127,135415_PACKARD2_230
p127,135416_SENCA-71_230
p127,135417_SENCA-72_230
p127,135418_SUNY-79_230
p127,135419_SUNY-80_230
p127,135420_HARPR183_115
p127,135421_HARPR184_115
p127,135422_EMPIRECH_34.5
p127,135423_CUBALAKE_34.5
p127,135424_PETROLTP_34.5
p127,135425_PETROLIA_34.5
p127,135426_PREHEATR_34.5
p127,135427_FMC CORP_115
p127,135429_DLMTR13_13.2
p127,135430_BOCGASES_115
p127,135431_BOC TAP2_115
p127,135432_AM.S-182_115
p127,135433_AMHST-38_115
p127,135434_AMHST-39_115
p127,135435_SUMIT PK_1_115
p127,135436_SAWYER23_23
p127,135437_CLSP-181_115
p127,135438_CLSP-54_115
p127,135439_TUNGSTEN_115
p127,135440_SWANNRD_2_115
p127,135441_FMC-39_115
p127,135442_ECWA-181_115
p127,135443_ECWA-182_115
p127,135444_FORD-149_115
p127,135445_FORD-142_115
p127,135446_GETZTP36_115
p127,135447_GETZTP37_115
p127,135448_GIBSONT7_115
p127,135449_GR.I-182_115
p127,135450_GRDNVL1_115
p127,135451_HUNTLEY1_115
p127,135452_LOCKPORT_115
p127,135453_LONG-180_115
p127,135454_MLPN-129_115
p127,135455_MLPN-130_115
p127,135456_MTNS-120_115
p127,135458_NI.B-181_115
p127,135459_NI.B-182_115
p127,135460_PACK(N)E_115
p127,135461_PACK(S)W_115
p127,135462_RDGE-145_115
p127,135463_RDGE-146_115
p127,135464_SANBORNT_115
p127,135465_STA 155_4.16
p127,135466_S215-188_115
p127,135467_SHAW-103_115
p127,135468_SNBRN102_115
p127,135469_SUMIT PK_2_115
p127,135470_SWAN-103_115
p127,135471_SWAN-104_115
p127,135472_S129-38_115
p127,135473_S129-39_115
p127,135474_S138-37_115
p127,135475_S139-141_115
p127,135476_S139-142_115
p127,135477_S140-38_115
p127,135478_S140-39_115
p127,135479_S154-38_115
p127,135480_S154-39_115
p127,135481_S54-38_115
p127,135482_S54-39_115
p127,135483_S55-141_115
p127,135484_S55-142_115
p127,135485_S61-38_115
p127,135486_S61-39_115
p127,135487_S78-133_115
p127,135488_S78-130_115
p127,135489_TONCRK37_115
p127,135490_TONCRK36_115
p127,135491_WALDENTP_1_115
p127,135492_WALDENTP_2_115
p127,135493_LUDWIG_115
p127,135494_COOPER_2_115
p127,135495_YNG-181_115
p127,135496_YNG-182_115
p127,135497_ZRMN-133_115
p127,135498_ZRMN-130_115
p127,135499_44KTS153_115
p127,135500_45KTS153_115
p127,135501_81STS_115
p127,135502_82STS144_115
p127,135503_DALE-38_115
p127,135504_DALE-39_115
p127,135505_WALDENTP_3_115
p127,135506_SHPTP610_34.5
p127,135507_SHPS@SEN_34.5
p127,135508_STA-155_115
p127,135509_NFWWP187_115
p127,135510_SHAW-102_115
p127,135511_NFWWP188_115
p127,135512_BFLORIV6_34.5
p127,135513_DICKSWS_34.5
p127,135514_GENMLS61_1_34.5
p127,135515_GENMLS61_2_34.5
p127,135516_GRPHITSP_34.5
p127,135517_PYRON188_115
p127,135518_BUFFRIVR_34.5
p127,135519_CONAGRA_34.5
p127,135520_LEWHTSTP_1_34.5
p127,135521_LEWHTSTP_2_34.5
p127,135522_LEWISTON_34.5
p127,135523_M&T_34.5
p127,135524_M&TAIR_34.5
p127,135525_MALL701_34.5
p127,135526_MALL703_34.5
p127,135527_SANTR404_34.5
p127,135528_MOUNTAIN_34.5
p127,135529_MTN34TRB_34.5
p127,135530_NFTA_34.5
p127,135531_NIAGSTON_34.5
p127,135532_ADM-MILL_34.5
p127,135533_RANSOMVL_34.5
p127,135534_RIDGE34_34.5
p127,135535_FRZREURO_34.5
p127,135536_SANBORN3_34.5
p127,135537_S138-36_115
p127,135538_LONG-182_115
p127,135539_SANTR403_34.5
p127,135540_SIERRA_34.5
p127,135541_GATEWAY_34.5
p127,135542_SNYDERTA_34.5
p127,135543_STA132_34.5
p127,135544_STA67_34.5
p127,135545_ST150BK2_34.5
p127,135546_SUNYAB23_34.5
p127,135547_HOOKNRTH_1_115
p127,135548_WALDEN34_2_34.5
p127,135549_HOOKNRTH_2_115
p127,135550_YOUNGMAN_34.5
p127,135551_YOUNGSTN_34.5
p127,135552_OXBOWNUG_115
p127,135555_AM BRASS_1_115
p127,135556_AM BRASS_2_115
p127,135558_BFLOSEWR_1_115
p127,135559_BFLOSEWR_2_115
p127,135560_CANFIBRE_115
p127,135561_CO-STEEL_115
p127,135562_S214-133_115
p127,135564_SW115_115
p127,135565_LOCKPTRD_13.2
p127,135566_OAKWOOD_13.2
p127,135567_S78-DIST_4.16
p127,135568_BERG TAP_115
p127,135569_LAKEVIEW_115
p127,135570_STA182_13.2
p127,135571_HARPER_12
p127,135572_HARTDIST_13.2
p127,135573_DUNLOPLV_4.16
p127,135574_CHEVYLV_13.8
p127,135575_AMBR LV_13.8
p127,135576_BUFSEWLV_13.8
p127,135577_CARR-153_115
p127,135579_LAKEV141_115
p127,135580_RVRBND1_34.5
p127,135581_RVRBND2_34.5
p127,135586_MOON-161_115
p127,135587_ELMST23._23
p127,135588_MLAFTAP_34.5
p127,135589_HNTLY23._23
p127,135592_DUNKG2_13.8
p127,135593_AWKESANS_115
p127,135594_AWKESA34_34.5
p127,135595_863REG1_34.5
p127,135596_863REG2_34.5
p127,135597_KTS23_23
p127,135598_COBHL151_115
p127,135599_COBHL152_115
p127,135600_FRANK_13.2
p127,135601_ISCHUA67_115
p127,135602_ISCHUA52_115
p127,135611_WASH_34.5
p127,135612_VALLEYT1_13.2
p127,135614_REACTOR_230
p127,135615_SENST20_23
p127,135647_MTNSW_115
p127,135648_BAKER_13.2
p127,135649_BRIGHAM_13.2
p127,135650_ROBERTS_13.2
p127,135651_STA78_23
p127,135652_NESTLE_13.2
p127,135665_BNNT-161_115
p127,135800_HNTLY67G_13.8
p127,135801_HNTLY68G_13.8
p127,135803_DALEROAD_13.2
p127,135804_STA130_13.2
p127,135805_SUMMITPK_13.2
p127,135806_REN DR_13.2
p127,135807_FORD_13.2
p127,135808_GETZVLE_13.2
p127,135809_LONGROAD_13.2
p127,135810_MILITARY_13.2
p127,135811_SAGINAW_13.2
p127,135812_SHAWNE13_13.2
p127,135813_STA140_13.2
p127,135814_SWANN13._13.2
p127,135815_TONCREEK_13.2
p127,135816_GIBSON_12
p127,135818_HYDLRACE_12
p127,135819_GRANDILD_13.2
p127,135820_S215BFAV_13.2
p127,135823_S215-187_115
p127,135824_STA129_4.16
p127,135825_STA139_4.16
p127,135826_STA54_4.16
p127,135827_STA55_4.16
p127,135828_STA61STA_4.16
p127,135829_S154 4._4.16
p127,135830_ECWABALL_4.16
p127,135831_S150-702_34.5
p127,135832_LUDWIGSW_34.5
p127,135833_STA121_34.5
p127,135834_ECWATAP_34.5
p127,135835_STA66_34.5
p127,135836_ECWA-UN_34.5
p127,135837_FNBURT_34.5
p127,135838_STA146_34.5
p127,135839_LEDYARD_34.5
p127,135840_ECWAVAND_34.5
p127,135841_BWAYWHSE_34.5
p127,135842_AYERTP36_115
p127,135843_AYERTP37_115
p127,135844_AYER-211_13.2
p127,135845_HARBOR_13.2
p127,135846_PARKCLUB_13.2
p127,135847_RIDGE_4.16
p127,135848_WALMORE_13.2
p127,135849_E.GOLAH_115
p127,135850_SOUR-114_115
p127,135851_SHEL-113_115
p127,135852_BRUNNER_115
p127,135853_BATAVIA1_115
p127,135854_BRCKPTHS_115
p127,135855_EBAT-107_115
p127,135856_EBAT-119_115
p127,135857_GENFOOD_115
p127,135858_GOLAH115_115
p127,135859_LAPPINS1_115
p127,135860_LAWLER-1_115
p127,135861_MORTIMER_115
p127,135862_MUMFORD1_115
p127,135863_N.LAKE 1_115
p127,135864_NAKR-107_115
p127,135865_NAKR-108_115
p127,135866_NLEROYTA_115
p127,135867_OAKFLDTP_115
p127,135868_PTSFD-23_115
p127,135869_PTSFD-24_115
p127,135870_PTSFD-25_115
p127,135871_SENECAP_115
p127,135872_SOUR-111_115
p127,135873_SWDN-111_115
p127,135874_SWDN-113_115
p127,135875_TELRD107_115
p127,135876_TELRD114_115
p127,135877_UNIVRSTY_115
p127,135878_SWEDEN_34.5
p127,135879_VREG-LOW_34.5
p127,135880_BIRDSEYE_115
p127,135881_KNAPP RD_13.2
p127,135882_MUMFORD_13.2
p127,135885_O-AT-KA_13.8
p127,135890_AKZOSALT_63
p127,135891_GOLAH63K_63
p127,135892_MORT63KV_63
p127,135893_S PERRY_63
p127,135894_YORKCNTR_63
p127,135895_BARILLA_115
p127,135897_LNCSTTAP_34.5
p127,135899_COLN TAP_34.5
p127,135900_MULLERQD_13.2
p127,135901_WINDFARM_34.5
p127,135902_WHETHTAP_34.5
p127,135905_WILLOWTP_34.5
p127,135907_CHRCHTAP_34.5
p127,135909_ATLANTAP_34.5
p127,135910_WMNGE TP_34.5
p127,135911_CANA TAP_34.5
p127,135912_VALLEYT2_13.2
p127,135913_INDUSTTP_34.5
p127,135914_BATAVIA_13.2
p127,135915_RICH TAP_34.5
p127,135916_CONES TP_34.5
p127,135917_E GOLAH_13.2
p127,135918_RIDGE TP_34.5
p127,135919_NLAKETP1_34.5
p127,135920_NLAKETP2_34.5
p127,135921_NLAKETP3_34.5
p127,135922_SWEDENTP_34.5
p127,135923_BERGENTP_34.5
p127,135924_L201REGH_34.5
p127,135940_ALBION_34.5
p127,135941_CARGILL_1_34.5
p127,135942_I2R_34.5
p127,135943_ATLANPL_34.5
p127,135944_ATTICA_34.5
p127,135945_ATTICAPR_34.5
p127,135946_AVON_34.5
p127,135947_BARKER&N_34.5
p127,135948_BASOM_34.5
p127,135949_BATAVIA3_34.5
p127,135950_N LEROY_13.2
p127,135951_BRCKPT34_34.5
p127,135952_BRCKREG1_34.5
p127,135953_BRCKREG2_34.5
p127,135954_BURT_34.5
p127,135955_BUTTSRD_34.5
p127,135956_BYRON_34.5
p127,135957_CALEDONI_34.5
p127,135958_CALEREG_34.5
p127,135959_CHAPIN_34.5
p127,135960_L208REG_34.5
p127,135961_LIVNGSTN_34.5
p127,135962_COLNSTON_34.5
p127,135963_CONESUS_34.5
p127,135964_CORFU_34.5
p127,135965_DARIEN_34.5
p127,135966_DARIENLK_34.5
p127,135967_DOLOMITE_34.5
p127,135969_EAGLEHAR_34.5
p127,135970_WILLOW_34.5
p127,135971_EBATAVIA_13.2
p127,135972_ELBA_34.5
p127,135973_ENEWSTEA_34.5
p127,135974_FERREEPL_34.5
p127,135975_FMC_34.5
p127,135976_GASPRT_34.5
p127,135977_GENESEO_1_34.5
p127,135978_GOLAH34_34.5
p127,135979_GROVELAN_34.5
p127,135980_L218VREG_34.5
p127,135981_HEMLOCK_34.5
p127,135983_INDUSTRY_34.5
p127,135984_IROQUOIS_34.5
p127,135986_KLN&BRTE_34.5
p127,135988_LAKEVLE_34.5
p127,135991_LIMA_34.5
p127,135992_LINDEN_34.5
p127,135993_LIVONIA_34.5
p127,135994_LNCSTRST_34.5
p127,135995_LYNDNVLE_34.5
p127,135996_L201REG2_34.5
p127,135997_L209REGH_34.5
p127,135998_L209REGL_34.5
p127,135999_L224REG_1_34.5
p127,136000_L224REG_2_34.5
p127,136001_L226 REG_34.5
p127,136002_MEDINA_34.5
p127,136003_SONORA_13.2
p127,136004_MIDDLEPR_34.5
p127,136005_MIDLPRT_34.5
p127,136006_NAKRON34_34.5
p127,136007_L225REG_34.5
p127,136008_NEWFANE_34.5
p127,136009_NEWSTEAD_34.5
p127,136010_NLAKVLE_34.5
p127,136011_NLEROY34_34.5
p127,136012_OAKFIELD_34.5
p127,136013_ORANGVLE_34.5
p127,136014_AFRFOOD_34.5
p127,136016_PHILIPSR_34.5
p127,136017_RICHMOND_34.5
p127,136018_ROYALTON_34.5
p127,136019_RUSH_34.5
p127,136020_SHEPARDR_34.5
p127,136021_SNEWFANE_34.5
p127,136022_SOLNDFOO_34.5
p127,136023_GROVCORR_34.5
p127,136025_TELRD34_34.5
p127,136026_CANAWAGU_34.5
p127,136027_W MANAGE_34.5
p127,136028_WALBION_34.5
p127,136029_WATERPRT_34.5
p127,136030_WHETHFLD_34.5
p127,136031_WILSON_34.5
p127,136034_USGYPS_34.5
p127,136040_CUTCO_34.5
p127,136041_ANIESITE_34.5
p127,136042_SINCV72_34.5
p127,136043_NLASTAP_34.5
p127,136044_NIAGLAS_34.5
p127,136045_AINDTAP_34.5
p127,136046_AEROIND_34.5
p127,136050_FARMNGTN TP2_115
p127,136051_BRCKPT13_13.2
p127,136052_WETZEL14_115
p127,136053_WETZEL7_115
p127,136054_SHELBY13_13.2
p127,136055_W.HAMLIN_13.2
p127,136150_CLAY_345
p127,136151_DEWITT 3_345
p127,136152_ELBRIDGE_345
p127,136153_LAFAYTTE_345
p127,136154_OSWEGO_345
p127,136155_SCRIBA_345
p127,136156_VOLNEY_345
p127,136157_9MI PT1_345
p127,136158_INDEPNDC_345
p127,136159_BRIDGE 7_115
p127,136160_BRIDGE10_115
p127,136161_BELMNT13_115
p127,136162_BARTEL10_115
p127,136163_BARTEL 3_115
p127,136165_MILLER T_115
p127,136166_A/B_LY13_115
p127,136167_HOOKRD_115
p127,136169_A/B_LYS9_115
p127,136170_ALCAN_115
p127,136171_LAKE RD_115
p127,136172_ALTP_115
p127,136173_ANHBS-13_115
p127,136174_ASH_115
p127,136175_BELMNT 4_115
p127,136176_BRDGPORT_115
p127,136177_BRSTLAB1_115
p127,136178_BRSTL HL_115
p127,136179_BUTTERNT_115
p127,136180_CARRIER_1_115
p127,136181_CLAY_115
p127,136182_CLEARWTR_115
p127,136183_CLTNCORN_115
p127,136184_CORTLAND_115
p127,136185_CRS HNDS_115
p127,136186_CRUCIBLE_115
p127,136187_CURTIS_115
p127,136188_DELPHI_115
p127,136189_DEWITT 1_115
p127,136190_DUGUID_115
p127,136191_ELBRIDGE_115
p127,136192_ELECT PK_115
p127,136193_EUCLIDT7_115
p127,136194_FARMGTN1_115
p127,136195_FITZRESB_115
p127,136196_FLY_115
p127,136197_FRMGTN-4_115
p127,136198_OCWE #15_115
p127,136199_GEN MTRS_115
p127,136200_GERES LK_115
p127,136201_GLBRT ML_115
p127,136202_HAM-CKTP_115
p127,136203_HMMRMILL_115
p127,136204_HARRIS_115
p127,136205_HDSN-10_115
p127,136206_HDSN-7_115
p127,136207_WINE CRK_115
p127,136208_HOGAN-1_115
p127,136209_HOGAN-2_115
p127,136210_HPKNS-11_115
p127,136211_HPKNS-13_115
p127,136212_LABRADOR_115
