*i,month,r,value
hydNPD,OCT,p158,1.0
hydNPD,OCT,p159,1.0
hydNPD,OCT,p16,1.0
hydNPD,OCT,p160,1.0
hydNPD,OCT,p161,1.0
hydNPD,OCT,p162,1.0
hydNPD,OCT,p163,1.0
hydNPD,OCT,p164,1.0
hydNPD,OCT,p165,1.0
hydNPD,OCT,p166,1.0
hydNPD,OCT,p167,1.0
hydNPD,OCT,p168,1.0
hydNPD,OCT,p169,1.0
hydNPD,OCT,p17,1.0
hydNPD,OCT,p170,1.0
hydNPD,OCT,p171,1.0
hydNPD,OCT,p172,1.0
hydNPD,OCT,p173,1.0
hydNPD,OCT,p174,1.0
hydNPD,OCT,p175,1.0
hydNPD,OCT,p176,1.0
hydNPD,OCT,p177,1.0
hydNPD,OCT,p178,1.0
hydNPD,OCT,p179,1.0
hydNPD,OCT,p18,1.0
hydNPD,OCT,p180,1.0
hydNPD,OCT,p181,1.0
hydNPD,OCT,p182,1.0
hydNPD,OCT,p183,1.0
hydNPD,OCT,p184,1.0
hydNPD,OCT,p185,1.0
hydNPD,OCT,p186,1.0
hydNPD,OCT,p187,1.0
hydNPD,OCT,p188,1.0
hydNPD,OCT,p189,1.0
hydNPD,OCT,p19,1.0
hydNPD,OCT,p190,1.0
hydNPD,OCT,p191,1.0
hydNPD,OCT,p192,1.0
hydNPD,OCT,p193,1.0
hydNPD,OCT,p194,1.0
hydNPD,OCT,p195,1.0
hydNPD,OCT,p196,1.0
hydNPD,OCT,p197,1.0
hydNPD,OCT,p198,1.0
hydNPD,OCT,p199,1.0
hydNPD,OCT,p2,1.0
hydNPD,OCT,p20,1.0
hydNPD,OCT,p200,1.0
hydNPD,OCT,p201,1.0
hydNPD,OCT,p202,1.0
hydNPD,OCT,p203,1.0
hydNPD,OCT,p204,1.0
hydNPD,OCT,p205,1.0
hydNPD,OCT,p21,1.0
hydNPD,OCT,p22,1.0
hydNPD,OCT,p23,1.0
hydNPD,OCT,p24,1.0
hydNPD,OCT,p25,1.0
hydNPD,OCT,p26,1.0
hydNPD,OCT,p27,1.0
hydNPD,OCT,p28,1.0
hydNPD,OCT,p29,1.0
hydNPD,OCT,p3,1.0
hydNPD,OCT,p30,1.0
hydNPD,OCT,p31,1.0
hydNPD,OCT,p32,1.0
hydNPD,OCT,p33,1.0
hydNPD,OCT,p34,1.0
hydNPD,OCT,p35,1.0
hydNPD,OCT,p36,1.0
hydNPD,OCT,p37,1.0
hydNPD,OCT,p38,1.0
hydNPD,OCT,p39,1.0
hydNPD,OCT,p4,1.0
hydNPD,OCT,p40,1.0
hydNPD,OCT,p41,1.0
hydNPD,OCT,p42,1.0
hydNPD,OCT,p43,1.0
hydNPD,OCT,p44,1.0
hydNPD,OCT,p45,1.0
hydNPD,OCT,p46,1.0
hydNPD,OCT,p47,1.0
hydNPD,OCT,p48,1.0
hydNPD,OCT,p49,1.0
hydNPD,OCT,p5,1.0
hydNPD,OCT,p50,1.0
hydNPD,OCT,p51,1.0
hydNPD,OCT,p52,1.0
hydNPD,OCT,p53,1.0
hydNPD,OCT,p54,1.0
hydNPD,OCT,p55,1.0
hydNPD,OCT,p56,1.0
hydNPD,OCT,p57,1.0
hydNPD,OCT,p58,1.0
hydNPD,OCT,p59,1.0
hydNPD,OCT,p6,1.0
hydNPD,OCT,p60,1.0
hydNPD,OCT,p61,1.0
hydNPD,OCT,p62,1.0
hydNPD,OCT,p63,1.0
hydNPD,OCT,p64,1.0
hydNPD,OCT,p65,1.0
hydNPD,OCT,p66,1.0
hydNPD,OCT,p67,1.0
hydNPD,OCT,p68,1.0
hydNPD,OCT,p69,1.0
hydNPD,OCT,p7,1.0
hydNPD,OCT,p70,1.0
hydNPD,OCT,p71,1.0
hydNPD,OCT,p72,1.0
hydNPD,OCT,p73,1.0
hydNPD,OCT,p74,1.0
hydNPD,OCT,p75,1.0
hydNPD,OCT,p76,1.0
hydNPD,OCT,p77,1.0
hydNPD,OCT,p78,1.0
hydNPD,OCT,p79,1.0
hydNPD,OCT,p8,1.0
hydNPD,OCT,p80,1.0
hydNPD,OCT,p81,1.0
hydNPD,OCT,p82,1.0
hydNPD,OCT,p83,1.0
hydNPD,OCT,p84,1.0
hydNPD,OCT,p85,1.0
hydNPD,OCT,p86,1.0
hydNPD,OCT,p87,1.0
hydNPD,OCT,p88,1.0
hydNPD,OCT,p89,1.0
hydNPD,OCT,p9,1.0
hydNPD,OCT,p90,1.0
hydNPD,OCT,p91,1.0
hydNPD,OCT,p92,1.0
hydNPD,OCT,p93,1.0
hydNPD,OCT,p94,1.0
hydNPD,OCT,p95,1.0
hydNPD,OCT,p96,1.0
hydNPD,OCT,p97,1.0
hydNPD,OCT,p98,1.0
hydNPD,OCT,p99,1.0
hydNPD,NOV,p1,1.0
hydNPD,NOV,p10,1.0
hydNPD,NOV,p100,1.0
hydNPD,NOV,p101,1.0
hydNPD,NOV,p102,1.0
hydNPD,NOV,p103,1.0
hydNPD,NOV,p104,1.0
hydNPD,NOV,p105,1.0
hydNPD,NOV,p106,1.0
hydNPD,NOV,p107,1.0
hydNPD,NOV,p108,1.0
hydNPD,NOV,p109,1.0
hydNPD,NOV,p11,1.0
hydNPD,NOV,p110,1.0
hydNPD,NOV,p111,1.0
hydNPD,NOV,p112,1.0
hydNPD,NOV,p113,1.0
hydNPD,NOV,p114,1.0
hydNPD,NOV,p115,1.0
hydNPD,NOV,p116,1.0
hydNPD,NOV,p117,1.0
hydNPD,NOV,p118,1.0
hydNPD,NOV,p119,1.0
hydNPD,NOV,p12,1.0
hydNPD,NOV,p120,1.0
hydNPD,NOV,p121,1.0
hydNPD,NOV,p122,1.0
hydNPD,NOV,p123,1.0
hydNPD,NOV,p124,1.0
hydNPD,NOV,p125,1.0
hydNPD,NOV,p126,1.0
hydNPD,NOV,p127,1.0
hydNPD,NOV,p128,1.0
hydNPD,NOV,p129,1.0
hydNPD,NOV,p13,1.0
hydNPD,NOV,p130,1.0
hydNPD,NOV,p131,1.0
hydNPD,NOV,p132,1.0
hydNPD,NOV,p133,1.0
hydNPD,NOV,p134,1.0
hydNPD,NOV,p135,1.0
hydNPD,NOV,p136,1.0
hydNPD,NOV,p137,1.0
hydNPD,NOV,p138,1.0
hydNPD,NOV,p139,1.0
hydNPD,NOV,p14,1.0
hydNPD,NOV,p140,1.0
hydNPD,NOV,p141,1.0
hydNPD,NOV,p142,1.0
hydNPD,NOV,p143,1.0
hydNPD,NOV,p144,1.0
hydNPD,NOV,p145,1.0
hydNPD,NOV,p146,1.0
hydNPD,NOV,p147,1.0
hydNPD,NOV,p148,1.0
hydNPD,NOV,p149,1.0
hydNPD,NOV,p15,1.0
hydNPD,NOV,p150,1.0
hydNPD,NOV,p151,1.0
hydNPD,NOV,p152,1.0
hydNPD,NOV,p153,1.0
hydNPD,NOV,p154,1.0
hydNPD,NOV,p155,1.0
hydNPD,NOV,p156,1.0
hydNPD,NOV,p157,1.0
hydNPD,NOV,p158,1.0
hydNPD,NOV,p159,1.0
hydNPD,NOV,p16,1.0
hydNPD,NOV,p160,1.0
hydNPD,NOV,p161,1.0
hydNPD,NOV,p162,1.0
hydNPD,NOV,p163,1.0
hydNPD,NOV,p164,1.0
hydNPD,NOV,p165,1.0
hydNPD,NOV,p166,1.0
hydNPD,NOV,p167,1.0
hydNPD,NOV,p168,1.0
hydNPD,NOV,p169,1.0
hydNPD,NOV,p17,1.0
hydNPD,NOV,p170,1.0
hydNPD,NOV,p171,1.0
hydNPD,NOV,p172,1.0
hydNPD,NOV,p173,1.0
hydNPD,NOV,p174,1.0
hydNPD,NOV,p175,1.0
hydNPD,NOV,p176,1.0
hydNPD,NOV,p177,1.0
hydNPD,NOV,p178,1.0
hydNPD,NOV,p179,1.0
hydNPD,NOV,p18,1.0
hydNPD,NOV,p180,1.0
hydNPD,NOV,p181,1.0
hydNPD,NOV,p182,1.0
hydNPD,NOV,p183,1.0
hydNPD,NOV,p184,1.0
hydNPD,NOV,p185,1.0
hydNPD,NOV,p186,1.0
hydNPD,NOV,p187,1.0
hydNPD,NOV,p188,1.0
hydNPD,NOV,p189,1.0
hydNPD,NOV,p19,1.0
hydNPD,NOV,p190,1.0
hydNPD,NOV,p191,1.0
hydNPD,NOV,p192,1.0
hydNPD,NOV,p193,1.0
hydNPD,NOV,p194,1.0
hydNPD,NOV,p195,1.0
hydNPD,NOV,p196,1.0
hydNPD,NOV,p197,1.0
hydNPD,NOV,p198,1.0
hydNPD,NOV,p199,1.0
hydNPD,NOV,p2,1.0
hydNPD,NOV,p20,1.0
hydNPD,NOV,p200,1.0
hydNPD,NOV,p201,1.0
hydNPD,NOV,p202,1.0
hydNPD,NOV,p203,1.0
hydNPD,NOV,p204,1.0
hydNPD,NOV,p205,1.0
hydNPD,NOV,p21,1.0
hydNPD,NOV,p22,1.0
hydNPD,NOV,p23,1.0
hydNPD,NOV,p24,1.0
hydNPD,NOV,p25,1.0
hydNPD,NOV,p26,1.0
hydNPD,NOV,p27,1.0
hydNPD,NOV,p28,1.0
hydNPD,NOV,p29,1.0
hydNPD,NOV,p3,1.0
hydNPD,NOV,p30,1.0
hydNPD,NOV,p31,1.0
hydNPD,NOV,p32,1.0
hydNPD,NOV,p33,1.0
hydNPD,NOV,p34,1.0
hydNPD,NOV,p35,1.0
hydNPD,NOV,p36,1.0
hydNPD,NOV,p37,1.0
hydNPD,NOV,p38,1.0
hydNPD,NOV,p39,1.0
hydNPD,NOV,p4,1.0
hydNPD,NOV,p40,1.0
hydNPD,NOV,p41,1.0
hydNPD,NOV,p42,1.0
hydNPD,NOV,p43,1.0
hydNPD,NOV,p44,1.0
hydNPD,NOV,p45,1.0
hydNPD,NOV,p46,1.0
hydNPD,NOV,p47,1.0
hydNPD,NOV,p48,1.0
hydNPD,NOV,p49,1.0
hydNPD,NOV,p5,1.0
hydNPD,NOV,p50,1.0
hydNPD,NOV,p51,1.0
hydNPD,NOV,p52,1.0
hydNPD,NOV,p53,1.0
hydNPD,NOV,p54,1.0
hydNPD,NOV,p55,1.0
hydNPD,NOV,p56,1.0
hydNPD,NOV,p57,1.0
hydNPD,NOV,p58,1.0
hydNPD,NOV,p59,1.0
hydNPD,NOV,p6,1.0
hydNPD,NOV,p60,1.0
hydNPD,NOV,p61,1.0
hydNPD,NOV,p62,1.0
hydNPD,NOV,p63,1.0
hydNPD,NOV,p64,1.0
hydNPD,NOV,p65,1.0
hydNPD,NOV,p66,1.0
hydNPD,NOV,p67,1.0
hydNPD,NOV,p68,1.0
hydNPD,NOV,p69,1.0
hydNPD,NOV,p7,1.0
hydNPD,NOV,p70,1.0
hydNPD,NOV,p71,1.0
hydNPD,NOV,p72,1.0
hydNPD,NOV,p73,1.0
hydNPD,NOV,p74,1.0
hydNPD,NOV,p75,1.0
hydNPD,NOV,p76,1.0
hydNPD,NOV,p77,1.0
hydNPD,NOV,p78,1.0
hydNPD,NOV,p79,1.0
hydNPD,NOV,p8,1.0
hydNPD,NOV,p80,1.0
hydNPD,NOV,p81,1.0
hydNPD,NOV,p82,1.0
hydNPD,NOV,p83,1.0
hydNPD,NOV,p84,1.0
hydNPD,NOV,p85,1.0
hydNPD,NOV,p86,1.0
hydNPD,NOV,p87,1.0
hydNPD,NOV,p88,1.0
hydNPD,NOV,p89,1.0
hydNPD,NOV,p9,1.0
hydNPD,NOV,p90,1.0
hydNPD,NOV,p91,1.0
hydNPD,NOV,p92,1.0
hydNPD,NOV,p93,1.0
hydNPD,NOV,p94,1.0
hydNPD,NOV,p95,1.0
hydNPD,NOV,p96,1.0
hydNPD,NOV,p97,1.0
hydNPD,NOV,p98,1.0
hydNPD,NOV,p99,1.0
hydNPD,DEC,p1,1.0
hydNPD,DEC,p10,1.0
hydNPD,DEC,p100,1.0
hydNPD,DEC,p101,1.0
hydNPD,DEC,p102,1.0
hydNPD,DEC,p103,1.0
hydNPD,DEC,p104,1.0
hydNPD,DEC,p105,1.0
hydNPD,DEC,p106,1.0
hydNPD,DEC,p107,1.0
hydNPD,DEC,p108,1.0
hydNPD,DEC,p109,1.0
hydNPD,DEC,p11,1.0
hydNPD,DEC,p110,1.0
hydNPD,DEC,p111,1.0
hydNPD,DEC,p112,1.0
hydNPD,DEC,p113,1.0
hydNPD,DEC,p114,1.0
hydNPD,DEC,p115,1.0
hydNPD,DEC,p116,1.0
hydNPD,DEC,p117,1.0
hydNPD,DEC,p118,1.0
hydNPD,DEC,p119,1.0
hydNPD,DEC,p12,1.0
hydNPD,DEC,p120,1.0
hydNPD,DEC,p121,1.0
hydNPD,DEC,p122,1.0
hydNPD,DEC,p123,1.0
hydNPD,DEC,p124,1.0
hydNPD,DEC,p125,1.0
hydNPD,DEC,p126,1.0
hydNPD,DEC,p127,1.0
hydNPD,DEC,p128,1.0
hydNPD,DEC,p129,1.0
hydNPD,DEC,p13,1.0
hydNPD,DEC,p130,1.0
hydNPD,DEC,p131,1.0
hydNPD,DEC,p132,1.0
hydNPD,DEC,p133,1.0
hydNPD,DEC,p134,1.0
hydNPD,DEC,p135,1.0
hydNPD,DEC,p136,1.0
hydNPD,DEC,p137,1.0
hydNPD,DEC,p138,1.0
hydNPD,DEC,p139,1.0
hydNPD,DEC,p14,1.0
hydNPD,DEC,p140,1.0
hydNPD,DEC,p141,1.0
hydNPD,DEC,p142,1.0
hydNPD,DEC,p143,1.0
hydNPD,DEC,p144,1.0
hydNPD,DEC,p145,1.0
hydNPD,DEC,p146,1.0
hydNPD,DEC,p147,1.0
hydNPD,DEC,p148,1.0
hydNPD,DEC,p149,1.0
hydNPD,DEC,p15,1.0
hydNPD,DEC,p150,1.0
hydNPD,DEC,p151,1.0
hydNPD,DEC,p152,1.0
hydNPD,DEC,p153,1.0
hydNPD,DEC,p154,1.0
hydNPD,DEC,p155,1.0
hydNPD,DEC,p156,1.0
hydNPD,DEC,p157,1.0
hydNPD,DEC,p158,1.0
hydNPD,DEC,p159,1.0
hydNPD,DEC,p16,1.0
hydNPD,DEC,p160,1.0
hydNPD,DEC,p161,1.0
hydNPD,DEC,p162,1.0
hydNPD,DEC,p163,1.0
hydNPD,DEC,p164,1.0
hydNPD,DEC,p165,1.0
hydNPD,DEC,p166,1.0
hydNPD,DEC,p167,1.0
hydNPD,DEC,p168,1.0
hydNPD,DEC,p169,1.0
hydNPD,DEC,p17,1.0
hydNPD,DEC,p170,1.0
hydNPD,DEC,p171,1.0
hydNPD,DEC,p172,1.0
hydNPD,DEC,p173,1.0
hydNPD,DEC,p174,1.0
hydNPD,DEC,p175,1.0
hydNPD,DEC,p176,1.0
hydNPD,DEC,p177,1.0
hydNPD,DEC,p178,1.0
hydNPD,DEC,p179,1.0
hydNPD,DEC,p18,1.0
hydNPD,DEC,p180,1.0
hydNPD,DEC,p181,1.0
hydNPD,DEC,p182,1.0
hydNPD,DEC,p183,1.0
hydNPD,DEC,p184,1.0
hydNPD,DEC,p185,1.0
hydNPD,DEC,p186,1.0
hydNPD,DEC,p187,1.0
hydNPD,DEC,p188,1.0
hydNPD,DEC,p189,1.0
hydNPD,DEC,p19,1.0
hydNPD,DEC,p190,1.0
hydNPD,DEC,p191,1.0
hydNPD,DEC,p192,1.0
hydNPD,DEC,p193,1.0
hydNPD,DEC,p194,1.0
hydNPD,DEC,p195,1.0
hydNPD,DEC,p196,1.0
hydNPD,DEC,p197,1.0
hydNPD,DEC,p198,1.0
hydNPD,DEC,p199,1.0
hydNPD,DEC,p2,1.0
hydNPD,DEC,p20,1.0
hydNPD,DEC,p200,1.0
hydNPD,DEC,p201,1.0
hydNPD,DEC,p202,1.0
hydNPD,DEC,p203,1.0
hydNPD,DEC,p204,1.0
hydNPD,DEC,p205,1.0
hydNPD,DEC,p21,1.0
hydNPD,DEC,p22,1.0
hydNPD,DEC,p23,1.0
hydNPD,DEC,p24,1.0
hydNPD,DEC,p25,1.0
hydNPD,DEC,p26,1.0
hydNPD,DEC,p27,1.0
hydNPD,DEC,p28,1.0
hydNPD,DEC,p29,1.0
hydNPD,DEC,p3,1.0
hydNPD,DEC,p30,1.0
hydNPD,DEC,p31,1.0
hydNPD,DEC,p32,1.0
hydNPD,DEC,p33,1.0
hydNPD,DEC,p34,1.0
hydNPD,DEC,p35,1.0
hydNPD,DEC,p36,1.0
hydNPD,DEC,p37,1.0
hydNPD,DEC,p38,1.0
hydNPD,DEC,p39,1.0
hydNPD,DEC,p4,1.0
hydNPD,DEC,p40,1.0
hydNPD,DEC,p41,1.0
hydNPD,DEC,p42,1.0
hydNPD,DEC,p43,1.0
hydNPD,DEC,p44,1.0
hydNPD,DEC,p45,1.0
hydNPD,DEC,p46,1.0
hydNPD,DEC,p47,1.0
hydNPD,DEC,p48,1.0
hydNPD,DEC,p49,1.0
hydNPD,DEC,p5,1.0
hydNPD,DEC,p50,1.0
hydNPD,DEC,p51,1.0
hydNPD,DEC,p52,1.0
hydNPD,DEC,p53,1.0
hydNPD,DEC,p54,1.0
hydNPD,DEC,p55,1.0
hydNPD,DEC,p56,1.0
hydNPD,DEC,p57,1.0
hydNPD,DEC,p58,1.0
hydNPD,DEC,p59,1.0
hydNPD,DEC,p6,1.0
hydNPD,DEC,p60,1.0
hydNPD,DEC,p61,1.0
hydNPD,DEC,p62,1.0
hydNPD,DEC,p63,1.0
hydNPD,DEC,p64,1.0
hydNPD,DEC,p65,1.0
hydNPD,DEC,p66,1.0
hydNPD,DEC,p67,1.0
hydNPD,DEC,p68,1.0
hydNPD,DEC,p69,1.0
hydNPD,DEC,p7,1.0
hydNPD,DEC,p70,1.0
hydNPD,DEC,p71,1.0
hydNPD,DEC,p72,1.0
hydNPD,DEC,p73,1.0
hydNPD,DEC,p74,1.0
hydNPD,DEC,p75,1.0
hydNPD,DEC,p76,1.0
hydNPD,DEC,p77,1.0
hydNPD,DEC,p78,1.0
hydNPD,DEC,p79,1.0
hydNPD,DEC,p8,1.0
hydNPD,DEC,p80,1.0
hydNPD,DEC,p81,1.0
hydNPD,DEC,p82,1.0
hydNPD,DEC,p83,1.0
hydNPD,DEC,p84,1.0
hydNPD,DEC,p85,1.0
hydNPD,DEC,p86,1.0
hydNPD,DEC,p87,1.0
hydNPD,DEC,p88,1.0
hydNPD,DEC,p89,1.0
hydNPD,DEC,p9,1.0
hydNPD,DEC,p90,1.0
hydNPD,DEC,p91,1.0
hydNPD,DEC,p92,1.0
hydNPD,DEC,p93,1.0
hydNPD,DEC,p94,1.0
hydNPD,DEC,p95,1.0
hydNPD,DEC,p96,1.0
hydNPD,DEC,p97,1.0
hydNPD,DEC,p98,1.0
hydNPD,DEC,p99,1.0
hydSD,JAN,p1,1.0
hydSD,JAN,p10,1.0
hydSD,JAN,p100,1.0
hydSD,JAN,p101,1.0
hydSD,JAN,p102,1.0
hydSD,JAN,p103,1.0
hydSD,JAN,p104,1.0
hydSD,JAN,p105,1.0
hydSD,JAN,p106,1.0
hydSD,JAN,p107,1.0
hydSD,JAN,p108,1.0
hydSD,JAN,p109,1.0
hydSD,JAN,p11,1.0
hydSD,JAN,p110,1.0
hydSD,JAN,p111,1.0
hydSD,JAN,p112,1.0
hydSD,JAN,p113,1.0
hydSD,JAN,p114,1.0
hydSD,JAN,p115,1.0
hydSD,JAN,p116,1.0
hydSD,JAN,p117,1.0
hydSD,JAN,p118,1.0
hydSD,JAN,p119,1.0
hydSD,JAN,p12,1.0
hydSD,JAN,p120,1.0
hydSD,JAN,p121,1.0
hydSD,JAN,p122,1.0
hydSD,JAN,p123,1.0
hydSD,JAN,p124,1.0
hydSD,JAN,p125,1.0
hydSD,JAN,p126,1.0
hydSD,JAN,p127,1.0
hydSD,JAN,p128,1.0
hydSD,JAN,p129,1.0
hydSD,JAN,p13,1.0
hydSD,JAN,p130,1.0
hydSD,JAN,p131,1.0
hydSD,JAN,p132,1.0
hydSD,JAN,p133,1.0
hydSD,JAN,p134,1.0
hydSD,JAN,p135,1.0
hydSD,JAN,p136,1.0
hydSD,JAN,p137,1.0
hydSD,JAN,p138,1.0
hydSD,JAN,p139,1.0
hydSD,JAN,p14,1.0
hydSD,JAN,p140,1.0
hydSD,JAN,p141,1.0
hydSD,JAN,p142,1.0
hydSD,JAN,p143,1.0
hydSD,JAN,p144,1.0
hydSD,JAN,p145,1.0
hydSD,JAN,p146,1.0
hydSD,JAN,p147,1.0
hydSD,JAN,p148,1.0
hydSD,JAN,p149,1.0
hydSD,JAN,p15,1.0
hydSD,JAN,p150,1.0
hydSD,JAN,p151,1.0
hydSD,JAN,p152,1.0
hydSD,JAN,p153,1.0
hydSD,JAN,p154,1.0
hydSD,JAN,p155,1.0
hydSD,JAN,p156,1.0
hydSD,JAN,p157,1.0
hydSD,JAN,p158,1.0
hydSD,JAN,p159,1.0
hydSD,JAN,p16,1.0
hydSD,JAN,p160,1.0
hydSD,JAN,p161,1.0
hydSD,JAN,p162,1.0
hydSD,JAN,p163,1.0
hydSD,JAN,p164,1.0
hydSD,JAN,p165,1.0
hydSD,JAN,p166,1.0
hydSD,JAN,p167,1.0
hydSD,JAN,p168,1.0
hydSD,JAN,p169,1.0
hydSD,JAN,p17,1.0
hydSD,JAN,p170,1.0
hydSD,JAN,p171,1.0
hydSD,JAN,p172,1.0
hydSD,JAN,p173,1.0
hydSD,JAN,p174,1.0
hydSD,JAN,p175,1.0
hydSD,JAN,p176,1.0
hydSD,JAN,p177,1.0
hydSD,JAN,p178,1.0
hydSD,JAN,p179,1.0
hydSD,JAN,p18,1.0
hydSD,JAN,p180,1.0
hydSD,JAN,p181,1.0
hydSD,JAN,p182,1.0
hydSD,JAN,p183,1.0
hydSD,JAN,p184,1.0
hydSD,JAN,p185,1.0
hydSD,JAN,p186,1.0
hydSD,JAN,p187,1.0
hydSD,JAN,p188,1.0
hydSD,JAN,p189,1.0
hydSD,JAN,p19,1.0
hydSD,JAN,p190,1.0
hydSD,JAN,p191,1.0
hydSD,JAN,p192,1.0
hydSD,JAN,p193,1.0
hydSD,JAN,p194,1.0
hydSD,JAN,p195,1.0
hydSD,JAN,p196,1.0
hydSD,JAN,p197,1.0
hydSD,JAN,p198,1.0
hydSD,JAN,p199,1.0
hydSD,JAN,p2,1.0
hydSD,JAN,p20,1.0
hydSD,JAN,p200,1.0
hydSD,JAN,p201,1.0
hydSD,JAN,p202,1.0
hydSD,JAN,p203,1.0
hydSD,JAN,p204,1.0
hydSD,JAN,p205,1.0
hydSD,JAN,p21,1.0
hydSD,JAN,p22,1.0
hydSD,JAN,p23,1.0
hydSD,JAN,p24,1.0
hydSD,JAN,p25,1.0
hydSD,JAN,p26,1.0
hydSD,JAN,p27,1.0
hydSD,JAN,p28,1.0
hydSD,JAN,p29,1.0
hydSD,JAN,p3,1.0
hydSD,JAN,p30,1.0
hydSD,JAN,p31,1.0
hydSD,JAN,p32,1.0
hydSD,JAN,p33,1.0
hydSD,JAN,p34,1.0
hydSD,JAN,p35,1.0
hydSD,JAN,p36,1.0
hydSD,JAN,p37,1.0
hydSD,JAN,p38,1.0
hydSD,JAN,p39,1.0
hydSD,JAN,p4,1.0
hydSD,JAN,p40,1.0
hydSD,JAN,p41,1.0
hydSD,JAN,p42,1.0
hydSD,JAN,p43,1.0
hydSD,JAN,p44,1.0
hydSD,JAN,p45,1.0
hydSD,JAN,p46,1.0
hydSD,JAN,p47,1.0
hydSD,JAN,p48,1.0
hydSD,JAN,p49,1.0
hydSD,JAN,p5,1.0
hydSD,JAN,p50,1.0
hydSD,JAN,p51,1.0
hydSD,JAN,p52,1.0
hydSD,JAN,p53,1.0
hydSD,JAN,p54,1.0
hydSD,JAN,p55,1.0
hydSD,JAN,p56,1.0
hydSD,JAN,p57,1.0
hydSD,JAN,p58,1.0
hydSD,JAN,p59,1.0
hydSD,JAN,p6,1.0
hydSD,JAN,p60,1.0
hydSD,JAN,p61,1.0
hydSD,JAN,p62,1.0
hydSD,JAN,p63,1.0
hydSD,JAN,p64,1.0
hydSD,JAN,p65,1.0
hydSD,JAN,p66,1.0
hydSD,JAN,p67,1.0
hydSD,JAN,p68,1.0
hydSD,JAN,p69,1.0
hydSD,JAN,p7,1.0
hydSD,JAN,p70,1.0
hydSD,JAN,p71,1.0
hydSD,JAN,p72,1.0
hydSD,JAN,p73,1.0
hydSD,JAN,p74,1.0
hydSD,JAN,p75,1.0
hydSD,JAN,p76,1.0
hydSD,JAN,p77,1.0
hydSD,JAN,p78,1.0
hydSD,JAN,p79,1.0
hydSD,JAN,p8,1.0
hydSD,JAN,p80,1.0
hydSD,JAN,p81,1.0
hydSD,JAN,p82,1.0
hydSD,JAN,p83,1.0
hydSD,JAN,p84,1.0
hydSD,JAN,p85,1.0
hydSD,JAN,p86,1.0
hydSD,JAN,p87,1.0
hydSD,JAN,p88,1.0
hydSD,JAN,p89,1.0
hydSD,JAN,p9,1.0
hydSD,JAN,p90,1.0
hydSD,JAN,p91,1.0
hydSD,JAN,p92,1.0
hydSD,JAN,p93,1.0
hydSD,JAN,p94,1.0
hydSD,JAN,p95,1.0
hydSD,JAN,p96,1.0
hydSD,JAN,p97,1.0
hydSD,JAN,p98,1.0
hydSD,JAN,p99,1.0
hydSD,FEB,p1,1.0
hydSD,FEB,p10,1.0
hydSD,FEB,p100,1.0
hydSD,FEB,p101,1.0
hydSD,FEB,p102,1.0
hydSD,FEB,p103,1.0
hydSD,FEB,p104,1.0
hydSD,FEB,p105,1.0
hydSD,FEB,p106,1.0
hydSD,FEB,p107,1.0
hydSD,FEB,p108,1.0
hydSD,FEB,p109,1.0
hydSD,FEB,p11,1.0
hydSD,FEB,p110,1.0
hydSD,FEB,p111,1.0
hydSD,FEB,p112,1.0
hydSD,FEB,p113,1.0
hydSD,FEB,p114,1.0
hydSD,FEB,p115,1.0
hydSD,FEB,p116,1.0
hydSD,FEB,p117,1.0
hydSD,FEB,p118,1.0
hydSD,FEB,p119,1.0
hydSD,FEB,p12,1.0
hydSD,FEB,p120,1.0
hydSD,FEB,p121,1.0
hydSD,FEB,p122,1.0
hydSD,FEB,p123,1.0
hydSD,FEB,p124,1.0
hydSD,FEB,p125,1.0
hydSD,FEB,p126,1.0
hydSD,FEB,p127,1.0
hydSD,FEB,p128,1.0
hydSD,FEB,p129,1.0
hydSD,FEB,p13,1.0
hydSD,FEB,p130,1.0
hydSD,FEB,p131,1.0
hydSD,FEB,p132,1.0
hydSD,FEB,p133,1.0
hydSD,FEB,p134,1.0
hydSD,FEB,p135,1.0
hydSD,FEB,p136,1.0
hydSD,FEB,p137,1.0
hydSD,FEB,p138,1.0
hydSD,FEB,p139,1.0
hydSD,FEB,p14,1.0
hydSD,FEB,p140,1.0
hydSD,FEB,p141,1.0
hydSD,FEB,p142,1.0
hydSD,FEB,p143,1.0
hydSD,FEB,p144,1.0
hydSD,FEB,p145,1.0
hydSD,FEB,p146,1.0
hydSD,FEB,p147,1.0
hydSD,FEB,p148,1.0
hydSD,FEB,p149,1.0
hydSD,FEB,p15,1.0
hydSD,FEB,p150,1.0
hydSD,FEB,p151,1.0
hydSD,FEB,p152,1.0
hydSD,FEB,p153,1.0
hydSD,FEB,p154,1.0
hydSD,FEB,p155,1.0
hydSD,FEB,p156,1.0
hydSD,FEB,p157,1.0
hydSD,FEB,p158,1.0
hydSD,FEB,p159,1.0
hydSD,FEB,p16,1.0
hydSD,FEB,p160,1.0
hydSD,FEB,p161,1.0
hydSD,FEB,p162,1.0
hydSD,FEB,p163,1.0
hydSD,FEB,p164,1.0
hydSD,FEB,p165,1.0
hydSD,FEB,p166,1.0
hydSD,FEB,p167,1.0
hydSD,FEB,p168,1.0
hydSD,FEB,p169,1.0
hydSD,FEB,p17,1.0
hydSD,FEB,p170,1.0
hydSD,FEB,p171,1.0
hydSD,FEB,p172,1.0
hydSD,FEB,p173,1.0
hydSD,FEB,p174,1.0
hydSD,FEB,p175,1.0
