r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p32015,0.023,0.046,0.116,0.204,0.23,0.292,0.375,0.398545622,0.448793826,0.519523771,0.60051098,0.698262081,0.676,0.676,0.676,0.686,0.704,0.732,0.762,0.796,0.833
p32017,0.01375,0.0275,0.07,0.139,0.156,0.211,0.307,0.328033704,0.376647301,0.43875747,0.489305243,0.565581041,0.548,0.548,0.549,0.562,0.576,0.6,0.63,0.657,0.694
p32019,0.1725,0.345,0.873,2.349,2.833,3.93,5.541,3.479609854,4.599340981,6.127324475,7.122727459,8.076677177,7.72,7.761,7.814,7.867,8.055,8.265,8.627,9.135,9.603
p32021,0.01775,0.0355,0.09,0.261,0.315,0.449,0.633,0.418983859,0.515635459,0.638490349,0.745078438,0.854555848,0.814,0.816,0.827,0.835,0.851,0.87,0.883,0.92,0.948
p32023,0.26475,0.5295,1.34,4.731,5.95,8.914,12.93,12.6410496,13.57840043,14.72675261,16.07256518,17.38458942,16.034,16.034,16.034,16.088,16.349,16.829,17.313,17.874,18.398
p32027,0.0165,0.033,0.084,0.155,0.183,0.241,0.341,0.346428118,0.410598607,0.521706644,0.601623038,0.697137665,0.673,0.674,0.681,0.689,0.704,0.726,0.751,0.789,0.835
p32029,0.043,0.086,0.218,0.38,0.44,0.542,0.668,0.533437986,0.612184486,0.806571569,0.90076647,0.995107796,0.939,0.94,0.945,0.952,0.967,0.992,1.022,1.051,1.101
p32031,2.25,4.5,11.388,23.53,27.824,36.795,48.245,39.30988319,43.96800221,52.52101551,58.47308861,65.03507326,61.073,61.103,61.23,61.611,62.791,63.986,65.879,68.315,71.792
p32033,0.03775,0.0755,0.191,0.336,0.371,0.465,0.604,0.622344317,0.689635903,0.777102783,0.805129536,0.842187276,0.786,0.786,0.787,0.794,0.809,0.836,0.869,0.911,0.963
p32510,0.274,0.548,1.387,3.19,3.747,4.93,6.566,4.490280675,5.208342532,6.411097963,7.82443566,8.906495882,8.394,8.407,8.429,8.542,8.807,8.927,9.115,9.661,10.243
p32003,9.24275,18.4855,46.781,189.609,283.051,502.753,764.283,802.4971578,848.30627,900.1709796,943.0313226,998.1673312,910.046,910.537,911.114,912.146,915.138,921.801,936.454,959.776,987.324
p16009,0.00125,0.0025,0.026,0.04,0.098,0.255,1.559,9.55487581,9.925452105,10.24531436,10.53785564,10.79214082,9.691,9.691,9.691,9.695,9.723,9.777,9.836,9.888,9.929
p16017,0.0055,0.011,0.116,0.159,0.434,1.146,6.065,37.61861907,39.07795317,40.30893258,41.39633562,42.30726096,37.965,37.965,37.965,38.006,38.13,38.246,38.413,38.578,38.749
p16021,0.001,0.002,0.021,0.02,0.062,0.169,1.376,8.186535841,8.503741168,8.757686424,8.93649303,9.069536142,8.092,8.092,8.093,8.098,8.109,8.132,8.17,8.217,8.264
p16055,0.01175,0.0235,0.248,0.388,0.999,2.411,7.074,48.74621722,50.66277536,52.54066136,54.3829416,56.14544361,50.684,50.684,50.688,50.797,51.146,51.494,51.951,52.478,53.236
p16057,0.0165,0.033,0.349,0.575,1.056,3.005,28.008,166.0535225,172.4121586,177.4009962,180.985113,183.4427813,163.427,163.427,163.427,163.45,163.537,163.708,163.868,164.117,164.381
p16061,0.0005,0.001,0.011,0.013,0.038,0.095,0.463,2.900185834,3.012117427,3.106228261,3.191604654,3.264178455,2.929,2.929,2.929,2.93,2.935,2.949,2.963,2.986,3.005
p16069,0.006,0.012,0.127,0.192,0.448,1.181,7.18,44.20586287,45.92126328,47.39890404,48.54352834,49.46191735,44.218,44.218,44.218,44.232,44.293,44.409,44.568,44.743,44.814
p16001,0.02,0.04,0.423,0.985,3.299,7.431,8.99,63.20626992,65.88569217,69.04318115,72.58843281,76.68851643,70.144,70.154,70.223,70.574,71.249,72.169,73.431,74.975,77.074
p16003,0.00025,0.0005,0.005,0.013,0.033,0.077,0.093,0.78380639,0.818014278,0.86223483,0.937464363,1.028840264,0.963,0.963,0.964,0.974,0.991,1.018,1.058,1.096,1.14
p16013,0.002,0.004,0.042,0.1,0.288,0.659,0.801,6.153953169,6.396638241,6.604282222,6.863618092,7.171522628,6.476,6.476,6.476,6.497,6.556,6.673,6.859,7.058,7.177
p16015,0.00075,0.0015,0.016,0.035,0.095,0.215,0.26,2.18586945,2.272615543,2.3716915,2.493232625,2.637878972,2.424,2.424,2.424,2.434,2.447,2.486,2.55,2.615,2.69
p16023,0.00025,0.0005,0.005,0.009,0.022,0.049,0.06,0.544679017,0.566562418,0.590467143,0.62164007,0.666778444,0.614,0.614,0.614,0.614,0.627,0.637,0.654,0.675,0.693
p16025,0,0,0,0.01,0.044,0.099,0.116,0.363800619,0.379830236,0.396191447,0.419245629,0.445268573,0.409,0.409,0.409,0.41,0.414,0.424,0.433,0.443,0.459
p16027,0.0105,0.021,0.222,0.518,1.583,3.589,4.368,33.78849345,35.22978484,36.74975817,38.59395105,40.77355809,37.274,37.275,37.289,37.402,37.778,38.366,38.984,40.043,41.36
p16035,0.0005,0.001,0.011,0.017,0.05,0.128,0.617,3.850563856,4.00307117,4.127812819,4.224705951,4.340244174,3.908,3.908,3.908,3.921,3.937,3.96,3.988,4.03,4.067
p16037,0,0,0,0.003,0.006,0.013,0.016,0.054161328,0.056231851,0.058937571,0.061163155,0.065216104,0.062,0.064,0.068,0.072,0.078,0.085,0.091,0.096,0.106
p16039,0.00175,0.0035,0.037,0.088,0.59,1.327,1.583,5.759495194,6.024234853,6.294314258,6.583379634,6.930897692,6.322,6.323,6.323,6.335,6.398,6.442,6.522,6.593,6.809
p16045,0.001,0.002,0.021,0.049,0.247,0.554,0.669,3.11887497,3.263569286,3.450030756,3.690918413,3.960191705,3.666,3.666,3.67,3.674,3.727,3.842,3.976,4.128,4.396
p16047,0.001,0.002,0.021,0.064,0.326,0.759,0.916,3.468368824,3.611570173,3.73816999,3.866623478,3.997297419,3.607,3.607,3.607,3.611,3.631,3.663,3.721,3.842,4.024
p16049,0.00075,0.0015,0.016,0.032,0.084,0.192,0.232,1.944698253,2.024346619,2.096649504,2.184080676,2.330913516,2.156,2.156,2.156,2.17,2.211,2.287,2.389,2.472,2.542
p16053,0.001,0.002,0.021,0.045,0.164,0.367,0.446,2.846024506,2.981349056,3.147702847,3.348404743,3.571143911,3.275,3.275,3.276,3.287,3.318,3.376,3.457,3.613,3.778
p16059,0.0005,0.001,0.011,0.026,0.071,0.162,0.198,1.660606759,1.726211713,1.787772976,1.887161358,2.002584164,1.843,1.843,1.843,1.852,1.872,1.932,1.982,2.015,2.078
p16063,0.00025,0.0005,0.005,0.022,0.149,0.338,0.399,1.145563185,1.192539622,1.233323238,1.278865976,1.326810395,1.213,1.213,1.213,1.213,1.224,1.247,1.274,1.326,1.387
p16067,0.00125,0.0025,0.026,0.055,0.152,0.345,0.436,3.621655601,3.770716919,3.911708393,4.073466149,4.239046771,3.837,3.837,3.837,3.843,3.865,3.918,3.976,4.065,4.129
p16073,0.0005,0.001,0.011,0.029,0.108,0.245,0.313,1.908931338,1.985090421,2.069363592,2.189640963,2.338784425,2.155,2.155,2.155,2.172,2.201,2.242,2.317,2.405,2.516
p16075,0.001,0.002,0.021,0.049,0.13,0.295,0.361,3.029968639,3.155349499,3.265577989,3.431809046,3.618369366,3.326,3.327,3.327,3.336,3.377,3.422,3.486,3.541,3.61
p16079,0.00125,0.0025,0.026,0.035,0.091,0.239,1.17,7.31893268,7.610397429,7.852885571,8.08243297,8.298187048,7.471,7.471,7.471,7.482,7.51,7.565,7.61,7.692,7.762
p16085,0.001,0.002,0.021,0.052,0.138,0.314,0.378,3.125006442,3.252959503,3.385636003,3.585272963,3.823013003,3.558,3.558,3.559,3.586,3.655,3.736,3.841,3.949,4.084
p16087,0.0005,0.001,0.011,0.026,0.077,0.176,0.217,1.762797944,1.835492479,1.926385411,2.056194078,2.227467282,2.069,2.069,2.071,2.084,2.118,2.168,2.224,2.307,2.415
p16005,0.01125,0.0225,0.238,0.666,2.289,5.397,6.349,40.87953979,42.44974225,43.78843212,45.07390935,46.20336097,41.525,41.525,41.531,41.553,41.746,42.091,42.52,42.97,43.561
p16007,0.002,0.004,0.042,0.156,0.632,1.455,1.753,8.770047509,9.113803697,9.389628154,9.605951568,9.775669132,8.735,8.735,8.736,8.738,8.74,8.77,8.794,8.836,8.873
p16011,0.00325,0.0065,0.069,0.217,1.111,2.605,3.554,12.57871298,13.05958204,13.50870948,13.9641044,14.54206681,13.175,13.175,13.175,13.18,13.319,13.483,13.678,14.13,14.543
p16019,0.03325,0.0665,0.703,2.046,8.463,18.682,29.914,168.4192484,174.8789331,180.0095294,183.6084563,185.8883852,165.48,165.491,165.509,165.535,165.622,165.836,165.94,166.209,166.518
p16029,0.0005,0.001,0.011,0.027,0.123,0.293,0.354,1.369361881,1.425954851,1.482170758,1.557992376,1.636024682,1.487,1.487,1.488,1.489,1.503,1.524,1.557,1.608,1.679
p16031,0.00125,0.0025,0.026,0.059,0.153,0.345,0.426,3.78107385,3.928802688,4.098344033,4.283644992,4.520150668,4.138,4.138,4.142,4.16,4.224,4.299,4.357,4.425,4.543
p16033,0.0005,0.001,0.011,0.032,0.132,0.292,0.339,1.754622649,1.823821718,1.878362205,1.91607485,1.940741307,1.728,1.728,1.728,1.728,1.729,1.731,1.736,1.741,1.746
p16041,0.0045,0.009,0.095,0.302,1.667,3.78,6.95,29.782599,30.92327387,31.81973953,32.43537733,32.81157131,29.21,29.21,29.21,29.212,29.22,29.243,29.264,29.274,29.328
p16043,0,0,0,0,0.001,0.003,0.007,0.02759162,0.028646414,0.030560222,0.031137606,0.033732468,0.032,0.035,0.04,0.048,0.058,0.072,0.089,0.104,0.127
p16051,0.0025,0.005,0.053,0.248,1.273,3.046,3.649,8.956035466,9.315389576,9.616646945,9.848380074,10.01404524,8.936,8.938,8.939,8.942,8.955,8.999,9.014,9.086,9.154
p16065,0.003,0.006,0.063,0.116,0.426,1.142,4.196,22.7467359,23.61843819,24.29974209,24.81333611,25.21839283,22.509,22.509,22.51,22.52,22.535,22.59,22.675,22.725,22.876
p16071,0.004,0.008,0.085,0.296,1.175,2.53,2.944,21.31401548,22.12882465,22.76409095,23.19418058,23.45193594,20.857,20.857,20.857,20.857,20.858,20.858,20.858,20.858,20.858
p16077,0.00025,0.0005,0.005,0.014,0.038,0.085,0.103,0.892129046,0.929417001,0.973561352,1.025316896,1.096305199,1.022,1.022,1.022,1.028,1.046,1.068,1.094,1.131,1.175
p16081,0.0005,0.001,0.011,0.006,0.016,0.07,0.755,4.420790669,4.589792176,4.721554271,4.810760185,4.86647067,4.33,4.333,4.339,4.346,4.356,4.366,4.379,4.392,4.406
p16083,0.00325,0.0065,0.069,0.154,0.543,1.226,1.502,10.02904291,10.46442909,11.02350858,11.63100804,12.41017486,11.477,11.479,11.485,11.538,11.687,11.854,12.073,12.339,12.756
p30001,0.0065,0.013,0.298,0.269,0.46,0.777,1.436,1.231403781,1.309247237,1.379575728,1.436778123,1.490975071,1.369,1.369,1.37,1.371,1.381,1.383,1.386,1.399,1.404
p30007,0.0015,0.003,0.069,0.063,0.102,0.17,0.307,0.283069583,0.303439797,0.353625424,0.415909457,0.501489353,0.498,0.498,0.5,0.509,0.528,0.529,0.544,0.584,0.589
p30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.007,0.011,0.018,0.027
p30029,0.00625,0.0125,0.286,0.244,0.371,0.594,1.05,0.823660952,0.89228276,0.987750027,1.186565214,1.525831954,1.61,1.644,1.677,1.735,1.836,1.973,2.17,2.516,2.948
p30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.006,0.009
p30043,0.00125,0.0025,0.057,0.051,0.087,0.146,0.252,0.195185164,0.233415229,0.305602218,0.392556252,0.513857924,0.53,0.533,0.541,0.556,0.58,0.586,0.611,0.644,0.681
p30047,0.00025,0.0005,0.011,0.012,0.02,0.033,0.051,0.014306766,0.018036631,0.022920166,0.031137606,0.039354546,0.042,0.046,0.054,0.068,0.091,0.124,0.168,0.222,0.301
p30053,0.001,0.002,0.046,0.045,0.074,0.125,0.195,0.145111483,0.161268703,0.183361331,0.204618556,0.233878443,0.247,0.251,0.258,0.279,0.311,0.374,0.438,0.511,0.61
p30057,0.00675,0.0135,0.309,0.303,0.55,0.949,1.697,1.333594966,1.384576697,1.424324624,1.475700131,1.494348318,1.339,1.339,1.339,1.34,1.35,1.351,1.354,1.389,1.394
p30061,0,0,0,0.004,0.007,0.01,0.017,0.015328678,0.015914675,0.017462984,0.020017033,0.023612727,0.023,0.024,0.025,0.026,0.029,0.031,0.034,0.039,0.05
p30063,0.0155,0.031,0.71,0.661,1.171,2.062,3.443,2.935952749,3.468338101,4.049229391,4.730692055,5.414061062,5.177,5.193,5.202,5.28,5.361,5.392,5.518,5.843,6.011
p30077,0,0,0,0.004,0.005,0.008,0.015,0.013284854,0.014853696,0.016371547,0.018904975,0.021363896,0.022,0.023,0.024,0.025,0.027,0.03,0.034,0.047,0.065
p30081,0.00175,0.0035,0.08,0.063,0.101,0.165,0.288,0.197228987,0.229171315,0.275041996,0.332505154,0.429526755,0.419,0.426,0.444,0.47,0.504,0.549,0.62,0.725,0.934
p30089,0.0005,0.001,0.023,0.022,0.04,0.067,0.12,0.068468094,0.080634352,0.094954975,0.112317794,0.147298442,0.151,0.153,0.157,0.163,0.171,0.184,0.227,0.271,0.333
p30093,0.0135,0.027,0.618,0.604,1.145,1.889,3.366,2.529231832,2.868885355,3.31796694,3.879968166,4.562878461,4.435,4.436,4.457,4.514,4.612,4.669,4.745,4.987,5.069
p30003,0.0015,0.003,0.069,0.061,0.104,0.174,0.274,0.238105461,0.25781773,0.281590615,0.312488121,0.395794287,0.433,0.434,0.441,0.466,0.498,0.546,0.583,0.626,0.685
p30005,0.00175,0.0035,0.08,0.077,0.126,0.208,0.376,0.313726938,0.341635016,0.377637027,0.430366202,0.5048626,0.502,0.503,0.511,0.52,0.537,0.555,0.578,0.605,0.635
p30009,0.00375,0.0075,0.172,0.155,0.252,0.412,0.715,0.643804466,0.725709165,0.898252234,1.118729715,1.385280006,1.391,1.395,1.406,1.425,1.475,1.536,1.599,1.701,1.747
p30013,0.01675,0.0335,0.767,0.708,1.265,2.173,3.656,3.134203648,3.579740823,4.136544311,4.858578652,5.584972231,5.419,5.419,5.451,5.481,5.631,5.784,6.011,6.326,6.488
p30015,0.001,0.002,0.046,0.043,0.065,0.105,0.191,0.162483984,0.179305335,0.199732878,0.268005826,0.37218156,0.403,0.404,0.411,0.436,0.462,0.478,0.505,0.543,0.58
p30031,0.00525,0.0105,0.24,0.204,0.334,0.542,0.975,0.885997575,1.003685483,1.165654175,1.342253246,1.562937669,1.512,1.513,1.515,1.517,1.57,1.578,1.648,1.742,1.83
p30035,0.00075,0.0015,0.034,0.033,0.05,0.083,0.149,0.115476039,0.126256419,0.141886744,0.163472433,0.197897144,0.196,0.197,0.203,0.21,0.219,0.244,0.277,0.325,0.373
p30041,0.00275,0.0055,0.126,0.169,0.243,0.373,0.574,0.500736807,0.542159917,0.601381508,0.738406094,0.937762601,0.966,0.97,0.995,1.022,1.073,1.117,1.166,1.248,1.342
p30049,0.02575,0.0515,1.179,1.083,1.893,3.215,5.851,4.836708793,5.249720686,5.721310099,6.203056013,6.605941586,6.16,6.162,6.192,6.226,6.373,6.38,6.571,6.742,6.967
p30051,0.0005,0.001,0.023,0.016,0.023,0.039,0.071,0.061314711,0.067902612,0.078583428,0.100085163,0.13268104,0.138,0.139,0.142,0.146,0.15,0.155,0.16,0.169,0.179
p30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.005
p30067,0.00075,0.0015,0.034,0.028,0.042,0.069,0.124,0.113432216,0.125195441,0.134246689,0.149015688,0.203519222,0.224,0.225,0.229,0.237,0.259,0.284,0.311,0.344,0.373
p30071,0.00275,0.0055,0.126,0.136,0.265,0.419,0.684,0.542635193,0.612184486,0.706159411,0.811801881,0.931016108,0.897,0.897,0.902,0.907,0.925,0.947,0.979,1.034,1.071
p30073,0.00075,0.0015,0.034,0.024,0.037,0.059,0.104,0.090950155,0.10079294,0.112417959,0.13122277,0.183279741,0.206,0.207,0.212,0.223,0.24,0.259,0.284,0.31,0.33
p30095,0,0,0,0.004,0.012,0.019,0.024,0.018394413,0.01909761,0.019645857,0.024465262,0.047225455,0.058,0.058,0.058,0.059,0.06,0.063,0.07,0.093,0.117
p30097,0.00075,0.0015,0.034,0.026,0.04,0.064,0.115,0.101169273,0.110341744,0.121149451,0.142343343,0.188901819,0.205,0.206,0.212,0.221,0.235,0.248,0.275,0.293,0.315
p30099,0.001,0.002,0.046,0.037,0.057,0.094,0.17,0.148177218,0.162329682,0.180087021,0.206842671,0.290099222,0.32,0.321,0.33,0.345,0.368,0.398,0.433,0.461,0.502
p30101,0.00025,0.0005,0.011,0.01,0.018,0.03,0.051,0.042920298,0.049865981,0.058937571,0.072283729,0.091077663,0.094,0.096,0.099,0.103,0.107,0.112,0.12,0.135,0.162
p30033,0.001,0.002,0.046,0.037,0.062,0.105,0.19,0.166571632,0.185671205,0.21173868,0.243540564,0.281103897,0.273,0.273,0.275,0.276,0.283,0.287,0.295,0.307,0.318
p30105,0.0035,0.007,0.16,0.179,0.272,0.422,0.676,0.592708874,0.65992851,0.790200021,0.954145224,1.150277148,1.146,1.148,1.151,1.155,1.209,1.218,1.255,1.341,1.366
p30027,0.0045,0.009,0.206,0.338,0.524,0.818,1.251,0.994320231,1.14373462,1.361021307,1.606922901,1.913755333,1.88,1.88,1.885,1.918,1.964,2.018,2.098,2.205,2.297
p30037,0.00125,0.0025,0.057,0.059,0.107,0.184,0.334,0.246280756,0.259939686,0.272859123,0.285798744,0.299094547,0.273,0.273,0.273,0.273,0.276,0.278,0.28,0.289,0.298
p30045,0.003,0.006,0.137,0.126,0.232,0.392,0.698,0.539569458,0.579294158,0.619935928,0.665010308,0.71625273,0.664,0.664,0.664,0.664,0.669,0.679,0.701,0.728,0.743
p30065,0.002,0.004,0.092,0.092,0.166,0.286,0.516,0.362778707,0.384074149,0.402740066,0.428142088,0.454263898,0.418,0.419,0.419,0.419,0.42,0.421,0.425,0.438,0.469
p30069,0.00025,0.0005,0.011,0.014,0.027,0.044,0.078,0.067446182,0.07532946,0.085132046,0.096748991,0.107943897,0.103,0.103,0.103,0.104,0.108,0.109,0.114,0.118,0.12
p30075,0.00075,0.0015,0.034,0.037,0.07,0.118,0.197,0.150221042,0.179305335,0.218287299,0.268005826,0.327204936,0.324,0.326,0.327,0.33,0.336,0.349,0.363,0.382,0.402
p30087,0.013,0.026,0.595,0.602,1.084,1.847,3.296,2.488355358,2.60788469,2.728591234,2.835746295,2.961710662,2.692,2.693,2.694,2.694,2.715,2.734,2.805,2.872,2.927
p30103,0.0005,0.001,0.023,0.02,0.035,0.061,0.11,0.085840596,0.096549026,0.111326522,0.128998655,0.151796105,0.146,0.146,0.147,0.149,0.153,0.158,0.164,0.171,0.18
p30107,0.003,0.006,0.137,0.142,0.272,0.466,0.813,0.50789019,0.547464809,0.58828427,0.629424472,0.673524938,0.626,0.626,0.626,0.63,0.636,0.639,0.658,0.683,0.707
p30111,0.03225,0.0645,1.477,1.309,2.289,3.937,6.59,5.851467261,6.877261416,8.317837517,10.19867815,12.50799901,12.4,12.438,12.505,12.733,13.019,13.484,14.016,14.712,15.3
p56003,0.00025,0.0005,0.006,0.004,0.011,0.01,0.014,0.013284854,0.01909761,0.04365746,0.115653967,0.303592209,0.353,0.455,0.605,0.796,0.968,1.131,1.277,1.393,1.511
p56013,0.0065,0.013,0.157,0.236,0.475,0.908,1.82,2.780622148,3.876814751,5.155945996,6.710154174,8.966089908,8.25,8.45,8.719,9.048,9.318,9.547,9.847,10.21,10.684
p56017,0.0005,0.001,0.012,0.018,0.034,0.05,0.084,0.105256921,0.233415229,0.448580399,0.763983414,1.204249096,1.18,1.263,1.321,1.371,1.427,1.495,1.548,1.603,1.643
p56023,0,0,0,0.002,0.002,0.002,0.002,0.003065736,0.004243913,0.020737293,0.057826983,0.138303117,0.15,0.197,0.267,0.349,0.452,0.544,0.628,0.702,0.738
p56029,0.00225,0.0045,0.054,0.081,0.258,0.394,0.633,0.523218868,1.636028556,3.387818876,5.749336606,8.705225491,8.428,8.692,9.035,9.467,9.966,10.335,10.737,11.22,11.621
p56035,0.00025,0.0005,0.006,0.009,0.017,0.026,0.031,0.015328678,0.043500111,0.129880943,0.320272523,0.705008574,0.789,0.984,1.203,1.41,1.589,1.737,1.894,1.983,2.11
p56037,0.006,0.012,0.145,0.18,0.342,0.503,0.851,1.134322155,2.460408705,4.672439629,7.799970398,11.72315693,11.416,11.634,12.008,12.379,12.787,13.214,13.594,14.125,14.49
p56039,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.005,0.01,0.02,0.036,0.058,0.083,0.115
p56041,0.00125,0.0025,0.03,0.043,0.077,0.099,0.139,0.140001924,0.282220231,0.648313277,1.318900042,2.329789101,2.401,2.592,2.817,3.086,3.333,3.568,3.865,4.141,4.51
p56043,0,0,0,0.004,0.009,0.016,0.018,0.004087647,0.010609783,0.031651658,0.083404303,0.194523897,0.227,0.304,0.422,0.553,0.676,0.792,0.88,0.959,1.036
p56019,0,0,0,0.002,0.002,0.001,0.002,0.002043824,0.003182935,0.037108841,0.125662483,0.320458443,0.357,0.451,0.603,0.798,0.989,1.166,1.317,1.461,1.572
p56033,0.00025,0.0005,0.006,0.002,0.006,0.007,0.008,0.003065736,0.011670761,0.031651658,0.077844016,0.22938078,0.262,0.325,0.462,0.625,0.816,1.053,1.292,1.599,1.808
p56005,0.00025,0.0005,0.006,0.007,0.009,0.009,0.01,0.010219119,0.013792718,0.055663261,0.289134916,0.802832731,0.935,1.267,1.785,2.447,3.156,3.753,4.26,4.671,5.104
p56011,0,0,0,0,0,0,0.001,0.001021912,0.001060978,0.001091436,0.028913492,0.092202078,0.111,0.15,0.218,0.31,0.412,0.509,0.583,0.644,0.712
p56045,0.00225,0.0045,0.054,0.079,0.167,0.343,0.705,1.073007444,1.653004209,2.298565255,2.994770499,3.716193522,3.341,3.352,3.37,3.396,3.435,3.495,3.556,3.624,3.702
p56001,0.00125,0.0025,0.03,0.029,0.045,0.055,0.063,0.01635059,0.033951306,0.138612435,0.374763334,0.878168575,0.964,1.243,1.636,2.053,2.419,2.816,3.08,3.429,3.623
p56007,0.00025,0.0005,0.006,0.004,0.008,0.007,0.008,0.006131471,0.011670761,0.038200277,0.140119229,0.398043119,0.478,0.651,0.913,1.227,1.544,1.825,2.016,2.229,2.431
p56009,0.00025,0.0005,0.006,0.007,0.009,0.01,0.011,0.008175295,0.015914675,0.056754698,0.17348095,0.457637145,0.519,0.676,0.91,1.178,1.419,1.633,1.8,1.932,2.116
p56015,0.005,0.01,0.12,0.182,0.367,0.742,1.481,2.231855483,3.146861672,4.265333817,5.662596131,7.285088602,6.647,6.687,6.729,6.786,6.887,6.988,7.145,7.404,7.705
p56021,0.03475,0.0695,0.837,1.216,2.42,4.8,9.514,13.89595736,20.33258836,27.98334026,36.77240107,46.33379318,41.961,42.117,42.37,42.617,43.088,43.729,44.273,45.035,46.056
p56025,0.00625,0.0125,0.151,0.198,0.387,0.538,0.911,1.105708623,2.368103592,4.341734371,7.073796935,10.81687797,10.543,11.194,12.184,13.32,14.331,15.334,16.119,17.294,18.469
p56027,0.00075,0.0015,0.018,0.031,0.08,0.184,0.325,0.375041649,0.57823318,0.816394497,1.097600625,1.424634551,1.278,1.283,1.291,1.302,1.315,1.326,1.336,1.348,1.376
p56031,0.00375,0.0075,0.09,0.117,0.186,0.288,0.566,1.12614686,1.811089978,2.66747079,3.669789323,4.768646514,4.364,4.405,4.459,4.514,4.567,4.688,4.794,4.924,5.074
p49001,0.02,0.04,0.169,0.767,1.563,2.131,3.176,3.194496447,3.337837768,3.478408105,3.631979372,3.87473612,3.523,3.523,3.523,3.523,3.526,3.585,3.698,3.828,3.968
p49003,0.097,0.194,0.821,4.375,9.094,12.263,17.486,19.16084721,19.98458748,20.71546465,21.25364047,22.02617698,19.836,19.842,19.87,19.91,19.947,20.054,20.229,20.458,20.881
p49005,0.1385,0.277,1.172,5.891,12.529,17.22,24.485,29.46171868,30.89356648,32.20392518,33.41287576,34.65336404,31.369,31.461,31.54,31.553,31.651,31.719,31.997,32.599,33.524
p49007,0.03925,0.0785,0.332,1.474,3.207,4.573,6.851,7.692952417,7.998715491,8.292734478,8.650694286,9.36075978,8.583,8.59,8.597,8.603,8.62,8.825,9.119,9.496,9.868
p49011,0.37575,0.7515,3.179,15.477,29.767,39.869,56.886,64.0667197,67.34665931,70.58756378,73.70049018,78.21097513,71.112,71.3,71.459,71.507,71.754,72.708,74.297,76.272,78.839
p49015,0.02525,0.0505,0.214,0.884,1.735,2.304,3.403,3.736109729,3.901217252,4.063418065,4.246947098,4.530270409,4.128,4.138,4.154,4.162,4.168,4.23,4.341,4.48,4.636
p49017,0.00075,0.0015,0.006,0.025,0.047,0.067,0.101,0.131826629,0.145354029,0.161532601,0.185713581,0.249620261,0.281,0.281,0.286,0.301,0.314,0.351,0.396,0.438,0.488
