r,szn,HDD-CDD,t,Value
p5,spri,hdd,2050,817.0764103460001
p5,summ,cdd,2010,176.03367721400002
p5,summ,cdd,2012,179.550373995
p5,summ,cdd,2014,183.341727375
p5,summ,cdd,2016,193.00818029599998
p5,summ,cdd,2018,199.549905785
p5,summ,cdd,2020,206.93181649
p5,summ,cdd,2022,213.260989108
p5,summ,cdd,2024,221.23124455400003
p5,summ,cdd,2026,224.393763185
p5,summ,cdd,2028,228.024752815
p5,summ,cdd,2030,221.076236497
p5,summ,cdd,2032,226.38662589400002
p5,summ,cdd,2034,235.86829672
p5,summ,cdd,2036,234.16539656900002
p5,summ,cdd,2038,240.216281357
p5,summ,cdd,2040,241.84875315099998
p5,summ,cdd,2042,244.945351695
p5,summ,cdd,2044,239.70318911299998
p5,summ,cdd,2046,251.275727412
p5,summ,cdd,2048,257.14519926599996
p5,summ,cdd,2050,275.152713482
p5,summ,hdd,2010,100.159447356
p5,summ,hdd,2012,93.6697758901
p5,summ,hdd,2014,93.1501033968
p5,summ,hdd,2016,83.9210672025
p5,summ,hdd,2018,81.2115185083
p5,summ,hdd,2020,78.6374719798
p5,summ,hdd,2022,78.6784596927
p5,summ,hdd,2024,73.81657100560001
p5,summ,hdd,2026,71.21742316439999
p5,summ,hdd,2028,71.0332994959
p5,summ,hdd,2030,70.6177744831
p5,summ,hdd,2032,70.86776985979999
p5,summ,hdd,2034,69.9330263085
p5,summ,hdd,2036,75.9263564802
p5,summ,hdd,2038,75.9136210187
p5,summ,hdd,2040,75.39363625819999
p5,summ,hdd,2042,73.1903406314
p5,summ,hdd,2044,77.5878293379
p5,summ,hdd,2046,74.7643567776
p5,summ,hdd,2048,73.01534395819999
p5,summ,hdd,2050,68.0081986698
p5,fall,cdd,2010,11.315797113199999
p5,fall,cdd,2012,12.7166675837
p5,fall,cdd,2014,15.535579259
p5,fall,cdd,2016,19.182947691400003
p5,fall,cdd,2018,20.833356332
p5,fall,cdd,2020,23.3784314944
p5,fall,cdd,2022,22.0359375721
p5,fall,cdd,2024,25.281434712
p5,fall,cdd,2026,27.0953302535
p5,fall,cdd,2028,28.3530788789
p5,fall,cdd,2030,27.781766218
p5,fall,cdd,2032,28.4015085664
p5,fall,cdd,2034,30.0435836052
p5,fall,cdd,2036,28.0249534423
p5,fall,cdd,2038,29.921817937600004
p5,fall,cdd,2040,31.4723945866
p5,fall,cdd,2042,33.0786764283
p5,fall,cdd,2044,31.992518458600003
p5,fall,cdd,2046,33.4743495194
p5,fall,cdd,2048,34.5714145223
p5,fall,cdd,2050,36.0149205324
p5,fall,hdd,2010,344.10325920699995
p5,fall,hdd,2012,322.612586629
p5,fall,hdd,2014,309.262460894
p5,fall,hdd,2016,303.541068999
p5,fall,hdd,2018,303.771236068
p5,fall,hdd,2020,286.163710005
p5,fall,hdd,2022,298.074520334
p5,fall,hdd,2024,295.035671505
p5,fall,hdd,2026,288.136108004
p5,fall,hdd,2028,277.082467745
p5,fall,hdd,2030,283.358115066
p5,fall,hdd,2032,285.786560078
p5,fall,hdd,2034,284.003144178
p5,fall,hdd,2036,287.944792546
p5,fall,hdd,2038,270.80373153200003
p5,fall,hdd,2040,272.099619809
p5,fall,hdd,2042,258.949886123
p5,fall,hdd,2044,256.05554319
p5,fall,hdd,2046,258.97404106
p5,fall,hdd,2048,264.50155182
p5,fall,hdd,2050,261.293433419
p5,wint,cdd,2010,0.0
p5,wint,cdd,2012,0.0
p5,wint,cdd,2014,0.0
p5,wint,cdd,2016,0.0
p5,wint,cdd,2018,0.0
p5,wint,cdd,2020,0.0
p5,wint,cdd,2022,0.0
p5,wint,cdd,2024,0.0
p5,wint,cdd,2026,0.0
p5,wint,cdd,2028,0.0
p5,wint,cdd,2030,0.0
p5,wint,cdd,2032,0.0
p5,wint,cdd,2034,0.0
p5,wint,cdd,2036,0.0
p5,wint,cdd,2038,0.0
p5,wint,cdd,2040,0.0
p5,wint,cdd,2042,0.0
p5,wint,cdd,2044,0.0
p5,wint,cdd,2046,0.0
p5,wint,cdd,2048,0.0
p5,wint,cdd,2050,0.0
p5,wint,hdd,2010,1899.16715037
p5,wint,hdd,2012,1860.36795842
p5,wint,hdd,2014,1860.17188966
p5,wint,hdd,2016,1847.05274126
p5,wint,hdd,2018,1831.77847106
p5,wint,hdd,2020,1802.12089031
p5,wint,hdd,2022,1794.88284348
p5,wint,hdd,2024,1787.20800495
p5,wint,hdd,2026,1783.76993909
p5,wint,hdd,2028,1776.98550046
p5,wint,hdd,2030,1778.71610016
p5,wint,hdd,2032,1803.7908524
p5,wint,hdd,2034,1798.20080269
p5,wint,hdd,2036,1799.37605244
p5,wint,hdd,2038,1788.09793949
p5,wint,hdd,2040,1801.42604005
p5,wint,hdd,2042,1801.59066881
p5,wint,hdd,2044,1802.78048098
p5,wint,hdd,2046,1791.31961529
p5,wint,hdd,2048,1773.52176709
p5,wint,hdd,2050,1776.60476003
p6,spri,cdd,2010,3.7538672001499997
p6,spri,cdd,2012,3.39026949102
p6,spri,cdd,2014,3.5373787667800003
p6,spri,cdd,2016,3.3904924798500002
p6,spri,cdd,2018,3.8397304358699995
p6,spri,cdd,2020,3.67711453769
p6,spri,cdd,2022,3.33018784452
p6,spri,cdd,2024,3.41829737478
p6,spri,cdd,2026,3.9070565445999996
p6,spri,cdd,2028,3.774380217869999
p6,spri,cdd,2030,3.6190037359500002
p6,spri,cdd,2032,3.5361463584400004
p6,spri,cdd,2034,4.81837053407
p6,spri,cdd,2036,4.78435599345
p6,spri,cdd,2038,4.32857768954
p6,spri,cdd,2040,4.839106677719999
p6,spri,cdd,2042,5.01313117642
p6,spri,cdd,2044,4.875117575319999
p6,spri,cdd,2046,3.8577700069699996
p6,spri,cdd,2048,3.5994793492300006
p6,spri,cdd,2050,3.94945730416
p6,spri,hdd,2010,855.8242446810001
p6,spri,hdd,2012,840.1267296560001
p6,spri,hdd,2014,842.542050443
p6,spri,hdd,2016,833.487884856
p6,spri,hdd,2018,826.6531311360001
p6,spri,hdd,2020,821.150970983
p6,spri,hdd,2022,801.00069795
p6,spri,hdd,2024,777.465356823
p6,spri,hdd,2026,760.139134965
p6,spri,hdd,2028,755.878612061
p6,spri,hdd,2030,762.0380199760001
p6,spri,hdd,2032,773.662242201
p6,spri,hdd,2034,776.120552585
p6,spri,hdd,2036,783.192152802
p6,spri,hdd,2038,778.54601742
p6,spri,hdd,2040,776.7276815739999
p6,spri,hdd,2042,778.113062935
p6,spri,hdd,2044,800.112584597
p6,spri,hdd,2046,816.6488401989999
p6,spri,hdd,2048,810.961403444
p6,spri,hdd,2050,804.958781927
p6,summ,cdd,2010,139.991812843
p6,summ,cdd,2012,141.68528481299998
p6,summ,cdd,2014,145.02106836
p6,summ,cdd,2016,151.893122382
p6,summ,cdd,2018,158.708871885
p6,summ,cdd,2020,170.823586116
p6,summ,cdd,2022,176.236233353
p6,summ,cdd,2024,186.34874964
p6,summ,cdd,2026,193.420871845
p6,summ,cdd,2028,198.824026918
p6,summ,cdd,2030,194.677742511
p6,summ,cdd,2032,201.71679165900002
p6,summ,cdd,2034,210.76113512900002
p6,summ,cdd,2036,211.841873507
p6,summ,cdd,2038,221.487311205
p6,summ,cdd,2040,217.857448756
p6,summ,cdd,2042,221.773116923
p6,summ,cdd,2044,215.96349351
p6,summ,cdd,2046,219.659086384
p6,summ,cdd,2048,223.736080722
p6,summ,cdd,2050,240.609055452
p6,summ,hdd,2010,112.873081135
p6,summ,hdd,2012,107.023926213
p6,summ,hdd,2014,104.655467466
p6,summ,hdd,2016,93.81221757450001
p6,summ,hdd,2018,91.7479223547
p6,summ,hdd,2020,86.2437243833
p6,summ,hdd,2022,86.95796487969999
p6,summ,hdd,2024,80.1361970853
p6,summ,hdd,2026,76.1276683443
p6,summ,hdd,2028,72.9319814176
p6,summ,hdd,2030,73.9321207964
p6,summ,hdd,2032,72.3613964906
p6,summ,hdd,2034,71.30491499840001
p6,summ,hdd,2036,76.38967385939999
p6,summ,hdd,2038,76.8782519129
p6,summ,hdd,2040,78.285738067
p6,summ,hdd,2042,73.9037744192
p6,summ,hdd,2044,79.2547200525
p6,summ,hdd,2046,78.3705331829
p6,summ,hdd,2048,80.02795581939999
p6,summ,hdd,2050,73.0106321774
p6,fall,cdd,2010,11.8126334256
p6,fall,cdd,2012,12.7770031263
p6,fall,cdd,2014,16.078559104
p6,fall,cdd,2016,18.4814843131
p6,fall,cdd,2018,18.3071845278
p6,fall,cdd,2020,20.178282856400003
p6,fall,cdd,2022,19.5045025714
p6,fall,cdd,2024,22.8176240944
p6,fall,cdd,2026,25.0148799971
p6,fall,cdd,2028,26.6367153592
p6,fall,cdd,2030,26.720400613000002
p6,fall,cdd,2032,27.484049832100002
p6,fall,cdd,2034,29.006257631500002
p6,fall,cdd,2036,26.8134626153
p6,fall,cdd,2038,29.4684058762
p6,fall,cdd,2040,32.7395400931
p6,fall,cdd,2042,33.4900840141
p6,fall,cdd,2044,32.5257245833
p6,fall,cdd,2046,32.5367542153
p6,fall,cdd,2048,32.841012251399995
p6,fall,cdd,2050,33.2439770796
p6,fall,hdd,2010,310.135516045
p6,fall,hdd,2012,289.4757143
p6,fall,hdd,2014,277.236503766
p6,fall,hdd,2016,274.512010063
p6,fall,hdd,2018,274.414126124
p6,fall,hdd,2020,258.586360349
p6,fall,hdd,2022,266.086402122
p6,fall,hdd,2024,264.459461072
p6,fall,hdd,2026,259.374700005
p6,fall,hdd,2028,251.727968569
p6,fall,hdd,2030,258.096878758
p6,fall,hdd,2032,259.245000488
p6,fall,hdd,2034,254.27920639200002
p6,fall,hdd,2036,251.617445893
p6,fall,hdd,2038,234.894592562
p6,fall,hdd,2040,235.99556343900002
p6,fall,hdd,2042,222.764297405
p6,fall,hdd,2044,220.21592980900002
p6,fall,hdd,2046,222.520752908
p6,fall,hdd,2048,227.514802562
p6,fall,hdd,2050,225.526410761
p6,wint,cdd,2010,0.0
p6,wint,cdd,2012,0.0
p6,wint,cdd,2014,0.0
p6,wint,cdd,2016,0.0
p6,wint,cdd,2018,0.0
p6,wint,cdd,2020,0.0
p6,wint,cdd,2022,0.0
p6,wint,cdd,2024,0.0
p6,wint,cdd,2026,0.0
p6,wint,cdd,2028,0.0
p6,wint,cdd,2030,0.0
p6,wint,cdd,2032,0.0
p6,wint,cdd,2034,0.0
p6,wint,cdd,2036,0.0
p6,wint,cdd,2038,0.0
p6,wint,cdd,2040,0.0
p6,wint,cdd,2042,0.0
p6,wint,cdd,2044,0.0
p6,wint,cdd,2046,0.0
p6,wint,cdd,2048,0.0
p6,wint,cdd,2050,0.0
p6,wint,hdd,2010,1747.98142205
p6,wint,hdd,2012,1709.55640518
p6,wint,hdd,2014,1708.80191663
p6,wint,hdd,2016,1692.286182
p6,wint,hdd,2018,1683.36222848
p6,wint,hdd,2020,1654.07154836
p6,wint,hdd,2022,1652.21563773
p6,wint,hdd,2024,1636.59305935
p6,wint,hdd,2026,1630.32355193
p6,wint,hdd,2028,1625.87967267
p6,wint,hdd,2030,1629.25128525
p6,wint,hdd,2032,1649.25574084
p6,wint,hdd,2034,1646.17625023
p6,wint,hdd,2036,1647.28653434
p6,wint,hdd,2038,1636.77090645
p6,wint,hdd,2040,1650.29468618
p6,wint,hdd,2042,1650.23871691
p6,wint,hdd,2044,1652.15451149
p6,wint,hdd,2046,1641.38584751
p6,wint,hdd,2048,1622.58478853
p6,wint,hdd,2050,1621.74316975
p7,spri,cdd,2010,5.51922488004
p7,spri,cdd,2012,5.383514257359999
p7,spri,cdd,2014,5.58028384646
p7,spri,cdd,2016,5.83440311115
p7,spri,cdd,2018,5.97389835587
p7,spri,cdd,2020,6.350449018
p7,spri,cdd,2022,5.72213780815
p7,spri,cdd,2024,5.656587676669999
p7,spri,cdd,2026,5.53879759903
p7,spri,cdd,2028,4.57244567375
p7,spri,cdd,2030,4.98374950294
p7,spri,cdd,2032,4.7244804574
p7,spri,cdd,2034,6.33775217864
p7,spri,cdd,2036,6.047519448099999
p7,spri,cdd,2038,6.04297574737
p7,spri,cdd,2040,6.7719604458300005
p7,spri,cdd,2042,6.8707852562300005
p7,spri,cdd,2044,6.777091324500001
p7,spri,cdd,2046,6.10361300163
p7,spri,cdd,2048,5.483157941009999
p7,spri,cdd,2050,5.8354285502600005
p7,spri,hdd,2010,959.72752466
p7,spri,hdd,2012,938.8431064760001
p7,spri,hdd,2014,940.5628357639999
p7,spri,hdd,2016,929.7483772989999
p7,spri,hdd,2018,924.8882455080001
p7,spri,hdd,2020,913.792974853
p7,spri,hdd,2022,895.0750867610001
p7,spri,hdd,2024,873.238817285
p7,spri,hdd,2026,854.3016987130001
p7,spri,hdd,2028,851.915675298
p7,spri,hdd,2030,862.3935466139999
p7,spri,hdd,2032,881.3275865210001
p7,spri,hdd,2034,880.883173028
p7,spri,hdd,2036,884.1220236060001
p7,spri,hdd,2038,879.97585934
p7,spri,hdd,2040,880.95859385
p7,spri,hdd,2042,883.2445685160001
p7,spri,hdd,2044,907.663419205
p7,spri,hdd,2046,925.365190227
p7,spri,hdd,2048,917.294010668
p7,spri,hdd,2050,914.795247765
p7,summ,cdd,2010,238.179645453
p7,summ,cdd,2012,239.32469115799998
p7,summ,cdd,2014,245.690010368
p7,summ,cdd,2016,258.182139933
p7,summ,cdd,2018,264.243804409
p7,summ,cdd,2020,280.721978627
p7,summ,cdd,2022,287.601365728
p7,summ,cdd,2024,300.737963633
p7,summ,cdd,2026,298.710474735
p7,summ,cdd,2028,302.453094083
p7,summ,cdd,2030,305.50707461
p7,summ,cdd,2032,315.703644757
p7,summ,cdd,2034,323.88069801299997
p7,summ,cdd,2036,318.610014231
p7,summ,cdd,2038,325.491119995
p7,summ,cdd,2040,317.295000024
p7,summ,cdd,2042,321.96466637599997
p7,summ,cdd,2044,316.789635287
p7,summ,cdd,2046,329.028617783
p7,summ,cdd,2048,335.424744428
p7,summ,cdd,2050,352.732928605
p7,summ,hdd,2010,89.8418096427
p7,summ,hdd,2012,85.0974958126
p7,summ,hdd,2014,82.8183369662
p7,summ,hdd,2016,74.14501800949999
p7,summ,hdd,2018,73.2433141187
p7,summ,hdd,2020,67.8607269618
p7,summ,hdd,2022,70.0975344182
p7,summ,hdd,2024,63.9033168844
p7,summ,hdd,2026,63.388237349499995
p7,summ,hdd,2028,64.83135787270001
p7,summ,hdd,2030,62.50097609979999
p7,summ,hdd,2032,60.9793233916
p7,summ,hdd,2034,61.937789845299996
p7,summ,hdd,2036,70.0317396291
p7,summ,hdd,2038,70.4194787251
p7,summ,hdd,2040,73.5237657368
p7,summ,hdd,2042,70.3515066376
p7,summ,hdd,2044,74.9954960154
p7,summ,hdd,2046,72.03350582270001
p7,summ,hdd,2048,72.5689650523
p7,summ,hdd,2050,69.51943427479999
p7,fall,cdd,2010,12.8986684335
p7,fall,cdd,2012,13.856375135899999
p7,fall,cdd,2014,15.868506971199999
p7,fall,cdd,2016,19.7105575328
p7,fall,cdd,2018,21.8521954868
p7,fall,cdd,2020,24.977693240700003
p7,fall,cdd,2022,23.3138428324
p7,fall,cdd,2024,25.960738705500003
p7,fall,cdd,2026,27.883262305
p7,fall,cdd,2028,29.0098543479
p7,fall,cdd,2030,28.035006101399997
p7,fall,cdd,2032,28.7901577283
p7,fall,cdd,2034,31.2273263203
p7,fall,cdd,2036,28.936306250599998
p7,fall,cdd,2038,29.5535174131
p7,fall,cdd,2040,29.1637328287
p7,fall,cdd,2042,30.1915575029
p7,fall,cdd,2044,30.8576426385
p7,fall,cdd,2046,31.755167951599997
p7,fall,cdd,2048,32.1588286681
p7,fall,cdd,2050,32.3599578491
p7,fall,hdd,2010,379.868271058
p7,fall,hdd,2012,360.082390631
p7,fall,hdd,2014,347.301114288
p7,fall,hdd,2016,342.101813066
p7,fall,hdd,2018,341.602579378
p7,fall,hdd,2020,317.898733651
p7,fall,hdd,2022,331.070144203
p7,fall,hdd,2024,326.156024214
p7,fall,hdd,2026,319.527897925
p7,fall,hdd,2028,306.997335053
p7,fall,hdd,2030,316.766929184
p7,fall,hdd,2032,316.625759765
p7,fall,hdd,2034,313.063151984
p7,fall,hdd,2036,317.5675697
p7,fall,hdd,2038,298.96845801
p7,fall,hdd,2040,303.543754043
p7,fall,hdd,2042,289.430913991
p7,fall,hdd,2044,284.50729980299997
p7,fall,hdd,2046,288.948763041
p7,fall,hdd,2048,296.862174648
p7,fall,hdd,2050,295.001751653
p7,wint,cdd,2010,0.0
p7,wint,cdd,2012,0.0
p7,wint,cdd,2014,0.0
p7,wint,cdd,2016,0.0
p7,wint,cdd,2018,0.0
p7,wint,cdd,2020,0.0
p7,wint,cdd,2022,0.0
p7,wint,cdd,2024,0.0
p7,wint,cdd,2026,0.0
p7,wint,cdd,2028,0.0
p7,wint,cdd,2030,0.0
p7,wint,cdd,2032,0.0
p7,wint,cdd,2034,0.0
p7,wint,cdd,2036,0.0
p7,wint,cdd,2038,0.0
p7,wint,cdd,2040,0.0
p7,wint,cdd,2042,0.0
p7,wint,cdd,2044,0.0
p7,wint,cdd,2046,0.0
p7,wint,cdd,2048,0.0
p7,wint,cdd,2050,0.0
p7,wint,hdd,2010,2181.2673899
p7,wint,hdd,2012,2141.98645739
p7,wint,hdd,2014,2144.2976762000003
p7,wint,hdd,2016,2134.79686116
p7,wint,hdd,2018,2121.37628682
p7,wint,hdd,2020,2086.60986738
p7,wint,hdd,2022,2082.33285922
p7,wint,hdd,2024,2066.36259216
p7,wint,hdd,2026,2061.84347235
p7,wint,hdd,2028,2064.5658097
p7,wint,hdd,2030,2064.12938965
p7,wint,hdd,2032,2099.21011044
p7,wint,hdd,2034,2090.00483035
p7,wint,hdd,2036,2088.09272165
p7,wint,hdd,2038,2076.12806598
p7,wint,hdd,2040,2086.64752568
p7,wint,hdd,2042,2083.98125991
p7,wint,hdd,2044,2091.78526302
p7,wint,hdd,2046,2079.37941678
p7,wint,hdd,2048,2055.13398784
p7,wint,hdd,2050,2057.48245753
p8,spri,cdd,2010,4.49165089161
p8,spri,cdd,2012,4.67324022394
p8,spri,cdd,2014,4.85747840192
p8,spri,cdd,2016,4.83945490673
p8,spri,cdd,2018,5.47743515925
p8,spri,cdd,2020,5.66461145892
p8,spri,cdd,2022,4.94652926169
p8,spri,cdd,2024,4.905979669330001
p8,spri,cdd,2026,5.06144774329
p8,spri,cdd,2028,4.81656202685
p8,spri,cdd,2030,5.07520565637
p8,spri,cdd,2032,4.94732455123
p8,spri,cdd,2034,6.54303943908
p8,spri,cdd,2036,6.66427032158
p8,spri,cdd,2038,6.35869835806
p8,spri,cdd,2040,7.23231375459
p8,spri,cdd,2042,7.31310845969
p8,spri,cdd,2044,7.25960584423
p8,spri,cdd,2046,6.044618423019999
p8,spri,cdd,2048,5.564015576849999
p8,spri,cdd,2050,5.8830980472
p8,spri,hdd,2010,947.86932251
p8,spri,hdd,2012,929.937608902
p8,spri,hdd,2014,937.46079332
p8,spri,hdd,2016,926.806386975
p8,spri,hdd,2018,919.3725582710001
p8,spri,hdd,2020,910.4740599610001
p8,spri,hdd,2022,892.595331635
p8,spri,hdd,2024,867.76335927
p8,spri,hdd,2026,851.859917399
p8,spri,hdd,2028,846.240086538
p8,spri,hdd,2030,848.4982107039999
p8,spri,hdd,2032,860.959126708
p8,spri,hdd,2034,859.3094487489999
p8,spri,hdd,2036,870.4521135839999
p8,spri,hdd,2038,864.3238196919999
p8,spri,hdd,2040,867.73821306
p8,spri,hdd,2042,866.144082428
p8,spri,hdd,2044,888.7173850639999
p8,spri,hdd,2046,904.657536108
p8,spri,hdd,2048,901.9077655560001
p8,spri,hdd,2050,899.450107073
p8,summ,cdd,2010,194.39943660900002
p8,summ,cdd,2012,193.722994242
p8,summ,cdd,2014,198.801663214
p8,summ,cdd,2016,208.030066487
p8,summ,cdd,2018,214.53137575099998
p8,summ,cdd,2020,235.351440295
p8,summ,cdd,2022,240.508766678
p8,summ,cdd,2024,254.918188062
p8,summ,cdd,2026,259.803956119
p8,summ,cdd,2028,267.4645492
p8,summ,cdd,2030,269.518313562
p8,summ,cdd,2032,279.348185171
p8,summ,cdd,2034,286.044068685
p8,summ,cdd,2036,284.13813386
p8,summ,cdd,2038,292.436906519
p8,summ,cdd,2040,280.933456773
p8,summ,cdd,2042,287.68781404099997
p8,summ,cdd,2044,280.231175983
p8,summ,cdd,2046,284.14418838
p8,summ,cdd,2048,285.711384688
p8,summ,cdd,2050,302.482608271
p8,summ,hdd,2010,96.34459729049999
p8,summ,hdd,2012,91.7037045575
p8,summ,hdd,2014,89.49238651559999
p8,summ,hdd,2016,79.3187319366
p8,summ,hdd,2018,79.145390048
p8,summ,hdd,2020,71.3551938766
p8,summ,hdd,2022,75.3977295404
p8,summ,hdd,2024,67.7540443569
p8,summ,hdd,2026,66.08991625270001
p8,summ,hdd,2028,65.5331215131
p8,summ,hdd,2030,65.3670732055
p8,summ,hdd,2032,62.3847374045
p8,summ,hdd,2034,62.773515996099995
p8,summ,hdd,2036,69.725972817
p8,summ,hdd,2038,70.6404289094
p8,summ,hdd,2040,75.1518285921
p8,summ,hdd,2042,68.7320000405
p8,summ,hdd,2044,75.49119856989999
p8,summ,hdd,2046,74.2242287558
p8,summ,hdd,2048,77.9675624694
p8,summ,hdd,2050,71.7634683956
p8,fall,cdd,2010,13.3215304597
p8,fall,cdd,2012,13.804302769300001
p8,fall,cdd,2014,16.183456734
p8,fall,cdd,2016,19.3816600175
p8,fall,cdd,2018,19.5130659942
p8,fall,cdd,2020,21.633531856999998
p8,fall,cdd,2022,20.6240474501
p8,fall,cdd,2024,23.5663211303
p8,fall,cdd,2026,25.6740081737
p8,fall,cdd,2028,27.5872400349
p8,fall,cdd,2030,27.314877033000002
p8,fall,cdd,2032,28.1900489187
p8,fall,cdd,2034,30.059049686399998
p8,fall,cdd,2036,27.14014169
p8,fall,cdd,2038,28.8040017529
p8,fall,cdd,2040,30.517911192199996
p8,fall,cdd,2042,30.5217853521
p8,fall,cdd,2044,31.214473882300002
p8,fall,cdd,2046,30.7298151085
p8,fall,cdd,2048,30.5969222877
p8,fall,cdd,2050,30.329036080700003
p8,fall,hdd,2010,327.42224463
p8,fall,hdd,2012,307.502166489
p8,fall,hdd,2014,297.533981613
p8,fall,hdd,2016,295.70112830799997
p8,fall,hdd,2018,295.060102191
p8,fall,hdd,2020,274.881655152
p8,fall,hdd,2022,281.635925007
p8,fall,hdd,2024,279.373392943
p8,fall,hdd,2026,274.583553463
p8,fall,hdd,2028,265.860068535
p8,fall,hdd,2030,274.357862326
p8,fall,hdd,2032,275.400329162
p8,fall,hdd,2034,267.771219883
p8,fall,hdd,2036,263.7195296
p8,fall,hdd,2038,248.434386407
p8,fall,hdd,2040,253.77677127200002
p8,fall,hdd,2042,240.405301095
p8,fall,hdd,2044,237.81480683799998
p8,fall,hdd,2046,241.99561220099997
p8,fall,hdd,2048,250.147832697
p8,fall,hdd,2050,250.276161465
p8,wint,cdd,2010,0.0
p8,wint,cdd,2012,0.0
p8,wint,cdd,2014,0.0
p8,wint,cdd,2016,0.0
p8,wint,cdd,2018,0.0
p8,wint,cdd,2020,0.0
p8,wint,cdd,2022,0.0
p8,wint,cdd,2024,0.0
p8,wint,cdd,2026,0.0
p8,wint,cdd,2028,0.0
p8,wint,cdd,2030,0.0
p8,wint,cdd,2032,0.0
p8,wint,cdd,2034,0.0
p8,wint,cdd,2036,0.0
p8,wint,cdd,2038,0.0
p8,wint,cdd,2040,0.0
p8,wint,cdd,2042,0.0
p8,wint,cdd,2044,0.0
p8,wint,cdd,2046,0.0
p8,wint,cdd,2048,0.0
p8,wint,cdd,2050,0.0
p8,wint,hdd,2010,1969.15158576
p8,wint,hdd,2012,1929.74608552
p8,wint,hdd,2014,1930.07871222
p8,wint,hdd,2016,1913.94311382
p8,wint,hdd,2018,1903.02676772
p8,wint,hdd,2020,1869.05898696
p8,wint,hdd,2022,1868.63623321
p8,wint,hdd,2024,1850.37362766
p8,wint,hdd,2026,1841.69411191
p8,wint,hdd,2028,1840.58911015
p8,wint,hdd,2030,1847.53775146
p8,wint,hdd,2032,1875.85308886
p8,wint,hdd,2034,1869.57734076
p8,wint,hdd,2036,1869.66205592
p8,wint,hdd,2038,1861.46358156
p8,wint,hdd,2040,1876.85186656
p8,wint,hdd,2042,1877.61712032
p8,wint,hdd,2044,1881.31286313
p8,wint,hdd,2046,1867.38251307
p8,wint,hdd,2048,1847.23324183
p8,wint,hdd,2050,1846.43195476
p9,spri,cdd,2010,9.16880083476
p9,spri,cdd,2012,11.1976980752
p9,spri,cdd,2014,12.223753928499999
p9,spri,cdd,2016,12.575222668099999
p9,spri,cdd,2018,13.59721267
p9,spri,cdd,2020,14.5010932449
p9,spri,cdd,2022,12.986850524300001
p9,spri,cdd,2024,13.272043137999999
p9,spri,cdd,2026,13.611148740299999
p9,spri,cdd,2028,14.918789453099999
p9,spri,cdd,2030,15.2339531935
p9,spri,cdd,2032,13.882084388900001
p9,spri,cdd,2034,15.474022899000001
p9,spri,cdd,2036,15.5897758426
p9,spri,cdd,2038,16.018180540899998
p9,spri,cdd,2040,17.861697777899998
p9,spri,cdd,2042,19.3589355117
p9,spri,cdd,2044,19.4005700796
p9,spri,cdd,2046,17.3519385884
p9,spri,cdd,2048,16.3782577232
p9,spri,cdd,2050,16.9737612526
p9,spri,hdd,2010,555.116586281
p9,spri,hdd,2012,538.192559165
p9,spri,hdd,2014,542.363622084
p9,spri,hdd,2016,530.791051496
p9,spri,hdd,2018,525.74942453
p9,spri,hdd,2020,515.5071553719999
p9,spri,hdd,2022,502.508625008
p9,spri,hdd,2024,486.225997296
p9,spri,hdd,2026,474.692791631
p9,spri,hdd,2028,467.75222688900004
p9,spri,hdd,2030,460.172320511
p9,spri,hdd,2032,468.331647195
p9,spri,hdd,2034,466.22189136
p9,spri,hdd,2036,474.976497301
p9,spri,hdd,2038,465.38049539699995
p9,spri,hdd,2040,475.77492475800005
p9,spri,hdd,2042,473.028821
p9,spri,hdd,2044,486.304225469
p9,spri,hdd,2046,496.135639808
p9,spri,hdd,2048,492.51551796
p9,spri,hdd,2050,501.53707168
p9,summ,cdd,2010,256.507733333
p9,summ,cdd,2012,261.472814664
p9,summ,cdd,2014,267.652165523
p9,summ,cdd,2016,275.484345498
p9,summ,cdd,2018,279.422121563
p9,summ,cdd,2020,297.52704078700003
p9,summ,cdd,2022,302.69310745900003
p9,summ,cdd,2024,322.568089782
p9,summ,cdd,2026,332.998792317
p9,summ,cdd,2028,347.40187036699996
p9,summ,cdd,2030,349.00434948699996
p9,summ,cdd,2032,354.054146291
p9,summ,cdd,2034,359.864613746
p9,summ,cdd,2036,360.350115284
p9,summ,cdd,2038,361.74596917400004
p9,summ,cdd,2040,347.56903041699996
p9,summ,cdd,2042,352.12500942800006
p9,summ,cdd,2044,339.670247412
p9,summ,cdd,2046,340.936820086
p9,summ,cdd,2048,334.311235529
p9,summ,cdd,2050,343.476541763
p9,summ,hdd,2010,33.5099162334
p9,summ,hdd,2012,29.6399250732
p9,summ,hdd,2014,28.1793556034
p9,summ,hdd,2016,23.3057952854
p9,summ,hdd,2018,22.9816316135
p9,summ,hdd,2020,20.2861682
p9,summ,hdd,2022,21.1783433705
p9,summ,hdd,2024,18.0099190583
p9,summ,hdd,2026,16.3077164286
p9,summ,hdd,2028,15.7490610548
p9,summ,hdd,2030,14.9562838788
p9,summ,hdd,2032,13.7204535633
p9,summ,hdd,2034,13.882538651700001
p9,summ,hdd,2036,15.9939305056
p9,summ,hdd,2038,16.582972305
p9,summ,hdd,2040,17.4685565634
p9,summ,hdd,2042,16.2962336794
p9,summ,hdd,2044,18.3148423121
p9,summ,hdd,2046,19.322493958
p9,summ,hdd,2048,20.4082969685
p9,summ,hdd,2050,18.8474151137
