"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p2","s5","csp1_2","bin2","cost",76037.750422992
"p2","s5","csp1_2","bin3","cap",1798.88456697464
"p2","s5","csp1_2","bin3","cost",132963.198867294
"p2","s5","csp1_2","bin4","cap",5174.16194999218
"p2","s5","csp1_2","bin4","cost",168563.783051937
"p2","s5","csp1_2","bin5","cap",3540.01894464493
"p2","s5","csp1_2","bin5","cost",227721.036456925
"p2","s5","csp1_3","bin1","cap",217.845466613304
"p2","s5","csp1_3","bin1","cost",10872.0874261363
"p2","s5","csp1_3","bin2","cap",302.328477644175
"p2","s5","csp1_3","bin2","cost",26984.2125676448
"p2","s5","csp1_3","bin3","cap",531.5187563302
"p2","s5","csp1_3","bin3","cost",37175.2565040666
"p2","s5","csp1_3","bin4","cap",849.235242629052
"p2","s5","csp1_3","bin4","cost",54854.9819820975
"p2","s5","csp1_3","bin5","cap",436.656458497047
"p2","s5","csp1_3","bin5","cost",103858.232278529
"p2","s5","csp2_1","bin1","cap",19.0690208554267
"p2","s5","csp2_1","bin1","cost",9253.25078842239
"p2","s5","csp2_1","bin2","cap",22.5690308213234
"p2","s5","csp2_1","bin2","cost",17065.4946106968
"p2","s5","csp2_1","bin3","cap",55.4570564731955
"p2","s5","csp2_1","bin3","cost",57454.8777471754
"p2","s5","csp2_1","bin4","cap",92.0864699602127
"p2","s5","csp2_1","bin4","cost",100974.501501009
"p2","s5","csp2_1","bin5","cap",294.483599090576
"p2","s5","csp2_1","bin5","cost",267488.307728114
"p2","s5","csp2_2","bin1","cap",1270.26229051221
"p2","s5","csp2_2","bin1","cost",23381.071609018
"p2","s5","csp2_2","bin2","cap",1322.88316010237
"p2","s5","csp2_2","bin2","cost",76037.750422992
"p2","s5","csp2_2","bin3","cap",1798.88456697464
"p2","s5","csp2_2","bin3","cost",132963.198867294
"p2","s5","csp2_2","bin4","cap",5174.16194999218
"p2","s5","csp2_2","bin4","cost",168563.783051937
"p2","s5","csp2_2","bin5","cap",3540.01894464493
"p2","s5","csp2_2","bin5","cost",227721.036456925
"p2","s5","csp2_3","bin1","cap",217.845466613304
"p2","s5","csp2_3","bin1","cost",10872.0874261363
"p2","s5","csp2_3","bin2","cap",302.328477644175
"p2","s5","csp2_3","bin2","cost",26984.2125676448
"p2","s5","csp2_3","bin3","cap",531.5187563302
"p2","s5","csp2_3","bin3","cost",37175.2565040666
"p2","s5","csp2_3","bin4","cap",849.235242629052
"p2","s5","csp2_3","bin4","cost",54854.9819820975
"p2","s5","csp2_3","bin5","cap",436.656458497047
"p2","s5","csp2_3","bin5","cost",103858.232278529
"p2","s5","csp3_1","bin1","cap",19.0690208554267
"p2","s5","csp3_1","bin1","cost",9253.25078842239
"p2","s5","csp3_1","bin2","cap",22.5690308213234
"p2","s5","csp3_1","bin2","cost",17065.4946106968
"p2","s5","csp3_1","bin3","cap",55.4570564731955
"p2","s5","csp3_1","bin3","cost",57454.8777471754
"p2","s5","csp3_1","bin4","cap",92.0864699602127
"p2","s5","csp3_1","bin4","cost",100974.501501009
"p2","s5","csp3_1","bin5","cap",294.483599090576
"p2","s5","csp3_1","bin5","cost",267488.307728114
"p2","s5","csp3_2","bin1","cap",1270.26229051221
"p2","s5","csp3_2","bin1","cost",23381.071609018
"p2","s5","csp3_2","bin2","cap",1322.88316010237
"p2","s5","csp3_2","bin2","cost",76037.750422992
"p2","s5","csp3_2","bin3","cap",1798.88456697464
"p2","s5","csp3_2","bin3","cost",132963.198867294
"p2","s5","csp3_2","bin4","cap",5174.16194999218
"p2","s5","csp3_2","bin4","cost",168563.783051937
"p2","s5","csp3_2","bin5","cap",3540.01894464493
"p2","s5","csp3_2","bin5","cost",227721.036456925
"p2","s5","csp3_3","bin1","cap",217.845466613304
"p2","s5","csp3_3","bin1","cost",10872.0874261363
"p2","s5","csp3_3","bin2","cap",302.328477644175
"p2","s5","csp3_3","bin2","cost",26984.2125676448
"p2","s5","csp3_3","bin3","cap",531.5187563302
"p2","s5","csp3_3","bin3","cost",37175.2565040666
"p2","s5","csp3_3","bin4","cap",849.235242629052
"p2","s5","csp3_3","bin4","cost",54854.9819820975
"p2","s5","csp3_3","bin5","cap",436.656458497047
"p2","s5","csp3_3","bin5","cost",103858.232278529
"p2","s5","csp4_1","bin1","cap",19.0690208554267
"p2","s5","csp4_1","bin1","cost",9253.25078842239
"p2","s5","csp4_1","bin2","cap",22.5690308213234
"p2","s5","csp4_1","bin2","cost",17065.4946106968
"p2","s5","csp4_1","bin3","cap",55.4570564731955
"p2","s5","csp4_1","bin3","cost",57454.8777471754
"p2","s5","csp4_1","bin4","cap",92.0864699602127
"p2","s5","csp4_1","bin4","cost",100974.501501009
"p2","s5","csp4_1","bin5","cap",294.483599090576
"p2","s5","csp4_1","bin5","cost",267488.307728114
"p2","s5","csp4_2","bin1","cap",1270.26229051221
"p2","s5","csp4_2","bin1","cost",23381.071609018
"p2","s5","csp4_2","bin2","cap",1322.88316010237
"p2","s5","csp4_2","bin2","cost",76037.750422992
"p2","s5","csp4_2","bin3","cap",1798.88456697464
"p2","s5","csp4_2","bin3","cost",132963.198867294
"p2","s5","csp4_2","bin4","cap",5174.16194999218
"p2","s5","csp4_2","bin4","cost",168563.783051937
"p2","s5","csp4_2","bin5","cap",3540.01894464493
"p2","s5","csp4_2","bin5","cost",227721.036456925
"p2","s5","csp4_3","bin1","cap",217.845466613304
"p2","s5","csp4_3","bin1","cost",10872.0874261363
"p2","s5","csp4_3","bin2","cap",302.328477644175
"p2","s5","csp4_3","bin2","cost",26984.2125676448
"p2","s5","csp4_3","bin3","cap",531.5187563302
"p2","s5","csp4_3","bin3","cost",37175.2565040666
"p2","s5","csp4_3","bin4","cap",849.235242629052
"p2","s5","csp4_3","bin4","cost",54854.9819820975
"p2","s5","csp4_3","bin5","cap",436.656458497047
"p2","s5","csp4_3","bin5","cost",103858.232278529
"p2","s9","wind-ons_5","bin1","cost",37124.1948178498
"p2","s9","wind-ons_6","bin1","cost",26690.8519065101
"p2","s9","wind-ons_6","bin2","cost",26717.5468631912
"p2","s9","wind-ons_6","bin3","cost",40779.8313380591
"p2","s9","wind-ons_7","bin1","cost",32628.1406392829
"p2","s9","wind-ons_7","bin2","cost",41067.6639897969
"p2","s9","wind-ons_7","bin3","cap",123.17901333
"p2","s9","wind-ons_7","bin3","cost",50407.2730154746
"p2","s9","wind-ons_7","bin4","cap",130.9527168
"p2","s9","wind-ons_7","bin4","cost",57758.8004640185
"p2","s9","wind-ons_7","bin5","cap",214.2288237
"p2","s9","wind-ons_7","bin5","cost",63999.4056876976
"p2","s9","wind-ons_8","bin1","cap",535.4991676
"p2","s9","wind-ons_8","bin1","cost",17373.8318678733
"p2","s9","wind-ons_8","bin2","cap",1573.971953
"p2","s9","wind-ons_8","bin2","cost",35484.1979874304
"p2","s9","wind-ons_8","bin3","cap",897.3140609
"p2","s9","wind-ons_8","bin3","cost",65052.7206119366
"p2","s9","wind-ons_8","bin4","cap",417.789957
"p2","s9","wind-ons_8","bin4","cost",98676.5330899075
"p2","s9","wind-ons_8","bin5","cap",1004.161182
"p2","s9","wind-ons_8","bin5","cost",252491.515507996
"p2","s9","wind-ons_9","bin1","cap",539.3992809
"p2","s9","wind-ons_9","bin1","cost",53967.9800159763
"p2","s9","wind-ons_9","bin2","cap",560.7225437
"p2","s9","wind-ons_9","bin2","cost",205339.988464934
"p2","s9","wind-ons_9","bin3","cap",2044.249912
"p2","s9","wind-ons_9","bin3","cost",238390.564935559
"p2","s9","wind-ons_9","bin4","cap",1223.505155
"p2","s9","wind-ons_9","bin4","cost",268909.511145373
"p2","s9","wind-ons_9","bin5","cap",1099.635884
"p2","s9","wind-ons_9","bin5","cost",311132.185511072
"p2","s9","wind-ons_10","bin1","cap",107.6854513
"p2","s9","wind-ons_10","bin1","cost",23712.6385181013
"p2","s9","wind-ons_10","bin2","cap",1281.399896
"p2","s9","wind-ons_10","bin2","cost",168152.18846001
"p2","s9","wind-ons_10","bin3","cap",2253.764508
"p2","s9","wind-ons_10","bin3","cost",226283.623603171
"p2","s9","wind-ons_10","bin4","cap",6335.703368
"p2","s9","wind-ons_10","bin4","cost",271730.875422843
"p2","s9","wind-ons_10","bin5","cap",2462.100579
"p2","s9","wind-ons_10","bin5","cost",303230.868940395
"p2","s9","csp1_1","bin1","cap",750.329762049019
"p2","s9","csp1_1","bin1","cost",14761.9126709964
"p2","s9","csp1_1","bin2","cap",79.7760880589486
"p2","s9","csp1_1","bin2","cost",113775.732024089
"p2","s9","csp1_1","bin3","cap",619.01906772852
"p2","s9","csp1_1","bin3","cost",199878.994884074
"p2","s9","csp1_1","bin4","cap",2947.37070786953
"p2","s9","csp1_1","bin4","cost",255069.143563548
"p2","s9","csp1_1","bin5","cap",3120.86258215904
"p2","s9","csp1_1","bin5","cost",278928.735694819
"p2","s9","csp1_2","bin1","cap",695.898557190597
"p2","s9","csp1_2","bin1","cost",20248.6373385652
"p2","s9","csp1_2","bin2","cap",1550.62521373033
"p2","s9","csp1_2","bin2","cost",67410.4345567169
"p2","s9","csp1_2","bin3","cap",3285.66492242813
"p2","s9","csp1_2","bin3","cost",163541.175726779
"p2","s9","csp1_2","bin4","cap",2258.5928306818
"p2","s9","csp1_2","bin4","cost",217826.439131536
"p2","s9","csp1_2","bin5","cap",3999.66692349911
"p2","s9","csp1_2","bin5","cost",264866.161925151
"p2","s9","csp1_3","bin1","cap",2.89656018614769
"p2","s9","csp1_3","bin1","cost",5420.09630321251
"p2","s9","csp1_3","bin2","cap",3.37932003214955
"p2","s9","csp1_3","bin2","cost",20731.2034695188
"p2","s9","csp1_3","bin3","cap",212.535098218918
"p2","s9","csp1_3","bin3","cost",50542.5164899192
"p2","s9","csp1_3","bin4","cap",44.8966806650162
"p2","s9","csp1_3","bin4","cost",67314.4462888188
"p2","s9","csp1_3","bin5","cap",38.2587286472321
"p2","s9","csp1_3","bin5","cost",71212.7061513779
"p2","s9","csp2_1","bin1","cap",750.329762049019
"p2","s9","csp2_1","bin1","cost",14761.9126709964
"p2","s9","csp2_1","bin2","cap",79.7760880589486
"p2","s9","csp2_1","bin2","cost",113775.732024089
"p2","s9","csp2_1","bin3","cap",619.01906772852
"p2","s9","csp2_1","bin3","cost",199878.994884074
"p2","s9","csp2_1","bin4","cap",2947.37070786953
"p2","s9","csp2_1","bin4","cost",255069.143563548
"p2","s9","csp2_1","bin5","cap",3120.86258215904
"p2","s9","csp2_1","bin5","cost",278928.735694819
"p2","s9","csp2_2","bin1","cap",695.898557190597
"p2","s9","csp2_2","bin1","cost",20248.6373385652
"p2","s9","csp2_2","bin2","cap",1550.62521373033
"p2","s9","csp2_2","bin2","cost",67410.4345567169
"p2","s9","csp2_2","bin3","cap",3285.66492242813
"p2","s9","csp2_2","bin3","cost",163541.175726779
"p2","s9","csp2_2","bin4","cap",2258.5928306818
"p2","s9","csp2_2","bin4","cost",217826.439131536
"p2","s9","csp2_2","bin5","cap",3999.66692349911
"p2","s9","csp2_2","bin5","cost",264866.161925151
"p2","s9","csp2_3","bin1","cap",2.89656018614769
"p2","s9","csp2_3","bin1","cost",5420.09630321251
"p2","s9","csp2_3","bin2","cap",3.37932003214955
"p2","s9","csp2_3","bin2","cost",20731.2034695188
"p2","s9","csp2_3","bin3","cap",212.535098218918
"p2","s9","csp2_3","bin3","cost",50542.5164899192
"p2","s9","csp2_3","bin4","cap",44.8966806650162
"p2","s9","csp2_3","bin4","cost",67314.4462888188
"p2","s9","csp2_3","bin5","cap",38.2587286472321
"p2","s9","csp2_3","bin5","cost",71212.7061513779
"p2","s9","csp3_1","bin1","cap",750.329762049019
"p2","s9","csp3_1","bin1","cost",14761.9126709964
"p2","s9","csp3_1","bin2","cap",79.7760880589486
"p2","s9","csp3_1","bin2","cost",113775.732024089
"p2","s9","csp3_1","bin3","cap",619.01906772852
"p2","s9","csp3_1","bin3","cost",199878.994884074
"p2","s9","csp3_1","bin4","cap",2947.37070786953
"p2","s9","csp3_1","bin4","cost",255069.143563548
"p2","s9","csp3_1","bin5","cap",3120.86258215904
"p2","s9","csp3_1","bin5","cost",278928.735694819
"p2","s9","csp3_2","bin1","cap",695.898557190597
"p2","s9","csp3_2","bin1","cost",20248.6373385652
"p2","s9","csp3_2","bin2","cap",1550.62521373033
"p2","s9","csp3_2","bin2","cost",67410.4345567169
"p2","s9","csp3_2","bin3","cap",3285.66492242813
"p2","s9","csp3_2","bin3","cost",163541.175726779
"p2","s9","csp3_2","bin4","cap",2258.5928306818
"p2","s9","csp3_2","bin4","cost",217826.439131536
"p2","s9","csp3_2","bin5","cap",3999.66692349911
"p2","s9","csp3_2","bin5","cost",264866.161925151
"p2","s9","csp3_3","bin1","cap",2.89656018614769
"p2","s9","csp3_3","bin1","cost",5420.09630321251
"p2","s9","csp3_3","bin2","cap",3.37932003214955
"p2","s9","csp3_3","bin2","cost",20731.2034695188
"p2","s9","csp3_3","bin3","cap",212.535098218918
"p2","s9","csp3_3","bin3","cost",50542.5164899192
"p2","s9","csp3_3","bin4","cap",44.8966806650162
"p2","s9","csp3_3","bin4","cost",67314.4462888188
"p2","s9","csp3_3","bin5","cap",38.2587286472321
"p2","s9","csp3_3","bin5","cost",71212.7061513779
"p2","s9","csp4_1","bin1","cap",750.329762049019
"p2","s9","csp4_1","bin1","cost",14761.9126709964
"p2","s9","csp4_1","bin2","cap",79.7760880589486
"p2","s9","csp4_1","bin2","cost",113775.732024089
"p2","s9","csp4_1","bin3","cap",619.01906772852
"p2","s9","csp4_1","bin3","cost",199878.994884074
"p2","s9","csp4_1","bin4","cap",2947.37070786953
"p2","s9","csp4_1","bin4","cost",255069.143563548
"p2","s9","csp4_1","bin5","cap",3120.86258215904
"p2","s9","csp4_1","bin5","cost",278928.735694819
"p2","s9","csp4_2","bin1","cap",695.898557190597
"p2","s9","csp4_2","bin1","cost",20248.6373385652
"p2","s9","csp4_2","bin2","cap",1550.62521373033
"p2","s9","csp4_2","bin2","cost",67410.4345567169
"p2","s9","csp4_2","bin3","cap",3285.66492242813
"p2","s9","csp4_2","bin3","cost",163541.175726779
"p2","s9","csp4_2","bin4","cap",2258.5928306818
"p2","s9","csp4_2","bin4","cost",217826.439131536
"p2","s9","csp4_2","bin5","cap",3999.66692349911
"p2","s9","csp4_2","bin5","cost",264866.161925151
"p2","s9","csp4_3","bin1","cap",2.89656018614769
"p2","s9","csp4_3","bin1","cost",5420.09630321251
"p2","s9","csp4_3","bin2","cap",3.37932003214955
"p2","s9","csp4_3","bin2","cost",20731.2034695188
"p2","s9","csp4_3","bin3","cap",212.535098218918
"p2","s9","csp4_3","bin3","cost",50542.5164899192
"p2","s9","csp4_3","bin4","cap",44.8966806650162
"p2","s9","csp4_3","bin4","cost",67314.4462888188
"p2","s9","csp4_3","bin5","cap",38.2587286472321
"p2","s9","csp4_3","bin5","cost",71212.7061513779
"p2","sk","pumped-hydro","bin1","cap",700
"p2","sk","pumped-hydro","bin1","cost",1595870.5
"p2","sk","pumped-hydro","bin2","cap",1129
"p2","sk","pumped-hydro","bin2","cost",1602499.04827375
"p2","sk","pumped-hydro","bin3","cap",400
"p2","sk","pumped-hydro","bin3","cost",1996803.35806004
"p2","sk","pumped-hydro","bin4","cost",398967625
"p2","sk","pumped-hydro","bin5","cap",750
"p2","sk","pumped-hydro","bin5","cost",2792773.375
"p2","sk","upv_1","bin1","cap",3249.8496
"p2","sk","upv_1","bin1","cost",40980.8823982442
"p2","sk","upv_1","bin2","cap",10532.592
"p2","sk","upv_1","bin2","cost",116989.248116297
"p2","sk","upv_1","bin3","cap",26636.9472
"p2","sk","upv_1","bin3","cost",164973.570950493
"p2","sk","upv_1","bin4","cap",20587.7376
"p2","sk","upv_1","bin4","cost",231252.31507822
"p2","sk","upv_1","bin5","cap",14243.04
"p2","sk","upv_1","bin5","cost",280635.379431453
"p2","sk","upv_2","bin1","cap",102.9024
"p2","sk","upv_2","bin1","cost",14068.8628170692
"p2","sk","upv_2","bin2","cap",273.1968
"p2","sk","upv_2","bin2","cost",41096.5834624298
"p2","sk","upv_2","bin3","cap",395.5392
"p2","sk","upv_2","bin3","cost",68801.940425873
"p2","sk","upv_2","bin4","cap",3015.2736
"p2","sk","upv_2","bin4","cost",153162.336100262
"p2","sk","upv_2","bin5","cap",2667.6864
"p2","sk","upv_2","bin5","cost",303784.347043886
"p2","sk","upv_3","bin1","cap",9942.6528
"p2","sk","upv_3","bin1","cost",31935.6605214249
"p2","sk","upv_3","bin2","cap",27696.0384
"p2","sk","upv_3","bin2","cost",123236.599968286
"p2","sk","upv_3","bin3","cap",66156.6528
"p2","sk","upv_3","bin3","cost",174050.078322315
"p2","sk","upv_3","bin4","cap",69178.9248
"p2","sk","upv_3","bin4","cost",232095.261772929
"p2","sk","upv_3","bin5","cap",60056.3808
"p2","sk","upv_3","bin5","cost",281396.392919866
"p2","sk","dupv_1","bin1","cap",144.6336
"p2","sk","dupv_1","bin1","cost",3330.47393500999
"p2","sk","dupv_1","bin2","cap",445.5648
"p2","sk","dupv_1","bin2","cost",7224.80244794007
"p2","sk","dupv_1","bin3","cap",728.352
"p2","sk","dupv_1","bin3","cost",12683.7542823077
"p2","sk","dupv_1","bin4","cap",539.3952
"p2","sk","dupv_1","bin4","cost",41386.9000838398
"p2","sk","dupv_1","bin5","cap",182.4768
"p2","sk","dupv_1","bin5","cost",128664.99897359
"p2","sk","dupv_2","bin1","cap",41.7312
"p2","sk","dupv_2","bin1","cost",5138.81312172017
"p2","sk","dupv_2","bin2","cap",82.1664
"p2","sk","dupv_2","bin2","cost",7580.96598374818
"p2","sk","dupv_2","bin3","cap",50.8032
"p2","sk","dupv_2","bin3","cost",9219.35822427587
"p2","sk","dupv_2","bin4","cap",270.6048
"p2","sk","dupv_2","bin4","cost",16161.9577235033
"p2","sk","dupv_2","bin5","cap",223.6896
"p2","sk","dupv_2","bin5","cost",111139.504177877
"p2","sk","dupv_3","bin1","cap",313.1136
"p2","sk","dupv_3","bin1","cost",10454.788652882
"p2","sk","dupv_3","bin2","cap",117.936
"p2","sk","dupv_3","bin2","cost",18349.8984899027
"p2","sk","dupv_3","bin3","cap",785.6352
"p2","sk","dupv_3","bin3","cost",30277.0366224149
"p2","sk","dupv_3","bin4","cap",1002.0672
"p2","sk","dupv_3","bin4","cost",47226.9260287348
"p2","sk","dupv_3","bin5","cap",2602.8864
"p2","sk","dupv_3","bin5","cost",105504.342586402
"p2","sk","hydD","bin1","cost",5189255.07
"p2","sk","hydD","bin2","cost",5319171.8
"p2","sk","hydD","bin3","cost",5404429.181
"p2","sk","hydD","bin4","cost",5596935.254
"p2","sk","hydD","bin5","cost",5634960.113
"p2","sk","hydND","bin1","cap",144
"p2","sk","hydND","bin1","cost",5189255.07
"p2","sk","hydND","bin2","cap",169
"p2","sk","hydND","bin2","cost",5319171.8
"p2","sk","hydND","bin3","cap",146
"p2","sk","hydND","bin3","cost",5404429.181
"p2","sk","hydND","bin4","cap",264
"p2","sk","hydND","bin4","cost",5596935.254
"p2","sk","hydND","bin5","cap",119
"p2","sk","hydND","bin5","cost",5634960.113
"p2","sk","hydSD","bin1","cost",5707034.216
"p2","sk","hydSD","bin2","cost",5792395.02
"p2","sk","hydSD","bin3","cost",5888408.567
"p2","sk","hydSD","bin4","cost",5971045.56
"p2","sk","hydSD","bin5","cost",6173696.938
"p2","sk","hydSND","bin1","cap",118
"p2","sk","hydSND","bin1","cost",5707034.216
"p2","sk","hydSND","bin2","cap",118
"p2","sk","hydSND","bin2","cost",5792395.02
"p2","sk","hydSND","bin3","cap",118
"p2","sk","hydSND","bin3","cost",5888408.567
"p2","sk","hydSND","bin4","cap",117
"p2","sk","hydSND","bin4","cost",5971045.56
"p2","sk","hydSND","bin5","cap",116
"p2","sk","hydSND","bin5","cost",6173696.938
"p2","sk","hydUD","bin1","cap",146
"p2","sk","hydUD","bin1","cost",739059.1579
"p2","sk","hydUD","bin2","cost",867306.9797
"p2","sk","hydUD","bin3","cost",1010437.395
"p2","sk","hydUD","bin4","cap",7
"p2","sk","hydUD","bin4","cost",1326375.124
"p2","sk","hydUD","bin5","cost",1402822.462
"p2","sk","hydUND","bin1","cost",867306.9797
"p2","sk","hydUND","bin2","cap",48
"p2","sk","hydUND","bin2","cost",919535.0149
"p2","sk","hydUND","bin3","cap",40
"p2","sk","hydUND","bin3","cost",1090902.675
"p2","sk","hydUND","bin4","cap",27
"p2","sk","hydUND","bin4","cost",1184485.453
"p2","sk","hydUND","bin5","cap",3
"p2","sk","hydUND","bin5","cost",1988052.094
"p2","sk","hydNPD","bin1","cost",3973447.202
"p2","sk","hydNPD","bin2","cost",4566888.122
"p2","sk","hydNPD","bin3","cost",4566888.122
"p2","sk","hydNPD","bin4","cost",398967625
"p2","sk","hydNPD","bin5","cost",398967625
"p2","sk","hydNPND","bin1","cap",17
"p2","sk","hydNPND","bin1","cost",3973447.202
"p2","sk","hydNPND","bin2","cap",1
"p2","sk","hydNPND","bin2","cost",4566888.122
"p2","sk","hydNPND","bin3","cap",1
"p2","sk","hydNPND","bin3","cost",4566888.122
"p2","sk","hydNPND","bin4","cost",398967625
"p2","sk","hydNPND","bin5","cost",398967625
"p2","sk","deep-egs_pbinary_1","bin1","cap",0.0088
"p2","sk","deep-egs_pbinary_1","bin1","cost",38434813.2879483
"p2","sk","deep-egs_pbinary_2","bin1","cap",5683.6289
"p2","sk","deep-egs_pbinary_2","bin1","cost",46419994.3799424
"p2","sk","deep-egs_pbinary_3","bin1","cap",8034.6513
"p2","sk","deep-egs_pbinary_3","bin1","cost",55409037.0715365
"p2","sk","deep-egs_pbinary_4","bin1","cap",3072.1556
"p2","sk","deep-egs_pbinary_4","bin1","cost",62123800.0417839
"p2","sk","deep-egs_pbinary_5","bin1","cap",9225.633
"p2","sk","deep-egs_pbinary_5","bin1","cost",75380489.2788895
"p2","sk","deep-egs_pbinary_6","bin1","cap",396.8314
"p2","sk","deep-egs_pbinary_6","bin1","cost",90594587.7280545
"p2","sk","deep-egs_pflash_1","bin1","cap",487.4205
"p2","sk","deep-egs_pflash_1","bin1","cost",33847573.0178719
"p2","sk","deep-egs_pflash_2","bin1","cap",212.4749
"p2","sk","deep-egs_pflash_2","bin1","cost",35953974.669738
"p2","sk","deep-egs_pflash_3","bin1","cap",8584.8479
"p2","sk","deep-egs_pflash_3","bin1","cost",43056172.142039
"p3","s6","wind-ons_8","bin1","cap",2.60010016
"p3","s6","wind-ons_8","bin1","cost",60729.9429360382
"p3","s6","wind-ons_9","bin1","cap",79.02359846
"p3","s6","wind-ons_9","bin1","cost",36862.4117274881
"p3","s6","wind-ons_9","bin2","cap",80.5302043
"p3","s6","wind-ons_9","bin2","cost",110598.405655567
"p3","s6","wind-ons_9","bin3","cap",56.07225323
"p3","s6","wind-ons_9","bin3","cost",170956.087909542
"p3","s6","wind-ons_9","bin4","cap",183.197711
