i,region,t,cost_cap
deep-egs_pbinary_2,p20,2044,60445.851298360954
deep-egs_pbinary_2,p20,2045,60143.622040478076
deep-egs_pbinary_2,p20,2046,59842.903906279666
deep-egs_pbinary_2,p20,2047,59543.68938396611
deep-egs_pbinary_2,p20,2048,59245.970961737854
deep-egs_pbinary_2,p20,2049,58949.74105824157
deep-egs_pbinary_2,p20,2050,58654.99237033878
deep-egs_pbinary_2,p21,2010,58269.95974
deep-egs_pbinary_2,p21,2011,58269.95974
deep-egs_pbinary_2,p21,2012,58269.95974
deep-egs_pbinary_2,p21,2013,58269.95974
deep-egs_pbinary_2,p21,2014,58269.95974
deep-egs_pbinary_2,p21,2015,58269.95974
deep-egs_pbinary_2,p21,2016,58269.95974
deep-egs_pbinary_2,p21,2017,57978.6099413
deep-egs_pbinary_2,p21,2018,57688.7168915935
deep-egs_pbinary_2,p21,2019,57400.27330713553
deep-egs_pbinary_2,p21,2020,57113.27196245109
deep-egs_pbinary_2,p21,2021,56827.7055737952
deep-egs_pbinary_2,p21,2022,56543.567032232786
deep-egs_pbinary_2,p21,2023,56260.84922882875
deep-egs_pbinary_2,p21,2024,55979.544996378056
deep-egs_pbinary_2,p21,2025,55699.647225945584
deep-egs_pbinary_2,p21,2026,55421.148983406165
deep-egs_pbinary_2,p21,2027,55144.0432763646
deep-egs_pbinary_2,p21,2028,54868.323054155786
deep-egs_pbinary_2,p21,2029,54593.98144092446
deep-egs_pbinary_2,p21,2030,54321.011502545414
deep-egs_pbinary_2,p21,2031,54049.40647970331
deep-egs_pbinary_2,p21,2032,53779.15943827295
deep-egs_pbinary_2,p21,2033,53510.263618938996
deep-egs_pbinary_2,p21,2034,53242.71232065608
deep-egs_pbinary_2,p21,2035,52976.49878410889
deep-egs_pbinary_2,p21,2036,52711.61624998207
deep-egs_pbinary_2,p21,2037,52448.058192040146
deep-egs_pbinary_2,p21,2038,52185.81790923774
deep-egs_pbinary_2,p21,2039,51924.8888170694
deep-egs_pbinary_2,p21,2040,51665.26438929964
deep-egs_pbinary_2,p21,2041,51406.93804142302
deep-egs_pbinary_2,p21,2042,51149.90336374394
deep-egs_pbinary_2,p21,2043,50894.15383002693
deep-egs_pbinary_2,p21,2044,50639.68308884638
deep-egs_pbinary_2,p21,2045,50386.484672236744
deep-egs_pbinary_2,p21,2046,50134.55222877243
deep-egs_pbinary_2,p21,2047,49883.87946529776
deep-egs_pbinary_2,p21,2048,49634.46008865711
deep-egs_pbinary_2,p21,2049,49386.28774742485
deep-egs_pbinary_2,p21,2050,49139.35632325522
deep-egs_pbinary_2,p22,2010,113721.3188
deep-egs_pbinary_2,p22,2011,113721.3188
deep-egs_pbinary_2,p22,2012,113721.3188
deep-egs_pbinary_2,p22,2013,113721.3188
deep-egs_pbinary_2,p22,2014,113721.3188
deep-egs_pbinary_2,p22,2015,113721.3188
deep-egs_pbinary_2,p22,2016,113721.3188
deep-egs_pbinary_2,p22,2017,113152.712206
deep-egs_pbinary_2,p22,2018,112586.94864497
deep-egs_pbinary_2,p22,2019,112024.01390174514
deep-egs_pbinary_2,p22,2020,111463.8938748819
deep-egs_pbinary_2,p22,2021,110906.57434921546
deep-egs_pbinary_2,p22,2022,110352.04145074487
deep-egs_pbinary_2,p22,2023,109800.28130546927
deep-egs_pbinary_2,p22,2024,109251.27992566643
deep-egs_pbinary_2,p22,2025,108705.02343733546
deep-egs_pbinary_2,p22,2026,108161.49830763944
deep-egs_pbinary_2,p22,2027,107620.6908900201
deep-egs_pbinary_2,p22,2028,107082.58742419786
deep-egs_pbinary_2,p22,2029,106547.17449105711
deep-egs_pbinary_2,p22,2030,106014.43855776094
deep-egs_pbinary_2,p22,2031,105484.36643263632
deep-egs_pbinary_2,p22,2032,104956.94458284634
deep-egs_pbinary_2,p22,2033,104432.15981671799
deep-egs_pbinary_2,p22,2034,103909.99905629964
deep-egs_pbinary_2,p22,2035,103390.44910991832
deep-egs_pbinary_2,p22,2036,102873.49678590102
deep-egs_pbinary_2,p22,2037,102359.12934746004
deep-egs_pbinary_2,p22,2038,101847.33371664371
deep-egs_pbinary_2,p22,2039,101338.09704294303
deep-egs_pbinary_2,p22,2040,100831.4065895703
deep-egs_pbinary_2,p22,2041,100327.24950601647
deep-egs_pbinary_2,p22,2042,99825.61328293647
deep-egs_pbinary_2,p22,2043,99326.4851835426
deep-egs_pbinary_2,p22,2044,98829.85281221112
deep-egs_pbinary_2,p22,2045,98335.70354587563
deep-egs_pbinary_2,p22,2046,97844.02498891241
deep-egs_pbinary_2,p22,2047,97354.80485941897
deep-egs_pbinary_2,p22,2048,96868.03087549297
deep-egs_pbinary_2,p22,2049,96383.69064151058
deep-egs_pbinary_2,p22,2050,95901.77221673334
deep-egs_pbinary_2,p23,2010,113721.3188
deep-egs_pbinary_2,p23,2011,113721.3188
deep-egs_pbinary_2,p23,2012,113721.3188
deep-egs_pbinary_2,p23,2013,113721.3188
deep-egs_pbinary_2,p23,2014,113721.3188
deep-egs_pbinary_2,p23,2015,113721.3188
deep-egs_pbinary_2,p23,2016,113721.3188
deep-egs_pbinary_2,p23,2017,113152.712206
deep-egs_pbinary_2,p23,2018,112586.94864497
deep-egs_pbinary_2,p23,2019,112024.01390174514
deep-egs_pbinary_2,p23,2020,111463.8938748819
deep-egs_pbinary_2,p23,2021,110906.57434921546
deep-egs_pbinary_2,p23,2022,110352.04145074487
deep-egs_pbinary_2,p23,2023,109800.28130546927
deep-egs_pbinary_2,p23,2024,109251.27992566643
deep-egs_pbinary_2,p23,2025,108705.02343733546
deep-egs_pbinary_2,p23,2026,108161.49830763944
deep-egs_pbinary_2,p23,2027,107620.6908900201
deep-egs_pbinary_2,p23,2028,107082.58742419786
deep-egs_pbinary_2,p23,2029,106547.17449105711
deep-egs_pbinary_2,p23,2030,106014.43855776094
deep-egs_pbinary_2,p23,2031,105484.36643263632
deep-egs_pbinary_2,p23,2032,104956.94458284634
deep-egs_pbinary_2,p23,2033,104432.15981671799
deep-egs_pbinary_2,p23,2034,103909.99905629964
deep-egs_pbinary_2,p23,2035,103390.44910991832
deep-egs_pbinary_2,p23,2036,102873.49678590102
deep-egs_pbinary_2,p23,2037,102359.12934746004
deep-egs_pbinary_2,p23,2038,101847.33371664371
deep-egs_pbinary_2,p23,2039,101338.09704294303
deep-egs_pbinary_2,p23,2040,100831.4065895703
deep-egs_pbinary_2,p23,2041,100327.24950601647
deep-egs_pbinary_2,p23,2042,99825.61328293647
deep-egs_pbinary_2,p23,2043,99326.4851835426
deep-egs_pbinary_2,p23,2044,98829.85281221112
deep-egs_pbinary_2,p23,2045,98335.70354587563
deep-egs_pbinary_2,p23,2046,97844.02498891241
deep-egs_pbinary_2,p23,2047,97354.80485941897
deep-egs_pbinary_2,p23,2048,96868.03087549297
deep-egs_pbinary_2,p23,2049,96383.69064151058
deep-egs_pbinary_2,p23,2050,95901.77221673334
deep-egs_pbinary_2,p24,2010,69553.69992
deep-egs_pbinary_2,p24,2011,69553.69992
deep-egs_pbinary_2,p24,2012,69553.69992
deep-egs_pbinary_2,p24,2013,69553.69992
deep-egs_pbinary_2,p24,2014,69553.69992
deep-egs_pbinary_2,p24,2015,69553.69992
deep-egs_pbinary_2,p24,2016,69553.69992
deep-egs_pbinary_2,p24,2017,69205.9314204
deep-egs_pbinary_2,p24,2018,68859.901763298
deep-egs_pbinary_2,p24,2019,68515.6022544815
deep-egs_pbinary_2,p24,2020,68173.02426929174
deep-egs_pbinary_2,p24,2021,67832.1591135162
deep-egs_pbinary_2,p24,2022,67492.9983016035
deep-egs_pbinary_2,p24,2023,67155.53334800225
deep-egs_pbinary_2,p24,2024,66819.75569760737
deep-egs_pbinary_2,p24,2025,66485.65686486743
deep-egs_pbinary_2,p24,2026,66153.22857289219
deep-egs_pbinary_2,p24,2027,65822.46247523763
deep-egs_pbinary_2,p24,2028,65493.350155906075
deep-egs_pbinary_2,p24,2029,65165.88340756092
deep-egs_pbinary_2,p24,2030,64840.05395331189
deep-egs_pbinary_2,p24,2031,64515.85372492979
deep-egs_pbinary_2,p24,2032,64193.274445524316
deep-egs_pbinary_2,p24,2033,63872.30804686628
deep-egs_pbinary_2,p24,2034,63552.9465302802
deep-egs_pbinary_2,p24,2035,63235.1818275369
deep-egs_pbinary_2,p24,2036,62919.00587040716
deep-egs_pbinary_2,p24,2037,62604.4108688766
deep-egs_pbinary_2,p24,2038,62291.388824269736
deep-egs_pbinary_2,p24,2039,61979.93187701847
deep-egs_pbinary_2,p24,2040,61670.03223710841
deep-egs_pbinary_2,p24,2041,61361.68204497148
deep-egs_pbinary_2,p24,2042,61054.87364970067
deep-egs_pbinary_2,p24,2043,60749.59926128159
deep-egs_pbinary_2,p24,2044,60445.851298360954
deep-egs_pbinary_2,p24,2045,60143.622040478076
deep-egs_pbinary_2,p24,2046,59842.903906279666
deep-egs_pbinary_2,p24,2047,59543.68938396611
deep-egs_pbinary_2,p24,2048,59245.970961737854
deep-egs_pbinary_2,p24,2049,58949.74105824157
deep-egs_pbinary_2,p24,2050,58654.99237033878
deep-egs_pbinary_2,p25,2010,58269.95974
deep-egs_pbinary_2,p25,2011,58269.95974
deep-egs_pbinary_2,p25,2012,58269.95974
deep-egs_pbinary_2,p25,2013,58269.95974
deep-egs_pbinary_2,p25,2014,58269.95974
deep-egs_pbinary_2,p25,2015,58269.95974
deep-egs_pbinary_2,p25,2016,58269.95974
deep-egs_pbinary_2,p25,2017,57978.6099413
deep-egs_pbinary_2,p25,2018,57688.7168915935
deep-egs_pbinary_2,p25,2019,57400.27330713553
deep-egs_pbinary_2,p25,2020,57113.27196245109
deep-egs_pbinary_2,p25,2021,56827.7055737952
deep-egs_pbinary_2,p25,2022,56543.567032232786
deep-egs_pbinary_2,p25,2023,56260.84922882875
deep-egs_pbinary_2,p25,2024,55979.544996378056
deep-egs_pbinary_2,p25,2025,55699.647225945584
deep-egs_pbinary_2,p25,2026,55421.148983406165
deep-egs_pbinary_2,p25,2027,55144.0432763646
deep-egs_pbinary_2,p25,2028,54868.323054155786
deep-egs_pbinary_2,p25,2029,54593.98144092446
deep-egs_pbinary_2,p25,2030,54321.011502545414
deep-egs_pbinary_2,p25,2031,54049.40647970331
deep-egs_pbinary_2,p25,2032,53779.15943827295
deep-egs_pbinary_2,p25,2033,53510.263618938996
deep-egs_pbinary_2,p25,2034,53242.71232065608
deep-egs_pbinary_2,p25,2035,52976.49878410889
deep-egs_pbinary_2,p25,2036,52711.61624998207
deep-egs_pbinary_2,p25,2037,52448.058192040146
deep-egs_pbinary_2,p25,2038,52185.81790923774
deep-egs_pbinary_2,p25,2039,51924.8888170694
deep-egs_pbinary_2,p25,2040,51665.26438929964
deep-egs_pbinary_2,p25,2041,51406.93804142302
deep-egs_pbinary_2,p25,2042,51149.90336374394
deep-egs_pbinary_2,p25,2043,50894.15383002693
deep-egs_pbinary_2,p25,2044,50639.68308884638
deep-egs_pbinary_2,p25,2045,50386.484672236744
deep-egs_pbinary_2,p25,2046,50134.55222877243
deep-egs_pbinary_2,p25,2047,49883.87946529776
deep-egs_pbinary_2,p25,2048,49634.46008865711
deep-egs_pbinary_2,p25,2049,49386.28774742485
deep-egs_pbinary_2,p25,2050,49139.35632325522
deep-egs_pbinary_2,p26,2010,69553.69992
deep-egs_pbinary_2,p26,2011,69553.69992
deep-egs_pbinary_2,p26,2012,69553.69992
deep-egs_pbinary_2,p26,2013,69553.69992
deep-egs_pbinary_2,p26,2014,69553.69992
deep-egs_pbinary_2,p26,2015,69553.69992
deep-egs_pbinary_2,p26,2016,69553.69992
deep-egs_pbinary_2,p26,2017,69205.9314204
deep-egs_pbinary_2,p26,2018,68859.901763298
deep-egs_pbinary_2,p26,2019,68515.6022544815
deep-egs_pbinary_2,p26,2020,68173.02426929174
deep-egs_pbinary_2,p26,2021,67832.1591135162
deep-egs_pbinary_2,p26,2022,67492.9983016035
deep-egs_pbinary_2,p26,2023,67155.53334800225
deep-egs_pbinary_2,p26,2024,66819.75569760737
deep-egs_pbinary_2,p26,2025,66485.65686486743
deep-egs_pbinary_2,p26,2026,66153.22857289219
deep-egs_pbinary_2,p26,2027,65822.46247523763
deep-egs_pbinary_2,p26,2028,65493.350155906075
deep-egs_pbinary_2,p26,2029,65165.88340756092
deep-egs_pbinary_2,p26,2030,64840.05395331189
deep-egs_pbinary_2,p26,2031,64515.85372492979
deep-egs_pbinary_2,p26,2032,64193.274445524316
deep-egs_pbinary_2,p26,2033,63872.30804686628
deep-egs_pbinary_2,p26,2034,63552.9465302802
deep-egs_pbinary_2,p26,2035,63235.1818275369
deep-egs_pbinary_2,p26,2036,62919.00587040716
deep-egs_pbinary_2,p26,2037,62604.4108688766
deep-egs_pbinary_2,p26,2038,62291.388824269736
deep-egs_pbinary_2,p26,2039,61979.93187701847
deep-egs_pbinary_2,p26,2040,61670.03223710841
deep-egs_pbinary_2,p26,2041,61361.68204497148
deep-egs_pbinary_2,p26,2042,61054.87364970067
deep-egs_pbinary_2,p26,2043,60749.59926128159
deep-egs_pbinary_2,p26,2044,60445.851298360954
deep-egs_pbinary_2,p26,2045,60143.622040478076
deep-egs_pbinary_2,p26,2046,59842.903906279666
deep-egs_pbinary_2,p26,2047,59543.68938396611
deep-egs_pbinary_2,p26,2048,59245.970961737854
deep-egs_pbinary_2,p26,2049,58949.74105824157
deep-egs_pbinary_2,p26,2050,58654.99237033878
deep-egs_pbinary_2,p27,2010,58269.95974
deep-egs_pbinary_2,p27,2011,58269.95974
deep-egs_pbinary_2,p27,2012,58269.95974
deep-egs_pbinary_2,p27,2013,58269.95974
deep-egs_pbinary_2,p27,2014,58269.95974
deep-egs_pbinary_2,p27,2015,58269.95974
deep-egs_pbinary_2,p27,2016,58269.95974
deep-egs_pbinary_2,p27,2017,57978.6099413
deep-egs_pbinary_2,p27,2018,57688.7168915935
deep-egs_pbinary_2,p27,2019,57400.27330713553
deep-egs_pbinary_2,p27,2020,57113.27196245109
deep-egs_pbinary_2,p27,2021,56827.7055737952
deep-egs_pbinary_2,p27,2022,56543.567032232786
deep-egs_pbinary_2,p27,2023,56260.84922882875
deep-egs_pbinary_2,p27,2024,55979.544996378056
deep-egs_pbinary_2,p27,2025,55699.647225945584
deep-egs_pbinary_2,p27,2026,55421.148983406165
deep-egs_pbinary_2,p27,2027,55144.0432763646
deep-egs_pbinary_2,p27,2028,54868.323054155786
deep-egs_pbinary_2,p27,2029,54593.98144092446
deep-egs_pbinary_2,p27,2030,54321.011502545414
deep-egs_pbinary_2,p27,2031,54049.40647970331
deep-egs_pbinary_2,p27,2032,53779.15943827295
deep-egs_pbinary_2,p27,2033,53510.263618938996
deep-egs_pbinary_2,p27,2034,53242.71232065608
deep-egs_pbinary_2,p27,2035,52976.49878410889
deep-egs_pbinary_2,p27,2036,52711.61624998207
deep-egs_pbinary_2,p27,2037,52448.058192040146
deep-egs_pbinary_2,p27,2038,52185.81790923774
deep-egs_pbinary_2,p27,2039,51924.8888170694
deep-egs_pbinary_2,p27,2040,51665.26438929964
deep-egs_pbinary_2,p27,2041,51406.93804142302
deep-egs_pbinary_2,p27,2042,51149.90336374394
deep-egs_pbinary_2,p27,2043,50894.15383002693
deep-egs_pbinary_2,p27,2044,50639.68308884638
deep-egs_pbinary_2,p27,2045,50386.484672236744
deep-egs_pbinary_2,p27,2046,50134.55222877243
deep-egs_pbinary_2,p27,2047,49883.87946529776
deep-egs_pbinary_2,p27,2048,49634.46008865711
deep-egs_pbinary_2,p27,2049,49386.28774742485
deep-egs_pbinary_2,p27,2050,49139.35632325522
deep-egs_pbinary_2,p28,2010,58269.95974
deep-egs_pbinary_2,p28,2011,58269.95974
deep-egs_pbinary_2,p28,2012,58269.95974
deep-egs_pbinary_2,p28,2013,58269.95974
deep-egs_pbinary_2,p28,2014,58269.95974
deep-egs_pbinary_2,p28,2015,58269.95974
deep-egs_pbinary_2,p28,2016,58269.95974
deep-egs_pbinary_2,p28,2017,57978.6099413
deep-egs_pbinary_2,p28,2018,57688.7168915935
deep-egs_pbinary_2,p28,2019,57400.27330713553
deep-egs_pbinary_2,p28,2020,57113.27196245109
deep-egs_pbinary_2,p28,2021,56827.7055737952
deep-egs_pbinary_2,p28,2022,56543.567032232786
deep-egs_pbinary_2,p28,2023,56260.84922882875
deep-egs_pbinary_2,p28,2024,55979.544996378056
deep-egs_pbinary_2,p28,2025,55699.647225945584
deep-egs_pbinary_2,p28,2026,55421.148983406165
deep-egs_pbinary_2,p28,2027,55144.0432763646
deep-egs_pbinary_2,p28,2028,54868.323054155786
deep-egs_pbinary_2,p28,2029,54593.98144092446
deep-egs_pbinary_2,p28,2030,54321.011502545414
deep-egs_pbinary_2,p28,2031,54049.40647970331
deep-egs_pbinary_2,p28,2032,53779.15943827295
deep-egs_pbinary_2,p28,2033,53510.263618938996
deep-egs_pbinary_2,p28,2034,53242.71232065608
deep-egs_pbinary_2,p28,2035,52976.49878410889
deep-egs_pbinary_2,p28,2036,52711.61624998207
deep-egs_pbinary_2,p28,2037,52448.058192040146
deep-egs_pbinary_2,p28,2038,52185.81790923774
deep-egs_pbinary_2,p28,2039,51924.8888170694
deep-egs_pbinary_2,p28,2040,51665.26438929964
deep-egs_pbinary_2,p28,2041,51406.93804142302
deep-egs_pbinary_2,p28,2042,51149.90336374394
deep-egs_pbinary_2,p28,2043,50894.15383002693
deep-egs_pbinary_2,p28,2044,50639.68308884638
deep-egs_pbinary_2,p28,2045,50386.484672236744
deep-egs_pbinary_2,p28,2046,50134.55222877243
deep-egs_pbinary_2,p28,2047,49883.87946529776
deep-egs_pbinary_2,p28,2048,49634.46008865711
deep-egs_pbinary_2,p28,2049,49386.28774742485
deep-egs_pbinary_2,p28,2050,49139.35632325522
deep-egs_pbinary_2,p29,2010,58269.95974
deep-egs_pbinary_2,p29,2011,58269.95974
deep-egs_pbinary_2,p29,2012,58269.95974
deep-egs_pbinary_2,p29,2013,58269.95974
deep-egs_pbinary_2,p29,2014,58269.95974
deep-egs_pbinary_2,p29,2015,58269.95974
deep-egs_pbinary_2,p29,2016,58269.95974
deep-egs_pbinary_2,p29,2017,57978.6099413
deep-egs_pbinary_2,p29,2018,57688.7168915935
deep-egs_pbinary_2,p29,2019,57400.27330713553
deep-egs_pbinary_2,p29,2020,57113.27196245109
deep-egs_pbinary_2,p29,2021,56827.7055737952
deep-egs_pbinary_2,p29,2022,56543.567032232786
deep-egs_pbinary_2,p29,2023,56260.84922882875
deep-egs_pbinary_2,p29,2024,55979.544996378056
deep-egs_pbinary_2,p29,2025,55699.647225945584
deep-egs_pbinary_2,p29,2026,55421.148983406165
deep-egs_pbinary_2,p29,2027,55144.0432763646
deep-egs_pbinary_2,p29,2028,54868.323054155786
deep-egs_pbinary_2,p29,2029,54593.98144092446
deep-egs_pbinary_2,p29,2030,54321.011502545414
deep-egs_pbinary_2,p29,2031,54049.40647970331
deep-egs_pbinary_2,p29,2032,53779.15943827295
deep-egs_pbinary_2,p29,2033,53510.263618938996
deep-egs_pbinary_2,p29,2034,53242.71232065608
deep-egs_pbinary_2,p29,2035,52976.49878410889
deep-egs_pbinary_2,p29,2036,52711.61624998207
deep-egs_pbinary_2,p29,2037,52448.058192040146
deep-egs_pbinary_2,p29,2038,52185.81790923774
deep-egs_pbinary_2,p29,2039,51924.8888170694
deep-egs_pbinary_2,p29,2040,51665.26438929964
deep-egs_pbinary_2,p29,2041,51406.93804142302
deep-egs_pbinary_2,p29,2042,51149.90336374394
deep-egs_pbinary_2,p29,2043,50894.15383002693
deep-egs_pbinary_2,p29,2044,50639.68308884638
deep-egs_pbinary_2,p29,2045,50386.484672236744
deep-egs_pbinary_2,p29,2046,50134.55222877243
deep-egs_pbinary_2,p29,2047,49883.87946529776
deep-egs_pbinary_2,p29,2048,49634.46008865711
deep-egs_pbinary_2,p29,2049,49386.28774742485
deep-egs_pbinary_2,p29,2050,49139.35632325522
deep-egs_pbinary_2,p3,2010,69553.69992
deep-egs_pbinary_2,p3,2011,69553.69992
deep-egs_pbinary_2,p3,2012,69553.69992
deep-egs_pbinary_2,p3,2013,69553.69992
deep-egs_pbinary_2,p3,2014,69553.69992
deep-egs_pbinary_2,p3,2015,69553.69992
deep-egs_pbinary_2,p3,2016,69553.69992
deep-egs_pbinary_2,p3,2017,69205.9314204
deep-egs_pbinary_2,p3,2018,68859.901763298
deep-egs_pbinary_2,p3,2019,68515.6022544815
deep-egs_pbinary_2,p3,2020,68173.02426929174
deep-egs_pbinary_2,p3,2021,67832.1591135162
deep-egs_pbinary_2,p3,2022,67492.9983016035
deep-egs_pbinary_2,p3,2023,67155.53334800225
deep-egs_pbinary_2,p3,2024,66819.75569760737
deep-egs_pbinary_2,p3,2025,66485.65686486743
deep-egs_pbinary_2,p3,2026,66153.22857289219
deep-egs_pbinary_2,p3,2027,65822.46247523763
deep-egs_pbinary_2,p3,2028,65493.350155906075
deep-egs_pbinary_2,p3,2029,65165.88340756092
deep-egs_pbinary_2,p3,2030,64840.05395331189
deep-egs_pbinary_2,p3,2031,64515.85372492979
deep-egs_pbinary_2,p3,2032,64193.274445524316
deep-egs_pbinary_2,p3,2033,63872.30804686628
deep-egs_pbinary_2,p3,2034,63552.9465302802
deep-egs_pbinary_2,p3,2035,63235.1818275369
deep-egs_pbinary_2,p3,2036,62919.00587040716
deep-egs_pbinary_2,p3,2037,62604.4108688766
deep-egs_pbinary_2,p3,2038,62291.388824269736
deep-egs_pbinary_2,p3,2039,61979.93187701847
deep-egs_pbinary_2,p3,2040,61670.03223710841
deep-egs_pbinary_2,p3,2041,61361.68204497148
deep-egs_pbinary_2,p3,2042,61054.87364970067
deep-egs_pbinary_2,p3,2043,60749.59926128159
deep-egs_pbinary_2,p3,2044,60445.851298360954
deep-egs_pbinary_2,p3,2045,60143.622040478076
deep-egs_pbinary_2,p3,2046,59842.903906279666
deep-egs_pbinary_2,p3,2047,59543.68938396611
deep-egs_pbinary_2,p3,2048,59245.970961737854
deep-egs_pbinary_2,p3,2049,58949.74105824157
deep-egs_pbinary_2,p3,2050,58654.99237033878
deep-egs_pbinary_2,p30,2010,58269.95974
deep-egs_pbinary_2,p30,2011,58269.95974
deep-egs_pbinary_2,p30,2012,58269.95974
deep-egs_pbinary_2,p30,2013,58269.95974
deep-egs_pbinary_2,p30,2014,58269.95974
deep-egs_pbinary_2,p30,2015,58269.95974
deep-egs_pbinary_2,p30,2016,58269.95974
deep-egs_pbinary_2,p30,2017,57978.6099413
deep-egs_pbinary_2,p30,2018,57688.7168915935
deep-egs_pbinary_2,p30,2019,57400.27330713553
deep-egs_pbinary_2,p30,2020,57113.27196245109
deep-egs_pbinary_2,p30,2021,56827.7055737952
deep-egs_pbinary_2,p30,2022,56543.567032232786
deep-egs_pbinary_2,p30,2023,56260.84922882875
deep-egs_pbinary_2,p30,2024,55979.544996378056
deep-egs_pbinary_2,p30,2025,55699.647225945584
deep-egs_pbinary_2,p30,2026,55421.148983406165
deep-egs_pbinary_2,p30,2027,55144.0432763646
deep-egs_pbinary_2,p30,2028,54868.323054155786
deep-egs_pbinary_2,p30,2029,54593.98144092446
deep-egs_pbinary_2,p30,2030,54321.011502545414
deep-egs_pbinary_2,p30,2031,54049.40647970331
deep-egs_pbinary_2,p30,2032,53779.15943827295
deep-egs_pbinary_2,p30,2033,53510.263618938996
deep-egs_pbinary_2,p30,2034,53242.71232065608
deep-egs_pbinary_2,p30,2035,52976.49878410889
deep-egs_pbinary_2,p30,2036,52711.61624998207
deep-egs_pbinary_2,p30,2037,52448.058192040146
deep-egs_pbinary_2,p30,2038,52185.81790923774
deep-egs_pbinary_2,p30,2039,51924.8888170694
deep-egs_pbinary_2,p30,2040,51665.26438929964
deep-egs_pbinary_2,p30,2041,51406.93804142302
deep-egs_pbinary_2,p30,2042,51149.90336374394
deep-egs_pbinary_2,p30,2043,50894.15383002693
deep-egs_pbinary_2,p30,2044,50639.68308884638
deep-egs_pbinary_2,p30,2045,50386.484672236744
deep-egs_pbinary_2,p30,2046,50134.55222877243
deep-egs_pbinary_2,p30,2047,49883.87946529776
deep-egs_pbinary_2,p30,2048,49634.46008865711
deep-egs_pbinary_2,p30,2049,49386.28774742485
deep-egs_pbinary_2,p30,2050,49139.35632325522
deep-egs_pbinary_2,p31,2010,48246.34412
deep-egs_pbinary_2,p31,2011,48246.34412
deep-egs_pbinary_2,p31,2012,48246.34412
deep-egs_pbinary_2,p31,2013,48246.34412
deep-egs_pbinary_2,p31,2014,48246.34412
deep-egs_pbinary_2,p31,2015,48246.34412
deep-egs_pbinary_2,p31,2016,48246.34412
deep-egs_pbinary_2,p31,2017,48005.1123994
deep-egs_pbinary_2,p31,2018,47765.086837403
deep-egs_pbinary_2,p31,2019,47526.26140321599
deep-egs_pbinary_2,p31,2020,47288.63011429228
deep-egs_pbinary_2,p31,2021,47052.18693983889
deep-egs_pbinary_2,p31,2022,46816.9259938018
deep-egs_pbinary_2,p31,2023,46582.84139012705
deep-egs_pbinary_2,p31,2024,46349.927194514305
deep-egs_pbinary_2,p31,2025,46118.17752090958
deep-egs_pbinary_2,p31,2026,45887.58662799794
deep-egs_pbinary_2,p31,2027,45658.14872621807
