sc_point_gid,array_cable_CAPEX,export_cable_CAPEX
10040852,351020.8437,733771.9093
10040887,332594.5183,485972.6463
10040888,335210.4903,553392.686
10040889,338548.0773,608579.7143
10040890,342313.4972,657270.3882
10040891,347070.2537,704647.2683
10040892,352641.6058,748284.5712
10040923,333113.2823,508315.3528
10040924,335948.272,567811.0592
10040925,339079.2632,625544.4347
10040926,343022.4742,673315.2308
10040927,347193.049,711122.243
10040928,351753.1595,743065.244
10040963,333466.2675,532621.5358
10040964,336155.2793,585050.7545
10040965,339042.5102,629907.4362
10040966,342293.6592,668000.167
10040967,345646.9187,699012.0867
10040968,348189.7273,721078.1788
10040969,350202.2555,745912.9032
10041006,333451.1332,533804.999
10041007,335761.1027,579342.4978
10041008,338092.6067,618264.8672
10041009,340197.3813,647061.2508
10041010,341155.7398,672830.4795
10041011,339826.2988,703570.8317
10041012,339565.1112,737086.2942
10041053,332913.708,521716.6553
10041054,334520.3022,559951.0218
10041055,336234.7445,588628.4555
10041056,336952.0508,621868.8313
10041057,336728.5053,660250.4177
10041058,336875.8602,700523.1553
10041059,337422.4463,735213.8482
10041060,338336.3843,754153.979
10041096,332949.411,526035.129
10041097,333605.1873,569644.9765
10041098,334193.9435,617346.0367
10041099,334620.3618,661708.7107
10041100,335111.7275,686218.6593
10041101,335696.3393,708528.9798
10041102,336637.5875,730948.6547
10041103,337962.343,753419.6423
10041141,332552.2102,606978.0068
10041142,332984.106,631499.8823
10041143,333773.2472,658033.7378
10041144,334475.5165,682952.6988
10041145,335080.4427,709047.9355
10041146,336005.4442,735146.9423
10041186,332665.1452,630488.1875
10041187,333209.9357,660529.9282
10041188,333929.7632,690029.2152
10041189,334449.9187,716638.3635
10041190,334961.2367,738467.1987
10041231,332761.067,669664.1492
10041232,333172.8378,690111.324
10041233,333631.0485,715991.7182
10041234,333770.5343,745417.8132
10041283,332369.5165,741315.3422
10041292,340441.9097,761466.3793
10041303,494633.487,756120.2102
10041304,542011.3887,745866.5778
10041305,558313.719,741626.63
10041306,558612.9753,743769.7817
10041307,551428.5173,752107.2575
10041359,337150.2032,750235.1717
10041360,336668.4917,733011.3498
10041361,335945.3093,719965.5212
10041362,335241.2153,712422.5365
10041363,334588.1173,711235.9808
10041364,334622.2408,712092.6978
10041365,334809.907,714820.9902
10041366,335335.2953,704307.995
10041367,336279.8045,699469.2367
10041368,338148.6028,702388.8888
10041369,341466.2933,712769.3653
10041370,345815.5642,727939.953
10041372,381990.3497,750639.2265
10041373,433906.9833,726754.7215
10041374,510377.9637,707495.2337
10041375,543059.2727,694505.2988
10041376,553177.7573,689083.8933
10041377,542755.4032,691828.0133
10041378,533283.8487,702431.2423
10041379,550182.411,719789.4195
10041433,334364.3818,759064.5707
10041434,333886.6208,729882.4492
10041435,333523.7023,703704.1682
10041443,333369.2952,641877.188
10041444,334821.8527,645699.321
10041445,336997.2173,658657.6322
10041446,340016.5325,677949.6088
10041447,347392.5268,703484.4207
10041448,381006.7257,708234.6292
10041449,422640.1905,678656.5013
10041450,489082.9308,654206.168
10041451,523330.1778,637348.8182
10041452,517615.7653,630220.3047
10041453,509768.3348,633835.613
10041454,503943.4318,647670.632
10041455,526675.471,669892.3323
10041456,550520.8002,680410.685
10041528,334870.0932,598682.1417
10041529,337806.9012,623921.9005
10041530,354436.9228,656128.7267
10041531,428827.6655,664611.5588
10041532,455447.647,627647.9495
10041533,487112.69,596048.3012
10041534,495745.8065,573568.079
10041535,456936.3112,563869.7945
10041536,460844.5852,568803.6142
10041537,465418.6327,587404.597
10041538,490456.1495,611174.1298
10041539,536917.4115,622302.0307
10041540,557508.5648,643360.3747
10041621,333945.2867,532640.6062
10041622,342917.6133,566424.1765
10041623,365331.3962,607409.8755
10041624,414797.874,621295.6247
10041625,427607.5828,574961.5458
10041626,381538.361,533448.3813
10041627,391815.8608,502532.9358
10041628,390637.2895,488732.0065
10041629,394273.1498,495790.4915
10041630,417704.653,521737.135
10041631,463871.0488,542613.8767
10041632,507263.13,557862.8513
10041633,540872.9893,585947.6663
10041634,560604.3517,622349.2992
10041713,347719.6517,550044.7195
10041714,363077.5857,580728.1207
10041715,352320.5788,523417.022
10041716,348964.5678,468427.136
10041717,350714.6242,424342.6607
10041718,359135.574,403379.8768
10041719,365297.6233,414217.6225
10041720,385746.4272,452103.6322
10041721,432718.1277,465112.5677
10041722,489504.8455,486994.2053
10041723,541724.8115,525492.2738
10041805,336025.8922,527958.3857
10041806,341568.6842,477496.033
10041807,343756.5995,406632.9628
10041808,346323.1668,341630.2332
10041809,348579.5562,306320.048
10041810,353938.0095,325120.1105
10041811,373307.5395,378166.8858
10041812,428012.6138,377549.297
10041813,475421.4255,411079.587
10041814,528764.7795,465216.414
10041815,548299.9603,526329.4167
10041816,554258.0115,586151.9035
10041817,554857.467,636793.3215
10041893,336361.8575,445244.1613
10041894,339404.111,358291.8102
10041900,414122.2728,336210.3868
10041901,468535.8558,412569.9328
10041902,509982.6687,481496.4197
10041903,538430.586,543616.4195
10041904,547307.1137,604078.9585
10041905,555613.1013,660686.4843
10041906,559834.832,712824.0067
10041981,334954.2835,344307.2777
10041988,404477.5638,356429.817
10041989,434168.7233,434802.915
10041990,462913.134,510358.7265
10041991,507805.9402,579672.9712
10041992,539056.0007,639151.4832
10041993,551094.2392,692514.973
10042076,365160.2645,313296.2968
10042077,389068.5435,402683.3178
10042078,414295.6125,481304.5478
10042079,466460.6418,552248.5588
10042080,509948.3493,617003.8913
10042081,533753.0003,675501.7793
10042082,554091.4445,728261.1635
10042176,349598.6102,369144.1245
10042177,373173.9258,457361.9198
10042178,409892.0195,535478.8285
10042179,433941.1932,604626.3008
10042180,470120.697,666040.2318
10042181,519011.0925,720819.3947
10042192,343711.7032,763252.378
10042278,340434.888,364638.9445
10042279,343292.2512,454169.1227
10042280,363331.569,533187.1615
10042281,382417.1515,602964.916
10042282,401425.0255,664786.6527
10042283,435662.424,719843.552
10042291,368236.8152,746616.8655
10042292,361962.4892,736815.4817
10042293,352263.9153,733336.8773
10042294,343705.3527,723691.0357
10042295,340478.5133,714890.7318
10042296,336685.2023,713203.185
10042297,334375.882,718731.9213
10042380,337271.9593,395824.162
10042381,338571.1588,474580.2773
10042382,340586.9893,547253.8662
10042383,345482.8223,613153.0635
10042384,347161.9825,672442.838
10042385,359489.1598,725769.8858
10042391,374969.8437,739827.4678
10042392,369681.245,715765.592
10042393,362940.6287,696722.7265
10042394,348366.8048,684279.613
10042395,338474.8325,679809.378
10042396,335321.7623,670879.0277
10042397,334924.265,659516.1268
10042482,335840.5988,510103.9317
10042483,336816.3705,572974.7345
10042484,336782.1492,629541.8468
10042485,337585.7283,680264.361
10042486,341270.0055,727623.1833
10042497,373884.5795,729101.6507
10042498,365617.0277,696218.9097
10042499,355672.405,666242.7232
10042500,353149.6208,641883.5292
10042501,343936.8668,625681.6147
10042502,334596.6023,619767.597
10042576,335029.3093,535681.4327
10042577,335299.1158,597122.8275
10042578,335009.4782,653180.4552
10042579,334847.1492,705040.9907
10042580,336245.4958,742460.3122
10042581,339042.2263,749754.125
10042582,340332.1658,762711.5792
10042594,369593.8967,730820.4158
10042595,359693.0765,690913.585
10042596,350361.598,651026.5805
10042597,344002.0052,613618.273
10042598,340799.2575,581850.4152
10042599,337631.1155,560126.9692
10042662,333157.3155,499824.6162
10042663,332993.5493,568282.9427
10042668,334399.836,715828.226
10042669,336335.3038,725536.9543
10042670,338146.139,729878.238
10042671,344757.1503,732694.1578
10042672,391810.1765,741998.353
10042683,361716.9105,742963.8782
10042684,349405.1148,699197.2993
10042685,339300.3553,653316.001
10042686,336174.3842,605897.4453
10042687,335266.1652,558964.9737
10042749,334949.2123,675946.2507
10042750,339994.6528,679573.1668
10042751,349021.2428,691461.638
10042752,396225.4777,710317.7277
10042753,406209.3528,734397.1797
10042754,409270.6628,754792.7707
10042761,358296.06,756392.4518
10042762,348406.3112,718922.3613
10042763,340870.3957,670078.0592
10042764,334448.0437,617516.4628
10042827,335815.0127,620237.5917
10042828,343274.169,635829.1575
10042829,379794.9565,660036.4218
10042830,389618.9203,690136.0002
10042831,388451.7655,705426.6705
10042832,385474.1615,720794.2657
10042833,381541.5837,736001.7325
10042834,376450.6753,749451.2443
10042835,370599.2767,750090.3025
10042836,364054.8052,750154.0197
10042837,357071.9538,737729.8845
10042838,348431.3672,713774.5707
10042839,343091.6635,685228.9102
10042840,336542.2162,644061.0675
10042904,341988.3767,574820.7958
10042905,361001.791,606532.4645
10042906,380381.7553,635614.9727
10042907,378175.184,650850.2567
10042908,374538.4525,668559.9033
10042909,370337.0842,685289.0887
10042910,365869.0032,699033.1853
10042911,361259.9667,698516.66
10042912,356260.9922,699830.7255
10042913,350340.674,687057.7548
10042914,338734.7342,668057.9108
10042915,335299.9642,634762.2245
10042980,341131.4728,551187.4175
10042981,360792.8647,571896.6972
10042982,371136.9415,590143.5323
10042983,367691.1303,610053.0553
10042984,363198.8603,628659.5968
10042985,358412.6812,642303.8018
10042986,353238.0807,640803.3693
10042987,348529.0843,643648.4405
10042988,344487.5665,630012.7122
10042989,337342.3447,611658.171
10043053,340615.4345,500131.9407
10043054,359438.1963,521948.7162
10043055,361656.8383,544136.4868
10043056,357298.2247,564437.846
10043057,352640.8525,578149.3227
10043058,345757.7937,575803.4412
10043059,341545.7772,579609.7815
10043060,340079.2842,565594.2943
10043061,335570.1048,546739.0198
10043122,343286.339,445341.5215
10043123,352831.6865,470082.1177
10043124,349457.9833,491446.4633
10043125,342756.7815,505654.8258
10043126,338170.7507,502230.7353
10043127,336204.4398,506906.1257
10043128,335169.1853,492753.7308
10009159,472498.0583,698889.6773
10009161,465085.5077,826307.566
10009162,450110.8602,810444.2567
10009163,500142.4408,771828.7618
10009164,441003.1885,749821.84
10009166,367754.1318,664647.6668
10009168,463358.6643,797915.216
10009169,485148.8628,779729.206
10009170,525395.7955,747927.3902
10009173,463631.7093,635471.6437
10009175,555769.1752,719898.2675
10009176,510692.4428,714221.1212
10009177,491442.128,706974.5722
10009178,452411.0678,700336.5877
10009179,352930.0877,695567.0522
10009180,377054.2917,667604.1417
10009181,404439.9237,615193.3323
10009183,497920.7595,681100.899
10009184,472943.864,661028.4238
10009185,484794.7873,644045.3363
10009186,404104.5265,638473.768
10009187,369624.8457,636802.1885
10009191,538661.3203,718102.8612
10009192,518347.6675,668530.0553
10009193,540888.1732,662186.1757
10009194,522767.704,628793.6405
10009195,536247.9062,593607.4868
10009196,482420.136,573172.5475
10009197,421667.1065,576957.5232
10009198,505835.9505,584661.9607
10009200,504822.6062,729388.764
10009201,491991.811,698873.9592
10009202,521537.7528,653157.3165
10009203,542740.6317,648362.8502
10009204,516630.5225,574473.6022
10009205,394825.31,499461.1607
10009206,497470.2037,505731.2542
10009208,480275.7412,713588.9143
10009209,471269.3032,668487.7835
10009210,538814.2062,646128.5845
10009213,520941.6677,443078.3433
10009214,432768.2942,431005.265
10009215,412979.3367,415101.5358
10009216,483878.5608,420045.0527
10009218,513373.4567,728169.861
10009219,483167.2735,691686.6757
10009220,497983.4915,643031.1072
10009221,493975.251,558254.9895
10009222,505129.6245,528832.0215
10009224,482706.5097,387458.1118
10009225,436546.924,345933.4482
10009226,512728.4445,332439.4227
10009229,531660.6893,721661.3367
10009230,496709.0135,674945.1193
10009231,487197.7082,623105.5693
10009232,512948.0642,531611.7568
10009233,524836.6895,505022.6068
10009234,518818.5722,413637.567
10009235,450151.0395,317219.4947
10009238,466325.4358,307285.0352
10009240,520412.132,717144.6967
10009241,472671.9013,665896.6288
10009242,474074.7803,616666.4535
10009244,524208.6098,424104.55
10009245,490243.0005,372852.4597
10009252,489096.341,710136.3247
10009253,491214.689,665091.3168
10009254,483394.4693,619678.7802
10009255,555195.4243,505560.004
10009256,525595.419,449409.7482
10009257,395326.6123,365996.6645
10009264,548807.1542,716516.0715
10009265,533481.9242,662926.8708
10009266,511832.0438,631891.778
10009267,558382.0368,513228.6265
10009268,552444.7273,470456.3362
10009269,451800.1493,396265.2968
10009270,349637.6013,318913.2077
10009275,487745.9905,627716.4718
10009276,559176.331,537389.614
10009277,548693.3523,504971.7637
10009278,480667.8388,449946.4235
10009279,354581.0367,396096.2395
10009280,404947.2503,366038.0588
10009282,526425.505,572890.3558
10009284,535164.0547,512601.3807
10009285,473067.5517,496837.0177
10009286,411755.5183,472190.2148
10009287,497537.71,450494.5175
10009289,532829.773,510058.8627
10009290,528529.2507,446493.4082
10009291,532086.2693,434993.5552
10009292,420994.1347,436687.9278
10009293,394709.4118,445006.4585
10009294,497464.7915,434429.6357
10009297,523704.6405,434982.5252
10009298,546576.0348,382377.6352
10009299,505425.3022,346010.0852
10009300,358195.4512,343919.4583
10009301,368318.6242,356572.598
10009302,488534.099,347337.0705
10009305,537468.4318,354782.2068
10009306,522646.4848,305519.1927
10009313,513054.2913,314558.1577
10009348,518959.1138,436566.2057
10009349,522322.5338,359582.1765
10009358,555085.588,531427.1948
10009359,532889.4533,474884.953
10009360,509214.7092,406736.832
10009361,435140.9138,346339.0322
10009362,388828.2295,308097.8338
10009364,443656.8638,320455.3123
10009365,458339.3813,328801.4867
10009367,552710.7483,550826.131
10009368,534048.786,507348.0057
10009369,508968.9682,446432.2295
10009370,473791.5537,374138.355
10009376,558608.1327,525116.154
10009377,540989.4362,465295.1903
10009378,509545.8057,398856.314
10009379,458100.8713,328003.3015
10009384,537003.5843,413070.6558
10009385,491415.451,345238.0235
10009391,523497.94,411962.7587
10009392,450231.894,322405.9298
10009395,491340.6883,430620.1622
10009396,418305.7647,344248.6813
10009399,517237.0565,599352.0568
10009400,489912.9748,534599.5347
10009401,463961.5858,461279.7077
10009402,402539.7943,376225.1855
10009405,549575.2845,770995.2683
10009406,545585.9333,727008.2368
10009407,498286.494,676564.511
10009408,470119.552,618025.8903
10009409,460290.228,550704.6862
10009410,451915.4715,474871.0238
10009411,407798.4783,388964.5537
10009414,542350.815,765463.0173
10009415,530301.9592,724324.3688
10009416,486307.4397,674997.1687
10009417,446091.7113,618399.8292
10009418,460100.3282,553771.8332
10009419,456991.7863,480417.6167
10009420,422514.0853,396064.5778
10009423,552044.5177,687198.6722
10009424,483714.0992,652122.7685
10009425,442645.7463,594422.0625
10009426,466582.1857,530983.9217
10009427,464541.9825,462610.6602
10009428,436131.2538,391520.6348
10009429,380942.305,317058.6078
10009431,555629.3882,669265.1793
10009432,494290.033,631406.5292
10009433,442990.8405,570160.0858
10009434,475950.1655,499388.257
10009435,468260.6118,422129.6155
10009436,442082.211,337518.857
10009439,489622.802,620815.683
10009440,455650.4437,558614.7077
10009441,483687.5192,482944.666
10009442,470755.5533,397695.3507
10009446,506822.158,614667.6453
10009447,482415.1095,553915.8207
10009448,492192.5928,481995.4557
10009449,466790.1935,400996.923
10009450,436102.584,321097.3202
10009451,557357.8408,595684.1607
10009452,531609.2138,578841.0108
10009453,519530.1795,523009.5233
10009454,500978.0355,452732.1538
10009455,454447.7863,372704.7585
10009457,560604.4,583771.9605
10009458,551206.4013,546092.1348
10009459,545518.964,472176.2262
10009460,501735.022,410715.2357
10009461,446172.5162,330690.9915
10009463,557119.9775,461010.8493
10009464,542773.76,421251.942
10009465,497220.623,347012.1003
10009467,557965.0072,526149.6305
10009468,525690.3675,397464.4353
10009471,556833.6255,514199.962
