sc_point_gid,latitude,longitude,places_fmv_all_rev
52927,37.173,-108.037,17259.102
39992,40.259,-110.798,10600.365
36191,41.208,-111.17,9009.614
41899,39.879,-109.698,5145.8657
26338,44.09,-107.724,10325.388
32083,43.013,-100.726,1064.9961
35424,41.288,-112.227,10723.868
59794,35.697,-104.13,2418.942
53691,37.027,-107.459,15246.696
35508,42.158,-99.919,626.1829
30890,42.83,-108.692,22949.883
61316,35.322,-103.818,3868.4104
65491,34.2,-104.355,2089.8213
31269,42.72,-108.82,7487.1934
43607,39.532,-82.784,14056.784
48743,38.191,-108.785,1724.9932
39685,41.074,-100.29,1957.0895
43987,39.435,-82.804,9150.548
57955,36.443,-95.921,14422.35
53309,37.101,-107.748,15614.428
45701,38.939,-109.216,8531.582
68903,33.241,-105.286,4284.532
39613,40.371,-110.678,11565.195
40378,40.251,-109.923,12616.744
49690,37.941,-82.681,2885.8635
39999,40.362,-109.802,13650.539
40369,40.117,-111.202,19289.074
41519,39.976,-109.719,5805.815
47436,38.115,-78.977,71295.43
35810,41.288,-111.337,10517.428
69655,32.963,-106.29,24313.436
66250,33.994,-104.462,2654.7168
51406,37.55,-108.244,28363.482
46909,39.236,-99.602,3295.898
43420,39.506,-109.475,3773.324
22544,45.127,-106.989,3844.5098
42725,40.294,-100.237,4657.5366
69281,33.123,-105.531,7448.5957
40368,40.101,-111.343,12142.995
30511,42.939,-108.563,7099.738
39305,41.171,-100.296,1786.0488
19889,45.86,-106.334,3788.1836
69251,32.765,-109.382,2331.7544
29804,43.601,-100.62,2012.8966
36562,40.966,-112.439,30.957182
47808,38.154,-80.099,6908.625
28994,43.364,-108.194,5087.294
38108,40.967,-108.612,1512.115
50645,37.731,-108.417,6755.203
18386,46.406,-103.714,2610.9392
19532,46.159,-102.727,1414.5309
54074,36.965,-107.035,19987.648
39281,41.022,-103.788,1031.9729
37382,41.516,-103.702,1512.9738
27097,43.884,-107.838,7775.8325
60936,35.42,-103.829,2727.0518
46528,39.33,-99.749,3183.73
18769,46.332,-103.225,2055.4329
62077,35.133,-103.663,6579.4424
73796,31.365,-111.047,8630.457
54457,36.901,-106.611,13625.288
69656,32.973,-106.162,8548.247
39247,40.664,-108.697,1405.6482
48581,37.737,-78.37,14055.311
24441,44.609,-107.36,5013.034
46999,38.98,-86.874,7320.808
36606,41.564,-106.069,4988.7275
49723,37.412,-78.176,13632.084
25624,44.672,-100.702,2684.2632
47222,38.565,-108.999,4189.0854
30132,43.049,-108.434,33118.324
39986,40.166,-111.65,201827.28
38507,41.09,-105.846,5815.047
35499,42.116,-101.251,714.2129
50794,38.05,-87.701,22201.416
55985,36.593,-105.468,6627.9443
40039,40.811,-104.054,1052.5076
37349,41.174,-108.506,2974.651
60175,35.608,-103.985,2197.401
47290,39.142,-99.455,2615.2786
41139,40.072,-109.739,6301.873
70769,32.344,-109.564,3017.1099
69658,32.994,-105.905,14323
45321,39.036,-109.235,11517.9375
35803,41.175,-112.346,923.9905
43105,40.196,-100.231,2986.1606
39612,40.356,-110.821,8492.402
48439,38.875,-98.173,2429.9778
39991,40.244,-110.94,12106.189
38522,41.225,-103.667,1901.0361
38471,40.63,-111.031,13803.975
44367,39.338,-82.824,6628.503
40367,40.085,-111.485,29958.89
67767,33.574,-104.805,3035.7007
67388,33.681,-104.687,2304.5457
37746,41.273,-106.022,6950.788
69657,32.984,-106.033,12639.525
36590,41.38,-108.399,2782.1104
42843,39.778,-83.31,12479.213
50350,38.402,-96.618,3526.2422
18385,46.398,-103.872,2277.4746
68461,32.483,-113.235,3479.122
68146,33.466,-104.923,2594.8975
35428,41.353,-111.65,20360.496
37406,41.663,-100.182,1324.1387
27856,43.679,-107.951,4221.6123
45386,39.615,-100.051,2673.8545
68525,33.359,-105.04,3184.0542
62789,34.399,-109.959,5506.8325
56845,36.672,-91.83,10641.407
43040,39.603,-109.495,3402.768
36183,41.079,-112.321,581.00867
40759,40.169,-109.76,5638.6035
57129,36.338,-104.887,6143.842
36267,41.959,-100.054,1216.1567
36571,41.112,-111.146,7969.044
46147,39.424,-99.896,2777.597
25200,44.404,-107.476,8596.368
62456,35.027,-103.785,2585.974
61697,35.232,-103.674,5155.075
70035,32.864,-106.276,34093.547
39627,40.568,-108.678,1541.9187
55343,36.963,-89.344,8521.326
69983,32.128,-112.891,6871.773
42073,40.095,-84.695,24034.969
42660,39.7,-109.516,3994.6304
35425,41.304,-112.083,93054.56
47809,38.138,-79.962,5142.5767
64352,34.503,-104.258,3811.3472
29753,43.158,-108.304,9145.338
35097,42.058,-104.512,2227.5525
35426,41.321,-111.939,126605.98
34710,42.09,-105.558,5201.6934
57216,36.607,-93.061,7159.3496
22961,45.338,-101.225,1617.1124
39990,40.229,-111.082,14226.09
69659,33.004,-105.776,13094.31
40379,40.266,-109.781,8666.807
56748,36.427,-105.035,8284.133
38925,41.269,-100.303,1528.2161
38488,40.871,-108.592,1383.1658
46842,38.662,-109.018,4906.3525
19510,45.968,-106.194,2999.707
44941,39.133,-109.255,7204.286
18382,46.373,-104.348,2709.8179
48363,38.288,-108.803,2045.8665
48824,38.787,-97.466,5287.439
73033,31.514,-111.463,4610.2754
38461,40.468,-112.457,12617.942
49705,37.719,-80.624,9829.363
29424,43.699,-100.627,2587.6875
52928,37.186,-107.901,32102.406
54075,36.976,-106.899,14024.766
60502,34.879,-110.995,2202.4263
40380,40.28,-109.638,5789.24
60118,34.913,-111.541,51422.72
28615,43.473,-108.063,4244.379
49504,38.01,-108.61,1546.0042
38091,40.726,-111.054,8284.031
60116,34.88,-111.803,360876.94
64691,33.939,-109.603,41032.914
54672,35.991,-77.311,4397.502
53692,37.039,-107.323,13249.059
23303,44.922,-107.107,7760.4604
56844,36.676,-91.967,7052.228
36942,40.87,-112.414,411.88605
35128,42.256,-99.925,551.50525
22165,45.235,-106.852,5600.618
48437,38.871,-98.454,3554.128
18384,46.39,-104.031,2061.0554
35088,41.973,-105.837,3193.7485
47430,38.218,-79.801,4944.5205
32842,42.813,-100.861,835.6509
52313,37.668,-87.887,10945.985
42280,39.796,-109.536,3753.5845
37729,41.077,-108.486,2931.0095
43485,40.099,-100.225,3103.5464
25959,44.198,-107.591,7988.2812
35119,42.213,-101.26,470.504
36226,41.661,-106.084,5098.7783
44561,39.23,-109.275,3303.0576
50265,37.828,-108.435,6947.6606
36951,41.015,-111.123,11012.249
36970,41.283,-108.38,2974.467
38850,40.518,-111.151,22350.312
19131,46.075,-106.054,2663.913
69282,33.133,-105.403,7448.5957
21027,45.548,-106.594,5693.515
35809,41.273,-111.482,11758.469
39611,40.341,-110.963,9124.705
51026,37.647,-108.262,27084.475
38545,41.366,-100.309,2364.3193
20124,43.909,-69.796,76784.61
39604,40.23,-111.957,9431.879
41900,39.893,-109.556,3826.2163
67009,33.789,-104.569,2736.3167
19913,46.069,-102.558,1425.2498
36190,41.192,-111.314,11309.319
54840,36.835,-106.189,9347.119
35427,41.337,-111.794,42561.44
68904,33.251,-105.157,3148.412
57510,36.25,-104.74,5941.3213
30891,42.843,-108.544,4282.3315
40007,40.471,-108.659,2092.9358
35860,41.889,-104.045,5243.5073
39989,40.213,-111.224,20830.785
35467,41.866,-105.969,4061.0107
18768,46.325,-103.384,2189.6724
40413,40.662,-104.907,16126.407
18383,46.382,-104.189,2414.0908
43865,40.001,-100.218,2998.8555
60556,35.518,-103.84,2315.6123
61317,35.33,-103.685,3757.003
24483,44.959,-100.881,2110.4636
45864,39.222,-86.129,18772.379
45766,39.518,-100.044,3621.5063
16478,46.823,-105.057,2024.6959
37331,40.919,-111.1,11716.552
59795,35.706,-103.996,2673.5674
37711,40.823,-111.077,9357.801
32026,42.487,-109.223,11168.058
46242,39.145,-86.425,22788.307
65871,34.101,-104.343,1748.6094
29374,43.267,-108.174,7561.33
26718,43.993,-107.705,8153.4307
35479,41.978,-104.204,4415.755
57592,36.52,-93.609,10063.47
44625,39.806,-100.205,3698.7432
55222,36.759,-105.903,4785.979
49124,38.107,-108.628,1880.7623
47983,38.385,-108.822,2194.986
53310,37.113,-107.612,19466.469
33601,42.613,-100.994,400.0538
46462,38.759,-109.037,4020.5063
50842,37.476,-81.099,6500.542
46908,39.233,-99.743,3326.0332
34360,42.413,-101.127,316.08173
41520,39.99,-109.577,4264.1216
16857,46.717,-105.201,1884.239
65112,34.307,-104.235,2521.1682
37002,41.613,-103.714,1694.4684
46527,39.326,-99.891,3381.628
68871,32.863,-109.4,2564.7275
73034,31.53,-111.338,6456.01
44245,39.904,-100.212,3208.9824
37026,41.76,-100.189,1527.7089
73795,31.349,-111.172,6612.8433
49206,38.692,-97.183,4604.812
44181,39.326,-109.295,2429.6323
24062,44.717,-107.225,5032.864
30512,42.952,-108.415,6512.058
39649,40.818,-105.513,17322.762
41140,40.086,-109.597,6880.814
52547,37.271,-108.055,24891.78
27477,43.787,-107.819,7574.8516
69660,33.015,-105.647,10886.031
54458,36.912,-106.475,9538.033
56367,36.515,-105.184,9120.366
54291,36.106,-77.417,5910.96
52166,37.355,-108.209,22984.93
38868,40.774,-108.573,1377.8389
52253,37.914,-96.197,3314.3237
64732,34.405,-104.246,3736.1372
32405,42.377,-109.35,11549.093
39987,40.182,-111.508,58069.395
35887,42.057,-100.061,1009.71326
19150,46.242,-103.055,1744.575
53693,37.051,-107.187,11379.449
68147,33.476,-104.793,2876.8877
55604,36.681,-105.617,6972.532
40760,40.183,-109.618,8639.838
72664,31.781,-110.103,7070.007
39988,40.198,-111.366,32534.238
70745,31.967,-112.594,6249.218
22580,45.43,-101.39,1293.71
43801,39.423,-109.314,2641.9365
28236,43.582,-107.932,5061.227
57217,36.604,-92.925,4082.9705
57218,36.6,-92.789,4803.4453
35804,41.192,-112.202,25536.145
38470,40.614,-111.174,27258.805
38165,41.464,-100.316,2479.3943
66630,33.896,-104.45,2856.207
30133,43.061,-108.285,7103.33
38109,40.98,-108.467,1547.3748
39606,40.262,-111.674,661340.3
20675,45.887,-102.222,1459.106
49969,38.499,-96.759,2952.3037
42466,39.835,-82.866,93429.95
39268,40.906,-105.672,10818.875
60937,35.428,-103.696,2013.9058
63550,34.218,-109.79,45683.92
60884,34.812,-110.712,1691.5405
20294,45.978,-102.39,1264.426
46082,38.856,-109.057,4565.3564
40417,40.697,-104.33,1592.8839
36211,41.489,-108.273,2886.859
48436,38.868,-98.595,2617.718
20648,45.656,-106.456,5427.358
47289,39.139,-99.596,2567.122
39610,40.325,-111.105,10562.066
70010,32.555,-109.473,1561.7703
39223,40.309,-112.123,17245.389
53394,37.62,-96.058,3839.6553
40824,40.777,-100.415,1874.2776
45005,39.709,-100.199,3561.7573
39605,40.246,-111.816,6510.8184
37350,41.186,-108.361,3074.6343
70364,32.048,-112.742,6980.6543
61698,35.239,-103.541,3673.5164
68526,33.368,-104.911,2894.9517
73420,31.525,-110.567,13984.389
37322,40.774,-112.389,1018.7521
47671,39.048,-99.309,2635.034
50646,37.744,-108.28,19720.846
63143,33.88,-113.309,4998.6577
36570,41.096,-111.29,9040.201
60176,35.616,-103.851,1997.918
39248,40.677,-108.554,1351.758
62457,35.035,-103.653,2644.1877
51492,38.109,-96.337,2546.289
24821,44.512,-107.341,6028.3447
28995,43.376,-108.044,3786.7712
48438,38.873,-98.313,3684.9055
41204,40.679,-100.408,2748.4497
34716,42.146,-104.673,2900.8716
47788,38.453,-82.86,3494.6794
70036,32.875,-106.148,19564.79
22199,45.522,-101.555,1148.9758
69283,33.143,-105.274,4342.3115
18373,46.29,-105.771,2081.0137
38842,40.389,-112.29,6701.4136
41584,40.582,-100.401,2598.6147
35808,41.257,-111.626,16375.775
54076,36.987,-106.763,18227.41
17236,46.61,-105.344,1622.0582
59792,35.68,-104.398,4477.4175
36241,41.8,-103.885,1503.4668
22924,45.03,-106.971,3875.9104
17994,46.397,-105.63,3395.8472
51786,37.453,-108.226,28795.781
18759,46.25,-104.808,1883.8492
38126,41.176,-106.007,10026.188
67768,33.583,-104.675,1996.3488
18752,46.182,-105.913,1661.4026
57969,36.428,-94.02,12654.68
41964,40.484,-100.395,2326.4248
40444,40.874,-100.421,1575.6779
32785,42.28,-109.329,9005.523
43421,39.52,-109.334,4037.8447
34709,42.08,-105.705,4468.7334
47603,38.482,-108.841,2916.8677
21056,45.796,-102.054,970.3181
43041,39.617,-109.354,3486.6868
53311,37.125,-107.475,12973.367
60115,34.864,-111.934,127627.44
18767,46.317,-103.542,1985.313
70037,32.885,-106.02,25511.742
52929,37.198,-107.765,60070.54
25580,44.307,-107.457,6047.2275
46146,39.42,-100.038,2737.8984
40387,40.374,-108.64,1512.2589
45702,38.953,-109.076,4502.952
47757,38.803,-87.182,5257.511
61318,35.338,-103.552,4030.6465
38849,40.502,-111.294,50219.45
69661,33.025,-105.518,8701.416
29754,43.17,-108.155,5971.999
67389,33.69,-104.557,2228.3892
26004,44.575,-100.695,3527.844
60173,35.591,-104.253,2272.7334
17615,46.503,-105.487,2172.1387
40064,40.972,-100.428,3486.5461
56843,36.68,-92.103,5110.4756
60557,35.526,-103.707,1683.9049
23722,45.149,-101.052,1559.882
35846,41.758,-106.1,3921.4824
39609,40.31,-111.248,18687.012
38902,41.127,-103.655,1095.9573
49885,37.926,-108.453,5328.635
19531,46.152,-102.885,1716.5636
36646,41.858,-100.195,1471.256
63972,34.601,-104.269,2600.3936
36189,41.176,-111.458,11609.29
52768,36.549,-77.711,5340.729
38489,40.884,-108.448,1380.646
35807,41.241,-111.77,47078.074
38090,40.711,-111.197,18220.818
36950,41,-111.267,11851.093
42344,40.387,-100.388,2512.6738
29044,43.796,-100.634,2029.696
26339,44.102,-107.572,9060.032
36591,41.393,-108.254,2604.338
64661,33.456,-113.47,4297.4243
45385,39.611,-100.193,3221.164
57219,36.597,-92.653,7118.682
31703,43.11,-100.733,1383.8271
70038,32.896,-105.891,39395.29
42661,39.713,-109.374,3032.5576
42281,39.81,-109.395,2984.9858
39230,40.422,-111.128,19513.111
57130,36.347,-104.752,6608.1416
39684,41.069,-100.435,3146.575
68905,33.26,-105.028,2321.789
47670,39.045,-99.45,2694.3044
18760,46.259,-104.65,1950.9387
48744,38.204,-108.646,2172.2124
59415,35.803,-104.008,1886.404
69222,32.305,-113.062,5826.0093
53694,37.062,-107.051,12364.486
36971,41.296,-108.235,2464.7102
35805,41.208,-112.058,239432.97
50864,37.105,-78.118,9508.851
65492,34.208,-104.223,2487.513
20269,45.763,-106.317,4129.0176
42724,40.289,-100.381,3660.337
27857,43.691,-107.8,4711.463
66251,34.003,-104.331,1899.544
21786,45.343,-106.715,3509.4985
31648,42.61,-108.948,7323.9995
27098,43.896,-107.686,5633.671
37730,41.09,-108.342,3041.0464
37785,41.561,-100.323,1695.4508
34333,42.215,-105.13,2215.7324
55986,36.603,-105.332,7500.881
47288,39.135,-99.738,3196.2568
46907,39.229,-99.885,3098.8545
47223,38.579,-108.86,3907.6587
21818,45.613,-101.721,1086.928
43104,40.192,-100.375,3337.1694
40030,40.731,-105.354,15217.369
45322,39.05,-109.096,6232.2285
28616,43.485,-107.913,4483.099
69662,33.034,-105.39,7244.4844
67010,33.798,-104.439,2001.7745
73042,31.654,-110.335,22885.047
63930,34.121,-109.771,48633.402
37710,40.807,-111.22,13644.701
37330,40.903,-111.244,10476.465
39628,40.58,-108.535,1386.1616
39608,40.294,-111.39,15382.351
41901,39.907,-109.415,3064.5322
41521,40.004,-109.435,4427.3203
26384,44.477,-100.687,3522.061
52548,37.283,-107.918,164301.89
30513,42.965,-108.266,5311.3755
55223,36.769,-105.767,3452.7266
32406,42.39,-109.203,11149.52
68491,32.961,-109.418,1926.2802
59796,35.714,-103.862,2038.344
35507,42.154,-100.067,512.57947
29375,43.28,-108.025,4269.667
52167,37.368,-108.072,14586.76
65071,33.842,-109.584,38419.93
39304,41.167,-100.442,1159.7319
40761,40.197,-109.475,2956.5117
32027,42.5,-109.076,6730.708
41141,40.1,-109.455,4172.6826
34334,42.225,-104.982,2745.3147
32462,42.91,-100.868,864.59656
35806,41.224,-111.914,207240.72
69284,33.152,-105.144,2788.1433
34739,42.311,-101.268,374.37524
53312,37.136,-107.339,13792.113
49505,38.023,-108.472,3332.2625
71148,32.232,-109.672,2525.5347
46526,39.322,-100.032,2688.8965
23683,44.825,-107.089,6218.301
70039,32.906,-105.763,17241.785
54841,36.846,-106.053,9612.883
60117,34.896,-111.672,134220.28
40381,40.294,-109.496,3548.6663
48364,38.301,-108.665,2681.4028
69630,32.653,-109.491,1689.6431
44942,39.146,-109.115,9190.674
34332,42.206,-105.278,4532.84
35098,42.066,-104.365,3302.3037
54459,36.922,-106.339,10263.098
39607,40.278,-111.532,30505.057
57230,36.55,-91.157,3008.1099
60177,35.624,-103.718,1751.8289
44244,39.899,-100.355,2647.4204
19149,46.235,-103.213,2321.9688
60938,35.436,-103.562,2446.8662
36569,41.08,-111.434,13372.007
47669,39.041,-99.591,3101.2466
70040,32.916,-105.634,16697.133
62408,34.482,-110.109,29513.719
21437,45.705,-101.887,1131.0118
57593,36.517,-93.473,8317.481
39224,40.326,-111.982,37928.844
52930,37.21,-107.628,43889.13
39229,40.406,-111.271,25456.633
36188,41.161,-111.602,15479.469
38887,40.993,-105.831,4753.752
40008,40.484,-108.516,1847.6833
57574,36.541,-96.057,4790.9443
39227,40.374,-111.555,39124.67
38469,40.599,-111.317,54057.67
19890,45.871,-106.177,3248.0244
43484,40.094,-100.368,2928.875
45765,39.513,-100.187,3975.3704
56749,36.436,-104.9,8593.041
48567,37.977,-80.283,6726.0264
72285,31.894,-109.995,5384.5015
55605,36.691,-105.482,6524.824
48516,38.618,-87.347,7319.5225
38462,40.485,-112.315,54454.137
30134,43.074,-108.136,4206.3184
33980,42.511,-101.136,410.6632
38869,40.787,-108.429,1380.5295
38924,41.264,-100.449,1254.54
35087,41.963,-105.984,3539.9668
28664,43.893,-100.642,2568.003
46843,38.675,-108.879,4517.1113
57954,36.443,-96.057,7636.3354
67772,33.618,-104.156,1985.4757
50266,37.841,-108.298,14298.365
37405,41.659,-100.329,1869.1078
18761,46.267,-104.492,2116.9692
37351,41.199,-108.216,2512.69
38848,40.487,-111.436,141692.94
59412,35.778,-104.41,4422.378
39225,40.342,-111.839,164559.08
38110,40.993,-108.323,1813.6013
57613,36.437,-90.757,5117.7754
18766,46.309,-103.701,2526.1426
21407,45.451,-106.577,4416.569
24863,44.862,-100.873,1948.9856
34708,42.07,-105.853,3088.3696
34331,42.196,-105.425,6287.964
71906,32.007,-109.888,9388.463
43969,39.655,-85.346,11672.841
35466,41.855,-106.116,3425.3887
51174,37.953,-87.713,32479.035
24442,44.62,-107.206,4875.453
18762,46.276,-104.334,2197.298
44562,39.243,-109.135,6994.8213
44182,39.34,-109.154,3089.5195
39226,40.358,-111.697,399869.53
57229,36.555,-91.293,3866.676
26764,44.38,-100.68,3373.963
38082,40.581,-112.339,70185.336
43864,39.997,-100.361,2958.8599
36985,41.457,-106.199,17896.254
54077,36.998,-106.627,14160.819
68148,33.485,-104.664,2452.5815
71527,32.12,-109.78,5180.979
36622,41.711,-103.726,2528.5088
33221,42.71,-101.002,465.8855
36184,41.095,-112.177,19538.836
39661,40.925,-103.776,986.4706
73419,31.51,-110.692,14858.748
44624,39.802,-100.348,3224.9392
23341,45.241,-101.216,1423.9888
38843,40.406,-112.148,8038.7754
53910,36.222,-77.523,4091.1277
36605,41.554,-106.215,12815.892
57220,36.593,-92.517,5381.0264
36266,41.955,-100.202,1123.9182
39228,40.39,-111.413,17002.05
28237,43.594,-107.781,3960.923
40382,40.307,-109.353,4693.5312
61319,35.345,-103.418,5433.879
34330,42.187,-105.573,6051.802
19912,46.062,-102.716,1398.3896
57194,36.64,-96.057,5454.5596
32786,42.294,-109.182,10019.013
32407,42.404,-109.055,7712.6562
28996,43.388,-107.894,4086.8813
67769,33.592,-104.546,2332.1965
53774,37.522,-96.058,3036.645
52549,37.295,-107.782,67687.09
32028,42.514,-108.928,6324.3984
69663,33.044,-105.261,5032.315
61265,34.73,-110.561,1628.3274
59416,35.812,-103.874,1590.8604
47668,39.037,-99.732,3789.5066
27144,44.283,-100.672,3668.2593
25201,44.415,-107.323,6528.4707
47287,39.131,-99.879,3304.4292
38544,41.362,-100.456,3125.834
60558,35.534,-103.573,2099.121
36949,40.984,-111.411,16963.418
27478,43.799,-107.668,6232.1587
36563,40.983,-112.296,2444.4604
65451,33.744,-109.566,48060.254
38089,40.695,-111.34,46344.36
26719,44.005,-107.554,8251.398
68527,33.377,-104.781,2491.4272
27524,44.185,-100.664,2871.169
25960,44.21,-107.439,6168.735
18763,46.285,-104.175,2132.0671
66631,33.905,-104.32,2047.0208
46463,38.772,-108.898,4975.046
67393,33.725,-104.037,1846.1157
29755,43.183,-108.005,3679.9504
59035,35.901,-104.019,1729.4114
22545,45.138,-106.834,5332.6353
46145,39.416,-100.18,3180.9053
37702,40.678,-112.364,10502.392
44728,39.472,-85.519,14742.231
56368,36.524,-105.048,8678.041
37365,41.36,-106.183,11434.6875
31324,43.212,-100.59,1550.273
47433,38.167,-79.389,8565.564
31649,42.623,-108.8,9019.581
53695,37.073,-106.914,19394.361
31270,42.733,-108.672,6438.789
36187,41.144,-111.746,35451.71
68906,33.269,-104.898,2508.9417
70041,32.926,-105.506,11481.615
46267,38.854,-82.921,9476.872
33166,42.197,-109.162,3306.9595
62027,34.565,-110.259,2650.1091
37763,41.427,-103.544,1048.4303
43422,39.534,-109.194,2942.3457
59793,35.689,-104.264,2509.3584
39249,40.69,-108.41,1365.7695
43802,39.437,-109.174,2269.5635
68111,33.059,-109.436,2834.3281
60939,35.443,-103.429,3019.2095
45004,39.704,-100.342,3540.5273
55224,36.779,-105.631,6148.6597
57614,36.431,-90.621,9805.898
54842,36.856,-105.917,3368.1768
47984,38.398,-108.684,2515.712
70389,32.443,-109.582,2245.7395
37709,40.791,-111.364,32762.406
55987,36.613,-105.197,7966.428
56814,36.738,-96.058,12131.771
37329,40.888,-111.387,30843.861
53313,37.148,-107.203,14202.719
28284,43.991,-100.649,2094.8145
20293,45.971,-102.547,1281.5076
36185,41.112,-112.033,339717.94
35127,42.252,-100.073,482.04922
52931,37.222,-107.492,20027.746
46906,39.225,-100.026,3380.2598
54460,36.933,-106.203,10853.73
49886,37.938,-108.316,10886.463
