sc_point_gid,area_sq_km,latitude,longitude,timezone,cnty_fips,trans_gid,dist_km,trans_cap_cost_per_mw
18661,132.7104,44.603,-119.931,-8,41069,144,84.59,347720.76
18662,132.7104,44.627,-119.782,-8,41069,144,88.25,356024.4
18663,132.7104,44.651,-119.632,-8,41023,144,89.05,356367.28
18664,132.7104,44.675,-119.483,-8,41023,144,98.55,371981.57
18665,132.7104,44.699,-119.333,-8,41023,144,93.38,353684.02
18666,132.7104,44.722,-119.183,-8,41023,144,96.03,363898.52
18667,132.7104,44.746,-119.033,-8,41023,144,100.38,402567.66
18668,132.7104,44.769,-118.882,-8,41023,144,100.95,399308.13
18669,132.7104,44.793,-118.732,-8,41023,51063,93.07,442093.24
18670,132.7104,44.816,-118.582,-8,41023,51037,72.63,353100.84
18671,132.7104,44.839,-118.431,-8,41023,51037,58.51,262931.46
18672,132.7104,44.861,-118.28,-8,41023,51037,43.85,178753.52
18673,132.7104,44.884,-118.13,-8,41001,51037,32.07,129087.09
18674,132.7104,44.906,-117.979,-8,41001,51037,19.48,62412.17
18675,132.7104,44.929,-117.828,-8,41001,2902,5.5,48129.68
18676,132.7104,44.951,-117.676,-8,41001,2476,9.03,61640.58
18677,132.7104,44.973,-117.525,-8,41001,2654,16.24,85165.13
18678,132.7104,44.995,-117.374,-8,41001,2654,21.64,131850.59
18679,132.7104,45.017,-117.222,-8,41001,2654,26.23,159922.48
18680,132.7104,45.038,-117.071,-8,41001,50721,30.97,162655.31
18681,132.7104,45.06,-116.919,-8,41001,50721,32.39,174287.56
18682,132.7104,45.081,-116.767,-7,16003,2672,5.5,61002.78
18683,132.7104,45.102,-116.615,-7,16003,2672,17.28,115837.72
18684,132.7104,45.123,-116.463,-7,16003,50594,27.99,158901.19
18685,132.7104,45.144,-116.311,-7,16003,50594,39.72,249882.23
18686,132.7104,45.164,-116.159,-7,16049,50594,54.11,318700.92
18687,132.7104,45.185,-116.007,-7,16049,50594,66.92,371321.09
18688,132.7104,45.205,-115.854,-7,16049,50594,80.57,427057.8
18689,132.7104,45.225,-115.702,-7,16049,50594,92.02,474494.78
18690,132.7104,45.245,-115.549,-7,16049,50686,130.93,531573.99
18691,132.7104,45.265,-115.396,-7,16049,50686,143.76,589521.15
18692,132.7104,45.285,-115.243,-7,16049,50686,160.07,655724.27
18693,132.7104,45.305,-115.09,-7,16049,50686,171.79,729950.8
18694,132.7104,45.324,-114.937,-7,16049,3965,166.15,674940.26
18695,132.7104,45.343,-114.784,-7,16049,3965,153.42,616295.61
18696,132.7104,45.362,-114.631,-7,16059,3965,141.7,575214.95
18697,132.7104,45.381,-114.478,-7,16059,49593,129.24,511200.52
18698,132.7104,45.4,-114.324,-7,16059,3965,130.18,460553.16
18699,132.7104,45.419,-114.171,-7,16059,3965,119.02,415703.09
18700,132.7104,45.437,-114.017,-7,16059,3965,112.13,372390.65
18701,132.7104,45.456,-113.863,-7,16059,4103,92.69,359856.43
18702,132.7104,45.474,-113.709,-7,30001,3965,88.84,311099.73
18703,132.7104,45.492,-113.555,-7,30001,3965,77.83,250974.49
18704,132.7104,45.51,-113.401,-7,30001,3965,78.94,257348.97
18705,132.7104,45.527,-113.247,-7,30001,4103,44.52,277245
18706,132.7104,45.545,-113.093,-7,30001,4103,31.64,192147.89
18707,132.7104,45.562,-112.939,-7,30001,4103,17.06,115852.87
18708,132.7104,45.58,-112.784,-7,30001,4103,5.5,49967.97
18709,132.7104,45.597,-112.63,-7,30057,151,5.5,44458.78
18710,132.7104,45.614,-112.475,-7,30057,151,12.8,80577.88
18711,132.7104,45.631,-112.321,-7,30057,151,24.77,118270.26
18712,132.7104,45.647,-112.166,-7,30057,150,33.9,127713.13
18713,132.7104,45.664,-112.011,-7,30057,150,26.28,125772.61
18714,132.7104,45.68,-111.856,-7,30057,3965,21,89888.36
18715,132.7104,45.696,-111.701,-7,30057,3965,9.31,59472.01
18716,132.7104,45.712,-111.546,-7,30031,3965,5.5,46217.63
18717,132.7104,45.728,-111.391,-7,30031,3965,13.74,73505.96
18718,132.7104,45.744,-111.236,-7,30031,80261,16.63,58960.7
18719,132.7104,45.759,-111.08,-7,30031,80261,10.37,48297.16
18720,132.7104,45.774,-110.925,-7,30031,80261,15.77,94679.48
18721,132.7104,45.79,-110.769,-7,30067,4124,23.17,108631.22
18722,132.7104,45.805,-110.614,-7,30067,4124,17.87,78289.37
18723,132.7104,45.82,-110.458,-7,30067,4124,13.59,81708.48
18724,132.7104,45.834,-110.302,-7,30097,4124,9.29,63074.53
18725,132.7104,45.849,-110.146,-7,30097,4124,5.5,47073.9
18726,132.7104,45.863,-109.991,-7,30097,47995,5.5,36396.29
18727,132.7104,45.878,-109.835,-7,30097,47995,7.78,45293.84
18728,132.7104,45.892,-109.679,-7,30097,4351,5.5,49187.74
18729,132.7104,45.906,-109.522,-7,30097,4351,6.14,46417.97
18730,132.7104,45.919,-109.366,-7,30095,4351,7.94,53315.33
18731,132.7104,45.933,-109.21,-7,30095,4351,8.95,53853.61
18732,132.7104,45.947,-109.054,-7,30095,4351,10.64,57953.51
18733,132.7104,45.96,-108.897,-7,30111,60788,12.25,53035.13
18734,132.7104,45.973,-108.741,-7,30111,4323,5.5,40212.11
18735,132.7104,45.986,-108.584,-7,30111,4328,9.2,54951.72
18736,132.7104,45.999,-108.428,-7,30111,4328,9.4,52869.53
18737,132.7104,46.012,-108.271,-7,30111,4328,9.79,60491.02
18738,132.7104,46.024,-108.114,-7,30111,4328,6.7,47715.48
18739,132.7104,46.036,-107.957,-7,30111,4408,5.5,43048.04
18740,132.7104,46.049,-107.8,-7,30111,4408,5.5,43672.91
18741,132.7104,46.061,-107.643,-7,30111,4408,6.35,50969.57
18742,132.7104,46.072,-107.486,-7,30103,60284,6.71,36515.95
18743,132.7104,46.084,-107.329,-7,30103,4724,5.5,50996.49
18744,132.7104,46.096,-107.172,-7,30103,4724,7.55,55810.73
18745,132.7104,46.107,-107.015,-7,30103,4724,10.87,71336.12
18746,132.7104,46.118,-106.858,-7,30087,4724,11.51,70481.78
18747,132.7104,46.129,-106.7,-7,30087,4724,9.98,59728.63
18748,132.7104,46.14,-106.543,-7,30087,60053,16.01,59266.4
18749,132.7104,46.151,-106.385,-7,30087,60053,16.05,60309.93
18750,132.7104,46.162,-106.228,-7,30087,34088,11.86,67000.62
18751,132.7104,46.172,-106.07,-7,30017,34088,14.39,75020.26
18752,132.7104,46.182,-105.913,-7,30017,34088,17.86,75067.39
18753,132.7104,46.192,-105.755,-7,30017,59716,27.01,80668.21
18754,132.7104,46.202,-105.597,-7,30017,59716,30.96,92348.12
18755,132.7104,46.212,-105.44,-7,30017,34071,24.92,96181.81
18756,132.7104,46.222,-105.282,-7,30017,34071,22.2,84630.75
18757,132.7104,46.231,-105.124,-7,30017,34071,22.42,91561.55
18758,132.7104,46.241,-104.966,-7,30017,34071,19.54,81625.82
18759,132.7104,46.25,-104.808,-7,30025,34071,18.35,76662.87
18760,132.7104,46.259,-104.65,-7,30025,34071,17.28,73627.68
18761,132.7104,46.267,-104.492,-7,30025,59124,22.66,68454.72
18762,132.7104,46.276,-104.334,-7,30025,59124,14.83,55078.05
18763,132.7104,46.285,-104.175,-7,30025,59124,14.55,52558.74
18764,132.7104,46.293,-104.017,-7,38087,33987,5.5,43753.07
18765,132.7104,46.301,-103.859,-7,38087,33987,5.5,44418.7
18766,132.7104,46.309,-103.701,-7,38087,58810,17.54,54046.1
18767,132.7104,46.317,-103.542,-7,38087,58810,21.1,63954.15
18768,132.7104,46.325,-103.384,-7,38087,33933,9.98,57485.75
18769,132.7104,46.332,-103.225,-7,38087,33933,5.5,42650.21
18770,132.7104,46.339,-103.067,-7,38087,33933,10.64,58583.64
18771,132.7104,46.347,-102.908,-7,38041,33933,18.38,74763.95
18772,132.7104,46.354,-102.75,-7,38041,33933,29.36,102981.6
18773,132.7104,46.361,-102.591,-7,38041,58316,40.5,116231.46
18774,132.7104,46.367,-102.433,-7,38041,58316,45.14,128017.64
18775,132.7104,46.374,-102.274,-7,38041,58316,50.09,141837.37
18776,132.7104,46.38,-102.115,-7,38041,58316,55.62,160618.99
18777,132.7104,46.386,-101.957,-7,38037,34433,55.7,179235.32
18778,132.7104,46.392,-101.798,-7,38037,11932,51.83,173618.46
18779,132.7104,46.398,-101.639,-7,38037,11932,45.04,155606.29
18780,132.7104,46.404,-101.48,-7,38037,11932,38.8,139838.5
18781,132.7104,46.41,-101.321,-7,38037,11932,30.5,114863.16
18782,132.7104,46.415,-101.162,-7,38059,11932,23.19,95757.25
18783,132.7104,46.42,-101.003,-7,38059,11938,18.31,81860.26
18784,132.7104,46.425,-100.845,-7,38059,11932,6.68,52073.55
18785,132.7104,46.43,-100.686,-7,38059,11938,5.5,48921.79
18786,132.7104,46.435,-100.527,-6,38029,11932,5.5,50212.96
18787,132.7104,46.439,-100.367,-6,38029,34442,5.5,42838.5
18788,132.7104,46.444,-100.208,-6,38029,34251,12.97,66027.78
18789,132.7104,46.448,-100.049,-6,38029,34251,5.5,42356.89
18790,132.7104,46.452,-99.89,-6,38047,34251,5.5,42199.57
18791,132.7104,46.456,-99.731,-6,38047,11935,7.15,55799.06
18792,132.7104,46.46,-99.572,-6,38047,11980,5.5,50605.26
18793,132.7104,46.463,-99.413,-6,38047,11980,15.53,81444.63
18794,132.7104,46.467,-99.254,-6,38047,11980,26.74,103357.04
18795,132.7104,46.47,-99.094,-6,38047,11982,29.18,109894.4
18796,132.7104,46.473,-98.935,-6,38045,11982,23.72,94353.09
18797,132.7104,46.476,-98.776,-6,38045,11982,16.71,75379.7
18798,132.7104,46.479,-98.617,-6,38045,11982,12.1,69893.08
18799,132.7104,46.482,-98.457,-6,38045,11982,7.75,56232.93
18800,132.7104,46.484,-98.298,-6,38045,11982,5.5,48308.75
18801,132.7104,46.486,-98.139,-6,38045,11982,5.5,48125.39
18802,132.7104,46.488,-97.98,-6,38073,11982,11.5,67872.87
18803,132.7104,46.49,-97.82,-6,38073,11928,20.15,79669.72
18804,132.7104,46.492,-97.661,-6,38073,11928,20.08,78711.25
18805,132.7104,46.494,-97.502,-6,38073,11928,20.22,79332.7
18806,132.7104,46.495,-97.342,-6,38073,11928,19.58,78161.3
18807,132.7104,46.497,-97.183,-6,38077,11928,19.15,77467.25
18808,132.7104,46.498,-97.023,-6,38077,35777,11.76,62567.04
18809,132.7104,46.499,-96.864,-6,38077,35777,5.5,41823.6
18810,132.7104,46.499,-96.705,-6,27167,35777,9.94,56525.48
18811,132.7104,46.5,-96.545,-6,27167,36045,5.5,42262.7
18812,132.7104,46.501,-96.386,-6,27167,36045,5.5,41922.84
18813,132.7104,46.501,-96.227,-6,27111,12111,5.5,49197.44
18814,132.7104,46.501,-96.067,-6,27111,12111,12.61,73755.99
18815,132.7104,46.501,-95.908,-6,27111,76082,25.63,81102.74
18816,132.7104,46.501,-95.748,-6,27111,69606,29.51,93090.49
18817,132.7104,46.501,-95.589,-6,27111,71771,23.12,70856.58
18818,132.7104,46.5,-95.43,-6,27111,71771,17.94,56748.6
18819,132.7104,46.499,-95.27,-6,27111,71771,21.26,64549.12
18820,132.7104,46.499,-95.111,-6,27159,74838,15.79,58527.32
18821,132.7104,46.498,-94.952,-6,27159,77010,16.49,53497.32
18822,132.7104,46.496,-94.792,-6,27159,77010,12.5,49606.01
18823,132.7104,46.495,-94.633,-6,27021,77010,17.1,56770.3
18824,132.7104,46.494,-94.473,-6,27021,36053,18.46,79573.33
18825,132.7104,46.492,-94.314,-6,27035,36160,6.76,53280.92
18826,132.7104,46.49,-94.155,-6,27035,64122,5.5,27725.91
18827,132.7104,46.488,-93.995,-6,27035,64909,6.97,32941.84
18828,132.7104,46.486,-93.836,-6,27035,64909,18.7,65506.98
18829,132.7104,46.484,-93.677,-6,27001,36063,27.18,104882.16
18830,132.7104,46.481,-93.518,-6,27001,36063,36.15,136498.34
18831,132.7104,46.479,-93.358,-6,27001,39244,30.73,126775.76
18832,132.7104,46.476,-93.199,-6,27001,39244,18.76,92393.91
18833,132.7104,46.473,-93.04,-6,27017,39244,6.72,56829.91
18834,132.7104,46.47,-92.881,-6,27017,39244,5.92,54692.37
18835,132.7104,46.466,-92.721,-6,27017,39282,8.46,58536.3
18836,132.7104,46.463,-92.562,-6,27017,39282,5.5,47029.48
18837,132.7104,46.459,-92.403,-6,27017,39282,12.88,73204.71
18838,132.7104,46.455,-92.244,-6,55031,39282,24.91,102437.56
18839,132.7104,46.452,-92.085,-6,55031,39163,13.25,83465.43
18840,132.7104,46.447,-91.926,-6,55031,39163,5.5,51259.29
18841,132.7104,46.443,-91.767,-6,55031,39163,9.23,65473.86
18842,132.7104,46.439,-91.608,-6,55031,39163,20.85,95367.9
18843,132.7104,46.434,-91.449,-6,55007,39163,33.55,129971.08
18844,132.7104,46.429,-91.29,-6,55007,70629,52.84,175326.06
18845,132.7104,46.424,-91.131,-6,55007,70629,58.06,194089.33
18846,132.7104,46.419,-90.972,-6,55007,70629,68.05,220707.89
18847,132.7104,46.414,-90.813,-6,55003,70629,79.61,253509.24
18848,132.7104,46.409,-90.654,-6,55003,70629,91.54,290057.23
18849,132.7104,46.403,-90.495,-6,55051,70629,103.17,329767.42
18850,132.7104,46.397,-90.336,-6,55051,70790,113.11,369391.02
18851,132.7104,46.391,-90.177,-6,55051,72396,114.77,373359.68
18852,132.7104,46.385,-90.019,-6,26053,72396,108.05,358087.3
18853,132.7104,46.379,-89.86,-6,26053,72396,103.94,340703.12
18854,132.7104,46.373,-89.701,-6,26053,72396,99.82,331120.73
18855,132.7104,46.366,-89.542,-6,26053,72396,101.2,330366.56
18856,132.7104,46.359,-89.384,-6,26053,72396,94.84,322351.95
18857,132.7104,46.353,-89.225,-5,26131,73281,93.28,300699.37
18858,132.7104,46.346,-89.067,-5,26131,73281,81.07,268981.58
18859,132.7104,46.338,-88.908,-6,26071,73281,70.59,238031.26
18860,132.7104,46.331,-88.75,-6,26071,73281,60.57,208619.64
18861,132.7104,46.323,-88.591,-6,26071,73281,54.04,183578.74
18862,132.7104,46.316,-88.433,-6,26071,73281,49.44,163928.58
18863,132.7104,46.308,-88.274,-6,26071,73643,47.05,159319.46
18864,132.7104,46.3,-88.116,-6,26071,73643,35.62,122067.27
18865,132.7104,46.292,-87.958,-5,26103,73643,26.72,90659.4
18866,132.7104,46.283,-87.8,-5,26103,73643,21.52,71587.66
18867,132.7104,46.275,-87.642,-5,26103,73984,15.62,69037.54
18868,132.7104,46.266,-87.483,-5,26103,73984,5.5,25814.01
18869,132.7104,46.257,-87.325,-5,26103,73987,10.27,47906.74
18870,132.7104,46.248,-87.167,-5,26103,73984,22.42,77917.75
18871,132.7104,46.239,-87.009,-5,26003,73984,34.17,116102.24
18872,132.7104,46.23,-86.851,-5,26003,74297,38.87,131275.52
18873,132.7104,46.22,-86.694,-5,26003,74297,54.93,183561.23
18874,132.7104,46.211,-86.536,-5,26153,74297,58.77,202816.22
18875,132.7104,46.201,-86.378,-5,26153,74297,65.84,224811.36
18876,132.7104,46.191,-86.22,-5,26153,74297,84.52,282793.91
18877,132.7104,46.181,-86.063,-5,26153,74297,102.77,350914.92
18878,132.7104,46.17,-85.905,-5,26153,76334,103.47,328949.12
18879,132.7104,46.16,-85.747,-5,26097,76334,91.09,288147.39
18880,130.7016,46.149,-85.59,-5,26097,76334,78.34,250493.45
18881,111.6909,46.139,-85.432,-5,26097,76334,66.77,249581.14
18882,120.4794,46.128,-85.275,-5,26097,76334,54.89,189068.18
18883,132.6456,46.117,-85.118,-5,26097,76334,49.3,161540.05
18884,132.7104,46.105,-84.96,-5,26097,76334,36.36,126451.97
18885,132.7104,46.094,-84.803,-5,26097,76334,31.64,105695.97
18886,115.9515,46.082,-84.646,-5,26097,76334,30.84,112348.72
18887,128.3526,46.071,-84.489,-5,26097,76334,40.67,139694.97
18888,132.7104,46.059,-84.332,-5,26097,81967,53.52,160928.28
18889,132.7104,46.047,-84.175,-5,26033,81967,58.59,175698.26
18890,104.1417,46.034,-84.018,-5,26033,81967,67.97,264669.67
18891,40.7511,46.022,-83.861,-5,26033,76419,67.86,721990.59
18892,108.702,46.01,-83.705,-5,26033,81967,95.14,400097.8
18893,96.6573,45.997,-83.548,-5,26033,81967,107.28,509607.33
18949,41.6016,45.035,-74.905,-5,36089,66299,10.28,209762.91
18950,76.545,45.013,-74.754,-5,36089,66299,5.57,158553.05
18951,99.7272,44.991,-74.602,-5,36033,66349,11.08,148295.12
18952,127.1943,44.97,-74.451,-5,36033,66528,5.5,67185.81
18953,132.7104,44.947,-74.3,-5,36033,42495,5.5,104437.84
18954,132.7104,44.925,-74.149,-5,36033,66685,5.79,55572.72
18955,132.7104,44.903,-73.998,-5,36019,66765,5.5,99791.04
18956,132.7104,44.88,-73.847,-5,36019,42497,5.5,109624.68
18957,132.7104,44.858,-73.696,-5,36019,67023,7.28,89899.75
18958,132.7104,44.835,-73.545,-5,36019,67023,8.03,101071.99
18959,132.7104,44.812,-73.395,-5,36019,67138,10.97,84026.13
18960,132.7104,44.789,-73.244,-5,50013,67163,33.24,458881.48
18961,132.7104,44.766,-73.094,-5,50011,67333,9.15,94947.99
18962,132.7104,44.742,-72.944,-5,50011,67333,23.52,196291.91
18963,132.7104,44.719,-72.794,-5,50015,67333,35.48,358170.06
18964,132.7104,44.695,-72.644,-5,50015,67333,48.85,482266.93
18965,132.7104,44.671,-72.494,-5,50015,67765,52.54,539417.32
18966,132.7104,44.647,-72.344,-5,50019,67765,60.89,576941.71
18967,132.7104,44.623,-72.195,-5,50005,68236,50.01,520268.65
18968,132.7104,44.599,-72.045,-5,50005,68236,38.92,398932.48
18969,132.7104,44.574,-71.896,-5,50005,43138,15.32,332264.88
18970,132.7104,44.55,-71.747,-5,50009,43138,5.5,167831.86
18971,132.7104,44.525,-71.597,-5,50009,43740,5.84,117052.39
18972,132.7104,44.5,-71.448,-5,33007,43740,8.19,188667.41
18973,132.7104,44.475,-71.3,-5,33007,80027,9.49,125964.39
18974,132.7104,44.45,-71.151,-5,33007,80027,5.53,101861.94
18975,132.7104,44.425,-71.002,-5,23017,80027,19.99,320176.99
18976,132.7104,44.399,-70.854,-5,23017,43179,21.76,288321.83
18977,132.7104,44.373,-70.705,-5,23017,43179,6.6,194373.07
18978,132.7104,44.348,-70.557,-5,23017,43179,5.7,176036.5
18979,132.7104,44.322,-70.409,-5,23017,69015,20.41,210699.38
18980,132.7104,44.296,-70.261,-5,23001,69015,14.83,192012.25
18981,132.7104,44.269,-70.113,-5,23001,43222,14.58,201663.92
18982,132.7104,44.243,-69.965,-5,23011,43222,6.67,162072.79
18983,132.7104,44.217,-69.818,-5,23011,69175,6.64,85110.98
18984,132.7104,44.19,-69.67,-5,23011,69227,17.1,154712.41
18985,132.7104,44.163,-69.523,-5,23015,43001,5.5,134640.56
18986,132.5403,44.136,-69.376,-5,23015,43001,14.27,247982.17
18987,127.5507,44.109,-69.229,-5,23013,43001,25.54,296044.97
18988,60.5232,44.082,-69.082,-5,23013,43001,38.4,605870.23
18991,12.1824,43.999,-68.642,-5,23009,69386,90.86,6464340.15
19012,81.7533,43.742,-124.167,-8,41019,55635,8.77,117537.37
19013,132.7104,43.77,-124.022,-8,41019,1136,5.51,52763.81
19014,132.7104,43.798,-123.876,-8,41019,55635,19.73,99811
19015,132.7104,43.827,-123.73,-8,41019,1142,24.15,166656.95
19016,132.7104,43.855,-123.584,-8,41019,1142,23.27,147982.94
19017,132.7104,43.883,-123.438,-8,41039,1142,18.13,109886.77
19018,132.7104,43.91,-123.292,-8,41039,54488,19.84,79204.92
19019,132.7104,43.938,-123.145,-8,41039,1199,6.36,48200.5
19020,132.7104,43.965,-122.999,-8,41039,54328,5.5,34669.41
19021,132.7104,43.993,-122.852,-8,41039,2048,5.5,46557.24
19022,132.7104,44.02,-122.706,-8,41039,54189,14.08,89096.26
19023,132.7104,44.047,-122.559,-8,41039,2067,24.8,123395.4
19024,132.7104,44.074,-122.412,-8,41039,2067,36.69,195971.63
19025,132.7104,44.1,-122.265,-8,41039,2067,51.28,237840.73
19026,132.7104,44.127,-122.117,-8,41039,2067,65.58,337531.36
19027,132.7104,44.153,-121.97,-8,41039,2060,78.93,394453.47
19028,132.7104,44.18,-121.822,-8,41039,2066,91.84,474664.8
19029,132.7104,44.206,-121.675,-8,41017,144,34.71,169733.02
19030,132.7104,44.232,-121.527,-8,41017,144,22.32,90480.62
19031,132.7104,44.258,-121.379,-8,41017,79934,17.06,62321.37
19032,132.7104,44.283,-121.231,-8,41017,52598,5.5,32732.82
19033,132.7104,44.309,-121.083,-8,41013,79934,9.54,44525.32
19034,132.7104,44.334,-120.934,-8,41013,2068,5.5,45103.05
19035,132.7104,44.36,-120.786,-8,41013,451,12.9,67052.62
19036,132.7104,44.385,-120.637,-8,41013,451,25.2,111325.6
19037,132.7104,44.41,-120.489,-8,41013,52350,45.48,175884.34
19038,132.7104,44.435,-120.34,-8,41013,52350,56.41,227208.04
19039,132.7104,44.459,-120.191,-8,41069,52350,68.69,297599.69
19040,132.7104,44.484,-120.042,-8,41069,52350,85.3,363789.58
19041,132.7104,44.508,-119.893,-8,41069,425,88,359476.35
19042,132.7104,44.532,-119.744,-8,41069,425,98.85,399374.35
19043,132.7104,44.557,-119.594,-8,41023,144,101.81,400269.28
19044,132.7104,44.58,-119.445,-8,41023,144,111.27,422020.28
19045,132.7104,44.604,-119.295,-8,41023,144,107.46,403586.04
19046,132.7104,44.628,-119.145,-8,41023,144,108.35,407082.65
19047,132.7104,44.651,-118.995,-8,41023,144,113.93,455106.85
19048,132.7104,44.675,-118.845,-8,41023,51063,98.47,424584.91
19049,132.7104,44.698,-118.695,-8,41023,51063,80.67,368921.37
19050,132.7104,44.721,-118.545,-8,41023,51063,71.6,311740.04
19051,132.7104,44.744,-118.395,-8,41023,51063,54.07,259815.92
19052,132.7104,44.767,-118.244,-8,41001,51063,43.21,175948.84
19053,132.7104,44.789,-118.094,-8,41001,51037,29.86,120503.8
19054,132.7104,44.812,-117.943,-8,41001,51037,16.17,54648.18
19055,132.7104,44.834,-117.792,-8,41001,51037,5.5,31242.11
19056,132.7104,44.856,-117.641,-8,41001,2654,5.5,46421.36
19057,132.7104,44.878,-117.49,-8,41001,2654,5.5,43833.7
19058,132.7104,44.9,-117.339,-8,41001,2654,8.91,71712.81
19059,132.7104,44.921,-117.188,-8,41001,2654,12.99,102347
19060,132.7104,44.943,-117.037,-8,41001,50721,17.34,83017.38
19061,132.7104,44.964,-116.885,-8,41001,50687,5.5,42257.89
19062,132.7104,44.986,-116.734,-7,16003,50685,10.05,64811.68
19063,132.7104,45.007,-116.582,-7,16003,50685,22.17,108310.75
19064,132.7104,45.028,-116.43,-7,16003,50685,36.45,186637.55
19065,132.7104,45.048,-116.278,-7,16003,50685,53.17,246982.96
19066,132.7104,45.069,-116.126,-7,16003,50685,65.74,314132.72
19067,132.7104,45.089,-115.974,-7,16085,50686,94.77,375813.9
19068,132.7104,45.11,-115.822,-7,16085,50686,102.59,414168.8
19069,132.7104,45.13,-115.67,-7,16085,50686,119.39,467252.08
19070,132.7104,45.15,-115.517,-7,16085,50686,129.28,512302.64
19071,132.7104,45.17,-115.365,-7,16085,50686,142.08,575879.04
19072,132.7104,45.19,-115.212,-7,16049,50686,153.66,640013.8
19073,132.7104,45.209,-115.059,-7,16049,50686,166.16,695752.46
19074,132.7104,45.228,-114.906,-7,16049,3965,166.75,673615.78
19075,132.7104,45.248,-114.754,-7,16049,3965,152.31,608761.76
19076,132.7104,45.267,-114.6,-7,16059,3965,142.09,568010.63
19077,132.7104,45.286,-114.447,-7,16059,3965,130.74,519210.01
19078,132.7104,45.304,-114.294,-7,16059,3965,114.76,454178.27
19079,132.7104,45.323,-114.141,-7,16059,3965,104.82,422299.45
19080,132.7104,45.342,-113.987,-7,16059,3965,100.65,339871.3
19081,132.7104,45.36,-113.834,-7,16059,3965,100.59,333273.87
19082,132.7104,45.378,-113.68,-7,30001,4103,76.89,275815.6
19083,132.7104,45.396,-113.527,-7,30001,4103,62.52,215272.79
19084,132.7104,45.414,-113.373,-7,30001,3965,56.59,215145.01
19085,132.7104,45.432,-113.219,-7,30001,3965,52.89,215227.36
19086,132.7104,45.449,-113.065,-7,30001,4103,28.43,148989.86
19087,132.7104,45.466,-112.911,-7,30001,4103,14.79,101938.49
19088,132.7104,45.484,-112.757,-7,30001,4103,5.5,48104.87
19089,132.7104,45.501,-112.603,-7,30057,151,5.5,58935.73
19090,132.7104,45.518,-112.448,-7,30057,151,17.22,94237.42
