idx_hr,hr,d
8487,hr16,d354
8488,hr17,d354
8489,hr18,d354
8490,hr19,d354
8491,hr20,d354
8492,hr21,d354
8493,hr22,d354
8494,hr23,d354
8495,hr24,d354
8496,hr1,d355
8497,hr2,d355
8498,hr3,d355
8499,hr4,d355
8500,hr5,d355
8501,hr6,d355
8502,hr7,d355
8503,hr8,d355
8504,hr9,d355
8505,hr10,d355
8506,hr11,d355
8507,hr12,d355
8508,hr13,d355
8509,hr14,d355
8510,hr15,d355
8511,hr16,d355
8512,hr17,d355
8513,hr18,d355
8514,hr19,d355
8515,hr20,d355
8516,hr21,d355
8517,hr22,d355
8518,hr23,d355
8519,hr24,d355
8520,hr1,d356
8521,hr2,d356
8522,hr3,d356
8523,hr4,d356
8524,hr5,d356
8525,hr6,d356
8526,hr7,d356
8527,hr8,d356
8528,hr9,d356
8529,hr10,d356
8530,hr11,d356
8531,hr12,d356
8532,hr13,d356
8533,hr14,d356
8534,hr15,d356
8535,hr16,d356
8536,hr17,d356
8537,hr18,d356
8538,hr19,d356
8539,hr20,d356
8540,hr21,d356
8541,hr22,d356
8542,hr23,d356
8543,hr24,d356
8544,hr1,d357
8545,hr2,d357
8546,hr3,d357
8547,hr4,d357
8548,hr5,d357
8549,hr6,d357
8550,hr7,d357
8551,hr8,d357
8552,hr9,d357
8553,hr10,d357
8554,hr11,d357
8555,hr12,d357
8556,hr13,d357
8557,hr14,d357
8558,hr15,d357
8559,hr16,d357
8560,hr17,d357
8561,hr18,d357
8562,hr19,d357
8563,hr20,d357
8564,hr21,d357
8565,hr22,d357
8566,hr23,d357
8567,hr24,d357
8568,hr1,d358
8569,hr2,d358
8570,hr3,d358
8571,hr4,d358
8572,hr5,d358
8573,hr6,d358
8574,hr7,d358
8575,hr8,d358
8576,hr9,d358
8577,hr10,d358
8578,hr11,d358
8579,hr12,d358
8580,hr13,d358
8581,hr14,d358
8582,hr15,d358
8583,hr16,d358
8584,hr17,d358
8585,hr18,d358
8586,hr19,d358
8587,hr20,d358
8588,hr21,d358
8589,hr22,d358
8590,hr23,d358
8591,hr24,d358
8592,hr1,d359
8593,hr2,d359
8594,hr3,d359
8595,hr4,d359
8596,hr5,d359
8597,hr6,d359
8598,hr7,d359
8599,hr8,d359
8600,hr9,d359
8601,hr10,d359
8602,hr11,d359
8603,hr12,d359
8604,hr13,d359
8605,hr14,d359
8606,hr15,d359
8607,hr16,d359
8608,hr17,d359
8609,hr18,d359
8610,hr19,d359
8611,hr20,d359
8612,hr21,d359
8613,hr22,d359
8614,hr23,d359
8615,hr24,d359
8616,hr1,d360
8617,hr2,d360
8618,hr3,d360
8619,hr4,d360
8620,hr5,d360
8621,hr6,d360
8622,hr7,d360
8623,hr8,d360
8624,hr9,d360
8625,hr10,d360
8626,hr11,d360
8627,hr12,d360
8628,hr13,d360
8629,hr14,d360
8630,hr15,d360
8631,hr16,d360
8632,hr17,d360
8633,hr18,d360
8634,hr19,d360
8635,hr20,d360
8636,hr21,d360
8637,hr22,d360
8638,hr23,d360
8639,hr24,d360
8640,hr1,d361
8641,hr2,d361
8642,hr3,d361
8643,hr4,d361
8644,hr5,d361
8645,hr6,d361
8646,hr7,d361
8647,hr8,d361
8648,hr9,d361
8649,hr10,d361
8650,hr11,d361
8651,hr12,d361
8652,hr13,d361
8653,hr14,d361
8654,hr15,d361
8655,hr16,d361
8656,hr17,d361
8657,hr18,d361
8658,hr19,d361
8659,hr20,d361
8660,hr21,d361
8661,hr22,d361
8662,hr23,d361
8663,hr24,d361
8664,hr1,d362
8665,hr2,d362
8666,hr3,d362
8667,hr4,d362
8668,hr5,d362
8669,hr6,d362
8670,hr7,d362
8671,hr8,d362
8672,hr9,d362
8673,hr10,d362
8674,hr11,d362
8675,hr12,d362
8676,hr13,d362
8677,hr14,d362
8678,hr15,d362
8679,hr16,d362
8680,hr17,d362
8681,hr18,d362
8682,hr19,d362
8683,hr20,d362
8684,hr21,d362
8685,hr22,d362
8686,hr23,d362
8687,hr24,d362
8688,hr1,d363
8689,hr2,d363
8690,hr3,d363
8691,hr4,d363
8692,hr5,d363
8693,hr6,d363
8694,hr7,d363
8695,hr8,d363
8696,hr9,d363
8697,hr10,d363
8698,hr11,d363
8699,hr12,d363
8700,hr13,d363
8701,hr14,d363
8702,hr15,d363
8703,hr16,d363
8704,hr17,d363
8705,hr18,d363
8706,hr19,d363
8707,hr20,d363
8708,hr21,d363
8709,hr22,d363
8710,hr23,d363
8711,hr24,d363
8712,hr1,d364
8713,hr2,d364
8714,hr3,d364
8715,hr4,d364
8716,hr5,d364
8717,hr6,d364
8718,hr7,d364
8719,hr8,d364
8720,hr9,d364
8721,hr10,d364
8722,hr11,d364
8723,hr12,d364
8724,hr13,d364
8725,hr14,d364
8726,hr15,d364
8727,hr16,d364
8728,hr17,d364
8729,hr18,d364
8730,hr19,d364
8731,hr20,d364
8732,hr21,d364
8733,hr22,d364
8734,hr23,d364
8735,hr24,d364
8736,hr1,d365
8737,hr2,d365
8738,hr3,d365
8739,hr4,d365
8740,hr5,d365
8741,hr6,d365
8742,hr7,d365
8743,hr8,d365
8744,hr9,d365
8745,hr10,d365
8746,hr11,d365
8747,hr12,d365
8748,hr13,d365
8749,hr14,d365
8750,hr15,d365
8751,hr16,d365
8752,hr17,d365
8753,hr18,d365
8754,hr19,d365
8755,hr20,d365
8756,hr21,d365
8757,hr22,d365
8758,hr23,d365
8759,hr24,d365
