time_slice,Month,Day,Hour,h,
Spring_morning,5,13,10,H10,3178
Spring_morning,5,13,11,H10,3179
Spring_afternoon,5,13,12,H11,3180
Spring_afternoon,5,13,13,H11,3181
Spring_afternoon,5,13,14,H11,3182
Spring_sunset,5,13,15,H12,3183
Spring_sunset,5,13,16,H12,3184
Spring_sunset,5,13,17,H12,3185
Spring_evening,5,13,18,H13,3186
Spring_evening,5,13,19,H13,3187
Spring_evening,5,13,20,H13,3188
Spring_evening,5,13,21,H13,3189
Spring_evening,5,13,22,H13,3190
Spring_night,5,13,23,H8,3191
Spring_night,5,13,24,H8,3192
Spring_night,5,14,1,H8,3193
Spring_night,5,14,2,H8,3194
Spring_night,5,14,3,H8,3195
Spring_night,5,14,4,H8,3196
Spring_sunrise,5,14,5,H9,3197
Spring_sunrise,5,14,6,H9,3198
Spring_sunrise,5,14,7,H9,3199
Spring_morning,5,14,8,H10,3200
Spring_morning,5,14,9,H10,3201
Spring_morning,5,14,10,H10,3202
Spring_morning,5,14,11,H10,3203
Spring_afternoon,5,14,12,H11,3204
Spring_afternoon,5,14,13,H11,3205
Spring_afternoon,5,14,14,H11,3206
Spring_sunset,5,14,15,H12,3207
Spring_sunset,5,14,16,H12,3208
Spring_sunset,5,14,17,H12,3209
Spring_evening,5,14,18,H13,3210
Spring_evening,5,14,19,H13,3211
Spring_evening,5,14,20,H13,3212
Spring_evening,5,14,21,H13,3213
Spring_evening,5,14,22,H13,3214
Spring_night,5,14,23,H8,3215
Spring_night,5,14,24,H8,3216
Spring_night,5,15,1,H8,3217
Spring_night,5,15,2,H8,3218
Spring_night,5,15,3,H8,3219
Spring_night,5,15,4,H8,3220
Spring_sunrise,5,15,5,H9,3221
Spring_sunrise,5,15,6,H9,3222
Spring_sunrise,5,15,7,H9,3223
Spring_morning,5,15,8,H10,3224
Spring_morning,5,15,9,H10,3225
Spring_morning,5,15,10,H10,3226
Spring_morning,5,15,11,H10,3227
Spring_afternoon,5,15,12,H11,3228
Spring_afternoon,5,15,13,H11,3229
Spring_afternoon,5,15,14,H11,3230
Spring_sunset,5,15,15,H12,3231
Spring_sunset,5,15,16,H12,3232
Spring_sunset,5,15,17,H12,3233
Spring_evening,5,15,18,H13,3234
Spring_evening,5,15,19,H13,3235
Spring_peak,5,15,20,H14,3236
Spring_peak,5,15,21,H14,3237
Spring_peak,5,15,22,H14,3238
Spring_night,5,15,23,H8,3239
Spring_night,5,15,24,H8,3240
Spring_night,5,16,1,H8,3241
Spring_night,5,16,2,H8,3242
Spring_night,5,16,3,H8,3243
Spring_night,5,16,4,H8,3244
Spring_sunrise,5,16,5,H9,3245
Spring_sunrise,5,16,6,H9,3246
Spring_sunrise,5,16,7,H9,3247
Spring_morning,5,16,8,H10,3248
Spring_morning,5,16,9,H10,3249
Spring_morning,5,16,10,H10,3250
Spring_morning,5,16,11,H10,3251
Spring_afternoon,5,16,12,H11,3252
Spring_afternoon,5,16,13,H11,3253
Spring_afternoon,5,16,14,H11,3254
Spring_sunset,5,16,15,H12,3255
Spring_sunset,5,16,16,H12,3256
Spring_sunset,5,16,17,H12,3257
Spring_evening,5,16,18,H13,3258
Spring_evening,5,16,19,H13,3259
Spring_evening,5,16,20,H13,3260
Spring_evening,5,16,21,H13,3261
Spring_evening,5,16,22,H13,3262
Spring_night,5,16,23,H8,3263
Spring_night,5,16,24,H8,3264
Spring_night,5,17,1,H8,3265
Spring_night,5,17,2,H8,3266
Spring_night,5,17,3,H8,3267
Spring_night,5,17,4,H8,3268
Spring_sunrise,5,17,5,H9,3269
Spring_sunrise,5,17,6,H9,3270
Spring_sunrise,5,17,7,H9,3271
Spring_morning,5,17,8,H10,3272
Spring_morning,5,17,9,H10,3273
Spring_morning,5,17,10,H10,3274
Spring_morning,5,17,11,H10,3275
Spring_afternoon,5,17,12,H11,3276
Spring_afternoon,5,17,13,H11,3277
Spring_afternoon,5,17,14,H11,3278
Spring_sunset,5,17,15,H12,3279
Spring_sunset,5,17,16,H12,3280
Spring_sunset,5,17,17,H12,3281
Spring_evening,5,17,18,H13,3282
Spring_evening,5,17,19,H13,3283
Spring_evening,5,17,20,H13,3284
Spring_evening,5,17,21,H13,3285
Spring_evening,5,17,22,H13,3286
Spring_night,5,17,23,H8,3287
Spring_night,5,17,24,H8,3288
Spring_night,5,18,1,H8,3289
Spring_night,5,18,2,H8,3290
Spring_night,5,18,3,H8,3291
Spring_night,5,18,4,H8,3292
Spring_sunrise,5,18,5,H9,3293
Spring_sunrise,5,18,6,H9,3294
Spring_sunrise,5,18,7,H9,3295
Spring_morning,5,18,8,H10,3296
Spring_morning,5,18,9,H10,3297
Spring_morning,5,18,10,H10,3298
Spring_morning,5,18,11,H10,3299
Spring_afternoon,5,18,12,H11,3300
Spring_afternoon,5,18,13,H11,3301
Spring_afternoon,5,18,14,H11,3302
Spring_sunset,5,18,15,H12,3303
Spring_sunset,5,18,16,H12,3304
Spring_sunset,5,18,17,H12,3305
Spring_evening,5,18,18,H13,3306
Spring_evening,5,18,19,H13,3307
Spring_evening,5,18,20,H13,3308
Spring_evening,5,18,21,H13,3309
Spring_evening,5,18,22,H13,3310
Spring_night,5,18,23,H8,3311
Spring_night,5,18,24,H8,3312
Spring_night,5,19,1,H8,3313
Spring_night,5,19,2,H8,3314
Spring_night,5,19,3,H8,3315
Spring_night,5,19,4,H8,3316
Spring_sunrise,5,19,5,H9,3317
Spring_sunrise,5,19,6,H9,3318
Spring_sunrise,5,19,7,H9,3319
Spring_morning,5,19,8,H10,3320
Spring_morning,5,19,9,H10,3321
Spring_morning,5,19,10,H10,3322
Spring_morning,5,19,11,H10,3323
Spring_afternoon,5,19,12,H11,3324
Spring_afternoon,5,19,13,H11,3325
Spring_afternoon,5,19,14,H11,3326
Spring_sunset,5,19,15,H12,3327
Spring_sunset,5,19,16,H12,3328
Spring_sunset,5,19,17,H12,3329
Spring_evening,5,19,18,H13,3330
Spring_evening,5,19,19,H13,3331
Spring_evening,5,19,20,H13,3332
Spring_evening,5,19,21,H13,3333
Spring_evening,5,19,22,H13,3334
Spring_night,5,19,23,H8,3335
Spring_night,5,19,24,H8,3336
Spring_night,5,20,1,H8,3337
Spring_night,5,20,2,H8,3338
Spring_night,5,20,3,H8,3339
Spring_night,5,20,4,H8,3340
Spring_sunrise,5,20,5,H9,3341
Spring_sunrise,5,20,6,H9,3342
Spring_sunrise,5,20,7,H9,3343
Spring_morning,5,20,8,H10,3344
Spring_morning,5,20,9,H10,3345
Spring_morning,5,20,10,H10,3346
Spring_morning,5,20,11,H10,3347
Spring_afternoon,5,20,12,H11,3348
Spring_afternoon,5,20,13,H11,3349
Spring_afternoon,5,20,14,H11,3350
Spring_sunset,5,20,15,H12,3351
Spring_sunset,5,20,16,H12,3352
Spring_sunset,5,20,17,H12,3353
Spring_evening,5,20,18,H13,3354
Spring_evening,5,20,19,H13,3355
Spring_evening,5,20,20,H13,3356
Spring_evening,5,20,21,H13,3357
Spring_evening,5,20,22,H13,3358
Spring_night,5,20,23,H8,3359
Spring_night,5,20,24,H8,3360
Spring_night,5,21,1,H8,3361
Spring_night,5,21,2,H8,3362
Spring_night,5,21,3,H8,3363
Spring_night,5,21,4,H8,3364
Spring_sunrise,5,21,5,H9,3365
Spring_sunrise,5,21,6,H9,3366
Spring_sunrise,5,21,7,H9,3367
Spring_morning,5,21,8,H10,3368
Spring_morning,5,21,9,H10,3369
Spring_morning,5,21,10,H10,3370
Spring_morning,5,21,11,H10,3371
Spring_afternoon,5,21,12,H11,3372
Spring_afternoon,5,21,13,H11,3373
Spring_afternoon,5,21,14,H11,3374
Spring_sunset,5,21,15,H12,3375
Spring_sunset,5,21,16,H12,3376
Spring_sunset,5,21,17,H12,3377
Spring_evening,5,21,18,H13,3378
Spring_evening,5,21,19,H13,3379
Spring_evening,5,21,20,H13,3380
Spring_evening,5,21,21,H13,3381
Spring_evening,5,21,22,H13,3382
Spring_night,5,21,23,H8,3383
Spring_night,5,21,24,H8,3384
Spring_night,5,22,1,H8,3385
Spring_night,5,22,2,H8,3386
Spring_night,5,22,3,H8,3387
Spring_night,5,22,4,H8,3388
Spring_sunrise,5,22,5,H9,3389
Spring_sunrise,5,22,6,H9,3390
Spring_sunrise,5,22,7,H9,3391
Spring_morning,5,22,8,H10,3392
Spring_morning,5,22,9,H10,3393
Spring_morning,5,22,10,H10,3394
Spring_morning,5,22,11,H10,3395
Spring_afternoon,5,22,12,H11,3396
Spring_afternoon,5,22,13,H11,3397
Spring_afternoon,5,22,14,H11,3398
Spring_sunset,5,22,15,H12,3399
Spring_sunset,5,22,16,H12,3400
Spring_sunset,5,22,17,H12,3401
Spring_evening,5,22,18,H13,3402
Spring_evening,5,22,19,H13,3403
Spring_evening,5,22,20,H13,3404
Spring_evening,5,22,21,H13,3405
Spring_evening,5,22,22,H13,3406
Spring_night,5,22,23,H8,3407
Spring_night,5,22,24,H8,3408
Spring_night,5,23,1,H8,3409
Spring_night,5,23,2,H8,3410
Spring_night,5,23,3,H8,3411
Spring_night,5,23,4,H8,3412
Spring_sunrise,5,23,5,H9,3413
Spring_sunrise,5,23,6,H9,3414
Spring_sunrise,5,23,7,H9,3415
Spring_morning,5,23,8,H10,3416
Spring_morning,5,23,9,H10,3417
Spring_morning,5,23,10,H10,3418
Spring_morning,5,23,11,H10,3419
Spring_afternoon,5,23,12,H11,3420
Spring_afternoon,5,23,13,H11,3421
Spring_afternoon,5,23,14,H11,3422
Spring_sunset,5,23,15,H12,3423
Spring_sunset,5,23,16,H12,3424
Spring_sunset,5,23,17,H12,3425
Spring_evening,5,23,18,H13,3426
Spring_evening,5,23,19,H13,3427
Spring_peak,5,23,20,H14,3428
Spring_peak,5,23,21,H14,3429
Spring_peak,5,23,22,H14,3430
Spring_night,5,23,23,H8,3431
Spring_night,5,23,24,H8,3432
Spring_night,5,24,1,H8,3433
Spring_night,5,24,2,H8,3434
Spring_night,5,24,3,H8,3435
Spring_night,5,24,4,H8,3436
Spring_sunrise,5,24,5,H9,3437
Spring_sunrise,5,24,6,H9,3438
Spring_sunrise,5,24,7,H9,3439
Spring_morning,5,24,8,H10,3440
Spring_morning,5,24,9,H10,3441
Spring_morning,5,24,10,H10,3442
Spring_morning,5,24,11,H10,3443
Spring_afternoon,5,24,12,H11,3444
Spring_afternoon,5,24,13,H11,3445
Spring_afternoon,5,24,14,H11,3446
Spring_sunset,5,24,15,H12,3447
Spring_sunset,5,24,16,H12,3448
Spring_sunset,5,24,17,H12,3449
Spring_evening,5,24,18,H13,3450
Spring_evening,5,24,19,H13,3451
Spring_evening,5,24,20,H13,3452
Spring_evening,5,24,21,H13,3453
Spring_evening,5,24,22,H13,3454
Spring_night,5,24,23,H8,3455
Spring_night,5,24,24,H8,3456
Spring_night,5,25,1,H8,3457
Spring_night,5,25,2,H8,3458
Spring_night,5,25,3,H8,3459
Spring_night,5,25,4,H8,3460
Spring_sunrise,5,25,5,H9,3461
Spring_sunrise,5,25,6,H9,3462
Spring_sunrise,5,25,7,H9,3463
Spring_morning,5,25,8,H10,3464
Spring_morning,5,25,9,H10,3465
Spring_morning,5,25,10,H10,3466
Spring_morning,5,25,11,H10,3467
Spring_afternoon,5,25,12,H11,3468
Spring_afternoon,5,25,13,H11,3469
Spring_afternoon,5,25,14,H11,3470
Spring_sunset,5,25,15,H12,3471
Spring_sunset,5,25,16,H12,3472
Spring_sunset,5,25,17,H12,3473
Spring_evening,5,25,18,H13,3474
Spring_evening,5,25,19,H13,3475
Spring_evening,5,25,20,H13,3476
Spring_evening,5,25,21,H13,3477
Spring_evening,5,25,22,H13,3478
Spring_night,5,25,23,H8,3479
Spring_night,5,25,24,H8,3480
Spring_night,5,26,1,H8,3481
Spring_night,5,26,2,H8,3482
Spring_night,5,26,3,H8,3483
Spring_night,5,26,4,H8,3484
Spring_sunrise,5,26,5,H9,3485
Spring_sunrise,5,26,6,H9,3486
Spring_sunrise,5,26,7,H9,3487
Spring_morning,5,26,8,H10,3488
Spring_morning,5,26,9,H10,3489
Spring_morning,5,26,10,H10,3490
Spring_morning,5,26,11,H10,3491
Spring_afternoon,5,26,12,H11,3492
Spring_afternoon,5,26,13,H11,3493
Spring_afternoon,5,26,14,H11,3494
Spring_sunset,5,26,15,H12,3495
Spring_sunset,5,26,16,H12,3496
Spring_sunset,5,26,17,H12,3497
Spring_evening,5,26,18,H13,3498
Spring_evening,5,26,19,H13,3499
Spring_evening,5,26,20,H13,3500
Spring_evening,5,26,21,H13,3501
Spring_evening,5,26,22,H13,3502
Spring_night,5,26,23,H8,3503
Spring_night,5,26,24,H8,3504
Spring_night,5,27,1,H8,3505
Spring_night,5,27,2,H8,3506
Spring_night,5,27,3,H8,3507
Spring_night,5,27,4,H8,3508
Spring_sunrise,5,27,5,H9,3509
Spring_sunrise,5,27,6,H9,3510
Spring_sunrise,5,27,7,H9,3511
Spring_morning,5,27,8,H10,3512
Spring_morning,5,27,9,H10,3513
Spring_morning,5,27,10,H10,3514
Spring_morning,5,27,11,H10,3515
Spring_afternoon,5,27,12,H11,3516
Spring_afternoon,5,27,13,H11,3517
Spring_afternoon,5,27,14,H11,3518
Spring_sunset,5,27,15,H12,3519
Spring_sunset,5,27,16,H12,3520
Spring_sunset,5,27,17,H12,3521
Spring_evening,5,27,18,H13,3522
Spring_evening,5,27,19,H13,3523
Spring_evening,5,27,20,H13,3524
Spring_evening,5,27,21,H13,3525
Spring_evening,5,27,22,H13,3526
Spring_night,5,27,23,H8,3527
Spring_night,5,27,24,H8,3528
Spring_night,5,28,1,H8,3529
Spring_night,5,28,2,H8,3530
Spring_night,5,28,3,H8,3531
Spring_night,5,28,4,H8,3532
Spring_sunrise,5,28,5,H9,3533
Spring_sunrise,5,28,6,H9,3534
Spring_sunrise,5,28,7,H9,3535
Spring_morning,5,28,8,H10,3536
Spring_morning,5,28,9,H10,3537
Spring_morning,5,28,10,H10,3538
Spring_morning,5,28,11,H10,3539
Spring_afternoon,5,28,12,H11,3540
Spring_afternoon,5,28,13,H11,3541
Spring_afternoon,5,28,14,H11,3542
Spring_sunset,5,28,15,H12,3543
Spring_sunset,5,28,16,H12,3544
Spring_sunset,5,28,17,H12,3545
Spring_evening,5,28,18,H13,3546
Spring_evening,5,28,19,H13,3547
Spring_evening,5,28,20,H13,3548
Spring_evening,5,28,21,H13,3549
Spring_evening,5,28,22,H13,3550
Spring_night,5,28,23,H8,3551
Spring_night,5,28,24,H8,3552
Spring_night,5,29,1,H8,3553
Spring_night,5,29,2,H8,3554
Spring_night,5,29,3,H8,3555
Spring_night,5,29,4,H8,3556
Spring_sunrise,5,29,5,H9,3557
Spring_sunrise,5,29,6,H9,3558
Spring_sunrise,5,29,7,H9,3559
Spring_morning,5,29,8,H10,3560
Spring_morning,5,29,9,H10,3561
Spring_morning,5,29,10,H10,3562
Spring_morning,5,29,11,H10,3563
Spring_afternoon,5,29,12,H11,3564
Spring_afternoon,5,29,13,H11,3565
Spring_afternoon,5,29,14,H11,3566
Spring_sunset,5,29,15,H12,3567
Spring_sunset,5,29,16,H12,3568
Spring_sunset,5,29,17,H12,3569
Spring_evening,5,29,18,H13,3570
Spring_evening,5,29,19,H13,3571
Spring_evening,5,29,20,H13,3572
Spring_evening,5,29,21,H13,3573
Spring_evening,5,29,22,H13,3574
Spring_night,5,29,23,H8,3575
Spring_night,5,29,24,H8,3576
Spring_night,5,30,1,H8,3577
Spring_night,5,30,2,H8,3578
Spring_night,5,30,3,H8,3579
Spring_night,5,30,4,H8,3580
Spring_sunrise,5,30,5,H9,3581
Spring_sunrise,5,30,6,H9,3582
Spring_sunrise,5,30,7,H9,3583
Spring_morning,5,30,8,H10,3584
Spring_morning,5,30,9,H10,3585
Spring_morning,5,30,10,H10,3586
Spring_morning,5,30,11,H10,3587
Spring_afternoon,5,30,12,H11,3588
Spring_afternoon,5,30,13,H11,3589
Spring_afternoon,5,30,14,H11,3590
Spring_sunset,5,30,15,H12,3591
Spring_sunset,5,30,16,H12,3592
Spring_sunset,5,30,17,H12,3593
Spring_evening,5,30,18,H13,3594
Spring_evening,5,30,19,H13,3595
Spring_evening,5,30,20,H13,3596
Spring_evening,5,30,21,H13,3597
Spring_evening,5,30,22,H13,3598
Spring_night,5,30,23,H8,3599
Spring_night,5,30,24,H8,3600
Spring_night,5,31,1,H8,3601
Spring_night,5,31,2,H8,3602
Spring_night,5,31,3,H8,3603
Spring_night,5,31,4,H8,3604
Spring_sunrise,5,31,5,H9,3605
Spring_sunrise,5,31,6,H9,3606
Spring_sunrise,5,31,7,H9,3607
Spring_morning,5,31,8,H10,3608
Spring_morning,5,31,9,H10,3609
Spring_morning,5,31,10,H10,3610
Spring_morning,5,31,11,H10,3611
Spring_afternoon,5,31,12,H11,3612
Spring_afternoon,5,31,13,H11,3613
Spring_afternoon,5,31,14,H11,3614
Spring_sunset,5,31,15,H12,3615
Spring_sunset,5,31,16,H12,3616
Spring_sunset,5,31,17,H12,3617
Spring_evening,5,31,18,H13,3618
Spring_evening,5,31,19,H13,3619
Spring_evening,5,31,20,H13,3620
Spring_evening,5,31,21,H13,3621
Spring_evening,5,31,22,H13,3622
Spring_night,5,31,23,H8,3623
Spring_night,5,31,24,H8,3624
Summer_night,6,1,1,H15,3625
Summer_night,6,1,2,H15,3626
Summer_night,6,1,3,H15,3627
Summer_night,6,1,4,H15,3628
Summer_sunrise,6,1,5,H16,3629
Summer_sunrise,6,1,6,H16,3630
Summer_sunrise,6,1,7,H16,3631
Summer_morning,6,1,8,H17,3632
Summer_morning,6,1,9,H17,3633
Summer_morning,6,1,10,H17,3634
Summer_morning,6,1,11,H17,3635
Summer_afternoon,6,1,12,H18,3636
Summer_afternoon,6,1,13,H18,3637
Summer_afternoon,6,1,14,H18,3638
Summer_sunset,6,1,15,H19,3639
Summer_sunset,6,1,16,H19,3640
Summer_sunset,6,1,17,H19,3641
Summer_evening,6,1,18,H20,3642
Summer_evening,6,1,19,H20,3643
Summer_evening,6,1,20,H20,3644
Summer_evening,6,1,21,H20,3645
Summer_evening,6,1,22,H20,3646
Summer_night,6,1,23,H15,3647
Summer_night,6,1,24,H15,3648
Summer_night,6,2,1,H15,3649
Summer_night,6,2,2,H15,3650
Summer_night,6,2,3,H15,3651
Summer_night,6,2,4,H15,3652
Summer_sunrise,6,2,5,H16,3653
Summer_sunrise,6,2,6,H16,3654
Summer_sunrise,6,2,7,H16,3655
Summer_morning,6,2,8,H17,3656
Summer_morning,6,2,9,H17,3657
Summer_morning,6,2,10,H17,3658
Summer_morning,6,2,11,H17,3659
Summer_afternoon,6,2,12,H18,3660
Summer_afternoon,6,2,13,H18,3661
Summer_afternoon,6,2,14,H18,3662
Summer_sunset,6,2,15,H19,3663
Summer_sunset,6,2,16,H19,3664
Summer_sunset,6,2,17,H19,3665
Summer_evening,6,2,18,H20,3666
Summer_evening,6,2,19,H20,3667
Summer_evening,6,2,20,H20,3668
Summer_evening,6,2,21,H20,3669
Summer_evening,6,2,22,H20,3670
Summer_night,6,2,23,H15,3671
Summer_night,6,2,24,H15,3672
Summer_night,6,3,1,H15,3673
Summer_night,6,3,2,H15,3674
Summer_night,6,3,3,H15,3675
Summer_night,6,3,4,H15,3676
Summer_sunrise,6,3,5,H16,3677
Summer_sunrise,6,3,6,H16,3678
Summer_sunrise,6,3,7,H16,3679
Summer_morning,6,3,8,H17,3680
Summer_morning,6,3,9,H17,3681
Summer_morning,6,3,10,H17,3682
Summer_morning,6,3,11,H17,3683
Summer_afternoon,6,3,12,H18,3684
Summer_afternoon,6,3,13,H18,3685
Summer_afternoon,6,3,14,H18,3686
Summer_sunset,6,3,15,H19,3687
Summer_sunset,6,3,16,H19,3688
Summer_sunset,6,3,17,H19,3689
Summer_evening,6,3,18,H20,3690
Summer_evening,6,3,19,H20,3691
Summer_evening,6,3,20,H20,3692
Summer_evening,6,3,21,H20,3693
Summer_peak,6,3,22,H21,3694
Summer_night,6,3,23,H15,3695
Summer_night,6,3,24,H15,3696
Summer_night,6,4,1,H15,3697
Summer_night,6,4,2,H15,3698
Summer_night,6,4,3,H15,3699
Summer_night,6,4,4,H15,3700
Summer_sunrise,6,4,5,H16,3701
Summer_sunrise,6,4,6,H16,3702
Summer_sunrise,6,4,7,H16,3703
Summer_morning,6,4,8,H17,3704
Summer_morning,6,4,9,H17,3705
Summer_morning,6,4,10,H17,3706
Summer_morning,6,4,11,H17,3707
Summer_afternoon,6,4,12,H18,3708
Summer_afternoon,6,4,13,H18,3709
Summer_afternoon,6,4,14,H18,3710
Summer_sunset,6,4,15,H19,3711
Summer_sunset,6,4,16,H19,3712
Summer_sunset,6,4,17,H19,3713
Summer_evening,6,4,18,H20,3714
Summer_evening,6,4,19,H20,3715
Summer_peak,6,4,20,H21,3716
Summer_peak,6,4,21,H21,3717
Summer_peak,6,4,22,H21,3718
Summer_night,6,4,23,H15,3719
Summer_night,6,4,24,H15,3720
Summer_night,6,5,1,H15,3721
Summer_night,6,5,2,H15,3722
Summer_night,6,5,3,H15,3723
Summer_night,6,5,4,H15,3724
Summer_sunrise,6,5,5,H16,3725
Summer_sunrise,6,5,6,H16,3726
Summer_sunrise,6,5,7,H16,3727
Summer_morning,6,5,8,H17,3728
Summer_morning,6,5,9,H17,3729
Summer_morning,6,5,10,H17,3730
Summer_morning,6,5,11,H17,3731
Summer_afternoon,6,5,12,H18,3732
Summer_afternoon,6,5,13,H18,3733
Summer_afternoon,6,5,14,H18,3734
Summer_sunset,6,5,15,H19,3735
Summer_sunset,6,5,16,H19,3736
Summer_sunset,6,5,17,H19,3737
Summer_evening,6,5,18,H20,3738
Summer_evening,6,5,19,H20,3739
Summer_evening,6,5,20,H20,3740
Summer_peak,6,5,21,H21,3741
Summer_evening,6,5,22,H20,3742
Summer_night,6,5,23,H15,3743
Summer_night,6,5,24,H15,3744
Summer_night,6,6,1,H15,3745
Summer_night,6,6,2,H15,3746
Summer_night,6,6,3,H15,3747
Summer_night,6,6,4,H15,3748
Summer_sunrise,6,6,5,H16,3749
Summer_sunrise,6,6,6,H16,3750
Summer_sunrise,6,6,7,H16,3751
Summer_morning,6,6,8,H17,3752
Summer_morning,6,6,9,H17,3753
Summer_morning,6,6,10,H17,3754
Summer_morning,6,6,11,H17,3755
Summer_afternoon,6,6,12,H18,3756
Summer_afternoon,6,6,13,H18,3757
Summer_afternoon,6,6,14,H18,3758
Summer_sunset,6,6,15,H19,3759
Summer_sunset,6,6,16,H19,3760
Summer_sunset,6,6,17,H19,3761
Summer_evening,6,6,18,H20,3762
Summer_evening,6,6,19,H20,3763
Summer_evening,6,6,20,H20,3764
Summer_evening,6,6,21,H20,3765
Summer_evening,6,6,22,H20,3766
Summer_night,6,6,23,H15,3767
Summer_night,6,6,24,H15,3768
Summer_night,6,7,1,H15,3769
Summer_night,6,7,2,H15,3770
Summer_night,6,7,3,H15,3771
Summer_night,6,7,4,H15,3772
Summer_sunrise,6,7,5,H16,3773
Summer_sunrise,6,7,6,H16,3774
Summer_sunrise,6,7,7,H16,3775
Summer_morning,6,7,8,H17,3776
Summer_morning,6,7,9,H17,3777
Summer_morning,6,7,10,H17,3778
Summer_morning,6,7,11,H17,3779
Summer_afternoon,6,7,12,H18,3780
Summer_afternoon,6,7,13,H18,3781
Summer_afternoon,6,7,14,H18,3782
Summer_sunset,6,7,15,H19,3783
Summer_sunset,6,7,16,H19,3784
Summer_sunset,6,7,17,H19,3785
Summer_evening,6,7,18,H20,3786
Summer_evening,6,7,19,H20,3787
Summer_evening,6,7,20,H20,3788
Summer_evening,6,7,21,H20,3789
Summer_evening,6,7,22,H20,3790
Summer_night,6,7,23,H15,3791
Summer_night,6,7,24,H15,3792
Summer_night,6,8,1,H15,3793
Summer_night,6,8,2,H15,3794
Summer_night,6,8,3,H15,3795
Summer_night,6,8,4,H15,3796
Summer_sunrise,6,8,5,H16,3797
Summer_sunrise,6,8,6,H16,3798
Summer_sunrise,6,8,7,H16,3799
Summer_morning,6,8,8,H17,3800
Summer_morning,6,8,9,H17,3801
Summer_morning,6,8,10,H17,3802
Summer_morning,6,8,11,H17,3803
Summer_afternoon,6,8,12,H18,3804
Summer_afternoon,6,8,13,H18,3805
Summer_afternoon,6,8,14,H18,3806
Summer_sunset,6,8,15,H19,3807
Summer_sunset,6,8,16,H19,3808
Summer_sunset,6,8,17,H19,3809
Summer_evening,6,8,18,H20,3810
Summer_evening,6,8,19,H20,3811
Summer_evening,6,8,20,H20,3812
Summer_peak,6,8,21,H21,3813
Summer_evening,6,8,22,H20,3814
Summer_night,6,8,23,H15,3815
Summer_night,6,8,24,H15,3816
Summer_night,6,9,1,H15,3817
Summer_night,6,9,2,H15,3818
Summer_night,6,9,3,H15,3819
Summer_night,6,9,4,H15,3820
Summer_sunrise,6,9,5,H16,3821
Summer_sunrise,6,9,6,H16,3822
Summer_sunrise,6,9,7,H16,3823
Summer_morning,6,9,8,H17,3824
Summer_morning,6,9,9,H17,3825
Summer_morning,6,9,10,H17,3826
Summer_morning,6,9,11,H17,3827
Summer_afternoon,6,9,12,H18,3828
Summer_afternoon,6,9,13,H18,3829
Summer_afternoon,6,9,14,H18,3830
Summer_sunset,6,9,15,H19,3831
Summer_sunset,6,9,16,H19,3832
Summer_sunset,6,9,17,H19,3833
Summer_evening,6,9,18,H20,3834
Summer_evening,6,9,19,H20,3835
Summer_evening,6,9,20,H20,3836
Summer_evening,6,9,21,H20,3837
Summer_evening,6,9,22,H20,3838
Summer_night,6,9,23,H15,3839
Summer_night,6,9,24,H15,3840
Summer_night,6,10,1,H15,3841
Summer_night,6,10,2,H15,3842
Summer_night,6,10,3,H15,3843
Summer_night,6,10,4,H15,3844
Summer_sunrise,6,10,5,H16,3845
Summer_sunrise,6,10,6,H16,3846
Summer_sunrise,6,10,7,H16,3847
Summer_morning,6,10,8,H17,3848
Summer_morning,6,10,9,H17,3849
Summer_morning,6,10,10,H17,3850
Summer_morning,6,10,11,H17,3851
Summer_afternoon,6,10,12,H18,3852
Summer_afternoon,6,10,13,H18,3853
Summer_afternoon,6,10,14,H18,3854
Summer_sunset,6,10,15,H19,3855
Summer_sunset,6,10,16,H19,3856
Summer_sunset,6,10,17,H19,3857
Summer_evening,6,10,18,H20,3858
Summer_evening,6,10,19,H20,3859
Summer_evening,6,10,20,H20,3860
Summer_evening,6,10,21,H20,3861
Summer_evening,6,10,22,H20,3862
Summer_night,6,10,23,H15,3863
Summer_night,6,10,24,H15,3864
Summer_night,6,11,1,H15,3865
Summer_night,6,11,2,H15,3866
Summer_night,6,11,3,H15,3867
Summer_night,6,11,4,H15,3868
Summer_sunrise,6,11,5,H16,3869
Summer_sunrise,6,11,6,H16,3870
Summer_sunrise,6,11,7,H16,3871
Summer_morning,6,11,8,H17,3872
Summer_morning,6,11,9,H17,3873
Summer_morning,6,11,10,H17,3874
Summer_morning,6,11,11,H17,3875
Summer_afternoon,6,11,12,H18,3876
Summer_afternoon,6,11,13,H18,3877
Summer_afternoon,6,11,14,H18,3878
Summer_sunset,6,11,15,H19,3879
Summer_sunset,6,11,16,H19,3880
Summer_sunset,6,11,17,H19,3881
Summer_evening,6,11,18,H20,3882
