sc_point_gid,class,capacity,capital_adder_per_mw
35444,1,103.793,0
35445,1,172.768,0
35446,1,615.64,0
35447,1,153.276,0
35448,1,222.975,0
35449,1,560.846,0
35450,1,1528.78,0
35451,1,1227.78,0
35452,1,1562.815,0
35453,1,1432.349,0
35454,1,1098.098,0
35455,1,1151.745,0
35456,1,791.787,0
35457,1,817.433,0
35458,1,175.483,0
35459,1,445.648,0
35460,1,793.537,0
35461,1,193.466,0
35462,1,130.345,0
35463,1,159.311,0
35464,1,179.949,0
35465,1,682.864,0
35466,1,465.501,0
35467,1,555.536,0
35468,1,1082.71,0
35469,1,970.83,0
35470,1,156.656,0
35472,1,2.897,0
35473,1,93.414,0
35474,1,328.941,0
35475,1,796.856,0
35476,1,1228.504,0
35477,1,1368.202,0
35478,1,1214.685,0
35479,1,1052.296,0
35480,1,1003.779,0
35481,1,1263.383,0
35482,1,950.736,0
35483,1,215.19,0
35484,1,552.036,0
35485,1,1356.677,0
35486,1,1363.314,0
35487,1,1419.073,0
35488,1,902.399,0
35489,1,550.95,0
35490,1,349.76,0
35491,1,46.466,0
35499,1,38.862,0
35500,1,257.673,0
35501,1,542.139,0
35502,1,910.304,0
35503,1,627.829,0
35504,1,870.296,0
35505,1,1122.115,0
35506,1,506.958,0
35507,1,252.725,0
35508,1,159.794,0
35509,1,806.209,0
35510,1,209.88,0
35511,1,1050.305,0
35512,1,1066.296,0
35513,1,872.709,0
35514,1,180.794,0
35515,1,497.726,0
35516,1,793.416,0
35517,1,640.864,0
35518,1,1075.227,0
35519,1,791.485,0
35520,1,499.415,0
35521,1,867.58,0
35522,1,1121.572,0
35523,1,1184.21,0
35524,1,1076.857,0
35525,1,542.381,0
35526,1,0.362,0
35527,1,346.984,0
35528,1,189.363,0
35529,1,204.871,0
35530,1,15.026,0
35532,1,147.302,0
35732,1,456.57,0
35733,1,1921.506,0
35734,1,1583.513,0
35735,1,338.294,0
35736,1,45.379,0
35745,1,19.371,0
35746,1,102.707,0
35748,1,310.294,0
35749,1,419.277,0
35750,1,340.708,0
35751,1,172.587,0
35752,1,14.121,0
35753,2,80.138,0
35754,1,664.881,0
35756,1,508.346,0
35757,1,1215.952,0
35760,1,389.467,0
35761,1,977.71,0
35763,1,1285.831,0
35764,1,650.519,0
35765,1,14.0,0
35766,1,482.519,0
35767,1,77.242,0
35768,1,1480.987,0
35769,1,485.295,0
35770,1,850.382,0
35771,1,1246.124,0
35772,1,716.416,0
35773,1,216.759,0
35774,1,113.931,0
35775,1,120.931,0
35776,1,1.569,0
35777,1,47.31,0
35779,1,166.794,0
35780,1,564.588,0
35781,1,264.311,0
35782,1,150.863,0
35784,1,111.88,0
35785,1,1690.746,0
35786,1,1862.73,0
35787,1,719.433,0
35788,1,1268.211,0
35789,1,674.416,0
35790,1,416.381,0
35791,1,253.69,0
35792,1,1138.952,0
35793,1,660.898,0
35794,1,1607.289,0
35796,1,1803.471,0
35800,1,374.803,0
35804,1,136.5,0
35805,1,112.242,0
35807,1,153.638,0
35808,1,3.138,0
35811,1,32.828,0
35815,1,22.69,0
35816,1,402.38,0
35817,1,486.501,0
35818,1,807.778,0
35819,1,494.467,0
35820,1,1210.762,0
35821,1,998.348,0
35822,1,52.621,0
35825,1,69.759,0
35826,1,374.923,0
35827,1,3.741,0
35828,1,202.216,0
35829,1,582.571,0
35830,1,890.21,0
35831,1,480.588,0
35832,1,992.796,0
35833,1,1486.901,0
35834,1,933.658,0
35835,1,636.881,0
35836,1,187.794,0
35837,1,207.104,0
35838,1,219.837,0
35839,1,40.552,0
35840,1,541.174,0
35841,1,653.657,0
35842,1,86.052,0
35845,1,44.173,0
35846,1,437.139,0
35847,1,302.328,0
35848,1,770.244,0
35849,1,946.33,0
35850,1,796.071,0
35854,1,234.501,0
35855,1,863.658,0
35856,1,1055.555,0
35857,1,1225.607,0
35858,1,1206.659,0
35859,1,1162.365,0
35860,1,1277.866,0
35861,1,939.27,0
35862,1,787.02,0
35863,1,475.338,0
35864,1,496.217,0
35865,1,733.675,0
35866,1,1377.194,0
35867,1,1285.831,0
35868,1,936.072,0
35869,1,449.812,0
35870,1,215.552,0
35871,1,120.931,0
35878,1,18.345,0
35879,1,88.224,0
35880,1,154.483,0
35881,1,234.621,0
35882,1,612.14,0
35883,1,760.709,0
35884,1,1000.943,0
35885,1,686.605,0
35886,1,985.856,0
35887,1,528.622,0
35888,1,154.604,0
35889,1,422.053,0
35890,1,953.089,0
35891,1,1240.452,0
35892,1,1094.296,0
35893,1,1038.598,0
35894,1,724.623,0
35895,1,992.736,0
35896,1,1066.9,0
35897,1,754.554,0
35898,1,699.037,0
35899,1,733.795,0
35900,1,824.796,0
35901,1,459.769,0
35902,1,585.769,0
35903,1,984.287,0
35904,1,734.942,0
35905,1,716.114,0
35906,1,83.88,0
35907,1,140.906,0
35908,1,488.312,0
35909,1,290.501,0
35910,1,201.07,0
36106,1,153.759,0
36111,1,108.742,0
36112,1,808.442,0
36113,1,1357.159,0
36114,1,925.451,0
36115,1,1069.072,0
36116,1,1467.892,0
36117,1,267.268,0
36126,2,15.75,0
36128,2,301.604,0
36129,1,144.828,0
36133,2,548.053,0
36134,2,159.069,0
36135,2,59.742,0
36136,1,1149.21,0
36137,1,589.329,0
36138,2,2.655,0
36139,1,733.675,0
36140,1,987.124,0
36141,1,1.328,0
36143,1,1325.056,0
36144,1,472.139,0
36145,1,297.501,0
36146,1,245.544,0
36147,1,678.036,0
36148,1,1450.452,0
36149,1,1407.849,0
36150,1,1414.487,0
36151,1,375.587,0
36152,1,105.121,0
36153,1,336.363,0
36154,1,1021.762,0
36155,1,3.621,0
36158,1,387.294,0
36159,1,184.354,0
36160,1,409.984,0
36161,1,41.397,0
36163,1,322.122,0
36164,1,680.692,0
36165,1,1363.194,0
36166,1,1573.255,0
36167,1,675.985,0
36168,1,1902.678,0
36169,1,332.501,0
36170,1,856.175,0
36171,1,1126.4,0
36172,1,708.692,0
36173,1,1693.764,0
36174,1,1800.272,0
36177,1,923.882,0
36178,1,253.208,0
36179,1,749.063,0
36180,1,256.889,0
36181,1,397.794,0
36195,1,307.76,0
36196,1,518.605,0
36197,1,1228.081,0
36198,1,940.296,0
36199,1,532.002,0
36200,1,845.313,0
36201,1,996.899,0
36205,1,10.741,0
36206,1,90.518,0
36207,1,182.604,0
36208,1,184.535,0
36209,1,630.002,0
36210,1,443.415,0
36211,1,1152.107,0
36212,1,1048.917,0
36213,1,1507.056,0
36214,1,1132.796,0
36215,1,67.104,0
36216,1,54.431,0
36218,1,537.795,0
36219,1,602.484,0
36220,1,178.863,0
36221,1,1089.348,0
36222,1,241.742,0
36223,1,29.569,0
36224,1,58.776,0
36226,1,366.294,0
36227,1,671.157,0
36228,1,827.209,0
36229,1,963.71,0
36230,1,254.535,0
36234,1,81.707,0
36235,1,1202.193,0
36236,1,1735.522,0
36237,1,860.52,0
36238,1,1294.219,0
36239,1,1425.168,0
36240,1,1319.866,0
36241,1,446.01,0
36242,1,491.027,0
36243,1,577.924,0
36244,1,1396.082,0
36245,1,837.046,0
36246,1,552.217,0
36247,1,1254.814,0
36248,1,992.917,0
36249,1,374.984,0
36250,1,91.121,0
36251,1,78.569,0
36258,1,117.431,0
36259,1,98.604,0
36260,1,366.777,0
36261,1,422.053,0
36262,1,701.33,0
36263,1,299.191,0
36264,1,175.785,0
36265,1,507.924,0
36266,1,639.114,0
36267,1,397.794,0
36268,1,688.718,0
36269,1,511.484,0
36270,1,577.019,0
36271,1,665.002,0
36272,1,896.847,0
36273,1,1146.193,0
36274,1,995.27,0
36275,1,1057.667,0
36276,1,1160.615,0
36277,1,1241.417,0
36278,1,1019.046,0
36279,1,1079.27,0
36280,1,1170.452,0
36281,1,472.32,0
36282,1,943.434,0
36283,1,1009.632,0
36284,1,820.149,0
36285,1,162.328,0
36286,1,71.328,0
36287,1,336.423,0
36288,1,528.562,0
36289,1,462.424,0
36290,1,479.079,0
36486,1,118.035,0
36491,1,73.621,0
36492,1,945.727,0
36493,1,942.71,0
36494,1,650.278,0
36495,1,1276.176,0
36496,1,1458.478,0
36497,1,223.94,0
36505,2,0.483,0
36506,1,698.493,0
36507,2,552.519,0
36509,2,210.001,0
36510,2,155.63,0
36511,2,2.655,0
36512,1,49.845,0
36513,1,872.227,0
36514,2,167.276,0
36515,2,86.535,0
36516,1,1317.211,0
36517,1,174.397,0
36518,2,342.277,0
36519,1,989.779,0
36520,1,620.347,0
36521,1,522.588,0
36522,2,267.208,0
36523,1,1658.763,0
36524,1,41.759,0
36525,1,2.172,0
36527,1,442.45,0
36528,1,90.88,0
36529,1,1441.039,0
36530,1,301.122,0
36532,1,60.104,0
36533,1,1422.694,0
36534,1,639.778,0
36535,1,255.018,0
36537,1,0.966,0
36538,1,72.655,0
36539,1,77.483,0
36540,1,106.207,0
36542,1,242.346,0
36543,1,1320.469,0
36544,1,974.693,0
36545,1,839.158,0
36546,1,1074.141,0
36547,1,534.355,0
36548,1,1935.385,0
36549,1,111.216,0
36550,1,381.26,0
36551,1,303.234,0
36552,1,1091.943,0
36554,1,1304.538,0
36555,1,1525.401,0
36556,1,1165.443,0
36557,1,1041.313,0
36558,1,636.036,0
36559,1,702.537,0
36560,1,828.175,0
36561,1,144.345,0
36565,1,288.57,0
36567,1,196.121,0
36573,1,241.802,0
36575,1,34.035,0
36576,1,694.993,0
36577,1,579.795,0
36578,1,604.174,0
36579,1,188.759,0
36580,1,854.968,0
36581,1,511.122,0
36584,1,162.087,0
36585,1,324.656,0
36586,1,19.31,0
36587,1,469.001,0
36588,1,153.397,0
36589,1,343.967,0
36590,1,1322.521,0
36591,1,941.744,0
36592,1,1144.745,0
36593,1,1351.728,0
36594,1,1148.607,0
36595,1,178.742,0
36596,1,28.362,0
36598,1,38.983,0
36599,1,333.949,0
36600,1,200.104,0
36601,1,480.346,0
36602,1,156.535,0
36605,1,15.569,0
36606,1,245.966,0
36607,1,1215.711,0
36608,1,1320.469,0
36609,1,1329.521,0
36610,1,152.673,0
36611,1,117.552,0
36613,1,142.173,0
36614,1,493.803,0
36615,1,943.434,0
36616,1,1125.434,0
36617,1,785.692,0
36618,1,537.071,0
36619,1,662.83,0
36620,1,1140.038,0
36621,1,996.417,0
36622,1,397.734,0
36623,1,599.829,0
36624,1,848.028,0
36625,1,627.769,0
36626,1,558.734,0
36627,1,202.156,0
36628,1,744.295,0
36629,1,523.795,0
36630,1,154.0,0
36638,1,80.983,0
36639,1,69.155,0
36640,1,6.759,0
36641,1,220.38,0
36642,1,327.915,0
36643,1,86.293,0
36644,1,38.56,0
36645,1,323.691,0
36646,1,520.476,0
36647,1,604.959,0
36648,1,847.244,0
36649,1,808.864,0
36650,1,744.054,0
36651,1,881.882,0
36652,1,707.787,0
36653,1,770.787,0
36654,1,827.873,0
36655,1,1035.52,0
36656,1,1157.598,0
36657,1,1169.245,0
36658,1,1038.719,0
36659,1,728.364,0
36660,1,409.743,0
36661,1,357.182,0
36662,1,472.924,0
36663,1,756.545,0
36664,1,814.839,0
36665,1,965.037,0
36666,1,672.424,0
36667,1,238.846,0
36668,1,703.562,0
36669,1,1039.322,0
36670,1,860.58,0
36671,1,106.569,0
36867,2,100.414,0
36870,1,96.612,0
36871,1,231.966,0
36872,1,1066.538,0
36873,1,301.725,0
36874,1,777.123,0
36875,1,1486.177,0
36876,1,936.253,0
36877,1,220.742,0
36885,2,568.088,0
36886,1,1323.064,0
36887,2,245.121,0
36889,2,114.293,0
36890,2,309.268,0
36891,1,435.57,0
36892,1,277.346,0
36893,1,341.311,0
36894,1,275.535,0
36895,2,231.483,0
36896,2,136.38,0
36897,1,204.087,0
36898,1,184.656,0
36899,2,450.777,0
36900,2,602.002,0
36901,1,1454.677,0
36902,1,1497.763,0
36903,1,623.726,0
36905,1,294.484,0
36906,1,181.578,0
36908,1,69.035,0
36909,1,566.157,0
36911,1,23.414,0
36912,1,732.83,0
36913,1,1353.176,0
36914,1,440.76,0
36915,1,14.845,0
36916,1,272.759,0
36918,1,246.932,0
36919,1,352.053,0
36922,1,1108.9,0
36923,1,1563.056,0
36924,1,533.631,0
36925,1,21.845,0
36926,1,1.448,0
36927,1,746.528,0
36928,1,1753.264,0
36930,1,359.475,0
36931,1,966.425,0
36932,1,2425.205,0
36933,1,2339.395,0
36934,1,1381.297,0
36935,1,1634.626,0
36936,1,1563.418,0
36937,1,1573.436,0
36938,1,414.329,0
36939,1,357.484,0
36940,1,1080.055,0
36941,1,170.294,0
36944,1,518.907,0
36945,1,17.5,0
36947,1,21.241,0
36952,1,68.009,0
36953,1,330.268,0
36955,1,7.483,0
36956,1,65.173,0
36957,1,157.259,0
36958,1,178.621,0
36959,1,333.346,0
36960,1,83.035,0
36967,1,211.811,0
36968,1,153.397,0
36969,1,1202.555,0
36970,1,1096.831,0
36971,1,702.838,0
36972,1,1104.193,0
36973,1,946.21,0
36974,1,1163.572,0
36975,1,641.045,0
36976,1,25.586,0
36979,1,0.121,0
36980,1,272.277,0
36981,1,232.449,0
36986,1,58.655,0
36987,1,688.174,0
36988,1,1036.486,0
36989,1,1183.486,0
36990,1,76.035,0
36993,1,179.345,0
36994,1,600.795,0
36995,1,344.932,0
36996,1,330.932,0
36997,1,653.778,0
36998,1,682.381,0
36999,1,1002.029,0
37000,1,1247.573,0
37001,1,1251.616,0
37002,1,1117.771,0
37003,1,1083.495,0
37004,1,561.088,0
37005,1,719.916,0
37006,1,963.348,0
37007,1,1031.236,0
37008,1,381.742,0
37009,1,903.304,0
37010,1,495.312,0
37011,1,417.406,0
37012,1,75.793,0
37013,1,0.121,0
37018,1,84.845,0
37019,1,357.242,0
37020,1,154.845,0
37021,1,339.863,0
37022,1,241.32,0
37023,1,344.208,0
37024,1,303.173,0
37025,1,492.174,0
37026,1,1280.702,0
37027,1,1150.297,0
37028,1,1172.383,0
37029,1,771.632,0
37030,1,754.735,0
37031,1,533.208,0
37032,1,442.751,0
37033,1,175.966,0
37034,1,236.492,0
37035,1,927.623,0
37036,1,769.278,0
37037,1,734.821,0
37038,1,650.76,0
37039,1,942.649,0
37040,1,387.958,0
37041,1,60.466,0
37042,1,254.173,0
37043,1,632.054,0
37044,1,794.08,0
37045,1,518.364,0
37046,1,89.069,0
37047,1,54.793,0
37048,1,228.225,0
37049,1,455.122,0
37050,1,763.063,0
37051,1,176.147,0
37247,1,53.526,0
37250,2,116.466,0
37251,1,729.45,0
37252,1,1323.607,0
37253,1,434.001,0
37254,1,440.76,0
37255,1,793.416,0
37256,1,768.192,0
37257,1,698.916,0
37265,1,302.328,0
37266,2,25.285,0
37269,2,120.087,0
37270,2,120.328,0
37271,1,83.397,0
37272,2,17.862,0
37273,2,198.656,0
37274,2,7.241,0
37275,1,715.088,0
37276,2,910.123,0
37277,2,820.692,0
37278,2,985.193,0
37279,2,1316.245,0
37280,1,1590.332,0
37281,1,646.054,0
37282,2,82.431,0
37283,2,131.069,0
37284,1,1507.841,0
37285,1,974.934,0
37286,1,243.13,0
37287,1,405.76,0
37288,1,1057.486,0
37289,1,404.191,0
37290,1,236.552,0
37291,1,500.743,0
37292,1,951.761,0
37293,1,45.379,0
37295,1,726.071,0
37296,1,255.259,0
37298,1,347.467,0
37299,1,96.552,0
37301,1,610.631,0
37302,1,1813.729,0
37303,1,1445.263,0
37304,1,1576.574,0
37305,1,401.174,0
37306,1,574.847,0
37307,1,1864.902,0
37308,1,1183.547,0
37310,1,773.502,0
37311,1,2304.938,0
37314,1,3371.958,0
37315,1,2225.584,0
37316,1,1380.151,0
37317,1,1544.108,0
37318,1,160.035,0
37319,1,790.64,0
37320,1,912.778,0
37321,1,795.951,0
37322,1,480.829,0
37324,1,331.415,0
37333,1,71.328,0
37347,1,204.449,0
37348,1,397.915,0
37349,1,1086.089,0
37350,1,1118.012,0
37351,1,715.088,0
37352,1,675.2,0
37353,1,62.276,0
37354,1,720.64,0
37355,1,276.621,0
37356,1,93.052,0
37360,1,230.759,0
37361,1,284.466,0
37362,1,0.121,0
37366,1,92.811,0
37367,1,927.865,0
37368,1,667.295,0
37369,1,980.365,0
37370,1,76.276,0
37372,1,3.862,0
37373,1,94.742,0
37374,1,391.398,0
37375,1,624.209,0
37376,1,100.535,0
37377,1,511.364,0
37378,1,356.639,0
37379,1,752.261,0
37380,1,1133.702,0
37381,1,919.96,0
37382,1,811.399,0
37383,1,721.726,0
37384,1,476.544,0
37385,1,826.183,0
37386,1,1005.167,0
37387,1,1434.461,0
37388,1,934.865,0
37389,1,673.45,0
37390,1,827.813,0
37391,1,575.088,0
37392,1,289.535,0
37393,1,28.0,0
37394,1,7.362,0
37396,1,62.759,0
37397,1,93.052,0
37398,1,196.725,0
37399,1,815.744,0
37400,1,572.071,0
37401,1,812.666,0
37402,1,624.329,0
37403,1,842.778,0
37404,1,483.122,0
37405,1,703.019,0
37406,1,1312.504,0
37407,1,1459.142,0
37408,1,1103.167,0
37409,1,340.829,0
37410,1,705.011,0
37411,1,700.606,0
37412,1,245.242,0
37413,1,118.94,0
37414,1,51.535,0
37415,1,137.828,0
37416,1,1033.831,0
37417,1,925.149,0
37418,1,447.458,0
37419,1,309.087,0
37420,1,101.681,0
37421,1,322.423,0
37422,1,429.294,0
37423,1,811.278,0
37424,1,1239.124,0
37425,1,893.71,0
37426,1,528.139,0
37427,1,138.19,0
37428,1,230.88,0
37429,1,921.348,0
37430,1,212.354,0
37431,1,300.096,0
37432,1,35.241,0
37625,1,132.518,0
37626,2,2.414,0
37627,1,292.915,0
37630,2,63.362,0
37631,1,1075.469,0
37632,1,1008.365,0
37633,1,190.328,0
37634,1,207.466,0
37635,1,598.381,0
37636,1,980.727,0
37637,1,460.372,0
37652,1,194.552,0
37653,1,213.742,0
37654,1,469.363,0
37655,2,382.105,0
37656,2,598.381,0
37657,2,840.123,0
37658,2,546.484,0
37659,1,1423.599,0
37660,1,1117.771,0
37661,2,19.914,0
37662,2,416.018,0
37663,1,1680.005,0
37664,1,1223.193,0
37665,1,8.871,0
37666,1,1291.383,0
37667,1,1174.676,0
37668,1,698.916,0
37669,1,437.501,0
37670,1,318.863,0
37672,1,383.07,0
37673,1,520.174,0
37674,1,759.502,0
37675,1,837.709,0
37676,1,56.483,0
37677,1,130.707,0
37678,1,820.933,0
37679,1,112.724,0
37681,1,841.933,0
37682,1,170.173,0
37683,1,684.916,0
37684,1,359.717,0
37685,1,759.985,0
37686,1,1167.314,0
37687,1,756.002,0
37688,1,1113.486,0
37690,1,152.673,0
37696,1,883.391,0
37697,1,1013.917,0
37698,1,0.845,0
37699,1,998.951,0
37700,1,237.035,0
37701,1,692.881,0
37702,1,342.035,0
37704,1,28.845,0
37727,1,359.536,0
37728,1,321.397,0
37729,1,479.984,0
37730,1,684.976,0
37731,1,621.554,0
37732,1,477.812,0
37733,1,110.311,0
37734,1,497.062,0
37735,1,151.587,0
37736,1,192.259,0
37741,1,356.639,0
37742,1,92.086,0
37746,1,2.655,0
37747,1,489.277,0
37748,1,626.985,0
37749,1,166.914,0
37752,1,417.346,0
37753,1,732.709,0
37754,1,1091.882,0
37755,1,1166.288,0
37756,1,1325.9,0
37757,1,1466.022,0
37758,1,1663.289,0
37759,1,1577.237,0
37760,1,1475.918,0
37761,1,1439.832,0
37762,1,1237.374,0
37763,1,426.518,0
37764,1,459.407,0
37765,1,955.624,0
37766,1,673.39,0
37767,1,578.105,0
37768,1,683.95,0
37769,1,478.294,0
37770,1,260.751,0
37771,1,656.554,0
37772,1,892.804,0
37773,1,517.76,0
37774,1,139.759,0
37775,1,91.121,0
37776,1,32.224,0
37777,1,14.241,0
37778,1,377.337,0
37779,1,952.244,0
37780,1,694.088,0
37781,1,723.356,0
37782,1,806.33,0
37783,1,624.209,0
37784,1,539.243,0
37785,1,769.64,0
37786,1,969.503,0
37787,1,923.399,0
37788,1,623.847,0
37789,1,25.164,0
37790,1,198.716,0
37791,1,170.716,0
37792,1,467.794,0
37793,1,620.588,0
37794,1,374.622,0
37795,1,403.708,0
37796,1,304.923,0
37797,1,627.286,0
37798,1,325.742,0
37799,1,288.992,0
37800,1,212.716,0
37801,1,357.846,0
37802,1,479.2,0
37803,1,385.122,0
37804,1,1000.4,0
37805,1,911.451,0
37806,1,414.812,0
37807,1,174.94,0
37808,1,287.725,0
37809,1,678.881,0
37810,1,491.45,0
37811,1,292.734,0
37812,1,66.259,0
38007,2,16.776,0
38011,1,76.276,0
38012,1,1639.212,0
38013,1,1410.021,0
38014,1,1164.176,0
38015,1,327.432,0
38016,1,493.2,0
38017,1,665.243,0
38032,2,0.241,0
38033,1,54.431,0
38034,1,570.019,0
38035,2,1024.537,0
38036,2,1636.677,0
38037,2,591.502,0
38038,1,97.759,0
38039,1,441.363,0
38040,1,440.639,0
38041,2,488.312,0
38042,1,1557.082,0
38043,1,842.537,0
38044,1,81.345,0
38046,1,950.917,0
38047,1,199.139,0
38048,1,17.621,0
38049,1,1223.555,0
38050,1,152.431,0
38051,2,311.018,0
38052,1,1069.555,0
38053,1,189.483,0
38054,1,849.778,0
38055,1,353.26,0
38056,1,739.709,0
38057,1,989.055,0
38058,1,497.243,0
38061,1,165.225,0
38062,1,3.259,0
38063,1,296.294,0
38064,1,0.483,0
38065,1,1057.245,0
38066,1,274.57,0
38067,1,429.053,0
38068,1,1290.176,0
38069,1,190.328,0
38070,1,1088.986,0
38071,1,3304.312,0
38076,1,1573.375,0
38077,1,457.053,0
38078,1,279.88,0
38079,1,1078.486,0
38081,1,133.966,0
38082,1,341.613,0
38089,1,228.889,0
38107,1,415.898,0
38108,1,45.138,0
38109,1,148.69,0
38110,1,194.673,0
38111,1,164.923,0
38112,1,66.138,0
38113,1,473.105,0
38114,1,110.311,0
38115,1,38.741,0
38126,1,0.603,0
38127,1,229.794,0
38128,1,176.932,0
38129,1,354.286,0
38132,1,259.665,0
38133,1,653.778,0
38134,1,833.244,0
38135,1,1188.555,0
38136,1,1302.064,0
38137,1,1408.815,0
38138,1,1097.555,0
38139,1,1596.125,0
38140,1,1335.314,0
38141,1,1221.323,0
38142,1,1329.883,0
38143,1,1468.918,0
38144,1,1657.436,0
38145,1,1833.402,0
38146,1,1842.695,0
38147,1,1846.074,0
38148,1,1859.773,0
38149,1,1001.124,0
38150,1,438.648,0
38151,1,391.579,0
38152,1,684.976,0
38153,1,774.709,0
38154,1,443.294,0
38155,1,323.932,0
38156,1,87.5,0
38157,1,199.863,0
38158,1,252.483,0
38159,1,748.338,0
38160,1,584.26,0
38161,1,236.673,0
38162,1,866.192,0
38163,1,776.459,0
38164,1,471.174,0
38165,1,348.432,0
38166,1,266.725,0
38167,1,429.475,0
38168,1,805.606,0
38169,1,697.287,0
38170,1,51.354,0
38171,1,613.829,0
38172,1,137.104,0
38173,1,333.889,0
38174,1,580.881,0
38175,1,468.338,0
38176,1,399.424,0
38177,1,402.139,0
38178,1,187.251,0
38179,1,76.638,0
38180,1,55.155,0
38181,1,380.355,0
38182,1,462.424,0
38183,1,347.165,0
38184,1,454.398,0
38185,1,813.511,0
38186,1,841.209,0
38187,1,712.916,0
38188,1,1297.659,0
38189,1,1464.03,0
38190,1,942.71,0
38191,1,516.131,0
38192,1,0.724,0
38391,2,0.241,0
38392,1,1621.47,0
38393,1,1680.85,0
38394,1,1170.452,0
38395,1,923.279,0
38396,1,676.347,0
38397,1,855.209,0
38414,2,770.907,0
38415,1,1312.564,0
38416,1,995.693,0
38417,1,568.691,0
38420,2,92.147,0
38421,1,1317.875,0
38422,1,577.079,0
38424,1,114.293,0
38425,1,133.604,0
38426,1,1268.09,0
38427,1,0.362,0
38428,1,65.897,0
38429,1,255.501,0
38430,1,292.432,0
38431,1,1923.195,0
38432,1,455.001,0
38433,1,258.518,0
38434,1,502.433,0
38435,1,130.587,0
38436,1,1618.815,0
38437,1,311.742,0
38438,1,734.881,0
38440,1,351.449,0
38441,1,154.483,0
38442,1,622.157,0
38443,1,885.503,0
38445,1,1277.021,0
38446,1,395.863,0
38447,1,167.638,0
38448,1,542.019,0
38449,1,88.828,0
38450,1,229.311,0
38451,1,2283.274,0
38456,1,3344.139,0
38457,1,57.871,0
38458,1,1055.072,0
38459,1,840.002,0
38461,1,115.681,0
38462,1,104.457,0
38469,1,249.828,0
38470,1,11.707,0
38491,1,272.94,0
38492,1,172.828,0
38493,1,103.673,0
38494,1,204.811,0
38495,1,111.155,0
38503,1,106.811,0
38506,1,14.966,0
38507,1,591.924,0
38508,1,687.812,0
38509,1,462.484,0
38510,1,43.448,0
38511,1,109.345,0
38513,1,363.639,0
38514,1,4.828,0
38515,1,711.83,0
38516,1,1458.116,0
38517,1,1266.159,0
38518,1,1109.322,0
38519,1,983.08,0
38520,1,894.796,0
38521,1,767.287,0
38522,1,651.424,0
38523,1,1202.917,0
38524,1,924.365,0
38525,1,1255.599,0
38526,1,1728.462,0
38527,1,1758.514,0
38528,1,1578.082,0
38529,1,1327.59,0
38530,1,1638.186,0
38531,1,1452.082,0
38532,1,743.028,0
38533,1,225.268,0
38534,1,362.492,0
38535,1,560.846,0
38536,1,539.484,0
38537,1,369.673,0
38538,1,609.243,0
38539,1,825.52,0
38540,1,839.52,0
38541,1,548.295,0
38542,1,391.156,0
38543,1,1511.703,0
38544,1,1343.401,0
38545,1,705.071,0
38546,1,702.899,0
38547,1,108.44,0
38548,1,179.828,0
38549,1,754.614,0
38550,1,153.397,0
38551,1,239.811,0
38552,1,439.553,0
38553,1,468.881,0
38554,1,160.518,0
38555,1,59.802,0
38556,1,307.216,0
38557,1,2.414,0
38558,1,11.948,0
38560,1,53.948,0
38561,1,388.441,0
38562,1,186.225,0
38563,1,948.865,0
38564,1,1431.625,0
38565,1,377.699,0
38566,1,1110.348,0
38567,1,761.132,0
38568,1,842.175,0
38569,1,721.787,0
38570,1,672.485,0
38571,1,198.233,0
38572,1,162.75,0
38573,1,54.854,0
38765,1,21.604,0
38766,2,288.087,0
38768,2,105.061,0
38771,2,218.268,0
38772,1,634.226,0
38773,1,1817.954,0
38774,1,1842.454,0
38775,1,1359.332,0
38776,1,1255.478,0
38777,1,939.753,0
38788,2,140.906,0
38789,2,17.681,0
38791,2,500.984,0
38792,2,163.294,0
38793,2,193.225,0
38794,2,499.415,0
38795,1,893.528,0
38796,2,508.829,0
38797,2,313.915,0
38800,1,335.518,0
38801,1,467.613,0
38803,2,344.932,0
38804,1,1437.237,0
38805,1,146.276,0
38806,1,143.259,0
38807,1,358.57,0
38808,1,13.276,0
38810,1,375.225,0
38811,1,1287.159,0
38812,1,192.259,0
38814,1,5.914,0
38815,1,555.657,0
38816,1,1892.781,0
38817,1,191.656,0
38818,1,741.218,0
38819,1,6.276,0
38820,1,306.311,0
38821,1,396.708,0
38822,1,783.52,0
38823,1,946.089,0
38825,1,1431.625,0
38826,1,1119.038,0
38828,1,364.544,0
38829,1,105.362,0
38830,1,314.397,0
38831,1,21.362,0
38832,1,4224.694,0
38837,1,1124.409,0
38838,1,614.674,0
38839,1,1137.986,0
38840,1,9.776,0
38841,1,1052.719,0
38842,1,109.345,0
38843,1,40.673,0
38844,1,54.854,0
38866,1,73.017,0
38867,1,19.672,0
38868,1,95.466,0
38869,1,224.001,0
38871,1,466.467,0
38872,1,241.501,0
38874,1,45.621,0
38875,1,102.224,0
38883,1,111.035,0
38886,1,5.431,0
38887,1,154.0,0
38888,1,23.776,0
38890,1,14.603,0
38891,1,65.173,0
38893,1,174.759,0
38894,1,526.812,0
38895,1,1006.917,0
38896,1,1149.09,0
38897,1,1677.833,0
38898,1,1545.315,0
38899,1,955.08,0
38900,1,1138.952,0
38901,1,1251.254,0
38902,1,1303.331,0
38903,1,1486.056,0
38904,1,1209.676,0
38905,1,692.7,0
38906,1,1037.331,0
38907,1,651.183,0
38908,1,1112.943,0
38909,1,1219.693,0
