sc_point_gid|old,sc_point_gid
10719,55634
10720,55635
10721,55636
10722,55637
10723,55638
10724,55639
10725,55641
10726,55642
10727,55643
10731,55647
10732,55648
10733,55649
10734,55650
10735,55651
10736,56336
10737,56337
10738,56338
10739,56339
10740,56340
10741,56341
10742,56343
10743,56344
10744,56345
10745,56346
10746,56347
10747,56348
10748,56349
10749,56350
10750,56351
10751,56352
10752,56353
10753,56354
10754,56355
10755,56356
10756,56357
10757,56359
10758,56360
10759,56361
10760,56362
10761,56363
10762,56364
10763,56365
10764,56366
10765,56367
10766,56368
10767,56369
10768,56370
10769,56371
10770,56372
10771,56374
10772,56375
10773,56376
10774,56377
10775,56378
10776,56379
10777,56380
10778,56381
10779,56382
10780,56383
10781,56384
10782,56385
10783,56386
10784,56387
10785,56388
10786,56390
10787,56391
10788,56392
10789,56393
10790,56394
10791,56395
10792,56396
10793,56397
10794,56398
10795,56399
10796,56400
10797,56401
10798,56402
10799,56403
10800,56405
10801,56406
10802,56407
10803,56408
10804,56409
10805,56410
10806,56411
10807,56412
10808,56413
10809,57098
10810,57099
10811,57100
10812,57101
10813,57102
10814,57103
10815,57105
10816,57106
10817,57107
10818,57108
10819,57109
10820,57110
10821,57111
10822,57112
10823,57113
10824,57114
10825,57115
10826,57116
10827,57117
10828,57118
10829,57120
10830,57121
10831,57122
10832,57123
10833,57124
10834,57125
10835,57126
10836,57127
10837,57128
10838,57129
10839,57130
10840,57131
10841,57132
10842,57133
10843,57134
10844,57136
10845,57137
10846,57138
10847,57139
10850,57142
10851,57143
10852,57144
10853,57145
10854,57146
10996,55245
10997,55246
10998,55248
10999,55249
11000,55250
11001,55251
11002,55252
11003,55253
11004,55254
11005,55255
11006,54572
11007,54573
11008,54574
11009,54575
11010,54576
11040,54888
11041,54889
11042,54890
11043,54891
11044,54892
11045,54893
11046,55578
11047,55579
11048,55580
11049,55581
11050,55582
11051,55583
11052,55584
11053,55585
11054,55586
11055,55588
11056,55589
11057,55590
11058,55591
11059,55592
11060,55593
11061,55594
11062,55595
11063,55596
11064,55597
11065,55598
11066,55599
11067,55600
11068,55601
11069,55602
11070,55603
11071,55604
11072,55606
11073,55607
11074,55608
11075,55609
11076,55610
11077,55611
11078,55612
11079,55613
11080,56298
11081,56299
11082,56300
11083,56301
11084,56302
11085,56303
11086,56304
11087,56305
11088,56306
11089,56308
11090,56309
11091,56310
11092,56311
11093,56312
11094,56313
11095,56314
11096,56315
11097,56316
11098,56317
11099,56318
11100,56319
11101,56320
11102,56321
11103,56322
11104,56323
11105,56325
11106,56326
11107,56327
11111,56331
11112,56332
11113,56333
11114,56334
11115,56335
11116,56336
11117,56337
11118,57022
11119,57023
11120,57024
11121,56342
11122,56343
11123,57028
11124,57029
11125,57030
11126,57031
11127,57032
11128,57033
11129,57034
11130,57035
11131,57036
11132,57037
11133,57038
11134,57039
11135,57040
11136,57042
11137,57043
11138,57044
11139,57045
11140,57046
11141,57047
11142,57048
11143,57049
11144,57050
11145,57051
11146,57052
11147,57053
11148,57054
11149,57055
11150,57056
11151,57058
11152,57059
11153,57060
11154,57061
11155,57062
11156,57063
11157,57064
11158,57065
11159,57066
11160,57067
11161,57068
11162,57069
11163,57070
11164,57071
11165,57072
11166,57074
11167,57075
11168,57076
11169,57077
11170,57078
11171,57079
11172,57080
11173,57081
11174,57082
11175,57083
11176,57084
11177,57085
11178,57086
11179,57087
11180,57089
11181,57090
11182,57091
11183,57092
11184,57093
11185,57094
11186,57095
11187,57096
11188,57097
11189,57098
11190,57099
11191,57100
11192,57101
11193,57102
11194,57103
11195,57105
11196,57106
11197,57107
11198,57108
11199,57109
11200,57110
11201,57111
11202,57112
11203,57113
11204,57114
11205,57799
11206,57800
11207,57801
11208,57802
11209,57120
11210,57805
11211,57806
11212,57807
11213,57808
11214,57809
11215,57810
11216,57811
11217,57812
11218,57813
11219,57814
11221,57132
11222,57133
11223,57134
11224,57820
11225,57821
11226,57138
11227,57139
11228,57140
11229,57141
11230,57142
11231,57143
11232,57144
11233,57145
11234,57146
11235,57147
11375,55928
11376,55929
11377,55930
11378,55932
11379,55933
11380,55934
11381,55935
11382,55936
11383,55937
11384,55938
11385,55255
11386,55256
11387,55257
11388,55258
11389,55259
11390,55260
11420,55572
11421,55573
11422,55574
11423,55575
11424,55576
11425,55577
11426,55578
11427,56263
11428,56264
11429,56265
11430,56266
11431,56267
11432,56268
11433,56269
11434,56270
11435,56272
11436,56273
11437,56274
11438,56275
11439,56276
11440,56277
11441,56278
11442,56279
11443,56280
11444,56281
11445,56282
11446,56283
11447,56284
11448,56285
11449,56286
11450,56287
11451,56289
11452,56290
11453,56291
11454,56292
11455,56293
11456,56294
11457,56295
11458,56296
11459,56297
11460,56298
11461,56983
11462,56984
11463,56985
11464,56986
11465,56987
11466,56988
11467,56989
11468,56990
11469,56992
11470,56993
11471,56994
11472,56995
11473,56996
11474,56997
11475,56998
11476,56999
11477,57000
11478,57001
11479,57002
11480,57003
11481,57004
11482,57005
11483,57006
11484,57007
11485,57009
11486,57010
11487,57011
11491,57015
11492,57016
11493,57017
11494,57018
11495,57019
11496,57020
11497,57021
11498,57022
11499,57707
11500,57025
11501,57026
11502,57027
11503,57028
11504,57029
11505,57714
11506,57715
11507,57716
11508,57717
11509,57718
11510,57719
11511,57720
11512,57721
11513,57722
11514,57723
11516,57726
11517,57727
11518,57728
11519,57729
11520,57730
11521,57731
11522,57732
11523,57733
11524,57734
11525,57735
11526,57736
11527,57737
11528,57738
11529,57739
11530,57740
11531,57742
11532,57743
11533,57744
11534,57745
11535,57746
11536,57747
11537,57748
11538,57749
11539,57750
11540,57751
11541,57752
11542,57753
11543,57754
11544,57755
11545,57756
11546,57758
11547,57759
11548,57760
11549,57761
11550,57762
11551,57763
11552,57764
11553,57765
11554,57766
11555,57767
11556,57768
11557,57769
11558,57770
11559,57771
11560,57773
11561,57774
11562,57775
11563,57776
11564,57777
11565,57778
11566,57779
11567,57780
11568,57781
11569,57782
11570,57783
11571,57784
11572,57785
11573,57786
11574,57787
11575,57789
11576,57790
11577,57791
11578,57792
11579,57793
11580,57794
11581,57795
11582,57796
11583,57797
11584,57798
11585,57799
11586,57800
11587,57801
11588,57802
11589,57804
11590,57805
11591,57806
11592,57807
11593,57808
11594,57809
11595,57810
11596,57811
11597,57812
11598,57813
11599,57814
11600,57815
11601,57816
11603,57818
11605,57821
11606,57822
11607,57823
11608,57824
11609,57825
11610,57826
11611,57827
11612,57828
11613,57829
11614,57830
11615,57831
11616,57832
11755,56612
11756,56613
11757,56614
11758,55931
11759,56617
11760,56618
11761,56619
11762,56620
11763,56621
11764,55938
11765,55939
11766,55940
11767,55941
11768,55942
11769,55943
11770,55944
11800,56256
11801,56257
11802,56258
11803,56259
11804,56260
11805,56261
11806,56262
11807,56263
11808,56948
11809,56949
11810,56950
11811,56951
11812,56952
11813,56953
11814,56955
11815,56956
11816,56957
11817,56958
11818,56959
11819,56960
11820,56961
11821,56962
11822,56963
11823,56964
11824,56965
11825,56966
11826,56967
11827,56968
11828,56969
11829,56970
11830,56971
11831,56973
11832,56974
11833,56975
11834,56976
11835,56977
11836,56978
11837,56979
11838,56980
11839,56981
11840,56982
11841,56983
11842,57668
11843,57669
11844,57670
11845,57671
11846,57672
11847,57673
11848,57674
11849,57676
11850,57677
11851,57678
11852,57679
11853,57680
11854,57681
11855,57682
11856,57683
11857,57684
11858,57685
11859,57686
11860,57687
11861,57688
11862,57689
11863,57690
11864,57692
11865,57693
11866,57694
11867,57695
11868,57696
11869,57697
11871,57699
11872,57700
11873,57701
11874,57702
11875,57703
11876,57704
11877,57705
11878,57706
11879,57707
11880,57709
11881,57710
11882,57711
11883,57712
11884,57713
11885,57714
11886,57715
11887,58400
11888,58401
11889,58402
11890,58403
11891,58404
11892,58405
11893,58406
11894,58407
11895,58408
11896,58410
11897,58411
11898,58412
11899,58413
11900,58414
11901,58415
11902,58416
11903,58417
11904,58418
11905,58419
11906,58420
11907,58421
11908,58422
11909,58423
11910,58424
11911,58426
11912,58427
11913,58428
11914,58429
11915,58430
11916,58431
11917,58432
11918,58433
11919,58434
11920,58435
11921,58436
11922,58437
11923,58438
11924,58439
11925,58440
11926,58442
11927,58443
11928,58444
11929,58445
11930,58446
11931,58447
11932,58448
11933,58449
11934,58450
11935,58451
11936,58452
11937,58453
11938,58454
11939,58455
11940,58457
11941,58458
11942,58459
11943,58460
11944,58461
11945,58462
11946,58463
11947,58464
11948,58465
11949,58466
11950,58467
11951,58468
11952,58469
11953,58470
11954,58471
11955,58473
11956,58474
11957,58475
11958,58476
11959,58477
11960,58478
11961,58479
11962,58480
11963,58481
11964,58482
11965,58483
11966,58484
11967,58485
11968,58486
11969,58488
11970,58489
11971,58490
11972,58491
11973,58492
11974,58493
11975,58494
11976,58495
11977,58496
11978,58497
11979,58498
11982,58501
11983,58502
11984,58504
11985,58505
11986,58506
11987,58507
11988,58508
11989,58509
11990,58510
11991,58511
11992,58512
11993,58513
11994,58514
11995,58515
11996,58516
11997,58517
11998,58519
12005,58526
12006,58527
12136,57297
12137,57298
12138,56615
12139,56616
12140,57302
12141,57303
12142,57304
12143,56621
12144,56622
12145,56623
12146,56624
12147,56625
12148,56626
12149,56627
12150,56628
12151,56629
12179,56939
12180,56940
12181,56941
12182,56942
12183,56943
12184,56944
12185,56945
12186,56946
12187,56947
12188,56948
12189,57633
12190,57634
12191,57635
12192,57636
12193,56954
12194,57639
12195,57640
12196,57641
12197,57642
12198,57643
12199,57644
12200,57645
12201,57646
12202,57647
12203,57648
12204,57649
12205,57650
12206,57651
12207,57652
12208,57653
12209,57654
12210,57656
12211,57657
12212,57658
12213,57659
12214,57660
12215,57661
12216,57662
12217,57663
12218,57664
12219,57665
12220,57666
12221,57667
12222,57668
12223,58353
12224,58354
12225,58355
12226,58356
12227,58357
12228,57675
12229,58360
12230,58361
12231,58362
12232,58363
12233,58364
12234,58365
12235,58366
12236,58367
12237,58368
12238,58369
12239,58370
12240,58371
12241,58372
12242,58373
12243,58374
12244,58376
12245,58377
12246,58378
12247,58379
12248,58380
12249,58381
12250,58382
12252,58384
12253,58385
12254,58386
12255,58387
12256,58388
12257,58389
12258,58390
12259,58392
12260,58393
12261,58394
12262,58395
12263,58396
12264,58397
12265,58398
12266,58399
12267,58400
12268,58401
12269,59086
12270,59087
12271,59088
12272,59089
12273,59090
12274,59091
12275,59092
12276,59094
12277,59095
12278,59096
12279,59097
12280,59098
12281,59099
12282,59100
12283,59101
12284,59102
12285,59103
12286,59104
12287,59105
12288,59106
12289,59107
12290,59108
12291,59110
12292,59111
12293,59112
12294,59113
12295,59114
12296,59115
12297,59116
12298,59117
12299,59118
12300,59119
12301,59120
12302,59121
12303,59122
12304,59123
12305,59125
12306,59126
12307,59127
12308,59128
12309,59129
12310,59130
12311,59131
12312,59132
12313,59133
12314,59134
12315,59135
12316,59136
12317,59137
12318,59138
12319,59139
12320,59141
12321,59142
12322,59143
12323,59144
12324,59145
12325,59146
12326,59147
12327,59148
12328,59149
12329,59150
12330,59151
12331,59152
12332,59153
12333,59154
12334,59155
12335,59157
12336,59158
12337,59159
12338,59160
12339,59161
12340,59162
12341,59163
12342,59164
12343,59165
12344,59166
12345,59167
12346,59168
12347,59169
12348,59170
12349,59172
12350,59173
12351,59174
12352,59175
12353,59176
12354,59177
12355,59178
12356,59179
12357,59180
12358,59181
12359,59182
12361,59184
12362,59185
12363,59186
12364,59188
12365,59189
12366,59190
12367,59191
12368,59192
12369,59193
12370,59194
12371,59195
12372,59196
12373,59197
12374,59198
12375,59199
12376,59200
12377,59201
12378,59203
12379,59204
12380,59205
12386,59211
12387,59212
12388,59213
12389,59214
12390,59215
12391,59216
12515,57980
12517,57298
12518,57299
12519,57300
12520,57301
12521,57302
12522,57304
12523,57305
12524,57306
12525,57307
12526,57308
12527,57309
12528,57310
12529,57311
12530,57312
12531,57313
12532,57314
12533,57315
12559,57623
12560,57624
12561,57625
12562,57626
12563,57627
12564,57628
12565,57629
12566,57630
12567,57631
12568,57632
12569,57633
12570,58318
12571,58319
12572,57637
12573,57638
12574,57639
12575,58324
12576,58325
12577,58326
12578,58327
12579,58328
12580,58329
12581,58330
12582,58331
12583,58332
12584,58333
12585,58334
12586,58335
12587,58336
12588,58337
12589,58338
12590,58340
12591,58341
12592,58342
12593,58343
12594,58344
12595,58345
12596,58346
12597,58347
12598,58348
12599,58349
12600,58350
12601,58351
12602,58352
12603,58353
12604,58354
12605,59039
12606,59040
12607,58358
12608,58359
12609,58360
12610,59045
12611,59046
12612,59047
12613,59048
12614,59049
12615,59050
12616,59051
12617,59052
12618,59053
12619,59054
12620,59055
12621,59056
12622,59057
12623,59058
12624,59060
12625,59061
12626,59062
12627,59063
12628,59064
12629,59065
12630,59066
12632,59068
12633,59069
12634,59070
12635,59071
12636,59072
12637,59073
12638,59074
12639,59076
12640,59077
12641,59078
12642,59079
12643,59080
12644,59081
12645,59082
12646,59083
12647,59084
12648,59085
12649,59086
12650,59087
12651,59772
12652,59773
12653,59774
12654,59775
12655,59093
12656,59778
12657,59779
12658,59780
12659,59781
12660,59782
12661,59783
12662,59784
12663,59785
12664,59786
12665,59787
12666,59788
12667,59789
12668,59790
12669,59791
12670,59793
12671,59794
12672,59795
12673,59796
12674,59797
12675,59798
12676,59799
12677,59800
12678,59801
12679,59802
12680,59803
12681,59804
12682,59805
12683,59806
12684,59807
12685,59809
12686,59810
12687,59811
12688,59812
12689,59813
12690,59814
12691,59815
12692,59816
12693,59817
12694,59818
12695,59819
12696,59820
12697,59821
12698,59822
12699,59823
12700,59825
12701,59826
12702,59827
12703,59828
12704,59829
12705,59830
12706,59831
12707,59832
12708,59833
12709,59834
12710,59835
12711,59836
12712,59837
12713,59838
12714,59839
12715,59841
12716,59842
12717,59843
12718,59844
12719,59845
12720,59846
12721,59847
12722,59848
12723,59849
12724,59850
12725,59851
12726,59852
12727,59853
12728,59854
12729,59856
12730,59857
12731,59858
12732,59859
12733,59860
12734,59861
12735,59862
12736,59863
12737,59864
12738,59865
12739,59866
12740,59867
12741,59868
12742,59869
12743,59870
12744,59872
12745,59873
12746,59874
12747,59875
12748,59876
12749,59877
12750,59878
12751,59879
12752,59880
12753,59881
12754,59882
12755,59883
12756,59884
12757,59885
12758,59887
12759,59888
12760,59889
12761,59890
12762,59891
12763,59892
12767,59896
12768,59897
12769,59898
12770,59899
12771,59900
12772,59901
12773,59902
12896,57981
12897,57982
12898,57983
12899,57984
12900,57985
12901,57986
12902,57988
12903,57989
12904,57990
12905,57991
12906,57992
12907,57993
12908,57994
12909,57995
12910,57996
12911,57997
12912,57998
12913,57999
12914,58000
12939,58307
12940,58308
12941,58309
12942,58310
12943,58311
12944,58312
12945,58313
12946,58314
12947,58315
12948,58316
12949,58317
12950,58318
12951,58320
12952,58321
12953,58322
12954,58323
12955,58324
12956,59009
12957,59010
12958,59011
12959,59012
12960,59013
12961,59014
12962,59015
12963,59016
12964,59017
12965,59018
12966,59019
12967,59020
12968,59021
12969,59022
12970,59024
12971,59025
12972,59026
12973,59027
12974,59028
12975,59029
12976,59030
12977,59031
12978,59032
12979,59033
12980,59034
12981,59035
12982,59036
12983,59037
12984,59038
12985,59039
12986,59041
12987,59042
12988,59043
12989,59044
12990,59045
12991,59730
12992,59731
12993,59732
12994,59733
12995,59734
12996,59735
12997,59736
12998,59737
12999,59738
13000,59739
13001,59740
13002,59741
13003,59743
13004,59744
13005,59745
13006,59746
13007,59747
13008,59748
13009,59749
13010,59750
13011,59751
13012,59752
13013,59753
13014,59754
13015,59755
13016,59756
13017,59757
13018,59758
13019,59760
13020,59761
13021,59762
13022,59763
13023,59764
13024,59765
13025,59766
13026,59767
13027,59768
13028,59769
13029,59770
13030,59771
13031,59772
13032,59773
13033,60458
13034,60459
13035,59777
13036,59778
13037,59779
13038,60464
13039,60465
13040,60466
13041,60467
13042,60468
13043,60469
13044,60470
13045,60471
13046,60472
13047,60473
13048,60474
13049,60475
13050,60477
13051,60478
13052,60479
13053,60480
13054,60481
13055,60482
13056,60483
13057,60484
13058,60485
13059,60486
13060,60487
13061,60488
13062,60489
13063,60490
13064,60491
13065,60493
13066,60494
13067,60495
13068,60496
13069,60497
13070,60498
13071,60499
13072,60500
13073,60501
13074,60502
13075,60503
13076,60504
13077,60505
13078,60506
13079,60507
13080,60509
13081,60510
13082,60511
13083,60512
13084,60513
13085,60514
13086,60515
13087,60516
13088,60517
13089,60518
13090,60519
13091,60520
13092,60521
13093,60522
13094,60523
13095,60525
13096,60526
13097,60527
13098,60528
13099,60529
13100,60530
13101,60531
13102,60532
13103,60533
13104,60534
13105,60535
13106,60536
13107,60537
13108,60538
13109,60540
13110,60541
13111,60542
13112,60543
13113,60544
13114,60545
13115,60546
13116,60547
13117,60548
13118,60549
13119,60550
13122,60553
13123,60554
13124,60556
13125,60557
13126,60558
13127,60559
13128,60560
13129,60561
13130,60562
13131,60563
13132,60564
13133,60565
13134,60566
13135,60567
13136,60568
13137,60569
13138,60571
13139,60572
13140,60573
13141,60574
13142,60575
13143,60576
13146,60579
13147,60580
13148,60581
13149,60582
13150,60583
13151,60584
13276,58665
13277,58666
13278,58667
13279,58668
13280,58669
13281,58670
13282,58671
13283,58673
13284,58674
13285,58675
13286,58676
13287,58677
13288,58678
13289,58679
13290,58680
13291,58681
13292,58682
13293,58683
13294,58684
13318,58990
13319,58991
13320,58992
13321,58993
13322,58994
13323,58995
13324,58996
13325,58997
13326,58998
13327,58999
13328,59000
13329,59001
13330,59003
13331,59004
13332,59005
13333,59006
13334,59007
13335,59008
13336,59009
13337,59694
13338,59695
13339,59696
13340,59697
13341,59698
13342,59699
13343,59700
13344,59701
13345,59702
13346,59703
13347,59704
13348,59705
13349,59707
13350,59708
13351,59709
13352,59710
13353,59711
13354,59712
13355,59713
13356,59714
13357,59715
13358,59716
13359,59717
13360,59718
13361,59719
13362,59720
13363,59721
13364,59722
13365,59723
13366,59725
13367,59726
13368,59727
13369,59728
13370,59729
13371,59730
13372,59731
13373,60416
13374,60417
13375,60418
13376,60419
13377,60420
13378,60421
13379,60422
13380,60423
13381,60424
13382,60425
13383,60427
13384,60428
13385,60429
13386,60430
13387,60431
13388,60432
13389,60433
13390,60434
13391,60435
13392,60436
13393,60437
13394,60438
13395,60439
13396,60440
13397,60441
13398,60442
13399,60444
13400,60445
13401,60446
13402,60447
13403,60448
13404,60449
13405,60450
13406,60451
13407,60452
13408,60453
13409,60454
13410,60455
13411,60456
13412,60457
13413,60458
13414,60460
13415,60461
13416,60462
13417,60463
13418,60464
13419,60465
13420,60466
13421,61151
13422,61152
13423,61153
13424,61154
13425,61155
13426,61156
13427,61157
13428,61158
13429,61159
13430,61161
13431,61162
13432,61163
13433,61164
13434,61165
13435,61166
13436,61167
13437,61168
13438,61169
13439,61170
13440,61171
13441,61172
13442,61173
13443,61174
13444,61175
13445,61177
