region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km,trans_adder_per_mw
p31,3,55222,2018.118,1188436.1,77558.365,0,8.406,286.144,-1033319.3700000001
p31,3,55228,3012.56,1688393.53,168266.82,0,16.981,392.617,-1351859.89
p31,3,55229,2873.014,1379368.909,7027.438,0,0.345,388.584,-1365314.0329999998
p31,3,55232,2854.078,1563852.19,131706.215,0,12.236,391.616,-1300439.76
p31,3,55600,3010.138,911638.948,214814.607,0,60.691,214.275,-482009.73400000005
p31,3,55980,2845.879,914933.199,218108.858,0,53.726,214.275,-478715.483
p31,3,57117,3011.479,836932.275,89378.427,0,8.56,191.347,-658175.421
p31,3,57495,1562.873,810468.466,249354.173,0,68.684,161.266,-311760.11999999994
p31,3,57496,3821.644,773438.076,212323.783,0,60.309,161.266,-348790.50999999995
p31,3,57497,3905.992,703694.297,142580.004,0,31.628,161.266,-418534.289
p31,3,57875,3333.741,810957.469,206325.059,0,16.547,190.916,-398307.351
p31,3,58255,2906.583,918817.858,314185.448,0,21.923,190.916,-290446.96200000006
p31,3,58635,2733.246,319024.224,245971.007,0,66.372,43.374,172917.79
p31,3,59396,3592.569,235078.13,104398.837,0,34.979,38.461,-26280.456000000006
p31,3,59397,3216.828,251907.069,121227.775,0,37.194,38.461,-9451.518000000011
p31,3,59776,2982.054,202412.34,71733.046,0,22.489,38.461,-58946.247
p31,3,59777,3528.083,200688.844,70009.55,0,24.779,38.461,-60669.743
p31,3,60156,2790.025,172801.717,42122.424,0,10.224,38.461,-88556.869
p31,3,60157,2915.423,190037.764,59358.471,0,14.164,38.461,-71320.82200000001
p31,3,60532,3184.779,126887.824,53834.607,0,17.623,43.374,-19218.61
p31,3,60533,2879.057,99973.719,26920.502,0,5.954,43.374,-46132.715000000004
p31,3,60911,3085.447,181383.928,108330.711,0,34.315,43.374,35277.49399999999
p31,3,60912,3435.821,145474.27,72421.053,0,22.826,43.374,-632.1640000000043
p31,3,61291,3000.952,148312.975,122449.993,0,38.029,8.734,96587.011
p31,3,61292,3041.375,141649.647,65293.108,0,7.249,30.687,-11063.431000000004
p31,3,62052,2977.71,135644.696,109781.714,0,36.951,8.734,83918.732
p31,3,62431,3077.441,182033.586,156170.605,0,54.139,8.734,130307.623
p31,3,62432,3651.207,164589.923,138726.942,0,46.679,8.734,112863.96
p31,3,62433,3575.649,172015.998,112930.804,0,41.081,19.603,53845.609000000004
p31,3,62434,3276.903,156178.3,97093.106,0,33.146,19.603,38007.911
p31,3,62811,3499.487,428360.998,176146.413,0,25.67,70.785,-76068.17199999999
p31,3,62814,3650.657,312960.374,70267.885,0,8.679,65.919,-172424.604
p31,3,63190,3073.262,260368.549,234505.567,0,82.584,8.734,208642.58500000002
p31,3,63191,3733.283,404203.319,151988.734,0,22.091,70.785,-100225.851
p31,3,63194,3648.582,307610.953,64918.464,0,7.99,65.919,-177774.025
p31,3,63570,2379.829,275850.219,249987.238,0,91.52,8.734,224124.25600000002
p31,3,63571,1877.902,436098.824,183884.239,0,27.083,70.785,-68330.34599999999
p31,3,63574,3328.689,351027.818,107322.39,0,16.282,67.157,-136383.038
p31,3,63949,2969.659,748230.494,242536.419,0,75.977,177.652,-263157.656
p31,3,63950,713.758,769265.221,263571.146,0,76.581,177.652,-242122.929
p31,3,63951,25.978,1301155.264,1048940.679,0,35.07,70.785,796726.094
p31,3,63953,2442.746,404715.48,157322.611,0,24.457,68.836,-90070.258
p31,3,63954,2097.968,420689.897,173297.028,0,26.768,68.836,-74095.84100000001
p31,3,64329,3112.315,804838.692,164366.584,0,20.813,189.364,-476105.524
p31,3,64330,3600.314,821248.048,180775.94,0,25.406,189.364,-459696.168
p31,3,64332,905.868,514346.237,266953.368,0,41.368,68.836,19560.49900000001
p31,3,64333,59.15,771452.374,524059.505,0,44.148,68.836,276666.636
p31,3,64334,138.27,970822.125,480038.257,0,69.135,245.753,-10745.611000000034
p31,3,64703,3084.909,888348.596,382654.521,0,115.713,177.652,-123039.554
p31,3,64704,2906.432,872770.485,367076.41,0,103.991,177.652,-138617.66500000004
p31,3,64709,3184.262,718794.094,78321.986,0,8.547,189.364,-562150.122
p31,3,64710,3341.191,773508.854,133036.746,0,15.468,189.364,-507435.36199999996
p31,3,64711,2632.514,660980.695,155286.62,0,48.06,177.652,-350407.455
p31,3,64712,1485.501,647490.475,141796.4,0,46.302,177.652,-363897.67500000005
p31,3,64713,1259.468,704338.833,198644.757,0,52.168,177.652,-307049.31799999997
p31,3,64714,2469.608,713256.08,207562.005,0,57.121,177.652,-298132.07
p31,3,64715,2888.872,662135.286,171351.418,0,50.744,245.753,-319432.45
p31,3,65083,3219.376,895810.915,390116.84,0,110.625,177.652,-115577.23499999999
p31,3,65084,3054.061,840270.231,334576.156,0,99.105,177.652,-171117.919
p31,3,65088,3503.51,753372.868,112900.76,0,12.524,189.364,-527571.348
p31,3,65089,3153.024,687325.394,46853.286,0,3.718,189.364,-593618.822
p31,3,65093,2928.336,644473.377,138779.301,0,40.038,177.652,-366914.774
p31,3,65094,1592.636,663922.892,173139.024,0,56.165,245.753,-317644.84400000004
p31,3,65095,2891.059,638976.652,148192.784,0,45.461,245.753,-342591.08400000003
p31,3,65463,2890.357,893009.222,387315.147,0,111.072,177.652,-118378.92800000001
p31,3,65467,2563.637,864913.758,224441.65,0,29.532,189.364,-416030.458
p31,3,65469,3623.394,821426.113,180954.005,0,20.228,189.364,-459518.103
p31,3,65473,2062.762,624883.826,119189.751,0,32.464,177.652,-386504.324
p31,3,65474,2706.678,634055.77,128361.695,0,41.686,177.652,-377332.38
p31,3,65836,2860.237,1390721.335,546032.094,0,104.522,304.11,-298657.147
p31,3,65847,1775.992,801693.526,295999.451,0,65.781,177.652,-209694.624
p31,3,65848,3631.395,686349.436,180655.361,0,52.904,177.652,-325038.71400000004
p31,3,65849,3381.716,637659.914,131965.839,0,32.365,177.652,-373728.23600000003
p31,3,65854,3030.635,617829.949,112135.873,0,36.759,177.652,-393558.202
p31,3,66215,1361.809,1459112.774,614423.533,0,104.997,304.11,-230265.70799999998
p31,3,66216,2650.919,1289103.506,444414.265,0,90.682,304.11,-400274.976
p31,3,66217,2898.373,1397863.698,553174.457,0,98.117,304.11,-291514.784
p31,3,66228,3150.041,656422.84,150728.765,0,47.038,177.652,-354965.31
p31,3,66229,2888.707,633312.861,127618.786,0,35.874,177.652,-378075.289
p31,3,66230,2941.796,587433.181,81739.106,0,22.156,177.652,-423954.96900000004
p31,3,66595,1608.635,1212096.937,367407.696,0,78.662,304.11,-477281.54500000004
p31,3,66596,3109.965,1234983.553,390294.312,0,77.789,304.11,-454394.92900000006
p31,3,66597,2960.64,1348376.209,503686.968,0,87.877,304.11,-341002.27300000004
p31,3,66608,2807.957,684821.435,179127.36,0,50.179,177.652,-326566.715
p31,3,66609,3654.165,638497.574,132803.499,0,39.239,177.652,-372890.576
p31,3,66610,3202.667,622730.741,117036.666,0,31.884,177.652,-388657.409
p31,3,66975,3228.139,1157131.575,312442.334,0,66.598,304.11,-532246.9070000001
p31,3,66976,3260.201,1147186.491,302497.25,0,66.054,304.11,-542191.991
p31,3,66977,2993.507,1280338.854,435649.614,0,74.758,304.11,-409039.62700000004
p31,3,66981,2865.402,1055618.167,549924.092,0,142.469,177.652,44230.016999999934
p31,3,66982,2896.914,1025730.66,520036.584,0,131.735,177.652,14342.508999999962
p31,3,66983,2912.201,966551.459,460857.383,0,119.344,177.652,-44836.69200000004
p31,3,66984,3022.863,923928.97,418234.895,0,110.362,177.652,-87459.18
p31,3,66985,3155.162,845279.855,339585.78,0,97.649,177.652,-166108.29499999998
p31,3,66986,3316.368,820379.181,314685.106,0,85.884,177.652,-191008.96899999998
p31,3,66987,2135.18,780625.425,274931.35,0,68.832,177.652,-230762.72500000003
p31,3,66988,3399.607,687510.752,181816.676,0,56.11,177.652,-323877.399
p31,3,66989,4013.817,668468.672,162774.597,0,48.777,177.652,-342919.478
p31,3,66990,3593.986,644164.218,138470.143,0,43.776,177.652,-367223.93200000003
p31,3,66991,2735.905,640119.124,134425.048,0,40.6,177.652,-371269.027
p31,3,67355,3308.138,1142542.695,297853.454,0,57.578,304.11,-546835.787
p31,3,67356,2174.096,1108863.764,264174.523,0,53.689,304.11,-580514.7180000001
p31,3,67357,608.087,1313016.405,468327.164,0,77.793,304.11,-376362.07700000005
p31,3,67361,1604.92,1192242.884,686548.809,0,148.599,177.652,180854.734
p31,3,67362,3009.655,1052306.168,546612.093,0,138.613,177.652,40918.01799999998
p31,3,67363,3151.925,990907.152,485213.077,0,123.883,177.652,-20480.99800000002
p31,3,67364,3485.209,925814.782,420120.706,0,111.49,177.652,-85573.369
p31,3,67365,3845.268,861005.454,355311.379,0,98.124,177.652,-150382.696
p31,3,67366,4067.571,809320.617,303626.541,0,85.336,177.652,-202067.53399999999
p31,3,67370,3932.593,678312.104,172618.029,0,54.58,177.652,-333076.046
p31,3,67371,2759.795,670053.963,164359.887,0,52.12,177.652,-341334.188
p31,3,67735,1641.159,1063478.473,218789.232,0,44.411,304.11,-625900.0090000001
p31,3,67736,2454.27,1016687.586,171998.345,0,39.097,304.11,-672690.8960000001
p31,3,67740,0.354,263360849.967,262681928.759,0,73.008,260.271,262003007.551
p31,3,67741,948.312,1235064.075,729369.999,0,157.747,177.652,223675.92399999994
p31,3,67742,1583.26,1096904.613,591210.538,0,155.403,177.652,85516.46299999993
p31,3,67743,1104.013,1059000.517,553306.442,0,127.407,177.652,47612.36700000003
p31,3,67744,3542.583,917260.452,411566.377,0,114.886,177.652,-94127.69800000003
p31,3,67750,3914.352,707306.071,201611.996,0,66.324,177.652,-304082.079
p31,3,67751,3124.775,702453.228,196759.153,0,64.162,177.652,-308934.922
p31,3,67752,1819.459,724295.993,218601.918,0,73.574,177.652,-287092.157
p31,3,68115,3310.366,1009618.556,164929.315,0,37.165,304.11,-679759.926
p31,3,68120,138.242,1481654.699,797863.348,0,62.408,265.351,114071.99600000004
p31,3,68121,310.321,1085829.255,650934.524,0,133.256,175.861,216039.79299999995
p31,3,68124,2088.666,1046478.566,432526.993,0,44.873,241.214,-181424.57999999996
p31,3,68128,3684.641,595644.718,123955.035,0,16.953,186.716,-347734.649
p31,3,68130,3650.891,669214.789,197525.105,0,27.156,186.716,-274164.579
p31,3,68131,3309.401,747303.932,241609.857,0,75.831,177.652,-264084.218
p31,3,68132,1402.72,771237.782,265543.707,0,85.169,177.652,-240150.36800000002
p31,3,68494,2759.254,1113947.781,269258.541,0,47.316,304.11,-575430.7
p31,3,68495,3456.695,996127.396,151438.155,0,30.284,304.11,-693251.086
p31,3,68500,247.742,1237249.886,553458.535,0,38.082,265.351,-130332.81699999992
p31,3,68501,181.833,1179233.938,495442.586,0,46.615,265.351,-188348.76599999995
p31,3,68502,749.425,845904.241,411009.51,0,106.683,175.861,-23885.22100000002
p31,3,68503,27.648,3202338.954,2523417.747,0,41.144,260.271,1844496.5389999999
p31,3,68504,2120.826,951292.47,337340.897,0,34.004,241.214,-276610.676
p31,3,68506,3590.738,826963.36,213011.787,0,25.765,241.214,-400939.78599999996
p31,3,68507,3018.677,609835.806,138146.122,0,16.708,186.716,-333543.56200000003
p31,3,68508,2655.255,527489.945,55800.262,0,4.995,186.716,-415889.422
p31,3,68509,2949.017,568840.085,97150.402,0,10.495,186.716,-374539.282
p31,3,68510,3458.746,627867.063,156177.38,0,21.984,186.716,-315512.304
p31,3,68511,3292.819,706785.55,235095.867,0,33.504,186.716,-236593.817
p31,3,68512,1051.858,818407.751,312713.676,0,97.509,177.652,-192980.39900000003
p31,3,68517,1136.303,705891.979,195266.699,0,28.839,202.686,-315358.581
p31,3,68875,3666.58,991644.533,146955.292,0,26.959,304.11,-697733.949
p31,3,68876,2951.548,940631.34,95942.099,0,14.64,304.11,-748747.142
p31,3,68879,2739.42,976621.767,131932.526,0,23.126,304.11,-712756.7150000001
p31,3,68880,2665.359,924254.921,240463.569,0,22.943,265.351,-443327.78299999994
p31,3,68882,2972.618,977666.903,293875.552,0,42.313,265.351,-389915.79999999993
p31,3,68883,1604.412,1077244.358,393453.006,0,53.941,265.351,-290338.34599999996
p31,3,68885,3952.784,772484.689,158533.116,0,13.903,241.214,-455418.45699999994
p31,3,68889,3114.208,586248.815,114559.132,0,12.193,186.716,-357130.552
p31,3,68890,3178.315,633956.278,162266.594,0,23.028,186.716,-309423.08999999997
p31,3,68891,2987.426,709540.365,237850.681,0,34.548,186.716,-233839.003
p31,3,68892,697.43,519806.553,318014.043,0,98.643,76.59,116221.533
p31,3,68897,1861.87,622668.032,112042.752,0,16.947,202.686,-398582.52800000005
p31,3,68898,2875.91,853138.543,132289.881,0,10.895,244.853,-588558.7819999999
p31,3,69255,3739.07,1018408.131,173718.89,0,30.854,304.11,-670970.351
p31,3,69256,3043.887,957569.087,112879.846,0,19.703,304.11,-731809.395
p31,3,69258,2907.165,931489.443,86800.203,0,17.557,304.11,-757889.0380000001
p31,3,69259,2681.479,826117.303,142325.951,0,13.574,265.351,-541465.401
p31,3,69262,2859.55,894455.47,210664.119,0,35.018,265.351,-473127.23299999995
p31,3,69263,1902.803,741872.672,306977.941,0,82.873,175.861,-127916.79000000004
p31,3,69265,3664.9,704203.159,90251.586,0,7.663,241.214,-523699.98699999996
p31,3,69269,3177.841,640591.052,168901.368,0,23.155,186.716,-302788.316
p31,3,69270,2873.811,676740.939,205051.255,0,29.328,186.716,-266638.429
p31,3,69635,2455.843,982633.921,153363.597,0,47.049,312.362,-675906.727
p31,3,69636,2931.477,967560.883,138290.559,0,43.418,312.362,-690979.765
p31,3,69638,3088.079,829173.155,122930.922,0,16.414,275.558,-583311.311
p31,3,69639,3181.29,759537.087,75745.736,0,10.774,265.351,-608045.6159999999
p31,3,69640,2927.905,712119.219,28327.868,0,4.321,265.351,-655463.4839999999
p31,3,69643,3379.604,646672.081,211777.35,0,64.649,175.861,-223117.38100000002
p31,3,69644,4077.455,850747.256,236795.683,0,24.473,241.214,-377155.89
p31,3,69646,3252.28,741969.827,128018.254,0,14.225,241.214,-485933.31899999996
p31,3,69647,2920.3,633914.296,63692.334,0,7.443,221.71,-506529.628
p31,3,69648,3494.08,729831.901,159609.939,0,15.147,221.71,-410612.02300000004
p31,3,69649,3609.891,594384.622,214390.499,0,30.874,138.575,-165603.625
p31,3,70015,2520.003,937965.626,108695.302,0,36.271,312.362,-720575.022
p31,3,70016,2961.42,922423.854,93153.531,0,31.525,312.362,-736116.7930000001
p31,3,70018,3313.928,802917.115,96674.883,0,9.616,275.558,-609567.35
p31,3,70019,3306.673,752804.496,46562.263,0,4.159,275.558,-659679.97
p31,3,70023,3272.113,600270.539,165375.808,0,52.458,175.861,-269518.92300000007
p31,3,70024,3721.947,619261.635,184366.904,0,56.629,175.861,-250527.82700000002
p31,3,70025,3868.803,613478.318,178583.587,0,64.039,175.861,-256311.14400000003
p31,3,70026,3636.506,754035.285,183813.323,0,23.529,221.71,-386408.6390000001
p31,3,70027,3885.629,510398.572,130404.448,0,19.271,138.575,-249589.676
p31,3,70030,3013.882,372618.746,170826.236,0,62.428,76.59,-30966.274000000005
p31,3,70394,3966.907,923056.43,93786.107,0,35.929,312.362,-735484.2170000001
p31,3,70395,3517.56,897899.011,68628.688,0,24.884,312.362,-760641.636
p31,3,70396,3109.175,885044.38,55774.056,0,19.26,312.362,-773496.268
p31,3,70397,3201.719,899313.898,70043.575,0,18.834,312.362,-759226.7490000001
p31,3,70398,3342.236,935124.622,105854.298,0,26.971,312.362,-723416.0260000001
p31,3,70399,2872.141,733541.034,52157.079,0,5.487,268.313,-629226.8759999999
p31,3,70402,2792.45,545873.268,110978.538,0,41.683,175.861,-323916.193
p31,3,70403,3242.15,556387.054,121492.323,0,40.043,175.861,-313402.40800000005
p31,3,70404,3286.914,583524.918,148630.187,0,44.706,175.861,-286264.544
p31,3,70405,3352.574,580275.682,145380.952,0,50.133,175.861,-289513.77900000004
p31,3,70406,3668.555,604689.228,169794.497,0,57.005,175.861,-265100.23400000005
p31,3,70410,3533.425,336267.019,134474.509,0,50.908,76.59,-67318.00100000002
p31,3,70774,3176.952,912552.714,83282.391,0,31.232,312.362,-745987.933
p31,3,70775,3072.675,885273.406,56003.082,0,19.638,312.362,-773267.242
p31,3,70776,3103.048,860130.849,30860.525,0,8.329,312.362,-798409.799
p31,3,70777,3434.068,867259.181,37988.858,0,7.789,312.362,-791281.466
p31,3,70778,3044.599,899878.438,70608.115,0,19.172,312.362,-758662.209
p31,3,70782,2893.01,518410.056,83515.325,0,29.642,175.861,-351379.406
p31,3,70783,2438.209,524767.9,89873.169,0,28.001,175.861,-345021.56200000003
p31,3,70784,2759.388,532706.487,97811.757,0,32.366,175.861,-337082.97400000005
p31,3,70785,2926.379,551734.394,116839.664,0,39.035,175.861,-318055.06700000004
p31,3,70786,3664.312,579671.722,144776.992,0,48.815,175.861,-290117.73900000006
p31,3,70790,2929.03,315794.663,114002.153,0,39.388,76.59,-87790.357
p31,3,71156,3096.15,905193.62,32422.762,0,4.106,323.884,-840348.0970000001
p31,3,71157,3279.689,868419.335,39149.012,0,8.754,312.362,-790121.312
p31,3,71162,3088.886,483426.093,48531.362,0,18.174,175.861,-386363.369
p31,3,71163,3281.641,490980.702,56085.971,0,15.81,175.861,-378808.76
p31,3,71164,3132.135,499364.52,64469.79,0,21.109,175.861,-370424.94100000005
p31,3,71165,3290.064,527217.706,92322.976,0,32.629,175.861,-342571.755
p31,3,71166,3608.795,563527.707,128632.976,0,43.749,175.861,-306261.755
p31,3,71167,3687.224,600969.261,166074.53,0,55.164,175.861,-268820.201
p31,3,71168,3108.127,349199.588,147407.078,0,44.631,76.59,-54385.432
p31,3,71169,2729.409,312700.308,110907.798,0,36.147,76.59,-90884.71200000001
p31,3,71170,2102.057,303260.781,101468.27,0,27.421,76.59,-100324.24
p31,3,71536,3102.328,822808.598,29447.098,0,8.824,290.223,-763914.402
p31,3,71537,3016.05,808125.681,14764.181,0,3.964,290.223,-778597.319
p31,3,71542,3341.889,468259.871,33365.14,0,9.892,175.861,-401529.591
p31,3,71547,3350.255,287087.625,136660.601,0,48.719,65.914,-13766.42300000001
p31,3,71549,2844.564,356882.129,93384.023,0,12.825,95.506,-170114.08300000004
p31,3,71550,1939.683,259195.231,57402.721,0,17.377,76.59,-144389.78900000002
p31,3,71916,2896.538,840973.845,47612.345,0,13.488,290.223,-745749.155
p31,3,71921,3188.672,494941.753,60047.022,0,23.574,175.861,-374847.70900000003
p31,3,71922,3595.986,474438.208,39543.478,0,12.423,175.861,-395351.253
p31,3,71923,4023.747,459817.446,29846.225,0,5.658,173.471,-400124.99600000004
p31,3,71927,3358.411,262521.587,112094.563,0,41.171,65.914,-38332.46100000001
p31,3,71928,2889.671,240172.928,89745.904,0,31.549,65.914,-60681.12000000001
p31,3,71929,3325.214,286329.015,22830.909,0,3.045,95.506,-240667.19700000004
p31,3,71930,2949.293,281659.463,55396.493,0,7.183,79.857,-170866.477
p31,3,71933,23.392,675777.326,393947.892,0,9.287,100.933,112118.45799999998
p31,3,72298,3040.665,868846.077,75484.577,0,27.767,290.223,-717876.923
p31,3,72299,3337.183,893899.464,100537.964,0,35.649,290.223,-692823.536
p31,3,72300,3652.72,543963.146,109068.416,0,39.866,175.861,-325826.31500000006
p31,3,72301,3784.707,513227.879,78333.149,0,29.19,175.861,-356561.58200000005
p31,3,72302,3718.937,526186.957,56455.478,0,7.483,192.28,-413276.001
p31,3,72303,3541.971,506606.75,36875.272,0,4.783,192.28,-432856.207
p31,3,72307,3160.698,245882.919,95455.895,0,36.399,65.914,-54971.129
p31,3,72309,3057.377,200066.728,49639.704,0,15.204,65.914,-100787.32
p31,3,72313,3.678,4745123.64,4463294.206,0,21.999,100.933,4181464.7720000003
p31,3,72678,3080.902,895910.163,102548.663,0,39.234,290.223,-690812.837
p31,3,72679,3744.487,922821.33,129459.83,0,44.533,290.223,-663901.67
p31,3,72682,3842.689,526457.048,91562.317,0,35.042,175.861,-343332.41400000005
p31,3,72683,3173.22,522347.73,87452.999,0,33.476,175.861,-347441.732
p31,3,72684,2670.314,554964.317,120069.586,0,39.424,175.861,-314825.145
p31,3,72685,3892.242,555723.283,120828.553,0,43.223,175.861,-314066.178
p31,3,72686,3387.479,283288.844,132861.82,0,47.748,65.914,-17565.203999999998
p31,3,73059,3592.629,936343.235,142981.735,0,56.369,290.223,-650379.765
p31,3,73062,3906.92,556133.326,121238.595,0,46.636,175.861,-313656.13600000006
p31,3,73063,3462.44,717789.379,82733.651,0,10.811,230.549,-552322.077
p31,3,73064,3423.314,722144.137,87088.409,0,11.78,230.549,-547967.319
p31,3,73065,3430.672,769845.68,134789.952,0,22.141,230.549,-500265.776
p31,3,73066,2713.553,306058.61,155631.586,0,57.739,65.914,5204.562000000005
p31,3,73067,279.879,404765.152,254338.128,0,62.459,65.914,103911.10399999999
p31,3,73439,2609.927,978050.041,184688.541,0,67.309,290.223,-608672.959
p31,3,73440,3590.989,612901.761,178007.03,0,69.734,175.861,-256887.70100000003
p31,3,73442,3934.604,753591.609,118535.881,0,17.266,230.549,-516519.847
p31,3,73443,3525.292,678353.884,43298.156,0,5.671,230.549,-591757.572
p31,3,73444,3383.865,694628.881,59573.153,0,8.011,230.549,-575482.575
p31,3,73445,3174.356,755828.621,120772.892,0,19.531,230.549,-514282.836
p31,3,73446,795.963,339893.144,189466.12,0,70.961,65.914,39039.09599999999
